League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2024-04-25,10:45:00,6,UTA Arad,Oţelul Galaţi,3.1,1.91,4.0,2.25,2.9,3.1,1.5,2.43,1.09,7.5,1.45,2.55,2.37,1.48,2.05,1.73,1.3,1.37,1.57,1.78,1.41,1.52,1.33,2.85,1.84,8.4,2.26,1.35,2.84,1.69,2.12,2.14,1.68,2.79,1.36,3.76,1.23
Romania Liga I,2024-04-25,13:00:00,6,Hermannstadt,Petrolul 52,2.88,1.91,4.5,2.05,2.9,3.5,1.5,2.4,1.1,7.5,1.48,2.7,2.37,1.48,2.07,1.71,1.25,1.37,1.68,1.94,1.06,1.52,1.3,2.82,1.66,8.4,2.6,1.37,2.75,1.71,2.1,2.16,1.67,2.91,1.33,3.86,1.22
Netherlands Eredivisie,2024-04-25,13:45:00,31,Heerenveen,PSV,6.5,2.75,1.8,5.25,4.6,1.53,1.22,4.0,1.02,10.0,1.11,5.5,1.41,2.78,1.67,2.1,3.14,1.15,1.09,1.4,2.53,1.62,2.35,3.97,3.55,8.5,1.42,1.2,3.75,1.38,2.65,1.66,2.05,2.06,1.65,2.63,1.38
Portugal LigaPro,2024-04-25,14:00:00,31,União de Leiria,FC Penafiel,2.48,2.08,4.55,1.85,3.25,3.7,1.43,2.7,1.03,8.2,1.32,2.98,1.95,1.7,1.87,1.83,1.22,1.28,1.85,1.6,0.73,1.29,1.25,2.54,1.58,9.3,2.74,1.22,3.8,1.38,2.8,1.63,2.25,2.02,1.79,2.4,1.5
Sweden Allsvenskan,2024-04-25,14:00:00,5,Djurgården,Malmö FF,3.7,2.1,2.65,4.1,3.4,1.79,1.36,2.88,1.05,10.0,1.28,3.8,1.88,1.93,1.62,2.1,1.7,1.25,1.33,2.0,3.0,1.74,1.89,3.63,2.2,8.0,1.91,1.21,4.1,1.4,2.8,1.73,2.0,2.18,1.63,2.95,1.37
Sweden Allsvenskan,2024-04-25,14:00:00,5,Norrköping,Elfsborg,4.0,2.2,2.63,2.95,3.35,2.16,1.36,3.0,1.05,10.0,1.28,3.65,1.81,2.0,1.8,1.95,1.72,1.25,1.27,1.5,1.5,1.07,1.31,2.38,2.36,9.3,1.78,1.14,4.55,1.3,3.08,1.55,2.29,1.95,1.8,2.49,1.47
Sweden Allsvenskan,2024-04-25,14:00:00,5,Halmstad,Hammarby,5.03,2.32,2.4,3.5,3.4,1.93,1.39,3.11,1.05,12.75,1.28,3.72,1.93,1.88,1.73,1.95,1.95,1.28,1.25,1.5,0.0,0.8,1.37,2.17,2.64,9.5,1.64,1.16,4.33,1.33,2.93,1.6,2.19,2.01,1.75,2.58,1.44
Sweden Allsvenskan,2024-04-25,14:00:00,5,Kalmar,GAIS,2.88,2.2,3.6,2.45,3.25,2.63,1.36,3.0,1.05,10.0,1.28,3.65,1.85,1.95,1.7,2.05,1.36,1.25,1.62,0.0,1.5,1.03,1.36,2.39,2.1,8.5,1.91,1.17,4.6,1.29,3.45,1.5,2.45,1.92,1.88,2.43,1.52
Sweden Allsvenskan,2024-04-25,14:00:00,5,Västerås SK,Mjällby,3.0,2.1,3.75,2.45,3.25,2.63,1.44,2.63,1.06,9.0,1.4,3.0,2.12,1.72,1.95,1.8,1.37,1.25,1.57,0.0,1.5,1.61,1.12,2.73,1.64,8.5,2.66,1.15,4.5,1.3,3.3,1.55,2.38,2.0,1.8,2.5,1.49
Italy Serie A,2024-04-25,15:00:00,32,Udinese,Roma,4.0,2.1,2.75,3.68,3.41,2.01,1.44,2.63,1.06,10.0,1.33,3.3,2.0,1.81,1.8,1.95,1.75,1.28,1.32,0.75,1.27,1.35,1.23,2.58,2.33,8.9,1.83,1.28,3.2,1.55,2.3,1.9,1.8,2.4,1.5,3.34,1.26
