League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-12-10,07:30:00,20,CSKA 1948 Sofia,Levski Krumovgrad,1.95,2.25,8.0,1.36,3.9,8.0,1.4,2.75,1.03,10.0,1.29,3.5,2.0,1.67,2.38,1.53,1.04,1.17,2.95,2.14,0.44,1.6,1.24,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-12-10,07:30:00,15,İstanbulspor,Alanyaspor,3.25,2.2,3.2,2.6,3.25,2.5,1.4,2.75,1.04,10.06,1.29,3.44,1.9,1.95,1.73,2.0,1.55,1.35,1.5,1.0,0.33,1.12,1.02,2.14,2.09,8.9,1.99,1.24,3.5,1.46,2.4,1.85,1.95,2.4,1.47,3.3,1.26
Portugal LigaPro,2023-12-10,08:00:00,13,CD Mafra,Academico Viseu,3.1,2.1,3.1,2.5,3.25,2.55,1.4,2.75,1.06,8.0,1.29,3.5,1.89,1.85,1.7,2.05,1.5,1.3,1.44,2.4,0.5,1.43,1.2,2.63,1.78,9.3,2.29,1.13,4.85,1.28,3.2,1.5,2.35,1.85,1.85,2.34,1.5
Netherlands Eredivisie,2023-12-10,08:15:00,15,Go Ahead Eagles,Utrecht,2.75,2.25,3.6,2.15,3.5,3.2,1.33,3.25,1.04,13.75,1.22,4.27,1.67,2.1,1.62,2.2,1.32,1.3,1.68,2.29,1.0,2.09,1.15,3.24,1.67,7.5,2.55,1.25,3.25,1.49,2.35,1.84,1.85,2.32,1.5,3.05,1.29
Poland Ekstraklasa,2023-12-10,08:30:00,18,Lech Poznań,Piast Gliwice,2.73,2.09,4.8,1.91,3.1,4.0,1.5,2.62,1.04,7.5,1.37,2.75,2.25,1.53,2.0,1.73,1.25,1.25,1.77,2.22,0.89,1.74,1.58,3.32,1.64,8.0,2.67,1.27,3.55,1.5,2.48,1.95,1.85,2.45,1.5,3.4,1.29
Italy Serie A,2023-12-10,08:30:00,15,Frosinone,Torino,4.0,2.05,3.0,3.1,3.2,2.35,1.44,2.63,1.08,9.6,1.33,3.2,2.05,1.7,1.91,1.91,1.68,1.36,1.35,2.29,1.0,1.3,1.08,2.38,2.07,8.3,2.07,1.46,2.63,1.79,2.0,2.27,1.61,3.08,1.3,4.4,1.16
Serbia SuperLiga,2023-12-10,09:00:00,18,Radnik Surdulica,Voždovac,3.0,2.1,3.2,2.55,3.25,2.63,1.4,2.75,1.06,8.0,1.3,3.4,1.85,1.85,1.7,2.05,1.44,1.3,1.5,0.75,0.63,1.32,1.19,2.51,1.75,8.0,2.44,1.33,2.91,1.62,2.11,2.05,1.65,2.75,1.37,3.84,1.2
France Ligue 1,2023-12-10,09:00:00,15,Nice,Reims,2.5,2.1,4.75,1.8,3.5,4.75,1.44,2.63,1.08,9.4,1.38,3.1,2.05,1.7,1.95,1.8,1.16,1.23,1.97,2.14,1.57,1.28,1.28,2.56,1.52,7.5,3.05,1.34,2.8,1.62,2.1,2.02,1.68,2.6,1.38,3.5,1.22
Scotland Premiership,2023-12-10,09:00:00,17,Kilmarnock,Celtic,6.5,2.5,1.91,7.5,4.6,1.4,1.3,3.4,1.03,13.0,1.2,4.75,1.57,2.25,1.95,1.8,2.88,1.13,1.1,1.75,2.75,1.55,2.06,3.61,4.11,10.0,1.31,1.13,4.9,1.28,3.25,1.51,2.3,2.0,1.8,2.45,1.46
Romania Liga I,2023-12-10,09:00:00,19,Hermannstadt,CS U Craiova,3.5,1.9,3.2,2.88,3.0,2.45,1.48,2.5,1.08,6.5,1.43,2.63,2.1,1.65,1.93,1.75,1.47,1.37,1.32,1.78,1.33,1.65,1.49,3.14,2.1,7.5,1.95,1.48,2.47,1.9,1.9,2.44,1.49,3.34,1.26,0.0,0.0
Slovenia PrvaLiga,2023-12-10,09:00:00,19,Bravo,Rogaška,2.2,2.2,5.0,1.57,3.75,5.0,1.39,2.86,1.02,9.0,1.28,3.4,1.86,1.9,1.87,1.87,1.15,1.24,2.15,2.0,0.67,1.44,1.12,2.56,1.46,8.7,3.45,1.25,3.6,1.47,2.61,1.79,2.0,2.26,1.62,2.8,1.38
Germany 2. Bundesliga,2023-12-10,09:30:00,16,Hansa Rostock,Schalke 04,3.4,2.3,2.88,2.75,3.25,2.25,1.33,3.25,1.02,10.0,1.18,4.15,1.67,2.05,1.57,2.25,1.65,1.29,1.4,1.25,0.5,1.52,1.32,2.84,2.3,7.5,1.88,1.15,5.3,1.29,3.1,1.53,2.25,1.9,1.9,2.5,1.43
Germany 2. Bundesliga,2023-12-10,09:30:00,16,Fortuna Düsseldorf,Holstein Kiel,2.5,2.5,3.75,1.95,3.5,3.2,1.25,3.75,1.01,11.0,1.13,4.9,1.54,2.32,1.44,2.63,1.25,1.2,1.85,1.75,2.29,1.77,1.4,3.17,1.59,8.5,2.78,1.15,5.3,1.29,3.1,1.53,2.25,1.85,1.95,2.5,1.43
Germany 2. Bundesliga,2023-12-10,09:30:00,16,Elversberg,Nürnberg,2.63,2.4,3.5,2.1,3.4,2.87,1.29,3.5,1.02,10.0,1.17,4.5,1.53,2.25,1.5,2.5,1.36,1.22,1.67,1.43,1.25,1.36,1.47,2.83,1.85,8.0,2.28,1.18,4.5,1.24,3.5,1.44,2.45,1.77,1.87,2.3,1.51
