League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England EFL League One,2023-09-19,15:45:00,7,Barnsley,Portsmouth,2.2,3.45,3.05,1.05,11.0,1.3,3.4,1.85,1.85,1.4,2.75,1.75,2.0,1.45,1.28,1.55,1.5,1.67,1.46,1.33,2.79,1.81,9.3,2.35,1.17,1.29,1.54,1.92,2.46
England Championship,2023-09-19,15:45:00,7,Cardiff City,Coventry City,2.5,3.3,2.7,1.08,8.5,1.42,2.9,1.9,1.8,1.5,2.6,1.92,1.85,1.5,1.3,1.48,2.0,0.67,1.46,1.28,2.74,2.02,9.5,2.05,1.14,1.29,1.55,1.93,2.47
England Championship,2023-09-19,15:45:00,7,Queens Park Rangers,Swansea City,2.65,3.25,2.5,1.06,10.0,1.35,3.25,1.85,1.85,1.45,2.8,1.78,2.0,1.55,1.28,1.45,0.0,0.0,1.02,1.13,2.15,2.01,9.0,2.09,1.2,1.41,1.73,2.17,2.84
England Championship,2023-09-19,15:45:00,7,Preston North End,Birmingham City,2.25,3.05,3.4,1.07,9.0,1.4,3.0,2.3,1.55,1.48,2.7,1.9,1.87,1.4,1.3,1.6,3.0,1.33,1.09,1.26,2.35,1.81,9.2,2.39,1.2,1.41,1.73,2.18,2.84
England Championship,2023-09-19,15:45:00,7,Southampton,Ipswich Town,2.35,3.6,2.75,1.04,13.0,1.22,4.33,1.6,2.2,1.36,3.25,1.58,2.35,1.38,1.26,1.66,1.33,3.0,2.05,1.46,3.51,1.75,8.0,2.44,1.18,1.38,1.68,2.1,2.71
England Championship,2023-09-19,16:00:00,7,Sheffield Wednesday,Middlesbrough,3.25,3.35,2.15,1.06,10.0,1.33,3.3,1.9,1.8,1.44,2.85,1.8,1.98,1.7,1.28,1.33,0.0,0.0,0.78,1.42,2.2,2.44,8.0,1.75,1.18,1.38,1.68,2.08,2.71
Europe UEFA Champions League,2023-09-19,16:00:00,1,Feyenoord,Celtic,1.57,4.2,5.5,1.03,12.5,1.2,4.2,1.78,2.03,1.3,3.4,1.7,2.05,1.16,1.21,2.49,0.0,0.0,0.0,0.0,0.0,1.44,8.5,3.4,1.26,1.49,1.85,2.33,3.05
Europe UEFA Champions League,2023-09-19,16:00:00,1,Lazio,Atlético Madrid,2.8,3.3,2.5,1.06,8.75,1.29,3.54,1.99,1.91,1.4,2.75,1.7,2.05,1.59,1.32,1.45,0.0,0.0,0.0,0.0,0.0,2.08,7.5,2.0,1.33,1.6,2.0,2.55,3.45
Europe UEFA Champions League,2023-09-19,16:00:00,1,PSG,Borussia Dortmund,1.57,4.2,5.0,1.03,13.5,1.17,4.6,1.69,2.17,1.29,3.5,1.57,2.25,1.2,1.22,2.29,0.0,0.0,0.0,0.0,0.0,1.76,7.5,2.43,1.3,1.55,1.94,2.48,3.3
Europe UEFA Champions League,2023-09-19,16:00:00,1,Manchester City,Red Star Belgrade,1.05,15.0,36.0,1.01,31.0,1.06,8.5,1.21,4.11,1.14,5.5,2.25,1.57,1.0,1.02,9.4,0.0,0.0,0.0,0.0,0.0,1.11,16.0,10.5,1.19,1.35,1.61,1.97,2.48
Europe UEFA Champions League,2023-09-19,16:00:00,1,FC Barcelona,Royal Antwerp FC,1.17,7.0,14.0,1.01,19.5,1.11,6.0,1.36,2.99,1.2,4.33,1.95,1.8,1.01,1.09,4.9,0.0,3.0,0.0,0.0,0.0,1.17,12.5,7.0,1.16,1.3,1.53,1.86,2.3
Europe UEFA Champions League,2023-09-19,16:00:00,1,Shakhtar Donetsk,Porto,4.0,3.75,1.75,1.04,11.5,1.22,4.0,1.97,1.83,1.33,3.25,1.67,2.1,2.08,1.25,1.24,0.0,0.0,0.0,0.0,0.0,2.65,7.5,1.65,1.28,1.52,1.89,2.38,3.15
Argentina Primera División,2023-09-19,18:45:00,5,Central Córdoba SdE,Boca Juniors,3.6,3.5,2.0,1.06,8.6,1.43,2.73,2.3,1.6,1.5,2.5,2.1,1.67,1.72,1.25,1.33,1.33,1.13,1.45,1.06,2.51,2.3,7.0,1.91,1.43,1.7,2.1,2.7,4.2
Argentina Primera División,2023-09-19,21:00:00,5,Huracán,Gimnasia La Plata,1.95,3.0,4.33,1.09,6.83,1.45,2.66,2.4,1.53,1.53,2.38,2.1,1.67,1.25,1.28,1.78,1.47,0.67,1.47,1.34,2.81,1.6,8.7,2.83,1.47,1.82,2.33,2.5,4.2
Argentina Primera División,2023-09-19,21:00:00,5,Rosario Central,Independiente,2.15,3.0,3.6,1.07,7.61,1.45,2.66,2.4,1.53,1.53,2.38,2.1,1.67,1.3,1.3,1.68,2.25,1.0,1.65,1.11,2.76,1.78,6.5,2.6,1.29,1.57,1.91,2.4,3.4
Brazil Serie A,2023-09-19,21:30:00,24,América Mineiro,Bragantino,2.8,3.2,2.55,0.0,0.0,0.0,0.0,2.05,1.8,0.0,0.0,1.75,2.0,0.0,0.0,0.0,1.18,1.27,1.73,1.58,3.31,2.0,7.5,2.05,1.22,1.42,1.91,2.16,2.75
Brazil Serie B,2023-09-19,21:30:00,29,Sampaio Corrêa,Vila Nova,2.8,2.8,2.8,1.12,6.0,1.7,2.15,3.0,1.36,1.67,2.09,2.35,1.55,1.42,1.35,1.42,1.36,1.43,1.68,1.52,3.2,1.85,7.0,2.4,1.19,1.44,1.76,2.17,2.63
