League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-11-08,11:00:00,2,Ceramica Cleopatra,Al Ahly,5.5,2.2,2.05,5.25,3.85,1.46,0.0,0.0,0.0,0.0,1.31,3.32,1.6,1.96,2.0,1.73,1.99,1.2,1.13,3.0,3.0,1.7,1.48,3.18,2.76,9.0,1.61,0.0,0.0,1.56,2.39,1.9,1.9,2.35,1.57,0.0,0.0
Croatia Prva HNL,2023-11-08,13:00:00,3,Osijek,Hajduk Split,3.1,2.1,3.2,2.72,3.29,2.48,1.39,2.8,1.02,8.6,1.3,3.41,1.91,1.83,1.7,2.1,1.4,1.25,1.5,2.17,2.0,2.03,1.46,3.49,2.1,7.5,1.95,1.46,2.52,1.98,1.83,2.39,1.51,3.28,1.27,0.0,0.0
Turkey Süper Lig,2023-11-08,14:00:00,4,Samsunspor,İstanbulspor,2.4,2.3,4.0,1.91,3.6,3.5,1.33,3.0,1.03,10.5,1.22,4.0,1.7,2.0,1.6,2.2,1.29,1.29,1.88,1.0,0.25,1.36,1.01,2.37,1.4,9.0,3.5,1.22,3.75,1.42,2.55,1.83,1.98,2.25,1.53,3.1,1.3
Italy Serie B,2023-11-08,14:30:00,2,Lecco,Spezia,4.3,2.1,2.61,3.2,3.15,2.08,1.41,2.79,1.02,8.6,1.28,3.2,1.88,1.73,1.77,1.98,1.76,1.31,1.28,0.0,0.83,1.53,1.47,3.0,2.62,8.6,1.68,1.2,3.84,1.41,2.69,1.76,2.06,2.18,1.68,2.79,1.36
Italy Serie B,2023-11-08,14:30:00,2,Palermo,Brescia,2.2,2.15,5.0,1.67,3.7,5.0,1.38,2.8,1.05,9.0,1.3,3.61,1.8,1.83,1.85,1.83,1.17,1.26,2.15,1.4,1.75,2.02,1.31,3.33,1.52,9.4,3.04,1.21,3.74,1.42,2.65,1.75,2.01,2.19,1.6,2.91,1.33
Scotland Premiership,2023-11-08,16:45:00,12,St. Mirren,Hibernian,3.3,2.05,3.5,2.52,3.25,2.66,1.41,2.7,1.06,10.0,1.33,3.25,1.95,1.75,1.7,2.0,1.45,1.28,1.52,2.0,1.0,1.2,1.08,2.28,1.91,8.0,2.1,1.22,4.1,1.38,2.85,1.65,2.2,2.0,1.75,2.55,1.46
Argentina Primera División,2023-11-08,19:00:00,12,San Lorenzo,Boca Juniors,3.25,1.83,4.5,2.3,3.0,3.4,1.67,2.1,1.14,6.0,1.66,2.23,3.1,1.36,2.38,1.53,1.32,1.4,1.6,1.74,1.11,1.33,1.13,2.46,1.82,7.5,2.34,1.39,2.77,1.73,1.99,2.23,1.58,3.05,1.33,4.4,1.19
Brazil Serie A,2023-11-08,19:00:00,33,Internacional,Fluminense,2.2,2.2,6.0,1.6,3.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.75,2.05,1.7,0.0,0.0,0.0,1.56,0.53,1.63,1.66,3.29,1.4,9.0,3.55,0.0,0.0,1.29,3.05,1.5,2.3,1.85,1.84,2.28,1.52
Brazil Serie A,2023-11-08,19:00:00,33,América Mineiro,Coritiba,2.4,2.3,4.5,1.8,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,1.7,2.05,0.0,0.0,0.0,0.88,0.69,1.73,1.24,2.97,1.54,8.5,2.9,0.0,0.0,1.27,3.1,1.91,2.33,1.83,1.86,2.25,1.53
Brazil Serie A,2023-11-08,20:00:00,33,São Paulo,Bragantino,3.2,2.05,3.5,2.5,3.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.7,1.91,1.91,0.0,0.0,0.0,2.19,1.6,1.97,1.72,3.69,1.85,8.0,2.23,1.19,3.8,1.36,2.7,1.63,2.08,2.02,1.68,2.55,1.41
Brazil Serie A,2023-11-08,20:00:00,33,Atlético PR,Fortaleza,2.63,2.1,4.33,2.0,3.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.75,1.91,1.91,0.0,0.0,0.0,2.06,0.93,1.96,1.4,3.36,1.74,7.5,2.45,1.26,3.2,1.5,2.33,1.91,1.82,2.35,1.49,3.1,1.28
USA MLS,2023-11-08,21:00:00,0,New England Revolution,Philadelphia Union,2.75,2.5,3.2,2.15,3.7,2.9,1.25,3.75,1.02,15.0,1.16,5.0,1.6,2.3,1.44,2.63,1.4,1.25,1.63,1.57,1.66,1.53,1.4,2.93,1.85,7.5,2.25,1.25,3.25,1.48,2.38,1.83,1.86,2.3,1.5,3.0,1.3
