League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-12-05,11:00:00,8,Baladiyyat Al Mehalla,El Geish,3.4,1.91,3.4,2.8,2.8,2.75,1.57,2.25,1.06,6.5,1.48,2.4,2.45,1.52,2.1,1.67,1.41,1.36,1.41,1.0,1.75,1.29,1.44,2.73,1.91,8.0,2.19,1.5,2.4,1.86,1.84,2.37,1.52,3.1,1.31,4.0,1.2
Slovenia PrvaLiga,2023-12-05,13:30:00,18,Radomlje,Celje,4.6,2.3,2.05,5.5,4.0,1.53,1.35,3.04,1.01,10.0,1.22,3.7,1.75,2.0,1.77,1.93,2.15,1.2,1.1,0.56,2.56,1.59,1.6,3.19,2.97,9.5,1.53,1.22,3.8,1.38,2.71,1.73,2.08,2.14,1.68,2.65,1.42
Egypt Egyptian Premier League,2023-12-05,14:00:00,8,Ceramica Cleopatra,ENPPI,2.63,1.91,4.75,2.09,2.9,3.8,1.53,2.35,1.06,7.0,1.5,2.4,2.45,1.48,2.2,1.62,1.13,1.35,1.72,2.25,0.75,1.79,1.45,3.24,1.66,8.5,2.59,1.32,2.98,1.65,2.22,2.04,1.77,2.64,1.4,3.65,1.22
Egypt Egyptian Premier League,2023-12-05,14:00:00,8,Ismaily SC,National Bank of Egypt,3.1,2.0,3.5,2.38,2.9,3.15,1.5,2.4,1.01,2.86,1.42,2.75,2.23,1.61,1.83,1.83,1.38,1.41,1.59,1.5,0.75,1.58,1.49,3.07,1.62,7.1,2.93,1.33,3.0,1.61,2.26,2.0,1.81,2.53,1.5,3.3,1.29
Austria Bundesliga,2023-12-05,15:00:00,16,Rheindorf Altach,Austria Lustenau,2.1,2.38,5.5,1.68,3.75,5.0,1.33,3.25,1.04,10.0,1.22,4.0,1.83,1.95,1.8,1.95,1.15,1.18,2.4,1.25,0.38,1.41,0.71,2.12,1.31,9.5,4.13,1.23,3.6,1.44,2.5,1.8,2.0,2.35,1.49,3.25,1.28
Austria Bundesliga,2023-12-05,15:00:00,16,Wattens,Rapid Wien,5.5,2.6,2.0,5.5,4.5,1.53,1.25,3.75,1.02,19.0,1.16,5.0,1.43,2.49,1.62,2.2,2.65,1.15,1.12,0.5,1.75,1.28,1.84,3.12,3.71,9.0,1.37,1.2,3.9,1.39,2.65,1.7,1.95,2.2,1.55,3.0,1.32
England Premier League,2023-12-05,16:30:00,15,Wolverhampton Wanderers,Burnley,2.4,2.3,4.5,1.8,3.95,4.45,1.33,3.25,1.06,12.0,1.27,4.0,1.84,2.01,1.7,2.05,1.24,1.25,2.05,1.33,0.67,1.18,1.09,2.27,1.65,8.0,2.6,1.23,3.45,1.44,2.48,1.77,1.92,2.2,1.56,2.88,1.32
France Ligue 2,2023-12-05,16:45:00,17,Paris,Rodez,2.75,2.0,3.9,2.1,3.3,3.4,1.43,2.6,1.07,8.0,1.33,3.0,2.0,1.75,1.82,1.87,1.3,1.33,1.66,1.25,0.75,1.4,1.25,2.65,1.74,8.9,2.46,1.25,3.42,1.54,2.45,1.88,1.93,2.35,1.58,3.18,1.29
France Ligue 2,2023-12-05,16:45:00,17,Pau,Valenciennes,2.7,2.0,3.9,2.3,3.2,3.1,1.43,2.6,1.07,7.75,1.34,2.95,2.1,1.68,1.83,1.85,1.29,1.32,1.68,1.88,0.88,1.45,1.01,2.46,1.71,8.7,2.54,1.35,2.84,1.71,2.14,2.13,1.71,2.8,1.38,3.92,1.19
France Ligue 2,2023-12-05,16:45:00,17,Angers SCO,Grenoble Foot 38,2.5,2.05,4.2,1.95,3.4,3.75,1.4,2.75,1.07,7.75,1.36,2.9,2.1,1.7,1.91,1.85,1.22,1.33,1.8,2.5,1.63,1.61,1.32,2.93,1.47,9.4,3.26,1.3,3.08,1.63,2.27,2.02,1.79,2.58,1.44,3.48,1.24
