League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 1,2023-07-12,07:00:00,22,Ulsan,Incheon United,1.6,3.8,5.5,1.05,10.5,1.32,3.15,2.0,1.75,1.41,2.7,1.95,1.75,1.16,1.24,2.1,2.36,1.36,1.73,1.31,3.04,1.41,9.0,3.58,1.4,1.7,2.2,2.9,4.2
South Korea K League 1,2023-07-12,07:30:00,22,FC Seoul,Suwon,1.6,3.9,5.5,1.05,9.0,1.25,3.75,1.85,1.88,1.36,3.0,1.85,1.9,1.12,1.18,2.2,2.0,0.5,1.69,1.5,3.19,1.26,9.5,4.67,1.29,1.57,1.95,2.55,3.42
South Korea K League 1,2023-07-12,07:30:00,22,Suwon Bluewings,Pohang Steelers,4.5,3.3,1.83,1.08,8.5,1.38,2.8,2.2,1.6,1.48,2.5,2.0,1.72,1.85,1.28,1.2,0.27,1.36,1.33,1.31,2.64,2.9,8.0,1.59,1.44,1.75,2.25,3.05,4.33
South Korea K League 1,2023-07-12,07:30:00,22,Daejeon Citizen,Jeonbuk Motors,3.3,3.6,2.05,1.04,13.0,1.25,3.6,1.8,1.9,1.38,2.9,1.68,2.1,1.72,1.27,1.32,1.45,1.09,1.64,1.6,3.24,2.1,7.5,2.0,1.38,1.67,2.15,2.85,3.74
China Chinese Super League,2023-07-12,08:35:00,16,Shanghai SIPG,Wuhan Three Towns,1.8,3.5,3.9,1.05,12.0,1.28,3.75,1.72,2.13,1.38,2.9,1.75,1.95,1.23,1.3,1.9,2.13,1.67,1.75,1.8,3.55,1.44,8.5,3.4,1.3,1.59,2.03,2.7,3.8
China Chinese Super League,2023-07-12,08:35:00,16,Changchun Yatai,Hangzhou,2.3,3.4,2.7,1.04,14.25,1.24,4.12,1.63,2.29,1.33,3.29,1.6,2.2,1.43,1.3,1.58,1.75,1.11,1.64,1.6,3.24,1.83,7.5,2.25,1.37,1.65,2.13,2.85,3.8
China Chinese Super League,2023-07-12,08:35:00,16,Qingdao Jonoon,Shenzhen,1.22,5.5,11.0,1.04,14.0,1.24,3.89,1.74,2.1,1.34,3.22,2.26,1.61,1.04,1.18,3.36,1.38,0.14,1.47,0.77,2.24,1.3,9.5,4.33,1.33,1.61,2.1,2.77,4.0
China Chinese Super League,2023-07-12,08:35:00,16,Meizhou Hakka,Beijing Guoan,3.5,3.7,1.83,1.04,8.5,1.23,3.84,1.78,2.04,1.36,2.72,1.69,2.11,1.9,1.28,1.25,1.25,1.13,1.22,1.6,2.82,3.1,8.5,1.5,1.3,1.59,2.03,2.7,3.8
China Chinese Super League,2023-07-12,08:35:00,16,Nantong Zhiyun,Dalian Yifang,1.95,3.3,3.5,1.07,9.45,1.35,3.23,2.11,1.74,1.44,2.74,1.85,1.91,1.35,1.35,1.58,1.13,0.38,2.0,1.22,3.22,1.8,8.0,2.38,1.33,1.6,2.03,2.7,3.8
Europe UEFA Champions League,2023-07-12,11:00:00,0,Astana,Dinamo Tbilisi,1.7,3.5,5.8,1.06,8.0,1.3,3.3,1.97,1.77,1.4,2.75,1.85,1.89,1.18,1.3,1.95,0.0,0.0,0.0,0.0,0.0,1.41,7.7,4.05,1.3,1.53,1.9,2.4,3.2
