League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2023-11-24,07:00:00,33,Kawasaki Frontale,Kashima Antlers,2.6,2.2,4.0,1.95,3.68,3.72,1.36,3.0,1.05,10.0,1.25,3.6,1.82,1.99,1.7,2.05,1.28,1.22,1.8,1.53,1.35,1.51,1.3,2.81,1.62,8.0,2.75,1.28,3.2,1.59,2.31,1.98,1.83,2.48,1.52,3.34,1.26
Japan J1 League,2023-11-24,07:00:00,33,Yokohama F. Marinos,Albirex Niigata,2.2,2.5,4.5,1.75,4.32,3.96,1.25,3.75,1.02,13.0,1.15,5.5,1.43,2.62,1.5,2.5,1.16,1.16,2.15,2.18,1.24,1.63,1.26,2.89,1.73,8.5,2.38,1.23,4.0,1.49,2.56,1.75,2.06,2.0,1.8,2.69,1.41
South Korea K League 1,2023-11-24,07:30:00,37,Incheon United,Ulsan,3.0,2.2,3.5,2.92,3.46,2.34,1.4,2.75,1.06,9.0,1.3,3.3,1.88,1.91,1.73,2.0,1.33,1.25,1.5,1.53,1.74,1.48,1.63,3.11,2.1,8.0,1.91,1.37,2.9,1.72,2.1,1.93,1.88,2.65,1.44,3.6,1.26
Bulgaria First League,2023-11-24,12:30:00,18,Beroe,Hebar 1918,2.75,2.05,4.5,2.15,3.1,3.4,1.5,2.5,1.04,7.4,1.37,2.75,2.3,1.57,2.0,1.73,1.22,1.25,1.66,1.75,0.88,1.41,0.88,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-11-24,12:30:00,17,Hermannstadt,CSM Iaşi,2.75,1.98,4.4,1.5,4.0,6.5,1.46,2.55,1.05,6.95,1.42,2.57,1.93,1.8,2.02,1.74,1.26,1.35,1.75,1.88,1.25,1.69,1.38,3.07,1.55,8.0,3.02,1.41,2.8,1.93,1.88,2.3,1.53,3.2,1.29,5.0,1.12
Serbia SuperLiga,2023-11-24,13:00:00,16,IMT Novi Beograd,Spartak Subotica,2.63,2.1,3.75,2.0,3.4,3.4,1.36,2.88,1.03,9.0,1.25,3.6,1.83,1.83,1.73,2.05,1.25,1.29,1.67,1.14,0.67,1.3,1.28,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0
Greece Super League,2023-11-24,13:15:00,12,OFI,Volos NFC,2.3,2.25,5.0,1.73,3.7,4.5,1.36,3.0,1.05,9.5,1.33,3.25,1.78,1.95,1.91,1.91,1.22,1.22,2.0,1.83,0.4,1.19,0.94,2.13,1.43,9.0,3.51,1.47,2.42,1.85,1.85,2.42,1.47,3.34,1.26,4.6,1.18
Slovakia Super Liga,2023-11-24,13:30:00,15,Ružomberok,Trenčín,4.0,2.2,2.5,3.5,3.4,1.91,1.36,3.0,1.06,8.0,1.28,3.5,1.8,1.91,1.8,1.91,1.85,1.22,1.2,1.57,1.57,1.32,1.55,2.87,2.46,9.0,1.7,1.22,4.0,1.33,3.05,1.6,2.14,2.02,1.71,2.6,1.41
Croatia Prva HNL,2023-11-24,14:00:00,16,Lokomotiva Zagreb,Slaven Koprivnica,2.2,2.3,5.0,1.63,3.68,4.47,1.33,3.25,1.05,9.0,1.25,3.6,1.75,1.95,1.8,1.91,1.15,1.2,2.1,1.33,0.43,1.5,1.28,2.78,1.83,8.0,2.2,1.29,3.3,1.41,2.7,1.73,1.99,2.2,1.6,2.9,1.36
Poland Ekstraklasa,2023-11-24,14:00:00,16,ŁKS Łódź,Zagłębie Lubin,3.6,2.2,2.88,2.45,3.4,2.7,1.36,3.0,1.06,9.0,1.28,3.5,1.8,1.93,1.67,2.1,1.66,1.25,1.35,1.14,0.86,1.24,1.24,2.48,2.05,8.0,1.95,1.19,4.3,1.29,3.3,1.48,2.47,1.9,1.8,2.45,1.49
Austria 2. Liga,2023-11-24,14:10:00,15,St. Pölten,Horn,2.0,2.38,5.5,1.45,4.33,5.75,1.33,3.25,1.04,10.0,1.22,4.0,1.62,2.2,1.83,1.83,1.08,1.16,2.55,1.29,0.43,1.44,1.32,2.76,1.31,10.25,4.1,1.26,3.5,1.48,2.54,1.83,1.96,2.31,1.58,2.9,1.36
