League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 1,2023-06-06,04:30:00,17,Suwon,Ulsan,4.08,3.55,1.66,1.04,10.0,1.22,4.0,1.6,2.2,1.3,3.4,1.65,2.15,1.9,1.2,1.18,1.3,2.33,1.43,1.62,3.05,3.24,9.2,1.48,1.36,1.72,2.12,2.79,3.94
South Korea K League 1,2023-06-06,06:00:00,17,Pohang Steelers,Jeju United,1.98,3.06,3.34,1.06,9.5,1.35,2.95,2.0,1.7,1.45,2.66,1.88,1.88,1.31,1.32,1.71,2.22,1.89,1.68,1.57,3.25,1.63,8.8,2.79,1.39,1.73,2.19,2.93,4.2
Sweden Superettan,2023-06-06,10:00:00,11,Örgryte,Landskrona,2.05,3.21,3.02,1.05,9.0,1.25,3.6,1.86,1.75,1.36,2.9,1.67,2.08,1.33,1.28,1.65,1.8,0.25,2.14,1.32,3.46,1.7,8.0,2.6,1.13,1.21,1.38,1.67,2.1
Sweden Superettan,2023-06-06,10:00:00,11,Helsingborg,Jönköpings Södra,2.36,3.18,2.55,1.01,9.3,1.29,3.4,1.8,1.8,1.38,2.8,1.67,2.1,1.44,1.3,1.57,0.8,1.5,1.44,1.16,2.6,1.8,7.5,2.43,1.2,1.37,1.65,2.1,2.8
Sweden Superettan,2023-06-06,10:00:00,11,GIF Sundsvall,GAIS,3.12,3.26,1.99,1.05,9.0,1.25,3.6,1.79,1.81,1.36,2.9,1.67,2.1,1.83,1.3,1.29,1.4,1.6,1.46,1.86,3.32,2.75,8.0,1.64,1.14,1.24,1.43,1.74,2.2
Turkey Süper Lig,2023-06-06,11:00:00,38,Fatih Karagümrük,Kasımpaşa,2.0,3.5,3.0,1.03,17.0,1.21,4.53,1.59,2.16,1.29,3.24,1.57,2.34,1.3,1.27,1.94,1.35,1.12,1.55,1.32,2.87,1.95,7.0,2.25,1.2,1.48,1.76,2.18,2.7
Turkey Süper Lig,2023-06-06,11:00:00,38,Sivasspor,Kayserispor,1.61,3.7,4.6,1.04,14.0,1.24,4.07,1.61,2.15,1.3,3.2,1.65,2.18,1.25,1.29,2.03,1.24,1.18,1.7,1.32,3.02,1.6,7.0,3.0,1.24,1.52,1.84,2.25,3.08
Estonia Meistriliiga,2023-06-06,12:00:00,16,Kuressaare,Tallinna FC Levadia,6.0,4.2,1.44,1.01,9.8,1.22,3.8,1.7,2.0,1.35,2.95,1.85,1.85,2.45,1.17,1.07,0.57,2.0,1.6,1.87,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-06,12:30:00,10,Tataouine,Club Africain,23.0,6.0,1.14,1.08,8.45,1.52,2.38,1.85,1.87,1.48,2.4,4.9,1.15,6.0,1.07,1.02,0.83,1.91,1.3,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-06-06,13:00:00,31,Pharco,Pyramids FC,5.0,3.2,1.67,1.05,8.0,1.52,2.35,2.3,1.53,1.5,2.56,2.1,1.65,2.0,1.25,1.12,1.73,1.67,1.25,1.47,2.72,2.96,9.1,1.52,1.28,1.59,1.97,2.48,3.42
