League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-01-13,07:30:00,20,Hatayspor,Pendikspor,2.5,2.2,3.7,1.92,3.7,3.35,1.33,3.0,1.05,13.0,1.25,3.82,1.66,2.05,1.65,2.1,1.29,1.27,1.77,1.4,0.91,1.37,1.39,2.76,1.64,8.3,2.75,1.29,3.18,1.61,2.3,1.98,1.83,2.52,1.52,3.42,1.25
Turkey Süper Lig,2024-01-13,07:30:00,20,Ankaragücü,Kasımpaşa,2.78,2.37,3.88,2.05,3.5,3.15,1.35,3.37,1.0,10.5,1.2,3.9,1.72,1.97,1.65,2.28,1.35,1.3,1.75,1.27,1.2,1.28,1.31,2.59,1.87,7.4,2.36,1.26,3.34,1.56,2.37,1.93,1.88,2.4,1.55,3.28,1.27
England Premier League,2024-01-13,09:30:00,21,Chelsea,Fulham,2.1,2.4,5.0,1.48,4.15,5.75,1.29,3.5,1.05,18.0,1.21,4.75,1.62,2.12,1.67,2.1,1.16,1.21,2.3,1.64,0.55,1.51,1.11,2.62,1.53,8.0,3.0,1.21,3.6,1.41,2.55,1.7,1.98,2.12,1.61,2.7,1.36
England Championship,2024-01-13,09:30:00,27,Coventry City,Leicester City,4.0,2.2,2.6,3.65,3.4,1.88,1.36,3.0,1.06,12.5,1.3,3.6,1.87,1.77,1.73,2.0,1.75,1.29,1.29,1.79,2.29,1.43,1.37,2.8,2.3,7.5,1.88,1.21,4.48,1.39,2.99,1.67,2.21,2.05,1.77,2.65,1.48
Spain La Liga,2024-01-13,10:00:00,20,UD Las Palmas,Villarreal,3.1,2.1,3.5,2.37,3.15,2.79,1.4,2.75,1.06,9.0,1.3,3.3,1.84,1.79,1.75,2.0,1.41,1.31,1.52,1.8,0.9,1.17,1.05,2.22,1.89,7.5,2.18,1.3,3.0,1.55,2.23,1.92,1.77,2.45,1.45,3.25,1.26
Spain Segunda División,2024-01-13,10:00:00,22,AD Alcorcón,Mirandés,3.25,2.0,3.75,2.49,3.1,2.58,1.5,2.5,1.09,7.0,1.42,2.75,2.07,1.6,2.0,1.73,1.4,1.34,1.5,0.91,1.09,1.34,1.07,2.41,1.95,7.5,2.1,1.33,2.9,1.62,2.1,2.1,1.61,2.85,1.34,4.2,1.21
Italy Serie B,2024-01-13,10:00:00,20,Bari 1908,Ternana,2.88,2.05,4.0,1.92,3.15,3.7,1.5,2.5,1.07,8.0,1.4,2.8,2.07,1.59,1.95,1.8,1.31,1.31,1.66,1.5,0.8,1.44,1.54,2.98,1.91,8.0,2.2,1.22,4.0,1.42,2.75,1.74,2.02,2.23,1.61,3.0,1.35
Italy Serie B,2024-01-13,10:00:00,20,Cittadella,Palermo,3.0,2.0,4.0,2.22,3.1,2.99,1.5,2.5,1.08,7.5,1.42,2.75,1.99,1.65,1.95,1.8,1.33,1.33,1.61,2.09,1.6,1.46,1.35,2.81,1.64,8.0,2.77,1.27,3.55,1.5,2.48,1.9,1.9,2.45,1.5,3.4,1.29
Italy Serie B,2024-01-13,10:00:00,20,Südtirol,FeralpiSalò,3.0,1.95,4.5,1.88,3.3,3.65,1.57,2.25,1.09,7.0,1.5,2.4,1.97,1.66,2.1,1.67,1.28,1.34,1.66,1.2,0.73,1.11,1.23,2.34,1.91,8.0,2.2,1.27,3.55,1.5,2.48,1.95,1.85,2.45,1.5,3.4,1.29
Turkey Süper Lig,2024-01-13,10:00:00,20,İstanbul Başakşehir,Alanyaspor,2.69,2.27,4.39,2.01,3.4,3.4,1.41,3.04,1.04,8.5,1.29,3.3,1.86,1.81,1.81,2.05,1.28,1.33,1.84,1.7,0.9,1.24,1.16,2.4,1.64,8.4,2.74,1.26,3.34,1.55,2.43,1.89,1.91,2.38,1.57,3.18,1.29
