League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-02-03,07:30:00,24,Rizespor,Konyaspor,2.55,2.2,4.33,1.75,3.59,3.79,1.39,2.86,1.04,10.06,1.29,3.44,1.83,1.8,1.78,1.9,1.22,1.28,1.9,2.17,0.75,1.37,1.07,2.44,1.53,8.5,2.88,1.28,3.2,1.54,2.32,1.98,1.83,2.52,1.46,3.42,1.25
Portugal LigaPro,2024-02-03,08:00:00,20,União de Leiria,Porto II,2.75,2.05,3.7,2.13,3.25,3.25,1.4,2.75,1.05,8.5,1.3,3.35,2.0,1.85,1.67,2.0,1.33,1.25,1.65,1.44,1.22,1.23,1.53,2.76,1.91,8.0,2.1,0.0,0.0,1.29,3.3,1.51,2.37,2.0,1.8,2.45,1.49
Germany 2. Bundesliga,2024-02-03,09:00:00,20,Nürnberg,Osnabrück,2.42,2.47,4.51,1.61,3.78,4.36,1.3,3.2,1.03,16.75,1.17,4.25,1.53,2.2,1.61,2.23,1.23,1.25,2.04,1.56,0.33,1.24,1.0,2.24,1.41,9.5,3.48,1.09,5.6,1.3,3.3,1.55,2.38,1.98,1.83,2.5,1.49
Germany 2. Bundesliga,2024-02-03,09:00:00,20,Schalke 04,Eintracht Braunschweig,2.48,2.47,4.33,1.58,3.88,4.46,1.3,3.25,1.03,16.25,1.21,4.53,1.57,2.2,1.6,2.2,1.25,1.27,1.95,1.44,0.67,1.74,1.13,2.87,1.51,9.0,3.06,1.18,4.5,1.35,3.05,1.62,2.23,2.04,1.73,2.7,1.43
Germany 2. Bundesliga,2024-02-03,09:00:00,20,St. Pauli,Greuther Fürth,2.33,2.4,5.16,1.57,3.87,4.55,1.36,3.27,1.04,15.0,1.24,4.15,1.61,2.05,1.7,2.05,1.22,1.25,2.1,2.0,1.33,1.9,1.31,3.21,1.64,8.5,2.66,1.22,4.0,1.41,2.75,1.73,2.04,2.23,1.61,3.0,1.36
England EFL League One,2024-02-03,09:30:00,31,Oxford United,Reading,2.2,2.38,5.0,1.5,3.88,5.23,1.33,3.25,1.02,10.0,1.22,3.8,1.7,2.1,1.75,2.0,1.16,1.2,2.2,1.79,0.46,1.49,1.21,2.7,1.45,9.0,3.28,1.18,4.5,1.35,3.05,1.62,2.23,2.04,1.73,2.7,1.43
Scotland Premiership,2024-02-03,09:30:00,24,Aberdeen,Celtic,6.0,2.5,1.95,6.58,4.35,1.36,1.3,3.4,1.04,10.0,1.22,4.2,1.67,2.1,1.8,1.95,2.8,1.14,1.09,1.2,2.55,1.3,2.17,3.47,4.89,11.0,1.23,1.09,5.65,1.21,3.74,1.4,2.72,1.8,2.0,2.09,1.66
England Premier League,2024-02-03,09:30:00,23,Everton,Tottenham Hotspur,3.2,2.3,3.0,2.79,3.46,2.38,1.33,3.25,1.03,15.0,1.22,4.5,1.61,2.2,1.57,2.25,1.49,1.28,1.49,1.0,1.73,1.63,1.49,3.12,1.94,8.0,2.1,1.17,4.1,1.32,2.9,1.57,2.18,1.94,1.75,2.45,1.45
England EFL League Two,2024-02-03,09:45:00,31,Newport County,Swindon Town,2.6,2.3,3.75,2.02,3.52,2.94,1.3,3.4,1.04,10.0,1.2,4.33,1.6,2.2,1.57,2.25,1.3,1.22,1.77,1.71,0.73,1.38,1.38,2.76,1.75,8.0,2.42,1.21,3.95,1.4,2.7,1.72,2.0,2.2,1.58,3.0,1.34
Wales Welsh Premier League,2024-02-03,10:00:00,1,Barry Town United,Pontypridd Town AFC,2.88,2.2,3.25,2.2,3.4,2.75,1.33,3.0,1.01,10.0,1.2,3.88,1.7,2.05,1.6,2.27,1.3,1.29,1.53,1.18,0.73,1.41,1.38,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2024-02-03,10:00:00,23,Valencia CF,Almería,2.25,2.2,5.5,1.68,3.71,4.94,1.4,2.75,1.07,12.5,1.3,3.6,1.93,1.93,1.95,1.8,1.16,1.25,2.2,2.0,0.09,1.23,1.1,2.33,1.54,8.0,2.95,1.26,3.25,1.48,2.35,1.83,1.86,2.3,1.52,3.0,1.3
Spain Segunda División,2024-02-03,10:00:00,25,Albacete Balompié,FC Cartagena,2.3,2.05,5.0,1.51,3.44,6.19,1.45,2.55,1.06,9.5,1.35,2.95,1.95,1.7,1.95,1.73,1.17,1.25,2.05,1.58,1.17,1.68,1.07,2.75,1.51,8.5,3.16,1.35,2.84,1.65,2.11,2.13,1.67,2.8,1.38,3.92,1.19
Italy Serie B,2024-02-03,10:00:00,23,Brescia,Cittadella,3.25,1.95,3.75,2.42,3.01,2.67,1.57,2.25,1.1,6.5,1.5,2.37,2.48,1.5,2.05,1.7,1.38,1.3,1.53,1.18,1.3,1.1,1.42,2.52,2.1,7.5,1.95,1.29,3.4,1.53,2.4,2.0,1.8,2.55,1.48,3.5,1.27
Italy Serie B,2024-02-03,10:00:00,23,Reggiana,FeralpiSalò,2.8,1.95,4.0,2.03,2.94,3.47,1.5,2.4,1.08,7.5,1.42,2.8,2.32,1.57,1.93,1.75,1.28,1.28,1.7,1.18,0.73,1.2,1.26,2.46,1.75,8.0,2.52,1.27,3.55,1.5,2.48,1.88,1.93,2.45,1.5,3.4,1.29
Italy Serie B,2024-02-03,10:00:00,23,Spezia,Catanzaro,3.0,2.05,3.6,2.28,3.03,2.84,1.4,2.75,1.07,7.5,1.3,3.4,2.0,1.67,1.73,2.0,1.36,1.33,1.53,0.8,1.27,1.46,1.2,2.66,1.82,8.0,2.33,1.27,3.55,1.5,2.48,1.88,1.93,2.45,1.5,3.4,1.29
