League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Japan J2 League,2023-07-22,06:00:00,27,Tochigi,Shimizu S-Pulse,5.07,4.04,1.66,1.05,8.0,1.33,3.1,2.04,1.73,1.44,2.83,2.0,1.75,2.1,1.2,1.12,1.62,1.4,1.35,1.74,3.09,3.01,8.3,1.57,1.39,1.66,2.1,2.75,3.8
Japan J2 League,2023-07-22,06:00:00,27,Machida Zelvia,JEF United,2.22,3.04,3.77,1.09,6.0,1.47,2.55,2.47,1.5,1.56,2.47,2.1,1.7,1.26,1.29,1.53,2.14,0.93,1.5,1.33,2.83,1.89,7.5,2.34,1.49,1.85,2.4,3.2,4.7
Russia Russian Premier League,2023-07-22,07:00:00,1,Ural,CSKA Moskva,3.4,3.43,2.19,1.04,7.4,1.38,2.75,1.83,1.95,1.48,2.7,2.01,1.77,1.71,1.34,1.24,3.0,0.0,0.0,0.0,0.0,2.42,8.7,1.77,1.29,1.56,1.97,2.58,3.48
Japan J2 League,2023-07-22,07:00:00,27,Tokushima Vortis,Ventforet Kofu,3.09,3.19,2.46,1.07,7.0,1.38,3.03,2.2,1.63,1.48,2.7,1.83,1.83,1.55,1.35,1.4,1.07,1.54,1.13,1.27,2.4,2.2,8.0,1.91,1.29,1.52,1.95,2.47,3.6
Japan J1 League,2023-07-22,07:00:00,16,Vissel Kobe,Kawasaki Frontale,2.26,3.51,3.21,1.05,9.0,1.25,3.6,1.73,2.05,1.38,2.8,1.65,2.1,1.4,1.3,1.62,2.0,1.42,1.49,1.49,2.98,1.77,8.6,2.43,1.38,1.7,2.16,2.88,4.0
Japan J2 League,2023-07-22,07:00:00,27,Renofa Yamaguchi,Blaublitz Akita,2.68,2.98,2.99,1.11,6.0,1.57,2.32,2.5,1.5,1.6,2.37,2.2,1.62,1.43,1.4,1.45,1.07,1.5,1.24,1.33,2.57,1.95,7.5,2.1,1.29,1.6,2.0,2.65,3.3
Japan J2 League,2023-07-22,07:00:00,27,Fujieda MYFC,Zweigen Kanazawa,2.11,3.68,3.34,1.02,12.0,1.18,4.5,1.57,2.3,1.29,3.4,1.45,2.6,1.3,1.2,1.68,1.14,0.53,1.48,1.24,2.72,1.69,8.0,2.63,1.3,1.55,2.0,2.55,2.8
Japan J2 League,2023-07-22,07:00:00,27,Montedio Yamagata,V-Varen Nagasaki,2.23,3.31,3.23,1.02,9.5,1.25,3.75,1.83,1.96,1.36,3.18,1.6,2.25,1.37,1.27,1.43,1.69,1.27,1.38,1.22,2.6,1.51,8.5,3.07,1.25,1.51,1.98,2.5,3.1
Japan J2 League,2023-07-22,07:00:00,27,Oita Trinita,Iwaki,2.15,3.39,3.51,1.05,8.0,1.33,3.1,2.05,1.8,1.47,2.74,1.8,1.95,1.28,1.25,1.66,1.86,1.07,1.35,1.32,2.67,1.59,8.0,2.9,1.29,1.57,2.0,2.65,3.1
South Korea K League 1,2023-07-22,07:00:00,24,Suwon,Gwangju,3.51,3.59,2.13,1.01,13.0,1.24,3.7,1.81,1.95,1.35,3.05,1.65,2.1,1.72,1.27,1.3,1.15,1.33,1.46,1.36,2.82,2.63,8.0,1.69,1.42,1.79,2.23,3.04,4.35
