League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Greece Super League,2023-12-21,10:00:00,15,PAS Giannina,Panaitolikos,3.1,2.0,4.0,2.31,3.09,3.38,1.5,2.5,1.08,8.0,1.42,2.85,2.26,1.64,1.95,1.8,1.35,1.3,1.62,0.67,0.14,1.05,1.17,2.22,1.91,7.0,2.25,1.7,1.98,1.78,2.03,3.2,1.28,3.1,1.3,6.1,1.1
Turkey Süper Lig,2023-12-21,11:00:00,17,Samsunspor,Konyaspor,2.75,2.15,4.0,1.83,3.4,4.0,1.44,3.0,1.03,10.65,1.29,3.44,1.85,1.85,1.75,2.05,1.29,1.3,1.73,1.43,0.86,1.39,1.15,2.54,1.6,8.9,2.81,1.32,2.98,1.66,2.23,2.05,1.77,2.69,1.41,3.65,1.22
Turkey Süper Lig,2023-12-21,11:00:00,17,Rizespor,Pendikspor,2.55,2.3,4.0,1.89,3.75,3.75,1.38,3.3,1.05,13.0,1.22,4.12,1.7,2.03,1.65,2.25,1.25,1.29,1.8,2.0,1.0,1.3,1.42,2.72,1.64,8.8,2.7,1.33,2.93,1.67,2.2,2.07,1.76,2.72,1.4,3.74,1.21
Serbia SuperLiga,2023-12-21,11:00:00,9,Novi Pazar,Spartak Subotica,2.5,2.1,4.33,1.75,3.4,4.2,1.43,2.7,1.03,8.2,1.32,2.98,2.05,1.7,1.83,1.83,1.27,1.28,1.7,2.33,0.88,1.51,1.28,2.79,1.69,8.0,2.65,1.35,2.95,1.67,2.07,2.13,1.63,2.9,1.36,0.0,0.0
Greece Super League,2023-12-21,12:00:00,15,Panserraikos,AEK Athens,9.0,2.5,1.8,11.75,5.95,1.2,1.33,3.25,1.03,11.5,1.26,3.71,1.7,2.0,2.2,1.62,3.3,1.15,1.06,2.0,2.0,1.29,1.89,3.18,5.65,10.0,1.21,1.49,2.37,1.98,1.83,2.55,1.42,3.6,1.23,4.7,1.17
Romania Liga I,2023-12-21,12:00:00,21,Hermannstadt,Sepsi,3.2,1.9,3.6,2.38,2.8,3.1,1.51,2.4,1.08,7.0,1.42,2.75,2.4,1.5,1.9,1.83,1.33,1.3,1.45,1.9,1.0,1.65,1.21,2.86,1.75,7.5,2.53,1.29,3.4,1.88,1.93,1.92,1.82,2.55,1.48,3.5,1.27
Greece Super League,2023-12-21,12:30:00,15,OFI,Asteras Tripolis,2.75,2.05,4.33,2.02,3.34,3.66,1.44,2.63,1.07,9.0,1.38,3.0,2.14,1.68,1.95,1.8,1.28,1.28,1.78,1.71,1.67,1.29,1.15,2.44,1.69,7.9,2.66,1.46,2.45,1.9,1.9,2.45,1.46,3.5,1.25,6.3,1.1
Serbia SuperLiga,2023-12-21,13:00:00,9,Radnički Niš,Železničar Pančevo,2.3,2.15,4.5,2.17,3.23,3.33,1.36,2.9,1.03,9.0,1.25,3.6,1.97,1.81,1.7,1.95,1.15,1.22,2.05,1.22,0.78,1.63,1.26,2.89,1.64,8.0,2.77,0.0,0.0,1.48,2.47,1.85,1.85,2.37,1.51,3.2,1.3
Turkey Süper Lig,2023-12-21,14:00:00,17,Beşiktaş,Alanyaspor,2.0,2.35,5.25,1.44,4.7,6.6,1.3,3.2,1.04,15.0,1.19,4.5,1.6,2.2,1.77,1.95,1.11,1.2,2.5,2.29,0.71,1.71,1.16,2.87,1.33,8.5,4.5,1.25,3.75,1.5,2.54,1.84,1.96,2.27,1.61,2.8,1.4
Turkey Süper Lig,2023-12-21,14:00:00,17,Ankaragücü,Hatayspor,2.5,2.2,3.9,1.95,3.65,3.65,1.35,2.95,1.05,13.0,1.25,3.82,1.77,1.94,1.62,2.15,1.25,1.29,1.8,1.25,0.75,1.26,1.24,2.5,1.53,7.0,3.3,1.36,2.95,1.7,2.16,2.12,1.72,2.4,1.5,3.6,1.25
