League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Uruguay Segunda División,2023-06-12,12:30:00,6,Bella Vista,Rentistas,3.9,3.35,1.9,0.0,0.0,0.0,0.0,1.98,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.23,1.29,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-06-12,14:00:00,20,Newell's Old Boys,Unión Santa Fe,1.91,3.1,3.8,1.12,6.25,1.58,2.25,2.88,1.4,1.62,2.2,2.38,1.53,1.23,1.38,1.83,2.22,1.0,1.16,1.14,2.3,1.83,7.0,2.43,1.36,1.66,2.12,2.88,4.1
Argentina Primera División,2023-06-12,17:00:00,20,San Lorenzo,Central Córdoba SdE,1.8,3.1,4.75,1.11,5.5,1.57,2.25,2.63,1.43,1.66,2.28,2.4,1.5,1.18,1.34,2.05,2.4,1.11,1.41,1.21,2.62,1.23,7.0,4.9,1.26,1.56,1.9,2.34,3.2
Colombia Categoria Primera A,2023-06-12,19:00:00,25,Independiente Medellín,América de Cali,2.12,3.15,3.0,1.02,9.2,1.26,3.4,1.9,1.9,1.38,2.91,1.74,2.02,1.32,1.3,1.73,1.67,1.0,1.78,1.26,3.04,1.82,8.0,2.39,1.3,1.6,2.04,2.49,3.48
Argentina Primera División,2023-06-12,19:15:00,20,Banfield,River Plate,4.2,3.5,1.7,1.05,10.0,1.33,3.35,2.1,1.7,1.44,2.63,2.0,1.75,2.06,1.3,1.21,1.3,2.0,1.55,1.75,3.3,2.75,7.0,1.68,1.36,1.66,2.12,2.88,4.1
Brazil Serie C,2023-06-12,20:00:00,8,Paysandu,São Bernardo,2.2,3.0,3.2,1.08,7.0,1.4,2.75,2.36,1.52,1.51,2.4,1.95,1.78,1.25,1.3,1.55,2.33,1.5,1.18,1.78,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-12,20:00:00,8,Figueirense,Pouso Alegre,1.73,3.15,5.0,1.08,7.0,1.4,2.75,2.2,1.53,1.5,2.4,2.05,1.68,1.14,1.25,1.87,2.25,1.33,1.45,1.22,2.67,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0
Chile Primera B,2023-06-12,20:30:00,2,Univ. Concepción,Puerto Montt,2.3,3.1,2.95,1.04,7.4,1.37,2.75,2.14,1.6,1.46,2.53,1.93,1.75,1.34,1.28,1.6,1.0,0.8,1.67,1.08,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-06-12,21:00:00,14,CS Emelec,Gualaceo SC,1.42,4.5,7.0,1.04,10.5,1.22,4.0,1.73,1.91,1.33,3.0,1.98,1.78,1.06,1.16,2.91,1.33,0.5,1.4,1.21,2.61,1.29,10.25,4.3,1.28,1.58,1.95,2.44,3.34
Brazil Serie C,2023-06-12,21:30:00,8,Confiança,Náutico,2.25,2.9,3.2,1.08,7.0,1.4,2.75,2.16,1.55,1.51,2.4,1.9,1.8,1.25,1.3,1.53,2.0,1.0,1.43,1.58,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-06-12,21:30:00,25,Alianza Petrolera,Atlético Nacional,2.59,3.0,2.48,1.04,12.0,1.3,3.5,1.9,1.9,1.4,2.75,1.73,2.0,1.52,1.25,1.5,2.5,1.67,1.73,1.46,3.19,2.05,8.0,2.0,1.21,1.47,1.93,2.19,2.88
Argentina Primera División,2023-06-12,21:45:00,20,Vélez Sarsfield,Argentinos Juniors,2.9,3.0,2.5,1.11,6.0,1.51,2.37,2.5,1.46,1.55,2.25,2.15,1.62,1.49,1.37,1.39,1.3,0.9,1.32,1.58,2.9,2.25,8.5,1.88,1.32,1.68,2.08,2.72,3.74
Argentina Primera División,2023-06-12,21:45:00,20,Instituto,Racing Club,2.45,3.25,2.75,1.08,7.5,1.41,2.65,2.2,1.57,1.47,2.45,1.98,1.72,1.42,1.32,1.51,1.4,0.89,1.56,1.27,2.83,1.9,8.7,2.21,1.27,1.58,1.94,2.41,3.34
