League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Bolivia LFPB,2023-06-23,16:00:00,17,Vaca Díez,Aurora,2.89,3.39,2.17,0.0,14.0,1.21,3.8,1.75,1.92,1.31,3.1,1.59,2.21,1.62,1.28,1.4,2.0,0.71,1.75,1.77,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland Úrvalsdeild,2023-06-23,16:15:00,12,HK,Breidablik,5.3,4.5,1.49,1.03,11.0,1.18,4.5,1.54,2.38,1.3,3.4,1.68,2.1,2.55,1.15,1.09,0.8,2.0,1.29,1.49,2.78,3.48,9.5,1.41,1.09,1.21,1.4,1.7,2.09
Iceland Úrvalsdeild,2023-06-23,16:15:00,12,Keflavík,Fylkir,2.46,3.85,2.41,1.03,11.0,1.14,4.65,1.62,2.18,1.27,3.56,1.45,2.6,1.44,1.22,1.42,0.4,0.25,1.05,1.54,2.59,1.91,8.5,2.1,1.09,1.15,1.3,1.53,2.0
Iceland Úrvalsdeild,2023-06-23,16:15:00,12,FH,Fram,1.93,3.85,3.3,1.03,11.0,1.17,4.5,1.39,2.77,1.29,3.5,1.53,2.38,1.29,1.25,1.85,2.6,0.2,1.78,1.49,3.27,1.55,9.0,2.9,1.09,1.21,1.41,1.71,2.12
Uruguay Primera División,2023-06-23,19:00:00,3,La Luz,Danubio,2.27,2.76,2.58,1.07,7.5,1.36,3.0,2.03,1.78,1.4,2.75,1.8,1.91,1.53,1.3,1.4,1.4,0.44,1.54,1.19,2.73,2.38,8.0,1.8,1.29,1.5,1.87,2.45,3.35
Argentina Primera División,2023-06-23,19:00:00,21,Huracán,Newell's Old Boys,2.65,2.85,3.0,1.14,6.0,1.68,2.2,3.0,1.38,1.66,2.12,2.4,1.55,1.38,1.36,1.5,1.33,0.7,1.44,1.43,2.87,1.82,7.5,2.42,1.36,1.66,2.12,2.88,4.1
Brazil Serie B,2023-06-23,19:00:00,13,Atlético GO,Ponte Preta,1.85,3.4,4.1,1.04,7.9,1.38,2.9,2.07,1.68,1.44,2.63,2.0,1.73,1.21,1.29,1.95,1.83,0.4,1.74,1.18,2.92,1.35,9.0,4.0,0.0,1.22,1.35,1.61,2.0
Venezuela Primera División,2023-06-23,19:15:00,16,Metropolitanos,Portuguesa,1.92,2.98,3.55,1.07,6.4,1.49,2.45,2.4,1.48,1.56,2.3,2.15,1.63,1.18,1.28,1.72,1.86,1.71,1.48,1.11,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-06-23,20:00:00,17,Municipal Vinto,Real Tomayapo,1.72,3.18,4.47,0.0,0.0,0.0,0.0,1.67,2.1,1.33,3.25,1.73,2.0,0.0,0.0,0.0,1.29,0.86,2.39,1.28,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-06-23,21:00:00,15,SD Aucas,Orense SC,1.87,3.08,3.34,1.07,7.75,1.35,2.9,1.94,1.82,1.44,2.55,1.85,1.82,1.18,1.22,1.9,2.14,0.43,1.62,1.16,2.78,1.71,8.6,2.47,1.27,1.51,1.89,2.45,3.34
Argentina Primera División,2023-06-23,21:30:00,21,Argentinos Juniors,Defensa y Justicia,1.87,3.1,3.9,1.07,8.5,1.42,2.85,2.25,1.57,1.5,2.5,2.0,1.75,1.23,1.31,1.89,1.89,1.56,1.93,1.32,3.25,1.31,9.5,4.13,1.27,1.5,1.93,2.45,3.4
Venezuela Primera División,2023-06-23,21:30:00,16,Hermanos Colmenares,Mineros de Guayana,1.76,3.39,3.6,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43,1.72,1.32,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-06-23,22:00:00,1,Alianza Lima,Atlético Grau,1.32,4.65,6.8,1.02,12.0,1.2,3.9,1.68,2.14,1.3,3.2,1.9,1.8,1.09,1.15,2.45,3.0,0.56,1.77,1.3,3.07,1.3,10.0,4.0,1.15,1.31,1.48,1.85,2.35
Colombia Categoria Primera B,2023-06-23,22:00:00,0,Llaneros,Patriotas Boyacá,2.47,2.85,3.2,1.13,5.88,1.58,2.3,2.65,1.44,1.63,2.26,2.23,1.55,1.26,1.34,1.6,1.96,1.78,1.33,1.21,2.54,1.66,8.3,2.53,1.34,1.71,2.14,2.85,0.0
