League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Estonia Meistriliiga,2023-10-31,13:00:00,34,Harju Jalgpallikool,Tallinna Kalev,4.0,2.38,2.3,3.82,3.75,1.75,1.32,3.1,1.03,8.8,1.24,3.68,1.6,2.3,1.63,2.22,1.83,1.22,1.21,0.65,1.76,1.25,1.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-10-31,14:45:00,34,Nõmme Kalju,Paide,3.0,2.3,3.0,2.44,3.54,2.44,1.28,3.34,0.0,9.35,1.16,4.3,1.65,2.15,1.5,2.34,1.44,1.23,1.45,1.71,1.38,1.72,1.71,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-10-31,16:45:00,12,The New Saints,Colwyn Bay,1.13,6.0,41.0,1.02,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,5.5,0.0,0.0,0.0,0.0,0.0,2.67,0.8,3.01,1.2,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2023-10-31,16:45:00,7,Barrow,Morecambe,2.85,2.1,4.0,1.8,3.3,4.1,1.43,2.65,1.07,9.5,1.38,3.1,1.86,1.86,1.87,1.9,1.3,1.28,1.75,1.67,1.5,1.41,1.31,2.72,1.5,9.8,3.08,1.19,4.2,1.33,2.93,1.66,2.23,2.03,1.79,2.62,1.43
England EFL League One,2023-10-31,16:45:00,7,Derby County,Northampton Town,2.27,2.18,5.35,1.55,3.8,5.75,1.35,2.9,1.06,8.0,1.25,3.6,1.93,1.83,1.86,1.88,1.19,1.27,2.03,1.33,0.86,1.52,1.17,2.69,1.35,10.75,3.85,1.17,4.5,1.29,3.14,1.59,2.32,1.95,1.85,2.44,1.53
England EFL League One,2023-10-31,16:45:00,7,Lincoln City,Oxford United,3.3,2.05,3.5,3.3,3.25,2.1,1.42,2.65,1.06,9.5,1.36,3.1,2.16,1.66,1.85,1.9,1.45,1.28,1.53,2.17,2.0,1.41,1.39,2.8,2.43,9.3,1.74,1.21,3.9,1.35,2.84,1.72,2.12,2.12,1.72,2.69,1.41
England EFL League One,2023-10-31,16:45:00,7,Wigan Athletic,Charlton Athletic,2.7,2.05,3.75,2.5,3.4,2.6,1.4,2.75,1.08,7.0,1.36,3.0,1.65,2.17,1.85,1.85,1.25,1.35,1.67,2.0,0.4,1.24,1.21,2.45,1.91,9.4,2.16,1.15,4.7,1.27,3.28,1.56,2.4,1.89,1.91,2.35,1.58
England EFL League One,2023-10-31,16:45:00,7,Wycombe Wanderers,Cambridge United,3.2,2.05,3.6,1.75,3.5,4.4,1.42,2.65,1.06,9.5,1.36,3.1,1.88,1.87,1.85,1.9,1.42,1.28,1.55,1.67,0.67,1.55,1.16,2.71,1.6,9.9,2.72,0.0,0.0,1.24,3.48,1.51,2.55,1.81,2.0,2.23,1.64
Scotland Premiership,2023-10-31,16:45:00,11,Hibernian,Ross County,2.2,2.25,5.5,1.65,3.65,4.2,1.4,2.75,1.05,10.0,1.3,3.55,1.89,1.97,1.95,1.8,1.18,1.24,2.15,1.0,1.0,1.74,1.22,2.96,1.39,10.5,3.58,1.1,5.35,1.23,3.56,1.44,2.58,1.78,2.0,2.22,1.62
Argentina Primera División,2023-10-31,19:00:00,11,Tigre,Godoy Cruz,3.0,2.0,4.0,2.16,3.2,3.34,1.5,2.5,1.1,5.8,1.42,2.6,2.3,1.6,1.91,1.8,1.38,1.3,1.57,1.17,1.16,1.75,1.29,3.04,1.75,8.0,2.44,1.36,3.0,1.6,2.3,1.97,1.78,2.49,1.44,4.1,1.22
Brazil Serie A,2023-10-31,19:00:00,31,Bahia,Fluminense,2.2,2.2,6.0,1.56,4.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.84,2.0,1.75,0.0,0.0,0.0,1.57,0.57,1.72,1.64,3.36,1.42,9.0,3.45,0.0,0.0,1.3,2.9,1.55,2.2,1.91,1.77,2.38,1.48
Argentina Primera División,2023-10-31,21:00:00,11,Central Córdoba SdE,Unión Santa Fe,3.4,1.91,3.75,2.63,3.1,2.9,1.57,2.25,1.09,5.5,1.52,2.54,2.5,1.5,2.1,1.67,1.42,1.33,1.5,1.42,0.95,1.38,1.03,2.41,2.2,7.5,1.91,1.36,3.0,1.54,2.43,1.88,1.92,2.34,1.58,4.1,1.22
