League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Iceland Úrvalsdeild,2023-06-01,15:00:00,10,ÍBV,HK,2.3,3.65,2.75,1.03,12.0,1.16,4.75,1.53,2.38,1.28,3.3,1.42,2.65,1.51,1.31,1.43,1.0,1.8,1.31,1.57,2.88,1.91,8.5,2.1,1.11,1.21,1.37,1.64,1.95
Italy Serie B,2023-06-01,15:30:00,0,Brescia,Cosenza,1.94,3.25,4.2,1.08,7.0,1.4,2.8,2.23,1.62,1.47,2.45,1.95,1.73,1.26,1.32,1.75,1.03,1.1,1.41,1.17,2.58,1.75,8.0,2.52,1.24,1.46,1.95,2.4,3.3
Egypt Egyptian Premier League,2023-06-01,15:30:00,30,ENPPI,Ghazl El Mehalla,2.0,2.95,3.85,1.11,6.51,1.49,2.5,2.45,1.48,1.55,2.43,2.09,1.7,1.28,1.38,1.65,1.21,0.86,1.17,1.16,2.33,1.7,7.5,2.61,1.22,1.49,1.8,2.23,3.04
Netherlands Eredivisie,2023-06-01,16:00:00,0,Utrecht,Sparta Rotterdam,1.87,3.9,4.1,1.03,11.0,1.2,4.3,1.68,2.18,1.3,3.5,1.66,2.16,1.25,1.23,2.02,1.59,1.74,1.61,1.5,3.11,1.44,10.0,3.46,1.16,1.33,1.6,2.02,2.61
Iceland Úrvalsdeild,2023-06-01,16:15:00,10,Fylkir,KR,3.5,3.8,1.9,1.02,16.0,1.14,5.25,1.47,2.55,1.23,3.7,1.41,2.65,1.55,1.28,1.42,1.5,1.17,1.32,1.77,3.09,2.63,9.0,1.64,1.08,1.16,1.29,1.49,1.8
Brazil Serie D,2023-06-01,17:00:00,5,Campinense,Nacional de Patos,1.88,3.21,3.71,1.06,10.0,1.32,3.12,1.96,1.77,1.41,2.69,1.91,1.85,1.38,1.29,1.52,3.0,0.0,2.97,0.85,3.82,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
Colombia Categoria Primera B,2023-06-01,18:00:00,20,Valledupar,Cortuluá,2.15,3.2,3.25,1.04,7.6,1.36,2.79,2.23,1.62,1.48,2.43,1.88,1.85,1.31,1.34,1.61,1.78,1.44,1.55,1.4,2.95,1.85,6.9,2.31,1.33,1.68,2.1,2.78,3.92
Colombia Categoria Primera B,2023-06-01,18:00:00,20,Patriotas Boyacá,Cúcuta Deportivo,1.95,3.05,4.15,1.1,6.75,1.5,2.45,2.43,1.52,1.53,2.48,2.2,1.64,1.19,1.34,1.74,2.11,1.22,1.38,1.36,2.74,1.62,7.5,2.72,1.56,1.93,2.45,3.34,0.0
Argentina Primera División,2023-06-01,20:00:00,19,Sarmiento,Newell's Old Boys,2.75,2.75,2.55,1.1,6.25,1.53,2.35,2.65,1.4,1.53,2.3,2.05,1.66,1.47,1.37,1.39,1.38,0.67,1.68,1.44,3.12,2.1,8.0,1.91,1.25,1.49,1.85,2.41,3.2
Colombia Categoria Primera A,2023-06-01,20:15:00,23,Deportivo Pasto,Alianza Petrolera,1.68,3.45,4.9,1.07,7.75,1.36,2.87,2.2,1.68,1.44,2.55,2.03,1.75,1.14,1.28,2.06,1.73,0.64,1.62,1.28,2.9,1.49,7.5,3.25,1.3,1.59,2.03,2.7,3.8
Chile Primera B,2023-06-01,21:00:00,15,San Marcos,Barnechea,2.1,3.1,3.2,1.04,13.25,1.24,3.87,1.86,1.85,1.38,2.81,1.58,2.2,1.3,1.29,1.65,2.0,0.57,1.66,1.62,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-06-01,21:30:00,19,Arsenal de Sarandí,Boca Juniors,4.6,3.2,1.73,1.05,7.2,1.4,2.68,2.2,1.6,1.49,2.52,2.1,1.65,2.1,1.3,1.14,1.25,1.25,1.15,1.18,2.33,2.67,8.0,1.64,1.36,1.67,2.15,2.95,4.1
Peru Primera División,2023-06-01,22:00:00,18,Sporting Cristal,Cienciano,1.4,4.6,7.0,1.03,13.0,1.25,3.75,1.68,2.12,1.36,3.1,2.1,1.7,1.05,1.16,3.0,2.25,0.75,1.61,1.1,2.71,1.28,9.0,5.5,0.0,0.0,1.47,1.77,2.25
Colombia Categoria Primera A,2023-06-01,22:30:00,23,Atlético Nacional,Rionegro Águilas,1.83,3.35,4.52,1.07,9.0,1.38,3.0,2.07,1.59,1.47,2.72,2.04,1.74,1.18,1.29,1.92,1.82,1.18,1.47,1.41,2.88,1.66,7.0,2.7,1.31,1.6,2.07,2.75,4.0
