League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Ukraine Ukrainian Premier League,2023-08-02,11:00:00,2,Veres Rivne,Shakhtar Donetsk,6.81,4.95,1.36,0.0,0.0,0.0,0.0,1.58,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.82,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe UEFA Champions League,2023-08-02,11:00:00,0,Astana,Dinamo Zagreb,3.45,3.25,1.89,1.06,8.0,1.33,3.2,2.0,1.8,1.44,2.63,1.83,1.83,1.82,1.29,1.25,1.33,3.0,2.25,0.0,2.25,2.69,8.6,1.72,1.36,1.62,2.0,2.65,3.5
USA USL Championship,2023-08-02,12:00:00,0,Loudoun United,Memphis 901,3.44,2.99,2.07,1.01,9.6,1.28,3.5,1.75,1.95,1.36,2.9,1.72,2.05,1.72,1.22,1.22,1.08,1.67,1.64,1.61,3.25,2.12,6.6,2.05,1.31,1.61,1.98,2.52,3.6
Europe UEFA Champions League,2023-08-02,13:00:00,0,Qarabağ,Raków Częstochowa,2.06,3.2,3.3,1.06,8.0,1.4,2.85,2.25,1.6,1.48,2.45,1.83,1.85,1.3,1.32,1.7,2.0,3.0,2.81,2.47,5.28,1.62,9.5,2.88,1.33,1.6,1.95,2.55,3.4
Europe UEFA Champions League,2023-08-02,14:00:00,0,KRC Genk,Servette,1.57,3.85,4.35,1.04,15.0,1.24,4.12,1.65,2.16,1.32,3.1,1.75,2.05,1.2,1.24,2.15,1.0,1.0,0.0,0.0,0.0,1.45,9.7,3.61,1.38,1.65,2.05,2.7,3.75
Europe UEFA Champions League,2023-08-02,14:00:00,0,Maccabi Haifa,Sheriff,1.32,4.25,7.5,1.02,8.7,1.3,3.14,1.97,1.85,1.4,2.75,2.25,1.55,1.09,1.2,2.75,2.0,2.0,2.04,1.68,3.72,0.0,0.0,0.0,1.28,1.5,1.83,2.35,3.1
Europe UEFA Champions League,2023-08-02,14:00:00,0,Molde,HJK,1.17,5.6,11.0,1.03,16.25,1.23,4.25,1.63,2.19,1.3,3.2,2.38,1.53,1.06,1.13,3.9,0.0,2.33,0.0,1.42,1.42,1.15,23.0,6.4,1.23,1.36,1.62,2.0,2.55
Europe UEFA Champions League,2023-08-02,14:00:00,0,Häcken,KÍ,1.23,5.2,8.5,1.03,14.0,1.19,4.33,1.55,2.36,1.28,3.3,1.95,1.75,1.08,1.15,3.2,2.33,1.67,2.9,1.42,4.32,1.29,13.5,4.49,1.25,1.47,1.8,2.25,3.0
Europe UEFA Champions League,2023-08-02,15:00:00,0,København,Breidablik,1.23,5.2,8.5,1.03,18.25,1.2,4.6,1.54,2.38,1.28,3.3,2.1,1.7,1.07,1.14,3.6,3.0,2.4,0.0,2.18,2.18,0.0,0.0,0.0,1.3,1.53,1.87,2.4,3.2
Europe UEFA Champions League,2023-08-02,15:30:00,0,Galatasaray,Žalgiris,1.11,7.6,9.25,1.02,26.0,1.14,5.75,1.39,2.86,1.25,3.6,2.5,1.5,1.03,1.07,6.0,1.0,1.67,0.0,2.05,2.05,0.0,0.0,0.0,1.25,1.47,1.8,2.25,3.0
Chile Primera B,2023-08-02,16:00:00,17,Santiago Morning,San Luis,2.65,2.9,2.65,1.07,9.15,1.32,2.92,2.05,1.67,1.45,2.6,1.78,1.9,1.44,1.3,1.36,1.5,1.5,1.75,1.41,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-08-02,19:00:00,21,Ituano,Tombense,2.13,3.2,3.35,1.11,6.0,1.5,2.5,2.36,1.52,1.53,2.38,2.1,1.67,1.28,1.34,1.68,1.33,0.78,1.43,1.37,2.8,1.53,8.0,3.1,1.16,1.29,1.6,1.93,2.38
Brazil Serie B,2023-08-02,19:00:00,21,Criciúma,Ponte Preta,1.8,3.2,4.7,1.12,5.5,1.53,2.34,2.73,1.4,1.57,2.25,2.63,1.44,1.16,1.34,1.95,1.9,0.89,1.8,1.22,3.02,1.45,8.0,3.5,0.0,1.2,1.4,1.69,2.03
South America Copa Libertadores,2023-08-02,21:00:00,0,Nacional,Boca Juniors,2.53,3.2,2.7,1.08,7.29,1.45,2.66,2.36,1.52,1.53,2.38,2.0,1.75,1.47,1.3,1.45,1.83,2.17,1.75,1.3,3.05,2.01,8.5,2.09,1.35,1.64,2.06,2.71,3.8
South America Copa Libertadores,2023-08-02,21:00:00,0,Deportivo Pereira,CSD Independiente del Valle,2.75,3.3,2.23,1.05,10.0,1.33,3.23,2.0,1.72,1.44,2.63,1.8,1.95,1.6,1.25,1.4,1.33,2.0,1.67,1.61,3.28,2.02,8.5,2.08,1.36,1.68,2.12,2.79,4.0
Colombia Categoria Primera A,2023-08-02,21:30:00,3,Santa Fe,Independiente Medellín,1.9,3.4,4.2,1.07,9.0,1.36,3.1,2.05,1.75,1.44,2.6,1.9,1.83,1.22,1.25,1.9,2.0,0.85,1.84,1.32,3.16,1.55,8.0,2.92,1.31,1.6,1.95,2.75,4.0
Brazil Serie B,2023-08-02,21:30:00,21,Guarani,Ceará,2.28,3.05,2.85,1.1,6.5,1.45,2.6,2.3,1.53,1.53,2.38,2.1,1.67,1.25,1.28,1.66,2.44,1.5,1.42,1.14,2.56,1.7,7.0,2.7,1.17,1.3,1.58,1.96,2.37
Brazil Serie B,2023-08-02,21:30:00,21,Vila Nova,Sport Recife,2.26,2.92,2.99,1.1,6.5,1.5,2.45,2.45,1.52,1.57,2.25,2.1,1.67,1.3,1.33,1.53,2.33,1.11,1.91,1.2,3.11,1.7,7.0,2.7,0.0,1.21,1.43,1.74,2.1
