League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2023-10-23,08:35:00,28,Chengdu Better City FC,Shenzhen,1.27,4.3,16.64,1.06,10.0,34.0,1.18,4.33,1.02,15.0,1.07,6.4,1.3,3.3,3.0,1.33,1.01,1.04,7.1,1.85,0.15,1.69,0.79,2.48,1.09,13.0,8.5,1.26,3.34,1.5,2.41,2.03,1.78,2.39,1.51,3.2,1.28
Romania Liga I,2023-10-23,12:00:00,13,Sepsi,Botoşani,2.15,2.2,5.0,1.55,3.8,5.5,1.43,2.63,1.03,9.0,1.29,3.3,1.8,1.95,1.91,1.8,1.18,1.25,2.2,1.6,0.33,1.45,1.16,2.61,1.45,8.5,3.33,1.35,2.93,1.66,2.14,2.09,1.66,2.75,1.37,4.5,1.19
Serbia SuperLiga,2023-10-23,13:00:00,12,Železničar Pančevo,IMT Novi Beograd,3.1,2.0,3.3,2.94,2.04,3.61,1.44,2.63,1.08,7.0,1.4,2.75,2.2,1.62,1.91,1.85,1.4,1.35,1.5,0.2,0.6,1.44,1.44,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie A,2023-10-23,13:30:00,9,Udinese,Lecce,2.88,2.05,4.0,2.03,3.15,3.35,1.44,2.63,1.07,9.0,1.4,3.0,2.13,1.63,1.95,1.8,1.33,1.28,1.7,0.5,0.67,1.51,0.66,2.17,1.74,8.9,2.5,1.3,3.08,1.58,2.26,2.02,1.76,2.62,1.44,3.56,1.23
Turkey Süper Lig,2023-10-23,14:00:00,9,Fatih Karagümrük,Adana Demirspor,3.6,2.4,2.6,3.05,3.6,1.99,1.29,3.5,1.03,19.0,1.15,5.17,1.46,2.65,1.5,2.5,1.73,1.25,1.33,0.5,0.67,1.04,1.58,2.62,2.3,8.0,1.8,1.3,3.3,1.53,2.4,1.88,1.93,2.4,1.53,3.1,1.33
Turkey Süper Lig,2023-10-23,14:00:00,9,Trabzonspor,Alanyaspor,2.2,2.38,5.0,1.58,3.83,4.55,1.33,3.25,1.04,15.0,1.21,4.22,1.46,2.65,1.73,2.0,1.18,1.22,2.2,2.25,0.67,1.39,1.05,2.44,1.5,8.5,3.1,1.33,3.1,1.6,2.25,1.95,1.8,2.55,1.47,3.4,1.28
Poland Ekstraklasa,2023-10-23,14:00:00,12,Stal Mielec,Warta Poznań,3.4,1.95,3.6,2.5,3.2,2.6,1.53,2.38,1.09,8.0,1.45,2.6,2.35,1.53,2.0,1.75,1.45,1.28,1.47,1.83,1.0,1.49,1.2,2.69,2.05,8.0,2.0,1.29,3.4,1.53,2.33,1.9,1.8,2.5,1.47,3.5,1.27
Sweden Superettan,2023-10-23,14:00:00,27,Jönköpings Södra,Skövde AIK,2.63,2.38,3.6,2.0,3.6,3.0,1.3,3.4,1.02,15.0,1.2,4.5,1.6,2.2,1.53,2.38,1.36,1.22,1.72,1.62,0.31,1.39,1.33,2.72,1.72,7.5,2.6,0.0,0.0,1.3,3.35,1.53,2.4,1.93,1.88,2.48,1.5
Sweden Allsvenskan,2023-10-23,14:00:00,27,Värnamo,IFK Göteborg,3.0,2.1,3.5,2.25,3.35,2.71,1.4,2.75,1.05,11.0,1.33,3.4,1.93,1.77,1.75,2.0,1.42,1.26,1.63,1.23,0.92,1.31,1.2,2.51,1.91,8.5,2.1,1.1,5.4,1.23,3.56,1.48,2.55,1.8,2.0,2.35,1.55
Denmark Superliga,2023-10-23,14:00:00,12,OB,Midtjylland,3.75,2.3,2.63,3.1,3.6,2.0,1.3,3.4,1.02,14.5,1.22,4.3,1.6,2.2,1.57,2.25,1.8,1.22,1.35,0.33,1.4,1.36,1.09,2.45,2.44,8.0,1.75,1.25,3.7,1.48,2.5,1.8,1.92,2.25,1.59,3.25,1.3
Sweden Allsvenskan,2023-10-23,14:10:00,27,Elfsborg,AIK,2.3,2.3,4.5,1.7,3.75,3.88,1.33,3.25,1.03,15.0,1.24,4.2,1.63,2.13,1.7,2.05,1.22,1.22,2.15,2.23,0.85,1.91,1.36,3.27,1.51,9.0,3.06,1.14,4.6,1.3,3.08,1.55,2.38,2.0,1.8,2.5,1.49
Netherlands Eerste Divisie,2023-10-23,15:00:00,10,Groningen,Emmen,2.65,2.25,3.5,2.14,3.45,3.1,1.33,3.16,1.03,14.0,1.22,4.2,1.67,2.1,1.61,2.25,1.35,1.28,1.67,1.4,2.2,1.9,1.61,3.51,1.69,8.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
