League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Poland Ekstraklasa,2023-09-18,14:00:00,8,Stal Mielec,Zagłębie Lubin,3.0,3.0,2.25,1.06,9.0,1.33,3.2,2.05,1.7,1.4,2.75,1.75,2.0,1.57,1.25,1.38,2.2,0.75,1.15,1.35,2.5,2.65,8.0,1.64,1.2,1.43,1.51,1.9,2.45
Turkey Süper Lig,2023-09-18,14:00:00,5,Fatih Karagümrük,Hatayspor,2.05,3.5,3.25,1.03,10.65,1.27,3.61,1.9,1.95,1.42,3.1,1.72,2.1,1.3,1.33,1.9,0.67,1.67,0.63,1.11,1.74,1.62,8.0,2.75,1.31,1.58,2.05,2.75,3.9
Turkey Süper Lig,2023-09-18,14:00:00,5,Sivasspor,Ankaragücü,2.2,3.25,2.9,1.04,10.06,1.29,3.44,1.98,1.88,1.44,3.0,1.75,2.05,1.44,1.33,1.63,0.67,1.33,0.72,1.38,2.1,2.2,7.5,1.91,1.43,1.83,2.37,3.3,4.5
Sweden Allsvenskan,2023-09-18,14:10:00,23,AIK,Degerfors,1.44,4.2,6.0,1.03,17.0,1.2,4.5,1.62,2.11,1.29,3.5,1.7,2.05,1.12,1.17,2.6,1.27,0.55,1.7,1.11,2.81,1.29,8.8,4.5,1.2,1.28,1.56,1.92,2.55
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,AZ II,Ajax II,1.84,4.1,3.74,1.02,21.0,1.15,5.0,1.53,2.45,1.24,3.7,1.52,2.5,1.28,1.18,2.0,2.5,0.0,1.66,1.56,3.22,1.71,8.8,2.59,1.35,1.65,2.13,2.8,3.92
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,Eindhoven,ADO Den Haag,1.98,3.68,3.61,1.03,13.0,1.22,4.0,1.75,2.0,1.31,3.2,1.65,2.2,1.3,1.22,1.83,1.67,2.0,1.2,1.04,2.24,1.75,8.5,2.25,1.22,1.43,1.77,2.23,2.93
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,Groningen,PSV II,1.49,4.55,6.1,1.02,16.0,1.13,4.75,1.6,2.2,1.3,3.4,1.73,2.0,1.11,1.18,2.75,1.75,1.0,1.9,1.21,3.11,1.36,10.2,3.96,1.26,1.47,1.85,2.37,3.2
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,Emmen,Utrecht II,1.37,5.15,7.7,1.01,11.0,1.17,5.0,1.55,2.45,1.26,3.5,1.83,1.9,1.06,1.12,3.3,1.33,0.25,1.91,1.37,3.28,1.27,11.2,4.79,1.2,1.3,1.57,1.96,2.52
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,De Graafschap,Helmond Sport,1.67,4.05,4.8,1.03,15.0,1.22,4.2,1.68,2.05,1.33,3.16,1.75,2.05,1.17,1.2,2.3,1.33,0.0,1.19,1.2,2.39,1.35,10.0,3.5,1.19,1.35,1.63,2.05,2.69
Netherlands Eerste Divisie,2023-09-18,15:00:00,5,Oss,Dordrecht,2.1,3.65,3.31,1.03,13.0,1.22,4.2,1.68,2.05,1.32,3.15,1.62,2.25,1.33,1.25,1.75,1.0,2.0,1.24,1.47,2.71,1.83,8.7,2.36,1.29,1.55,1.97,2.57,3.48
Italy Serie B,2023-09-18,15:30:00,5,Sampdoria,Cittadella,2.0,3.25,3.25,1.06,9.0,1.36,2.95,2.05,1.67,1.44,2.63,1.91,1.91,1.25,1.25,1.7,0.0,1.33,1.42,1.51,2.93,1.91,8.0,2.1,1.25,1.47,1.83,2.4,3.3
Romania Liga I,2023-09-18,15:30:00,9,CFR Cluj,Petrolul 52,1.7,3.0,4.0,1.03,10.5,1.29,3.45,2.0,1.85,1.39,2.8,2.1,1.68,1.06,1.16,2.65,2.5,1.25,1.58,1.32,2.9,1.26,10.0,4.86,1.36,1.66,2.12,2.88,4.1
France Ligue 2,2023-09-18,15:45:00,6,Guingamp,Ajaccio,1.95,3.0,3.75,1.07,8.5,1.36,2.85,2.08,1.73,1.44,2.63,1.83,1.83,1.2,1.25,1.8,2.0,1.0,1.87,0.8,2.67,1.67,7.0,2.8,1.57,2.02,2.75,3.95,5.2
England Premier League,2023-09-18,15:45:00,5,Nottingham Forest,Burnley,2.15,3.3,3.25,1.05,11.0,1.31,3.6,2.05,1.77,1.36,3.0,1.7,2.05,1.34,1.29,1.77,2.0,1.0,1.51,0.0,1.51,1.87,8.0,2.2,1.2,1.38,1.68,2.08,2.65
Italy Serie A,2023-09-18,15:45:00,4,Hellas Verona,Bologna,3.0,3.3,2.3,1.06,10.0,1.36,3.2,2.02,1.88,1.44,2.63,1.8,1.95,1.63,1.28,1.38,2.0,1.0,0.76,1.13,1.89,2.25,7.0,1.95,1.44,1.79,2.24,2.8,4.33
Spain La Liga,2023-09-18,16:00:00,5,Granada CF,Girona FC,2.8,3.25,2.4,1.06,8.75,1.31,3.2,2.08,1.75,1.4,2.75,1.8,1.95,1.58,1.28,1.42,1.5,2.0,1.42,0.79,2.21,2.02,7.0,2.08,1.46,1.82,2.3,3.05,4.25
Spain Segunda División,2023-09-18,16:00:00,6,FC Andorra,Real Oviedo,1.91,2.9,4.2,1.11,6.5,1.54,2.38,2.5,1.5,1.57,2.25,2.25,1.57,1.2,1.3,1.72,1.5,0.33,1.46,0.91,2.37,1.51,8.5,3.24,1.38,1.7,2.2,3.1,4.5
Portugal Liga NOS,2023-09-18,16:15:00,5,Boavista FC,GD Chaves,1.65,3.75,4.6,0.0,0.0,0.0,0.0,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.11,1.4,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland Úrvalsdeild,2023-09-18,16:15:00,1,HK,Fram,1.95,3.5,2.9,1.02,15.0,1.12,5.5,1.36,2.9,1.22,4.0,1.4,2.75,1.44,1.22,1.6,1.27,0.18,1.38,1.25,2.63,1.91,8.5,2.1,0.0,1.17,1.4,1.65,2.0
Argentina Primera División,2023-09-18,20:00:00,5,Lanús,Sarmiento,1.7,3.5,5.5,1.05,6.9,1.43,2.57,2.35,1.57,1.5,2.5,2.2,1.62,1.22,1.33,1.89,2.0,0.93,1.51,1.06,2.57,1.33,8.5,4.33,1.23,1.48,1.77,2.18,2.7
Brazil Serie A,2023-09-18,20:00:00,24,Bahia,Santos,1.91,3.4,4.2,1.06,9.5,1.36,3.1,2.16,1.59,1.44,2.63,2.05,1.7,1.18,1.22,2.1,1.45,0.36,1.72,1.07,2.79,1.43,9.0,3.35,1.11,1.25,2.0,1.77,2.18
Brazil Serie B,2023-09-18,21:00:00,28,Novorizontino,Ceará,1.8,3.1,5.0,1.09,7.0,1.47,2.38,2.45,1.5,1.57,2.25,2.25,1.57,1.2,1.28,1.75,2.0,1.31,1.96,1.17,3.13,1.5,7.5,3.3,1.13,1.22,1.41,1.71,2.2
Brazil Serie A,2023-09-18,21:00:00,15,Corinthians,Grêmio,2.45,3.1,3.0,0.0,0.0,0.0,0.0,2.25,1.57,1.5,2.5,2.0,1.75,0.0,0.0,0.0,1.7,1.0,1.67,1.43,3.1,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
