League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Portugal LigaPro,2023-12-16,08:00:00,14,Academico Viseu,Torreense,2.51,2.21,4.99,1.77,3.5,4.2,1.43,2.85,1.03,8.3,1.31,3.04,1.95,1.8,1.89,1.81,1.19,1.27,1.93,1.71,1.5,1.56,1.1,2.66,1.62,9.4,2.63,1.15,4.5,1.31,3.04,1.56,2.21,1.95,1.76,2.51,1.44
Germany 2. Bundesliga,2023-12-16,09:00:00,17,Magdeburg,Fortuna Düsseldorf,2.9,2.3,2.95,2.5,3.6,2.38,1.25,3.45,1.04,11.0,1.17,5.25,1.65,2.06,1.4,2.65,1.5,1.22,1.5,1.38,2.0,1.78,1.48,3.26,1.85,8.0,2.28,1.19,4.5,1.3,3.1,1.55,2.2,1.95,1.71,2.55,1.41
Germany 2. Bundesliga,2023-12-16,09:00:00,17,Hertha BSC,Osnabrück,1.91,2.5,5.0,1.4,4.75,5.8,1.25,3.65,1.02,13.0,1.15,5.5,1.38,2.61,1.6,2.15,1.13,1.14,2.65,1.75,0.38,1.47,0.96,2.43,1.34,10.0,3.85,1.15,4.75,1.26,3.4,1.47,2.4,1.93,1.88,2.37,1.49
Germany 2. Bundesliga,2023-12-16,09:00:00,17,Nürnberg,Hamburger SV,3.4,2.3,2.55,2.8,3.7,2.15,1.25,3.55,1.04,11.0,1.15,5.5,1.57,2.2,1.38,2.7,1.7,1.22,1.36,1.38,1.11,1.28,1.62,2.9,1.95,8.5,2.05,1.11,5.15,1.26,3.4,1.47,2.4,1.9,1.9,2.35,1.49
Slovenia PrvaLiga,2023-12-16,09:00:00,20,Domžale,Bravo,2.94,2.2,3.76,2.1,3.2,3.25,1.4,2.93,1.02,8.8,1.28,3.2,1.9,1.86,1.74,2.04,1.32,1.27,1.52,1.11,0.89,1.53,1.36,2.89,0.0,0.0,0.0,0.0,0.0,1.48,2.56,1.81,1.98,2.28,1.61,0.0,0.0
Slovenia PrvaLiga,2023-12-16,09:00:00,17,Rogaška,Aluminij,2.96,2.25,3.59,2.4,3.2,2.5,1.36,3.09,1.01,9.7,1.24,3.48,1.87,1.81,1.66,2.09,1.37,1.28,1.59,0.56,1.11,1.46,1.28,2.74,1.84,9.1,2.21,1.24,3.6,1.45,2.65,1.63,2.24,2.0,1.79,2.54,1.49
Romania Liga I,2023-12-16,09:00:00,20,UTA Arad,SSC Farul,3.94,2.14,2.69,2.88,3.2,2.35,1.39,2.88,1.02,9.1,1.27,3.28,1.95,1.8,1.75,2.01,1.71,1.3,1.32,1.5,1.3,1.44,1.55,2.99,2.05,7.5,2.05,1.29,3.14,1.63,2.27,2.0,1.81,2.52,1.52,3.48,1.24
England Championship,2023-12-16,09:30:00,22,Ipswich Town,Norwich City,2.05,2.5,5.0,1.55,4.2,5.0,1.29,3.5,1.02,17.0,1.18,5.0,1.57,2.41,1.62,2.2,1.14,1.19,2.45,2.55,1.09,1.84,1.32,3.16,1.3,10.0,4.14,1.17,4.8,1.26,3.4,1.47,2.4,1.95,1.85,2.35,1.49
Spain La Liga,2023-12-16,10:00:00,17,Celta de Vigo,Granada CF,2.25,2.3,5.0,1.53,4.2,5.5,1.33,3.25,1.06,14.0,1.24,4.2,1.72,2.12,1.75,2.0,1.18,1.24,2.15,0.78,0.11,1.57,1.0,2.57,1.48,8.0,3.25,1.3,2.95,1.56,2.2,1.93,1.76,2.45,1.45,3.25,1.26
Spain Segunda División,2023-12-16,10:00:00,20,CD Eldense,Racing Santander,3.0,2.0,3.55,2.1,3.4,3.1,1.45,2.55,1.07,8.5,1.38,3.1,2.1,1.68,1.75,1.93,1.36,1.3,1.55,1.3,1.0,1.22,1.33,2.55,1.75,8.0,2.44,1.3,3.1,1.55,2.2,1.98,1.7,2.65,1.39,3.75,1.21
Italy Serie B,2023-12-16,10:00:00,17,FeralpiSalò,Cremonese,5.0,2.2,2.2,4.75,3.6,1.73,1.4,2.75,1.06,9.0,1.3,3.3,2.05,1.77,1.9,1.83,2.25,1.2,1.11,0.63,2.13,1.2,1.72,2.92,3.71,9.0,1.37,1.2,3.9,1.39,2.65,1.7,1.95,2.2,1.55,3.0,1.32
Italy Serie B,2023-12-16,10:00:00,17,Reggiana,Sampdoria,3.35,1.93,3.3,2.8,3.2,2.5,1.48,2.45,1.09,7.5,1.42,2.88,2.25,1.65,1.85,1.83,1.45,1.3,1.44,1.0,1.33,1.25,1.29,2.54,1.75,7.5,2.45,1.38,2.7,1.7,1.95,2.2,1.55,3.1,1.3,4.5,1.19
Serbia SuperLiga,2023-12-16,10:00:00,19,Radnički Niš,Vojvodina,3.25,2.1,3.1,2.64,3.32,2.49,1.4,2.75,1.03,9.5,1.3,3.4,1.97,1.84,1.8,1.96,1.48,1.32,1.42,1.22,1.0,1.71,1.49,3.2,1.95,8.0,2.1,1.27,3.4,1.48,2.47,1.8,2.0,2.33,1.53,3.1,1.32
Serbia SuperLiga,2023-12-16,10:00:00,19,Mladost Lučani,Napredak,0.0,0.0,0.0,2.12,3.35,3.28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,1.5,1.44,1.19,1.31,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2023-12-16,10:00:00,17,Brescia,Como,3.35,1.85,3.55,2.85,3.1,2.5,1.55,2.3,1.11,6.5,1.5,2.4,2.4,1.57,1.95,1.73,1.4,1.33,1.48,1.33,1.56,1.1,1.25,2.35,1.82,8.0,2.33,1.25,3.5,1.47,2.4,1.95,1.85,2.4,1.47,3.3,1.26
Italy Serie B,2023-12-16,10:00:00,17,Modena,Cittadella,2.9,1.9,4.0,2.25,3.1,3.25,1.55,2.3,1.1,7.0,1.5,2.63,2.3,1.62,2.0,1.7,1.3,1.3,1.62,1.56,1.5,1.38,1.37,2.75,1.91,8.0,2.2,1.26,3.4,1.49,2.35,2.0,1.8,2.5,1.44,3.5,1.24
Italy Serie B,2023-12-16,10:00:00,17,Venezia,Südtirol,2.3,2.05,5.5,1.75,3.4,5.0,1.47,2.5,1.07,8.5,1.4,2.8,2.25,1.65,2.15,1.65,1.11,1.22,2.15,2.11,1.22,1.42,1.04,2.46,1.26,10.0,4.86,1.22,3.75,1.42,2.55,1.8,2.0,2.25,1.52,3.1,1.3
Croatia Prva HNL,2023-12-16,10:50:00,19,Lokomotiva Zagreb,Istra 1961,2.4,2.1,4.33,1.93,3.62,3.82,1.4,2.75,1.06,8.0,1.29,3.5,2.02,1.8,1.73,2.0,1.22,1.29,1.91,1.33,0.9,1.58,1.29,2.87,1.51,8.5,3.16,1.27,3.28,1.48,2.55,1.82,1.97,2.28,1.59,3.28,1.27
Czech Republic First League,2023-12-16,11:00:00,19,Zlín,Hradec Králové,3.1,2.1,3.25,2.5,3.1,2.75,1.39,2.8,1.05,11.75,1.28,3.5,1.95,1.8,1.7,2.1,1.45,1.25,1.52,1.13,0.6,1.39,1.23,2.62,1.91,8.0,2.1,1.16,4.9,1.3,3.08,1.61,2.29,1.97,1.84,2.46,1.54
Poland Ekstraklasa,2023-12-16,11:00:00,19,Puszcza Niepołomice,Jagiellonia Białystok,4.28,2.34,2.36,4.2,3.45,1.9,1.3,3.34,1.03,15.75,1.21,4.53,1.73,2.1,1.61,2.25,1.97,1.25,1.24,1.6,1.3,1.28,1.41,2.69,2.9,8.0,1.59,1.3,3.35,1.51,2.37,1.9,1.8,2.47,1.48,3.6,1.26
Slovenia PrvaLiga,2023-12-16,11:00:00,20,Koper,Radomlje,2.22,2.22,4.95,1.61,3.75,5.2,1.36,2.99,1.01,9.8,1.24,3.48,1.83,1.98,1.78,1.93,1.17,1.22,1.9,1.5,1.22,1.51,1.39,2.9,0.0,0.0,0.0,0.0,0.0,1.47,2.58,1.79,2.0,2.25,1.61,0.0,0.0
Czech Republic First League,2023-12-16,11:00:00,19,Mladá Boleslav,Slovácko,2.89,2.15,3.55,2.3,3.25,2.9,1.38,2.91,1.01,9.3,1.26,3.34,1.83,1.9,1.71,2.06,1.39,1.3,1.59,1.7,1.56,1.58,1.2,2.78,1.95,8.5,2.1,1.13,5.3,1.22,3.65,1.42,2.65,1.71,2.12,2.1,1.72
Czech Republic First League,2023-12-16,11:00:00,19,Jablonec,Karviná,2.37,2.26,4.54,1.8,3.4,4.2,1.35,2.95,1.04,13.75,1.26,3.95,1.75,2.0,1.7,2.05,1.25,1.28,1.9,1.44,0.5,1.47,1.23,2.7,1.45,9.0,3.28,1.15,4.9,1.27,3.28,1.54,2.45,1.87,1.93,2.33,1.59
Czech Republic First League,2023-12-16,11:00:00,19,Pardubice,Slovan Liberec,3.3,2.1,3.0,2.8,3.25,2.35,1.4,2.75,1.06,8.0,1.28,3.5,1.85,1.9,1.7,2.1,1.55,1.25,1.42,0.9,0.67,1.25,1.41,2.66,2.05,8.5,2.0,0.0,0.0,1.25,3.42,1.51,2.51,1.81,2.0,2.22,1.64
Slovenia PrvaLiga,2023-12-16,11:00:00,17,Celje,Koper,2.19,2.37,5.4,1.57,3.8,5.5,1.35,3.17,1.01,9.9,1.23,3.56,1.75,1.95,1.82,1.88,1.14,1.22,2.26,2.33,1.67,1.85,1.7,3.55,1.44,9.7,3.25,1.16,4.21,1.32,3.1,1.65,2.21,2.04,1.76,2.6,1.44
France Ligue 2,2023-12-16,11:00:00,18,Bordeaux,Saint-Étienne,2.75,2.2,4.0,2.0,3.45,3.55,1.4,2.75,1.06,9.0,1.33,3.35,2.05,1.77,1.8,1.91,1.3,1.25,1.7,1.33,1.56,1.8,1.47,3.27,1.75,7.5,2.45,1.4,2.8,1.74,2.02,2.28,1.58,3.1,1.33,4.5,1.19
Slovakia Super Liga,2023-12-16,11:00:00,18,Trenčín,Zlaté Moravce,1.9,2.35,6.0,1.45,4.4,6.65,1.36,3.0,1.05,9.0,1.25,3.75,1.93,1.83,2.0,1.75,1.05,1.15,2.75,1.89,0.11,1.78,1.14,2.92,1.23,11.5,5.13,1.21,4.1,1.29,3.3,1.58,2.31,1.96,1.83,2.49,1.5
Slovakia Super Liga,2023-12-16,11:00:00,18,Dukla Banská Bystrica,Žilina,2.75,2.3,3.1,2.41,3.4,2.76,1.33,3.25,1.04,10.0,1.2,4.33,1.73,1.99,1.53,2.4,1.38,1.2,1.53,1.33,1.56,1.45,1.14,2.59,1.72,9.2,2.41,1.18,4.5,1.28,3.35,1.61,2.28,1.98,1.81,2.5,1.51
Italy Serie A,2023-12-16,11:00:00,16,Lecce,Frosinone,2.75,2.1,4.0,2.05,3.4,3.4,1.44,2.63,1.08,10.0,1.33,3.2,2.01,1.8,1.8,1.95,1.3,1.26,1.78,1.67,0.25,1.57,1.2,2.77,1.83,7.5,2.28,1.3,3.0,1.56,2.2,1.95,1.74,2.5,1.44,3.3,1.24
Portugal LigaPro,2023-12-16,11:00:00,14,FC Penafiel,União de Leiria,3.44,2.02,3.13,2.7,3.1,2.5,1.44,2.67,1.03,8.1,1.3,3.08,2.0,1.75,1.76,1.95,1.48,1.31,1.41,1.86,0.88,1.64,1.41,3.05,1.92,9.2,2.1,1.13,4.75,1.28,3.2,1.59,2.32,1.93,1.88,2.4,1.55
Slovakia Super Liga,2023-12-16,11:00:00,18,FK Košice,Ružomberok,2.95,2.1,3.3,2.44,3.28,2.8,1.4,2.75,1.06,8.0,1.33,3.1,1.96,1.8,1.78,1.95,1.36,1.25,1.47,0.89,0.56,1.07,1.17,2.24,1.93,8.6,2.12,1.3,3.4,1.55,2.4,1.8,2.0,2.41,1.54,3.2,1.3
France Ligue 2,2023-12-16,11:00:00,18,Auxerre,Ajaccio,2.25,2.1,6.0,1.67,3.65,5.0,1.44,2.63,1.07,8.5,1.38,3.1,2.05,1.77,2.1,1.67,1.14,1.22,2.15,1.89,0.89,1.77,0.99,2.76,1.41,8.5,3.68,1.4,2.8,1.74,2.02,2.28,1.58,3.1,1.33,4.4,1.19
Wales Welsh Premier League,2023-12-16,11:30:00,19,The New Saints,Penybont,1.4,3.2,12.0,1.11,8.0,19.0,1.17,4.5,1.02,15.0,1.08,7.0,1.36,3.0,2.25,1.6,1.01,1.01,5.5,2.75,1.1,3.08,1.55,4.63,1.04,16.25,10.75,1.23,3.7,1.38,2.8,1.73,2.02,2.2,1.61,2.85,1.37
Wales Welsh Premier League,2023-12-16,11:30:00,19,Caernarfon Town,Haverfordwest County,2.88,2.25,3.2,2.33,3.54,2.7,1.33,3.25,1.02,10.0,1.22,4.0,1.67,2.1,1.57,2.25,1.38,1.22,1.5,1.3,1.2,1.47,1.05,2.52,1.52,9.3,2.84,1.19,4.1,1.32,3.1,1.63,2.17,2.02,1.74,2.6,1.44
Germany Bundesliga,2023-12-16,11:30:00,15,Bochum,Union Berlin,3.25,2.1,3.25,2.38,3.4,2.8,1.4,2.75,1.08,11.5,1.3,3.5,1.88,1.93,1.8,1.95,1.43,1.29,1.43,1.43,0.43,1.96,1.42,3.38,2.2,7.5,1.89,1.22,3.45,1.43,2.5,1.76,1.93,2.2,1.57,2.85,1.33
Wales Welsh Premier League,2023-12-16,11:30:00,19,Connah's Quay,Pontypridd Town AFC,1.62,2.75,8.0,1.2,6.4,11.3,1.22,4.0,1.02,13.0,1.11,6.0,1.38,2.61,2.0,1.73,1.02,1.06,3.75,2.5,0.56,1.89,1.29,3.18,1.1,13.25,7.5,1.37,2.85,1.47,2.45,1.85,1.92,2.32,1.52,3.1,1.32
Germany Bundesliga,2023-12-16,11:30:00,15,Augsburg,Borussia Dortmund,3.75,2.5,2.4,3.9,4.0,1.8,1.22,4.0,1.03,26.0,1.11,6.0,1.38,2.9,1.44,2.63,1.91,1.25,1.34,1.63,1.43,1.34,1.19,2.53,2.28,7.5,1.82,1.23,3.4,1.44,2.48,1.76,1.93,2.2,1.56,2.88,1.32
Germany Bundesliga,2023-12-16,11:30:00,15,Darmstadt 98,Wolfsburg,3.6,2.25,2.75,2.88,3.7,2.2,1.33,3.25,1.05,15.5,1.25,4.0,1.68,2.2,1.62,2.2,1.66,1.25,1.31,0.63,0.75,1.45,1.33,2.78,1.73,7.5,2.45,1.23,3.4,1.45,2.45,1.77,1.92,2.23,1.55,2.88,1.32
Germany Bundesliga,2023-12-16,11:30:00,15,Mainz 05,Heidenheim,2.2,2.4,4.75,1.73,3.9,4.6,1.3,3.4,1.04,16.0,1.19,4.7,1.57,2.15,1.67,2.1,1.14,1.19,2.21,0.57,0.5,1.38,1.01,2.39,1.73,7.5,2.48,1.3,3.0,1.55,2.23,1.93,1.76,2.45,1.45,3.25,1.25
England EFL League Two,2023-12-16,12:00:00,22,Stockport County,Sutton United,1.91,2.5,7.0,1.4,4.75,8.0,1.3,3.4,1.02,17.0,1.2,4.1,1.6,2.2,1.83,1.83,1.09,1.15,2.95,2.25,0.2,1.6,1.27,2.87,1.26,10.0,4.65,1.27,3.4,1.5,2.38,2.0,1.8,2.5,1.46,3.5,1.26
England EFL League Two,2023-12-16,12:00:00,22,Crawley Town,Mansfield Town,4.33,2.4,2.3,4.0,3.75,1.83,1.29,3.5,1.02,17.0,1.17,4.4,1.6,2.2,1.57,2.25,2.0,1.22,1.23,1.91,1.82,1.64,1.76,3.4,2.78,8.5,1.59,1.24,3.65,1.45,2.55,1.83,1.98,2.35,1.52,3.2,1.3
England EFL League Two,2023-12-16,12:00:00,22,Crewe Alexandra,Accrington Stanley,2.88,2.3,3.4,2.15,3.6,3.1,1.33,3.25,1.03,16.0,1.19,4.1,1.6,2.2,1.57,2.25,1.4,1.24,1.68,2.18,1.1,1.29,1.32,2.61,2.2,8.0,1.91,1.19,4.2,1.37,2.85,1.66,2.1,2.1,1.65,2.8,1.38
England EFL League Two,2023-12-16,12:00:00,22,Doncaster Rovers,Morecambe,2.75,2.2,3.75,2.05,3.5,3.5,1.4,2.75,1.04,12.0,1.27,3.5,1.8,1.95,1.73,2.0,1.35,1.27,1.65,1.55,1.2,1.35,1.22,2.57,1.64,8.0,2.67,1.26,3.5,1.48,2.45,1.88,1.93,2.43,1.49,3.35,1.28
Belgium Pro League,2023-12-16,12:00:00,18,OH Leuven,Cercle Brugge,4.0,2.4,2.4,3.7,3.5,1.8,1.26,3.5,1.02,19.0,1.18,4.75,1.53,2.25,1.55,2.4,2.0,1.2,1.25,0.89,1.44,1.26,1.71,2.97,2.4,7.5,1.78,1.12,5.0,1.28,3.25,1.55,2.38,2.0,1.8,2.5,1.49
