League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Portugal LigaPro,2023-12-30,08:00:00,15,Porto II,CD Nacional,2.8,2.2,3.3,2.3,3.5,2.9,1.35,2.95,1.05,9.0,1.25,3.75,1.75,2.0,1.62,2.2,1.4,1.22,1.6,1.38,1.86,1.25,1.53,2.78,1.51,10.25,2.89,0.0,0.0,1.19,3.95,1.36,2.78,1.7,2.16,2.08,1.75
Portugal LigaPro,2023-12-30,08:00:00,15,Leixões,Academico Viseu,3.5,2.0,3.1,2.75,3.2,2.55,1.47,2.5,1.08,7.0,1.42,2.75,2.25,1.6,1.95,1.8,1.53,1.28,1.42,0.86,0.88,1.39,1.25,2.64,1.93,9.2,2.09,1.11,5.2,1.24,3.48,1.51,2.53,1.93,1.88,2.23,1.65
Italy Serie A,2023-12-30,08:30:00,18,Atalanta,Lecce,2.0,2.3,7.0,1.43,4.4,7.8,1.4,2.75,1.07,12.0,1.3,3.6,1.9,1.9,2.05,1.7,1.1,1.21,2.65,2.11,0.56,1.7,1.03,2.73,1.34,9.0,4.1,1.3,2.95,1.56,2.2,1.96,1.74,2.5,1.43,3.3,1.25
Scotland Premiership,2023-12-30,09:30:00,21,Celtic,Rangers,2.75,2.3,3.6,2.15,3.6,3.2,1.33,3.25,1.02,15.0,1.22,4.2,1.78,2.0,1.62,2.2,1.36,1.22,1.72,2.36,2.2,2.44,2.02,4.46,1.64,8.5,2.64,1.12,4.95,1.26,3.4,1.47,2.4,1.88,1.93,2.37,1.49
England Premier League,2023-12-30,09:30:00,20,Luton Town,Chelsea,5.0,2.3,2.25,5.65,4.45,1.58,1.33,3.25,1.05,15.0,1.24,4.25,1.67,2.27,1.75,2.0,2.15,1.24,1.18,0.8,1.3,1.31,1.52,2.83,2.5,8.0,1.7,1.21,3.55,1.41,2.55,1.72,1.98,2.14,1.6,2.75,1.35
Portugal LigaPro,2023-12-30,11:00:00,15,CD Tondela,UD Oliveirense,2.2,2.25,4.75,1.65,3.84,4.86,1.35,2.95,1.05,9.0,1.25,3.75,1.84,1.91,1.78,1.95,1.15,1.2,2.15,1.63,1.0,1.47,1.22,2.69,1.57,9.5,2.75,1.12,4.9,1.27,3.28,1.56,2.41,1.98,1.83,2.35,1.58
Italy Serie A,2023-12-30,11:00:00,18,Udinese,Bologna,4.0,2.0,3.0,2.88,3.3,2.48,1.5,2.5,1.09,7.0,1.45,2.88,2.13,1.71,2.0,1.75,1.6,1.34,1.32,1.0,1.0,1.43,1.17,2.6,2.23,7.5,1.87,1.38,2.65,1.68,2.02,2.12,1.61,2.75,1.36,3.7,1.2
Italy Serie A,2023-12-30,11:00:00,18,Cagliari,Empoli,2.75,2.2,4.0,2.02,3.6,3.58,1.4,2.75,1.07,11.0,1.32,3.4,1.88,1.92,1.75,2.0,1.32,1.26,1.78,1.33,0.89,1.48,1.07,2.55,1.66,7.5,2.6,1.27,3.15,1.5,2.33,1.88,1.81,2.35,1.49,3.1,1.28
Egypt Egyptian Premier League,2023-12-30,11:00:00,11,National Bank of Egypt,Al Mokawloon,3.25,1.91,3.5,2.44,3.1,2.98,1.51,2.6,1.09,6.0,1.44,2.6,2.4,1.55,2.0,1.73,1.38,1.33,1.5,0.5,0.83,1.05,1.57,2.62,1.91,8.6,2.15,1.28,3.2,1.6,2.31,1.97,1.83,2.49,1.53,3.42,1.25
Portugal LigaPro,2023-12-30,11:00:00,15,Paços de Ferreira,Benfica II,2.5,2.1,4.2,1.92,3.5,3.75,1.41,2.7,1.06,8.0,1.3,3.3,1.94,1.81,1.8,1.95,1.2,1.25,1.85,1.75,0.86,1.65,1.19,2.84,1.6,9.4,2.67,1.13,4.8,1.28,3.2,1.58,2.36,1.9,1.9,2.4,1.56
Wales Welsh Premier League,2023-12-30,11:30:00,21,Aberystwyth Town,Haverfordwest County,3.4,2.25,2.6,3.14,3.56,2.1,1.3,3.4,1.01,11.6,1.19,3.98,1.68,2.11,1.6,2.25,1.67,1.29,1.33,0.22,1.18,1.1,1.07,2.17,2.4,7.2,1.87,1.29,3.2,1.52,2.32,1.91,1.86,2.36,1.5,3.1,1.32
Wales Welsh Premier League,2023-12-30,11:30:00,21,Bala Town,Newtown,2.6,2.15,3.6,2.11,3.46,3.2,1.36,3.0,1.01,9.7,1.24,3.48,1.82,1.92,1.7,2.05,1.33,1.3,1.67,1.91,1.44,1.28,1.32,2.6,1.74,7.5,2.62,1.32,3.1,1.56,2.26,1.96,1.81,2.46,1.47,3.2,1.29
Wales Welsh Premier League,2023-12-30,11:30:00,21,Barry Town United,Cardiff MU,3.4,2.25,2.6,3.0,3.3,2.05,1.33,3.25,1.0,10.5,1.21,3.74,1.67,2.1,1.62,2.2,1.7,1.29,1.33,1.0,1.3,1.46,1.15,2.61,1.9,7.5,2.28,1.33,3.0,1.58,2.21,1.99,1.78,2.5,1.45,3.3,1.28
Scotland Premiership,2023-12-30,12:00:00,21,Hearts,Ross County,2.3,2.2,5.5,1.69,3.78,5.0,1.4,2.75,1.05,11.0,1.33,3.3,2.0,1.8,1.95,1.8,1.18,1.22,2.15,1.5,0.78,1.54,1.1,2.64,1.3,10.0,4.14,1.12,4.9,1.26,3.4,1.47,2.37,1.88,1.93,2.37,1.47
Scotland Premiership,2023-12-30,12:00:00,21,Motherwell,Livingston,2.55,2.15,4.5,1.87,3.58,4.11,1.39,2.75,1.05,10.0,1.33,3.25,1.98,1.81,1.9,1.87,1.22,1.25,1.95,1.09,0.45,1.32,0.89,2.21,1.45,9.0,3.28,1.2,3.9,1.39,2.65,1.7,1.95,2.2,1.55,3.0,1.32
Scotland Premiership,2023-12-30,12:00:00,21,Aberdeen,St. Mirren,2.88,2.1,4.0,2.1,3.42,3.45,1.44,2.63,1.06,10.0,1.36,3.2,2.05,1.76,1.91,1.91,1.33,1.25,1.72,1.22,1.0,1.29,1.0,2.29,1.95,8.0,2.05,1.14,4.65,1.28,3.25,1.5,2.3,2.0,1.8,2.45,1.46
Scotland Premiership,2023-12-30,12:00:00,21,Kilmarnock,Dundee,2.6,2.1,4.5,1.96,3.5,3.82,1.44,2.63,1.05,10.0,1.33,3.25,2.05,1.76,1.95,1.8,1.24,1.29,1.83,1.91,1.11,1.57,1.24,2.81,1.59,8.5,2.78,1.15,4.5,1.28,3.25,1.5,2.3,2.0,1.8,2.45,1.46
England Premier League,2023-12-30,12:00:00,20,Crystal Palace,Brentford,3.1,2.05,3.75,2.54,3.34,2.78,1.44,2.63,1.09,9.4,1.38,3.15,2.01,1.8,1.91,1.91,1.38,1.32,1.55,0.9,0.78,1.26,1.32,2.58,1.76,7.5,2.4,1.3,3.0,1.55,2.23,1.94,1.75,2.45,1.44,3.25,1.25
England Premier League,2023-12-30,12:00:00,20,Wolverhampton Wanderers,Everton,3.25,2.1,3.4,2.6,3.28,2.75,1.44,2.63,1.09,10.0,1.36,3.3,1.95,1.85,1.8,1.95,1.44,1.31,1.49,1.8,1.6,1.2,1.38,2.58,1.85,8.0,2.2,1.21,3.6,1.4,2.55,1.7,2.0,2.1,1.62,2.7,1.36
England Premier League,2023-12-30,12:00:00,20,Manchester City,Sheffield United,1.33,3.6,17.0,1.06,12.0,35.0,1.18,4.5,1.02,34.0,1.09,8.4,1.33,3.2,2.63,1.44,1.0,1.01,11.0,2.33,0.2,1.64,0.83,2.47,1.1,17.0,10.5,1.18,4.0,1.33,2.85,1.57,2.18,1.93,1.76,2.4,1.47
England Premier League,2023-12-30,12:00:00,20,Aston Villa,Burnley,1.83,2.6,7.0,1.39,4.84,7.7,1.29,3.5,1.04,19.0,1.18,5.2,1.57,2.35,1.8,1.95,1.08,1.16,3.0,2.8,0.8,1.6,1.07,2.67,1.32,9.5,4.3,1.28,3.1,1.5,2.3,1.86,1.82,2.35,1.49,3.05,1.29
Portugal Liga NOS,2023-12-30,12:30:00,15,Gil Vicente,Boavista FC,0.0,0.0,0.0,2.4,3.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,1.88,1.0,1.14,1.04,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-12-30,12:30:00,15,GD Estoril Praia,Farense,0.0,0.0,0.0,2.38,3.4,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,1.86,1.0,1.3,1.02,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-30,14:00:00,11,ENPPI,Baladiyyat Al Mehalla,2.6,2.0,4.75,1.85,3.0,4.2,1.49,2.45,1.09,6.75,1.46,2.55,2.25,1.62,2.1,1.67,1.25,1.29,1.8,2.17,1.2,1.07,1.29,2.36,1.72,8.4,2.47,1.43,2.65,1.73,2.0,2.2,1.6,2.8,1.38,3.9,1.21
Egypt Egyptian Premier League,2023-12-30,14:00:00,11,El Geish,Masr,3.75,1.83,3.25,2.9,2.88,2.4,1.57,2.25,1.1,6.25,1.5,2.45,2.63,1.44,2.25,1.57,1.5,1.3,1.38,1.67,1.83,1.5,1.36,2.86,2.0,6.9,2.2,1.59,2.2,2.0,1.71,2.6,1.44,3.6,1.25,5.1,1.13
Italy Serie A,2023-12-30,14:00:00,18,Hellas Verona,Salernitana,2.6,2.1,4.5,2.06,3.46,3.56,1.44,2.63,1.06,8.5,1.34,3.42,2.08,1.75,1.91,1.91,1.24,1.29,1.83,1.0,0.56,1.32,0.95,2.27,1.58,7.5,2.85,1.34,2.8,1.63,2.1,2.05,1.67,2.65,1.38,3.55,1.22
Italy Serie A,2023-12-30,14:00:00,18,AC Milan,Sassuolo,1.95,2.5,5.5,1.46,4.7,6.4,1.25,3.75,1.03,14.0,1.17,4.6,1.58,2.38,1.67,2.1,1.12,1.19,2.6,2.33,0.89,1.38,1.37,2.75,1.42,8.5,3.5,1.22,3.5,1.43,2.5,1.74,1.96,2.17,1.58,2.75,1.35
England Premier League,2023-12-30,14:30:00,20,Nottingham Forest,Manchester United,3.4,2.25,3.0,3.02,3.6,2.26,1.33,3.25,1.06,13.5,1.26,4.05,1.8,2.01,1.62,2.2,1.58,1.28,1.4,1.0,1.44,1.31,1.18,2.49,2.12,7.5,1.94,1.25,3.3,1.48,2.38,1.83,1.86,2.3,1.5,3.0,1.3
