League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Japan J2 League,2023-09-09,06:00:00,34,Mito Hollyhock,Zweigen Kanazawa,2.02,3.48,3.69,1.03,9.0,1.25,3.6,1.81,1.94,1.39,2.8,1.65,2.15,1.35,1.25,1.57,1.22,0.65,1.35,1.29,2.64,1.9,7.7,2.26,1.3,1.56,2.03,2.7,3.6
Japan J2 League,2023-09-09,06:00:00,34,Tokyo Verdy,Renofa Yamaguchi,1.67,3.8,5.2,1.05,8.0,1.33,3.0,2.02,1.75,1.42,2.75,2.05,1.7,1.12,1.2,2.01,1.24,0.94,1.36,1.07,2.43,1.31,9.3,4.56,1.37,1.72,2.22,3.0,4.1
Japan J2 League,2023-09-09,06:00:00,34,Machida Zelvia,Tochigi,1.58,4.2,5.45,1.07,7.0,1.4,2.8,2.35,1.56,1.48,2.55,2.14,1.67,1.12,1.25,2.05,2.17,0.76,1.56,1.08,2.64,1.64,8.0,2.67,1.38,1.7,2.16,2.9,4.1
Japan J2 League,2023-09-09,06:00:00,34,Ventforet Kofu,Oita Trinita,2.25,3.5,3.09,1.04,8.5,1.3,3.3,1.91,1.84,1.38,2.8,1.75,2.04,1.4,1.25,1.52,1.71,1.24,1.37,1.26,2.63,2.2,7.6,1.95,1.29,1.6,2.0,2.65,3.5
Japan J2 League,2023-09-09,06:00:00,34,Shimizu S-Pulse,Montedio Yamagata,1.65,3.98,5.1,1.01,11.0,1.15,4.75,1.5,2.4,1.35,3.05,1.65,2.18,1.12,1.19,2.63,2.06,1.06,1.91,1.2,3.11,1.3,9.9,4.56,1.29,1.47,1.85,2.37,3.2
Japan J2 League,2023-09-09,07:00:00,34,JEF United,Blaublitz Akita,1.74,3.7,4.77,1.08,6.5,1.45,2.6,2.43,1.52,1.53,2.37,2.1,1.68,1.18,1.28,1.83,2.0,1.29,1.68,1.26,2.94,1.69,8.0,2.63,1.31,1.62,2.08,2.72,3.3
Japan J2 League,2023-09-09,07:00:00,34,Fagiano Okayama,Vegalta Sendai,2.13,3.44,3.42,1.04,8.5,1.3,3.3,1.79,1.96,1.39,2.8,1.75,2.0,1.25,1.25,1.7,1.59,1.18,1.49,1.3,2.79,1.9,7.7,2.26,1.32,1.6,2.1,2.8,3.8
Japan J2 League,2023-09-09,07:00:00,34,V-Varen Nagasaki,ThespaKusatsu Gunma,1.94,3.64,3.79,1.03,9.0,1.29,3.3,1.88,1.86,1.39,2.8,1.85,1.92,1.18,1.22,1.95,1.82,1.25,1.38,1.17,2.55,1.85,8.1,2.35,1.27,1.43,1.8,2.32,3.1
Japan J2 League,2023-09-09,07:00:00,34,Jubilo Iwata,Omiya Ardija,1.65,3.98,5.1,1.02,10.0,1.2,4.0,1.65,2.17,1.3,3.2,1.77,2.02,1.13,1.18,2.05,1.76,0.35,1.81,1.3,3.11,1.35,8.7,4.26,1.31,1.5,1.98,2.47,3.3
England EFL League Two,2023-09-09,08:30:00,7,Bradford City,Grimsby Town,2.01,3.48,3.72,1.05,11.0,1.33,3.4,1.93,1.79,1.4,2.75,1.73,2.0,1.32,1.26,1.78,2.33,0.67,1.45,1.16,2.61,1.75,7.5,2.5,1.18,1.35,1.63,2.05,2.8
Wales Welsh Premier League,2023-09-09,10:30:00,6,Barry Town United,Connah's Quay,4.46,4.05,1.67,1.02,14.0,1.16,4.3,1.67,2.1,1.29,3.4,1.6,2.27,2.14,1.21,1.17,0.67,1.5,1.62,1.36,2.98,4.0,8.0,1.38,0.0,1.33,1.58,1.94,2.41
Wales Welsh Premier League,2023-09-09,10:30:00,6,Aberystwyth Town,Caernarfon Town,3.23,3.55,2.09,1.0,10.5,1.21,3.74,1.73,2.0,1.33,3.13,1.6,2.27,1.7,1.27,1.31,0.0,2.33,0.92,1.73,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-09-09,10:30:00,6,Penybont,Colwyn Bay,1.44,3.9,6.5,1.05,9.0,1.25,3.75,1.73,2.0,1.33,3.25,1.91,1.8,1.07,1.13,2.75,1.33,1.33,1.47,1.25,2.72,1.25,9.0,5.25,1.33,1.6,2.0,2.5,3.4
Wales Welsh Premier League,2023-09-09,10:30:00,6,Haverfordwest County,Newtown,2.25,3.2,2.75,1.01,10.0,1.22,3.64,1.73,2.0,1.35,3.04,1.61,2.25,1.41,1.28,1.53,0.67,1.0,1.74,1.31,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2023-09-09,11:00:00,7,Milton Keynes Dons,Notts County,2.35,3.62,2.84,1.02,19.0,1.2,4.5,1.63,2.16,1.33,3.25,1.53,2.38,1.58,1.22,1.52,2.33,1.25,1.14,1.1,2.24,2.44,9.0,1.77,1.24,1.44,1.8,2.35,3.25
England EFL League Two,2023-09-09,11:00:00,7,Salford City,Walsall,2.04,3.56,3.53,1.05,12.0,1.32,3.4,1.86,1.86,1.4,2.75,1.73,2.0,1.33,1.25,1.75,0.33,1.0,1.16,1.54,2.7,1.67,7.0,2.8,1.25,1.47,2.0,2.45,3.4
England EFL League Two,2023-09-09,11:00:00,7,AFC Wimbledon,Stockport County,2.78,3.32,2.52,1.07,9.5,1.4,3.0,2.1,1.67,1.44,2.63,1.83,1.83,1.53,1.28,1.47,0.67,1.0,1.61,1.4,3.01,2.25,7.0,1.95,1.22,1.44,1.98,2.25,2.98
England EFL League Two,2023-09-09,11:00:00,7,Accrington Stanley,Mansfield Town,2.4,3.45,2.89,1.05,12.0,1.3,3.6,1.82,1.91,1.36,3.0,1.67,2.1,1.66,1.26,1.38,1.75,1.5,1.61,1.99,3.6,2.8,8.0,1.59,1.24,1.46,1.82,2.4,3.3
England EFL League Two,2023-09-09,11:00:00,7,Colchester United,Tranmere Rovers,2.47,3.35,2.86,1.06,10.0,1.33,3.3,2.07,1.68,1.44,2.63,1.8,1.91,1.38,1.28,1.63,1.0,0.0,1.22,1.28,2.5,1.7,7.0,2.7,0.0,1.3,1.55,1.93,2.55
England EFL League Two,2023-09-09,11:00:00,7,Gillingham,Harrogate Town,1.82,3.52,4.54,1.07,9.0,1.4,2.95,2.12,1.65,1.44,2.63,2.0,1.73,1.17,1.25,2.15,2.0,0.75,1.56,1.3,2.86,1.5,7.5,3.3,1.26,1.5,1.87,2.41,3.2
England EFL League Two,2023-09-09,11:00:00,7,Forest Green Rovers,Crewe Alexandra,2.41,3.42,2.88,1.05,12.0,1.3,3.6,1.81,1.91,1.4,2.75,1.73,2.0,1.3,1.25,1.83,0.0,1.33,1.27,1.35,2.62,1.76,9.2,2.45,1.18,1.34,1.61,2.05,2.7
England EFL League Two,2023-09-09,11:00:00,7,Crawley Town,Newport County,2.97,3.4,2.36,1.03,9.0,1.25,3.6,1.81,1.91,1.4,2.75,1.73,2.0,1.65,1.25,1.4,2.25,0.75,1.6,1.61,3.21,2.0,7.0,2.2,1.25,1.47,2.0,2.45,3.4
England EFL League One,2023-09-09,11:00:00,7,Exeter City,Leyton Orient,1.81,3.58,4.49,1.05,10.0,1.36,3.2,1.98,1.78,1.4,2.75,1.91,1.91,1.22,1.25,1.95,1.33,1.0,1.41,1.23,2.64,1.49,9.4,3.16,1.22,1.43,1.85,2.3,3.1
England EFL League One,2023-09-09,11:00:00,7,Fleetwood Town,Blackpool,2.55,3.3,2.65,1.07,9.5,1.36,3.1,2.05,1.77,1.44,2.6,1.83,1.95,1.47,1.3,1.47,0.0,0.5,1.04,1.17,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2023-09-09,11:00:00,7,Lincoln City,Oxford United,2.47,3.35,2.75,1.06,9.5,1.36,3.1,2.05,1.77,1.42,2.65,1.85,1.9,1.45,1.28,1.53,3.0,2.0,1.58,1.38,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2023-09-09,11:00:00,7,Swindon Town,Sutton United,1.83,3.78,4.1,1.04,13.0,1.26,4.0,1.76,1.97,1.36,3.0,1.67,2.1,1.26,1.24,1.92,2.33,0.0,1.97,1.33,3.3,1.55,7.5,3.1,1.25,1.46,1.9,2.4,3.3
England EFL League One,2023-09-09,11:00:00,7,Reading,Bristol Rovers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,1.51,1.36,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2023-09-09,11:00:00,7,Shrewsbury Town,Bolton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.06,1.76,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2023-09-09,11:00:00,7,Stevenage,Carlisle United,1.87,3.62,4.11,1.05,11.0,1.3,3.4,1.98,1.78,1.4,2.75,1.91,1.91,1.18,1.22,2.1,1.67,0.33,1.21,1.01,2.22,1.55,9.4,3.0,1.24,1.45,1.83,2.33,3.2
England EFL League Two,2023-09-09,11:00:00,7,Wrexham,Doncaster Rovers,1.61,4.3,4.98,1.02,19.0,1.18,5.0,1.55,2.32,1.29,3.5,1.73,2.0,1.09,1.14,2.9,1.75,0.0,2.25,1.28,3.53,1.31,10.7,4.37,1.24,1.46,1.9,2.37,3.3
Spain Segunda División,2023-09-09,11:15:00,5,Burgos CF,SD Eibar,2.49,2.93,2.97,1.11,6.5,1.52,2.45,2.62,1.43,1.59,2.24,2.14,1.66,1.46,1.38,1.43,2.33,0.0,1.7,1.35,3.05,2.2,8.0,1.91,1.26,1.49,1.98,2.5,3.5
Netherlands Eerste Divisie,2023-09-09,11:30:00,5,Telstar,VVV,2.35,3.62,2.81,1.02,15.0,1.2,4.33,1.66,2.2,1.29,3.3,1.58,2.29,1.43,1.29,1.59,0.0,1.0,1.64,1.26,2.9,1.75,7.5,2.5,1.25,1.47,1.82,2.38,3.25
Uruguay Primera División,2023-09-09,12:30:00,4,Liverpool FC Montevideo,Wanderers,1.7,3.3,4.4,1.06,8.0,1.33,3.25,1.95,1.75,1.4,2.75,1.87,1.89,1.17,1.25,1.99,2.31,2.0,1.71,1.29,3.0,1.52,8.9,2.98,1.33,1.6,2.04,2.71,3.74
Spain Segunda División,2023-09-09,13:30:00,5,Real Oviedo,Sporting Gijón,2.26,2.91,3.4,1.11,6.5,1.54,2.4,2.73,1.4,1.6,2.22,2.2,1.62,1.29,1.38,1.64,1.0,0.0,1.44,0.92,2.36,1.69,8.0,2.65,1.3,1.55,1.98,2.65,3.8
Netherlands Eerste Divisie,2023-09-09,13:45:00,5,Cambuur,Den Bosch,1.26,6.0,10.25,1.02,17.0,1.14,5.5,1.47,2.65,1.22,3.9,1.89,1.85,1.04,1.12,3.8,2.0,0.0,2.45,0.89,3.34,1.14,11.0,7.5,1.22,1.42,1.74,2.23,3.0
Portugal Liga NOS,2023-09-09,14:00:00,3,Moreirense FC,Sporting Braga,4.0,3.75,1.77,0.0,0.0,0.0,0.0,1.66,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.68,1.43,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-09-09,15:30:00,4,Peñarol,Defensor Sporting,1.91,3.1,3.7,1.07,7.5,1.36,3.0,2.1,1.67,1.43,2.6,1.85,1.91,1.24,1.28,1.77,2.36,1.62,1.59,1.33,2.92,1.64,8.6,2.64,1.36,1.67,2.11,2.84,3.8
Spain Segunda División,2023-09-09,16:00:00,5,Leganés,SD Huesca,1.94,3.15,4.35,1.11,6.5,1.52,2.45,2.65,1.42,1.57,2.25,2.27,1.59,1.23,1.35,1.81,1.5,1.0,1.25,0.9,2.15,1.64,8.0,2.77,1.34,1.62,2.1,2.87,3.84
Netherlands Eerste Divisie,2023-09-09,16:00:00,5,NAC Breda,Roda JC,2.03,3.76,3.34,1.02,17.0,1.18,4.75,1.6,2.3,1.26,3.5,1.55,2.36,1.33,1.27,1.78,3.0,1.5,1.53,1.28,2.81,1.71,8.9,2.52,1.36,1.67,2.15,2.95,4.1
Spain Segunda División,2023-09-09,16:00:00,5,CD Tenerife,Albacete Balompié,2.1,3.15,3.7,1.1,6.5,1.52,2.35,2.45,1.52,1.57,2.5,2.05,1.72,1.2,1.28,1.75,1.5,0.0,1.14,1.4,2.54,1.55,8.0,2.92,1.26,1.49,1.98,2.5,3.5
Brazil Serie B,2023-09-09,17:00:00,27,Ponte Preta,Sampaio Corrêa,2.11,3.05,3.6,1.11,6.5,1.54,2.33,2.73,1.4,1.58,2.2,2.25,1.55,1.22,1.3,1.68,1.62,0.85,1.43,1.1,2.53,1.62,8.1,2.86,1.15,1.26,1.47,1.95,2.37
Brazil Serie C,2023-09-09,17:00:00,2,Amazonas,Paysandu,2.17,2.98,3.45,1.08,6.05,1.52,2.38,2.7,1.41,1.57,2.26,2.09,1.71,1.27,1.32,1.52,1.78,0.67,1.78,1.1,2.88,1.67,7.0,2.8,1.22,1.5,1.75,2.2,2.98
Paraguay Division Profesional,2023-09-09,17:30:00,10,Sportivo Trinidense,Guaraní,2.24,3.3,2.68,0.0,0.0,0.0,0.0,1.95,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.63,1.35,1.17,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-09-09,18:00:00,4,Cerro Largo,Fénix,2.5,2.87,2.7,1.1,6.5,1.4,2.75,2.35,1.53,1.44,2.62,1.98,1.79,1.41,1.33,1.44,1.69,0.92,1.25,1.46,2.71,2.12,8.5,1.94,1.27,1.51,2.0,2.45,3.34
Brazil Serie C,2023-09-09,19:00:00,2,Brusque,São Bernardo,1.92,3.13,4.22,1.06,6.5,1.55,2.3,2.5,1.48,1.53,2.34,2.07,1.72,1.19,1.3,1.7,1.8,1.1,1.79,1.58,3.37,1.7,7.0,2.7,0.0,1.3,1.6,1.95,2.45
Paraguay Division Profesional,2023-09-09,20:00:00,10,General Caballero JLM,Sportivo Ameliano,2.9,3.25,2.25,0.0,0.0,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.6,1.29,1.36,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-09-09,20:30:00,27,Mirassol,Botafogo SP,1.68,3.2,5.6,1.13,6.25,1.57,2.28,2.85,1.37,1.6,2.2,2.6,1.43,1.14,1.31,2.1,1.69,1.33,1.64,1.12,2.76,1.45,8.0,3.5,1.18,1.31,1.57,1.98,2.6
USA MLS,2023-09-09,20:30:00,0,Inter Miami,Sporting KC,2.15,3.7,2.65,1.02,19.0,1.18,4.75,1.58,2.33,1.29,3.5,1.53,2.38,1.38,1.26,1.69,1.25,0.69,1.32,1.38,2.7,1.85,7.0,2.28,1.28,1.53,1.91,2.43,3.25
USA MLS,2023-09-09,20:30:00,0,DC United,SJ Earthquakes,1.68,3.63,4.05,1.02,10.0,1.22,3.8,1.71,2.12,1.33,3.25,1.7,2.05,1.22,1.29,2.0,1.46,0.77,1.53,1.1,2.63,1.55,8.0,2.9,1.29,1.54,1.93,2.4,3.15
Brazil Serie B,2023-09-09,20:45:00,27,Sport Recife,Criciúma,1.73,3.25,4.9,1.09,6.5,1.45,2.6,2.43,1.5,1.51,2.37,2.25,1.61,1.17,1.32,2.01,2.38,1.23,1.61,1.14,2.75,1.38,8.0,4.0,0.0,1.22,1.41,1.71,2.2
USA MLS,2023-09-09,21:30:00,0,Minnesota United,New England Revolution,1.84,3.8,3.3,1.02,17.0,1.18,4.75,1.58,2.35,1.29,3.5,1.53,2.38,1.28,1.24,1.87,1.33,1.08,1.69,1.18,2.87,1.64,7.5,2.65,1.26,1.48,1.84,2.32,3.05
USA MLS,2023-09-09,23:30:00,0,Portland Timbers,Los Angeles FC,2.55,3.6,2.25,1.03,12.5,1.18,4.4,1.58,2.33,1.29,3.5,1.5,2.5,1.65,1.27,1.3,1.62,1.08,1.56,1.5,3.06,2.1,7.5,1.97,1.25,1.49,1.83,2.32,3.0
