League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-07-02,07:30:00,19,Gimpo Citizen,Asan Mugunghwa,2.35,3.1,3.0,1.11,6.0,1.45,2.65,2.35,1.55,1.51,2.4,2.0,1.75,1.3,1.28,1.47,1.25,0.78,1.36,1.24,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2023-07-02,08:00:00,20,Incheon United,Gangwon,1.96,3.05,3.6,1.1,6.5,1.45,2.65,2.33,1.57,1.53,2.38,2.1,1.67,1.22,1.28,1.7,0.9,0.8,1.68,1.16,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-07-02,08:35:00,14,Shijiazhuang Ever Bright,Hangzhou,2.83,3.24,2.6,0.0,0.0,0.0,0.0,1.8,1.96,1.36,3.0,1.67,2.1,0.0,0.0,0.0,0.71,1.29,1.41,1.56,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-07-02,08:35:00,14,Nantong Zhiyun,Meizhou Hakka,2.38,3.05,3.0,0.0,0.0,0.0,0.0,2.02,1.74,1.4,2.75,1.8,1.95,0.0,0.0,0.0,1.17,0.71,1.91,1.17,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-07-02,08:35:00,14,Dalian Yifang,Qingdao Jonoon,2.4,3.21,2.92,0.0,0.0,0.0,0.0,1.92,1.84,1.4,2.75,1.75,2.0,0.0,0.0,0.0,1.0,0.14,1.28,1.33,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2023-07-02,10:00:00,14,Kongsvinger,Start,1.88,3.65,3.4,1.02,12.0,1.15,4.7,1.62,2.25,1.29,3.5,1.53,2.38,1.22,1.25,1.85,2.5,1.0,1.83,1.19,3.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Norway First Division,2023-07-02,10:00:00,14,Bryne,Raufoss,2.25,3.3,2.8,1.03,13.0,1.25,3.75,1.86,1.89,1.4,2.75,1.73,2.0,1.33,1.3,1.55,1.29,0.57,1.53,1.42,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2023-07-02,10:00:00,14,Fredrikstad,Ranheim,1.83,3.55,3.85,1.03,13.0,1.25,3.75,1.82,1.94,1.36,3.0,1.8,1.91,1.22,1.27,1.8,2.0,1.14,1.36,1.3,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-02,10:00:00,4,Boston River,Danubio,2.5,3.3,2.65,1.06,8.0,1.3,3.2,1.93,1.85,1.4,2.7,1.77,1.93,1.4,1.25,1.42,1.13,0.7,2.31,1.14,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2023-07-02,10:00:00,13,Halmstad,IFK Göteborg,2.55,3.25,2.85,1.06,8.25,1.32,3.1,2.2,1.68,1.44,2.63,1.8,1.95,1.44,1.32,1.47,1.67,0.33,1.03,1.09,2.12,2.07,7.5,2.07,0.0,1.23,1.43,1.75,2.25
Sweden Allsvenskan,2023-07-02,10:00:00,13,Norrköping,Häcken,4.3,3.8,1.8,1.03,13.0,1.18,4.4,1.64,2.25,1.3,3.4,1.62,2.2,2.05,1.23,1.21,1.4,1.67,1.18,1.72,2.9,3.15,8.0,1.5,0.0,1.22,1.41,1.71,2.2
Brazil Serie A,2023-07-02,11:00:00,13,Corinthians,Bragantino,2.45,3.15,3.1,1.09,8.55,1.41,2.92,2.35,1.6,1.5,2.5,1.91,1.91,1.4,1.38,1.55,1.8,0.8,1.81,1.45,3.26,1.74,8.0,2.4,1.18,1.34,1.91,1.97,2.48
Estonia Meistriliiga,2023-07-02,11:00:00,19,Nõmme Kalju,Tallinna Kalev,1.48,3.95,5.8,0.0,0.0,0.0,0.0,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.1,1.51,1.38,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-07-02,12:00:00,12,Sarpsborg 08,Sandefjord,1.41,4.6,5.8,1.02,13.0,1.14,5.0,1.55,2.45,1.25,3.75,1.62,2.2,1.11,1.15,2.8,1.4,0.33,1.57,1.18,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-07-02,12:00:00,12,Lillestrøm,Tromsø,1.57,3.9,4.9,1.05,9.0,1.29,3.5,1.85,1.96,1.36,3.0,1.8,1.95,1.18,1.2,2.25,1.8,2.6,1.67,0.98,2.65,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0
Norway Eliteserien,2023-07-02,12:00:00,12,Haugesund,Odd,2.35,3.25,2.75,1.06,8.0,1.36,3.0,2.02,1.8,1.4,2.75,1.75,2.0,1.3,1.33,1.55,1.6,1.14,1.24,0.96,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0
Norway Eliteserien,2023-07-02,12:00:00,12,Aalesund,Rosenborg,3.2,3.2,2.12,1.06,8.0,1.33,3.25,2.06,1.77,1.4,2.75,1.75,2.0,1.72,1.3,1.32,0.67,0.6,1.13,1.13,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-07-02,12:00:00,12,Brann,HamKam,1.17,6.25,11.5,1.01,26.0,1.12,6.5,1.53,2.5,1.22,4.0,1.8,1.95,1.02,1.08,3.8,2.33,0.0,2.0,1.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0
Uruguay Primera División,2023-07-02,12:30:00,4,Fénix,Racing,2.25,3.2,3.05,1.08,6.5,1.42,2.62,2.35,1.56,1.5,2.4,1.95,1.73,1.36,1.32,1.58,0.88,1.44,1.09,1.05,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2023-07-02,12:30:00,13,Djurgården,Varberg,1.2,7.0,13.5,1.02,14.0,1.18,4.33,1.53,2.5,1.29,3.5,2.38,1.53,1.03,1.1,4.75,2.71,0.4,1.91,1.57,3.48,1.13,12.0,8.0,1.18,1.33,1.6,2.05,2.7
Estonia Meistriliiga,2023-07-02,13:00:00,19,Tallinna FC Flora,Tammeka,1.23,5.6,9.0,0.0,0.0,0.0,0.0,1.48,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.13,2.05,1.47,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-07-02,14:15:00,12,FK Bodo - Glimt,Molde,1.7,3.95,3.9,1.01,21.0,1.13,5.0,1.55,2.5,1.25,3.75,1.5,2.5,1.24,1.19,2.1,2.67,1.0,2.1,1.71,3.81,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0
Egypt Egyptian Premier League,2023-07-02,14:30:00,24,Coca-Cola,Al Ahly,4.75,3.5,1.6,0.0,0.0,0.0,0.0,1.95,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,2.83,1.41,1.9,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,15:00:00,22,Independiente,Huracán,2.4,2.91,3.27,1.1,5.7,1.52,2.4,2.7,1.44,1.62,2.2,2.2,1.62,1.25,1.4,1.55,1.3,0.55,1.48,1.33,2.81,1.95,7.5,2.1,1.3,1.57,1.98,2.7,3.8
Brazil Serie D,2023-07-02,15:00:00,11,Brasil de Pelotas,Caxias,2.8,2.7,2.85,0.0,0.0,1.53,2.35,2.71,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.78,1.53,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Segunda División,2023-07-02,15:00:00,9,Albion,Sud América,1.67,3.6,4.9,0.0,0.0,0.0,0.0,2.11,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.0,1.55,1.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Segunda División,2023-07-02,15:00:00,9,Miramar Misiones,Rampla Juniors,2.07,3.25,3.45,0.0,0.0,0.0,0.0,2.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.71,1.95,1.33,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-02,15:00:00,4,Cerro Largo,Cerro,2.1,3.3,3.3,1.07,7.0,1.38,2.8,2.43,1.53,1.48,2.5,1.92,1.79,1.28,1.3,1.7,1.67,0.78,1.52,1.22,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-02,15:00:00,2,Sporting Cristal,Unión Comercio,1.27,5.2,10.0,0.0,0.0,0.0,0.0,1.7,2.12,1.3,3.2,2.1,1.7,1.06,1.12,2.7,2.33,0.44,1.61,1.15,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico Liga MX,2023-07-02,15:00:00,1,Toluca,Necaxa,1.4,4.68,6.2,1.02,12.0,1.16,5.0,1.52,2.55,1.25,3.75,1.7,2.05,1.09,1.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.57,2.0,2.7,3.8
Argentina Prim B Nacional,2023-07-02,15:10:00,20,Chacarita Juniors,Deportivo Maipú,2.37,3.0,3.1,0.0,0.0,1.47,2.55,2.52,1.46,1.62,2.2,2.2,1.62,0.0,0.0,0.0,2.11,1.78,1.8,1.38,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,15:30:00,23,Gimnasia Mendoza,Alvarado,1.96,3.0,4.2,0.0,0.0,1.52,2.45,2.77,1.39,1.62,2.2,2.38,1.53,0.0,0.0,0.0,2.0,0.6,1.51,1.12,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-02,15:30:00,15,Juventude,Vitória,2.3,3.0,3.15,1.1,6.5,1.42,2.7,2.3,1.55,1.51,2.4,1.95,1.8,1.33,1.28,1.6,1.5,1.86,1.69,1.37,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,15:30:00,11,Globo,Pacajus,5.0,3.55,1.67,0.0,0.0,0.0,0.0,2.02,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.49,1.69,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,15:30:00,11,Interporto,Ceilândia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.47,1.24,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,15:30:00,20,Chaco For Ever,Aldosivi,2.8,3.0,2.55,0.0,0.0,1.52,2.45,2.5,1.47,1.53,2.38,2.0,1.73,0.0,0.0,0.0,1.44,0.89,1.61,1.36,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-02,16:00:00,11,Amazonas,Pouso Alegre,2.26,2.7,3.5,1.14,5.0,1.53,2.34,2.52,1.46,1.53,2.38,2.25,1.6,1.25,1.4,1.57,2.0,1.6,1.66,1.46,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Brasiliense,Real Ariquemes,1.17,6.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.62,0.87,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Falcon,Cruzeiro Arapiraca,1.72,3.35,4.9,0.0,0.0,0.0,0.0,2.2,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.94,1.17,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Jacuipense,Bahia de Feira,2.12,3.05,3.55,0.0,0.0,0.0,0.0,2.28,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.75,1.48,1.26,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Cascavel CR,CAP,1.93,3.15,4.1,0.0,0.0,0.0,0.0,2.48,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.13,1.19,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2023-07-02,16:00:00,13,Atlético PR,Palmeiras,2.95,3.4,2.38,1.06,9.7,1.33,3.02,2.04,1.78,1.44,2.63,1.8,1.95,1.58,1.35,1.38,2.5,1.5,1.93,1.41,3.34,2.02,8.0,2.0,0.0,1.3,1.52,1.86,2.33
Brazil Serie A,2023-07-02,16:00:00,13,Botafogo,Vasco da Gama,1.7,3.65,5.2,1.06,9.0,1.38,3.0,2.12,1.72,1.44,2.63,2.05,1.7,1.16,1.27,2.19,3.0,0.83,1.95,1.28,3.23,1.44,9.0,3.35,1.18,1.33,1.91,1.95,2.45
Brazil Serie A,2023-07-02,16:00:00,13,Atlético Mineiro,América Mineiro,1.49,4.3,6.5,1.04,8.5,1.22,3.7,1.83,1.97,1.36,3.0,2.0,1.75,1.03,1.22,2.65,1.6,0.2,1.78,1.29,3.07,1.33,10.0,4.1,0.0,1.28,1.91,1.83,2.25
Brazil Serie D,2023-07-02,16:00:00,11,Caucaia,Ferroviário,6.2,3.7,1.55,0.0,0.0,0.0,0.0,2.02,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.5,1.82,1.31,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-02,16:30:00,11,Figueirense,Operário PR,1.91,2.85,4.9,0.0,0.0,1.53,2.38,2.94,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,1.35,1.35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,17:00:00,23,Estudiantes Río Cuarto,Almagro,2.24,2.8,3.6,0.0,0.0,1.65,2.17,3.04,1.33,1.67,2.1,2.5,1.5,0.0,0.0,0.0,1.8,0.6,1.76,1.14,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,17:00:00,22,Colón,Racing Club,2.46,3.14,2.95,1.04,7.4,1.35,2.88,2.15,1.67,1.44,2.63,1.8,1.95,1.37,1.36,1.57,1.36,0.9,1.55,1.31,2.86,1.91,8.0,2.1,1.26,1.5,1.88,2.5,3.5
Brazil Serie D,2023-07-02,17:00:00,11,Parnahyba,Maranhão,3.45,3.05,2.15,0.0,0.0,0.0,0.0,2.28,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.28,2.22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-07-02,17:00:00,0,Atlanta United FC,Philadelphia Union,2.18,3.45,2.85,1.01,12.0,1.17,4.3,1.64,2.17,1.37,3.25,1.57,2.3,1.44,1.22,1.62,2.1,1.22,1.7,1.45,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,17:00:00,23,Patronato,Flandria,2.14,3.2,3.35,0.0,0.0,1.53,2.35,2.43,1.52,1.62,2.2,2.5,1.5,0.0,0.0,0.0,1.5,0.5,1.71,1.06,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-07-02,17:00:00,17,Deportivo La Guaira,Caracas,2.43,2.73,2.93,0.0,0.0,1.5,2.45,2.38,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.51,1.67,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,17:10:00,23,Defensores de Belgrano,Agropecuario,3.1,3.0,2.36,0.0,0.0,1.56,2.35,2.65,1.42,1.62,2.2,2.2,1.62,0.0,0.0,0.0,1.8,0.9,1.24,1.27,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-02,17:30:00,2,Atlético Grau,Carlos Manucci,1.42,4.4,6.5,1.01,12.5,1.23,3.95,1.77,2.0,1.3,3.3,1.85,1.91,1.11,1.18,2.2,2.0,1.33,1.87,1.14,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Canadian Premier League,2023-07-02,17:30:00,13,Vancouver FC,York9 FC,3.25,3.1,2.0,0.0,0.0,0.0,0.0,1.92,1.79,1.44,2.63,2.0,1.73,0.0,0.0,0.0,1.0,1.43,1.19,1.23,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,18:00:00,11,Novo Hamburgo,Aimoré,2.49,2.75,3.15,0.0,0.0,1.53,2.38,2.7,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.66,1.22,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-02,18:00:00,15,Sport Recife,Ceará,1.7,3.35,4.8,1.06,9.5,1.36,3.0,2.1,1.65,1.46,2.55,2.0,1.75,1.12,1.25,2.1,3.0,2.0,1.64,1.21,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,18:00:00,11,São Francisco,Águia de Marabá,9.0,5.0,1.3,0.0,0.0,0.0,0.0,1.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.25,1.73,1.05,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2023-07-02,18:30:00,13,Cuiabá,Santos,2.25,3.15,3.45,0.0,0.0,1.53,2.33,2.5,1.53,0.0,0.0,2.2,1.62,0.0,0.0,0.0,0.4,0.8,1.62,1.16,2.78,1.7,8.0,2.48,0.0,0.0,2.1,0.0,0.0
Uruguay Segunda División,2023-07-02,19:00:00,9,Rentistas,Oriental,2.14,3.45,3.1,0.0,0.0,0.0,0.0,2.11,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1.71,1.71,1.32,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,19:00:00,22,Instituto,Belgrano,2.23,2.91,3.67,1.11,7.0,1.55,2.35,2.88,1.4,1.62,2.2,2.25,1.57,1.3,1.38,1.65,1.36,1.18,1.53,1.28,2.81,1.51,8.5,3.16,1.3,1.57,1.98,2.7,3.8
Brazil Serie C,2023-07-02,19:00:00,11,Floresta,Remo,2.95,2.8,2.6,1.11,6.35,1.53,2.34,2.59,1.44,1.62,2.15,2.15,1.62,1.42,1.33,1.33,1.6,1.4,1.89,1.25,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-02,19:00:00,4,Nacional,Plaza Colonia,1.34,4.8,8.0,1.0,10.5,1.21,3.82,1.72,2.06,1.34,3.31,2.14,1.63,1.03,1.14,3.35,2.75,0.63,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-02,19:00:00,11,Volta Redonda,CSA,1.93,2.95,4.5,1.12,6.35,1.54,2.33,2.56,1.45,1.6,2.2,2.35,1.53,1.15,1.3,1.75,2.4,1.25,1.55,1.25,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,19:10:00,20,Club Atlético Mitre,Independiente Rivadavia,2.55,3.3,2.55,0.0,0.0,0.0,0.0,2.43,1.52,1.5,2.5,2.0,1.73,0.0,0.0,0.0,2.11,1.67,1.54,1.66,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-07-02,19:15:00,17,Monagas,Rayo Zuliano,1.4,4.1,7.0,0.0,0.0,0.0,0.0,1.91,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.67,1.59,1.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,19:30:00,22,Defensa y Justicia,Tigre,2.05,3.0,3.6,1.05,7.3,1.36,2.82,2.2,1.65,1.44,2.63,1.95,1.8,1.28,1.34,1.73,1.73,0.91,1.49,1.47,2.96,1.91,8.0,2.1,1.25,1.47,1.83,2.4,3.4
Argentina Primera División,2023-07-02,19:30:00,22,Banfield,Argentinos Juniors,3.25,2.95,2.39,1.1,7.0,1.5,2.45,2.5,1.5,1.57,2.25,2.05,1.7,1.6,1.3,1.36,1.18,1.09,1.51,1.54,3.05,2.2,7.5,1.91,1.32,1.6,2.05,2.8,4.0
Brazil Serie B,2023-07-02,20:30:00,15,Ponte Preta,Novorizontino,2.75,3.0,2.55,1.09,7.4,1.49,2.48,2.4,1.53,1.55,2.3,2.0,1.72,1.42,1.35,1.42,1.43,2.29,1.58,1.62,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-07-02,21:20:00,17,Hermanos Colmenares,Metropolitanos,2.85,3.05,2.35,0.0,0.0,0.0,0.0,2.01,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.29,1.63,1.29,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,21:30:00,22,Boca Juniors,Sarmiento,1.67,3.3,5.0,1.1,5.75,1.5,2.45,2.6,1.48,1.57,2.25,2.5,1.5,1.14,1.25,1.98,1.64,1.18,1.62,1.14,2.76,1.26,10.0,4.86,1.25,1.47,1.83,2.45,3.4
Mexico Liga MX,2023-07-02,22:05:00,1,Santos Laguna,Querétaro,1.6,3.93,4.7,1.02,15.0,1.2,4.33,1.6,2.2,1.3,3.4,1.7,2.05,1.17,1.23,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.35,1.63,2.1,2.8
