League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Japan J2 League,2023-05-17,01:30:00,16,Montedio Yamagata,Oita Trinita,2.68,3.3,2.38,1.01,9.3,1.28,3.5,1.82,1.82,1.4,2.75,1.68,2.1,1.42,1.25,1.47,1.17,1.25,1.26,1.25,2.51,2.2,8.0,1.91,1.28,1.49,1.85,2.37,3.3
Japan J2 League,2023-05-17,07:00:00,16,Tochigi,Tokyo Verdy,3.3,3.1,2.2,1.04,7.8,1.52,2.43,2.1,1.68,1.51,2.55,1.89,1.85,1.62,1.3,1.25,1.75,1.88,1.32,1.26,2.58,2.2,7.5,1.91,1.35,1.63,2.1,2.8,3.8
Japan J2 League,2023-05-17,07:00:00,16,V-Varen Nagasaki,Fagiano Okayama,2.05,3.4,3.4,1.06,7.0,1.37,2.8,1.87,1.87,1.5,2.5,1.83,1.83,1.43,1.39,1.48,1.75,1.5,1.37,1.34,2.71,2.2,8.0,1.91,1.29,1.52,1.9,2.47,3.5
Japan J2 League,2023-05-17,07:00:00,16,Roasso Kumamoto,Vegalta Sendai,2.1,3.3,3.3,1.04,8.5,1.22,3.7,1.9,1.85,1.36,3.0,1.67,2.1,1.51,1.29,1.46,1.56,1.5,1.67,1.51,3.18,1.85,7.5,2.33,1.38,1.67,2.17,2.9,3.8
Japan J2 League,2023-05-17,07:00:00,16,Machida Zelvia,Renofa Yamaguchi,1.63,3.75,5.0,1.03,8.5,1.31,3.08,1.95,1.8,1.42,2.75,2.02,1.74,1.14,1.26,2.3,2.22,1.0,1.49,1.2,2.69,1.55,8.0,2.92,1.37,1.72,2.2,3.0,0.0
Japan J2 League,2023-05-17,07:00:00,16,JEF United,Shimizu S-Pulse,4.0,3.5,1.83,1.01,10.0,1.25,3.75,1.75,2.0,1.41,2.7,1.68,2.1,1.8,1.25,1.18,1.5,1.25,1.82,1.73,3.55,2.1,8.0,1.91,1.32,1.58,2.0,2.65,3.3
Japan J2 League,2023-05-17,07:00:00,16,Iwaki,Omiya Ardija,1.83,3.4,4.2,1.03,8.4,1.33,3.1,2.0,1.75,1.41,2.7,1.87,1.87,1.17,1.22,1.95,1.0,0.13,1.61,1.35,2.96,1.51,8.5,3.07,1.29,1.48,1.85,2.4,3.2
Japan J2 League,2023-05-17,07:00:00,16,ThespaKusatsu Gunma,Mito Hollyhock,1.72,3.6,4.5,1.03,8.4,1.31,3.08,2.0,1.75,1.43,2.65,1.95,1.8,1.3,1.25,1.57,2.13,1.38,1.04,1.31,2.35,1.91,8.0,2.2,1.33,1.49,1.85,2.37,3.3
Japan J2 League,2023-05-17,07:00:00,16,Blaublitz Akita,Ventforet Kofu,2.5,3.2,2.7,1.03,8.5,1.52,2.44,2.0,1.75,1.43,2.65,1.75,2.0,1.38,1.28,1.47,1.43,1.43,1.22,1.28,2.5,1.91,8.0,2.2,1.21,1.42,1.73,2.22,2.95
Japan J2 League,2023-05-17,07:00:00,16,Tokushima Vortis,Zweigen Kanazawa,2.5,3.2,2.7,1.03,8.4,1.31,3.08,2.0,1.75,1.42,2.75,1.8,1.95,1.44,1.32,1.52,0.75,0.67,1.18,1.13,2.31,1.82,8.0,2.39,1.35,1.63,2.1,2.8,3.3
