League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-02-02,11:00:00,24,Hatayspor,Fatih Karagümrük,2.65,2.1,3.6,1.98,3.53,3.05,1.38,2.8,1.03,10.65,1.31,3.33,1.95,1.78,1.78,1.9,1.33,1.28,1.68,1.5,0.42,1.28,1.16,2.44,1.95,7.5,2.1,1.33,2.93,1.62,2.17,2.08,1.7,2.72,1.4,3.74,1.21
Turkey Süper Lig,2024-02-02,11:00:00,24,Ankaragücü,Sivasspor,2.92,2.19,4.14,2.18,3.48,2.71,1.45,2.88,1.05,8.0,1.33,3.0,1.95,1.78,1.78,2.0,1.38,1.36,1.7,1.38,1.31,1.31,1.24,2.55,1.57,8.0,2.75,1.35,2.84,1.65,2.11,2.13,1.67,2.8,1.38,3.92,1.19
Romania Liga I,2024-02-02,12:00:00,24,Botoşani,CSM Iaşi,3.15,2.0,3.4,2.5,3.0,2.6,1.45,2.55,1.07,9.0,1.35,2.95,2.2,1.6,1.82,1.88,1.44,1.38,1.48,1.0,1.0,1.45,1.29,2.74,1.82,8.0,2.39,1.31,3.04,1.8,2.0,2.0,1.72,2.6,1.41,3.65,1.22
Croatia Prva HNL,2024-02-02,13:00:00,21,Lokomotiva Zagreb,Varaždin,2.55,2.15,4.0,1.95,3.6,3.6,1.4,2.75,1.06,8.0,1.3,3.4,1.85,1.85,1.73,2.0,1.28,1.22,1.8,1.3,0.9,1.62,1.49,3.11,1.59,8.0,2.8,1.34,3.0,1.51,2.37,2.0,1.8,2.47,1.48,3.4,1.28
Turkey Süper Lig,2024-02-02,14:00:00,24,Samsunspor,Galatasaray,4.6,2.3,2.1,5.25,4.1,1.53,1.29,3.3,1.03,17.0,1.19,4.5,1.65,2.1,1.63,2.1,2.25,1.23,1.17,1.67,2.25,1.44,1.67,3.11,3.2,8.5,1.44,1.25,3.42,1.48,2.47,1.88,1.93,2.36,1.52,3.18,1.29
Germany 2. Bundesliga,2024-02-02,14:30:00,20,Karlsruher SC,Wehen Wiesbaden,2.15,2.4,4.4,1.7,4.1,4.3,1.3,3.2,1.01,13.0,1.15,5.0,1.52,2.45,1.5,2.4,1.17,1.25,2.15,1.73,1.0,1.83,1.23,3.06,1.41,9.0,3.49,1.11,5.1,1.3,3.3,1.55,2.38,2.0,1.8,2.5,1.49
Germany 2. Bundesliga,2024-02-02,14:30:00,20,Magdeburg,Holstein Kiel,2.7,2.4,3.1,2.15,3.5,2.95,1.27,3.4,1.01,13.0,1.14,5.2,1.53,2.35,1.42,2.6,1.4,1.3,1.55,1.5,2.0,1.74,1.36,3.1,1.75,8.5,2.43,1.13,4.85,1.3,3.3,1.55,2.38,2.0,1.8,2.5,1.49
Romania Liga I,2024-02-02,15:00:00,24,U Craiova 1948,Dinamo Bucureşti,2.4,2.2,4.33,1.91,3.25,3.5,1.38,2.8,1.04,8.5,1.3,3.2,2.0,1.7,1.83,1.87,1.24,1.28,1.84,1.58,0.58,1.69,1.12,2.81,1.75,8.0,2.44,1.35,2.84,1.63,2.09,2.11,1.65,2.79,1.36,3.92,1.19
Switzerland Challenge League,2024-02-02,15:30:00,20,FC Schaffhausen,Wil,3.5,2.1,2.88,2.35,3.4,2.5,1.36,3.0,1.05,9.0,1.25,3.75,1.8,1.9,1.73,2.0,1.44,1.3,1.5,1.22,1.33,1.34,1.38,2.72,2.44,8.6,1.69,1.19,3.92,1.38,2.71,1.74,2.06,2.16,1.67,2.79,1.36
Portugal LigaPro,2024-02-02,15:45:00,20,Vilaverdense,Santa Clara,5.25,2.1,2.2,5.5,3.6,1.53,1.44,2.6,1.05,8.5,1.36,3.0,2.1,1.65,2.1,1.62,2.3,1.2,1.11,1.0,2.0,1.59,1.52,3.11,3.06,9.0,1.51,1.17,4.25,1.31,3.15,1.47,2.5,1.95,1.85,2.35,1.52
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,Willem II,Cambuur,2.34,2.46,3.68,1.87,4.05,3.5,1.23,3.9,1.01,11.0,1.1,5.4,1.41,2.6,1.47,2.65,1.3,1.2,1.95,2.42,1.55,1.71,1.79,3.5,1.61,9.3,2.65,0.0,0.0,1.28,3.2,1.58,2.36,1.92,1.88,2.4,1.56
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,VVV,PSV II,2.05,2.5,5.0,1.55,4.5,5.0,1.25,3.75,1.02,12.0,1.12,5.2,1.5,2.5,1.57,2.25,1.15,1.22,2.3,1.77,0.92,1.64,1.43,3.07,1.51,10.0,2.91,0.0,0.0,1.22,3.65,1.4,2.64,1.76,2.05,2.15,1.69
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,Emmen,Eindhoven,2.15,2.4,5.0,1.63,4.2,4.75,1.28,3.4,1.02,15.0,1.2,4.33,1.68,2.2,1.7,2.1,1.18,1.18,2.3,1.55,1.58,1.84,1.46,3.3,1.47,9.9,3.08,0.0,0.0,1.27,3.28,1.55,2.42,1.88,1.92,2.35,1.58
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,Oss,ADO Den Haag,4.41,2.39,2.22,4.16,4.05,1.73,1.28,3.48,1.02,17.0,1.14,4.6,1.57,2.38,1.55,2.38,2.07,1.22,1.21,1.0,1.92,1.16,1.55,2.71,2.9,9.3,1.53,1.19,3.94,1.38,2.71,1.69,2.14,2.07,1.74,2.79,1.36
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,NAC Breda,De Graafschap,2.5,2.38,4.0,1.91,3.75,3.5,1.3,3.4,1.05,15.0,1.23,5.0,1.65,2.2,1.57,2.25,1.33,1.21,1.8,1.64,1.69,1.78,1.59,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,Dordrecht,Groningen,3.82,2.25,2.57,3.54,3.72,1.95,1.32,3.22,1.05,9.5,1.19,4.0,1.69,2.14,1.59,2.29,1.73,1.26,1.32,2.0,1.27,1.84,1.61,3.45,3.0,9.5,1.5,1.18,4.6,1.33,2.91,1.67,2.2,2.03,1.79,2.6,1.41
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,Den Bosch,Helmond Sport,3.0,2.25,2.85,2.5,3.2,2.65,1.32,3.1,1.02,9.5,1.2,3.9,1.7,2.0,1.55,2.2,1.37,1.3,1.5,1.0,0.73,1.31,1.13,2.44,2.02,8.9,2.01,1.18,4.0,1.37,2.75,1.74,2.1,2.14,1.71,2.75,1.37
Netherlands Eredivisie,2024-02-02,16:00:00,20,Almere City,Excelsior,2.5,2.3,4.0,1.85,3.65,3.65,1.33,3.25,1.03,13.0,1.24,3.89,1.7,2.0,1.67,2.1,1.3,1.22,1.88,1.2,0.9,1.36,1.14,2.5,1.53,8.0,2.95,1.19,3.8,1.37,2.7,1.64,2.08,2.05,1.66,2.6,1.4
Netherlands Eerste Divisie,2024-02-02,16:00:00,24,MVV,Telstar,2.8,2.25,3.6,2.2,3.6,3.1,1.3,3.2,1.03,15.0,1.22,4.2,1.7,2.15,1.57,2.3,1.38,1.25,1.68,1.5,0.38,1.41,1.29,2.7,1.81,8.9,2.27,1.21,3.74,1.41,2.6,1.77,2.04,2.2,1.66,2.91,1.33
Switzerland Challenge League,2024-02-02,16:15:00,20,Sion,Aarau,2.2,2.3,4.75,1.69,3.6,4.0,1.33,3.25,1.04,10.0,1.22,4.0,1.75,1.93,1.73,2.0,1.15,1.25,2.2,2.0,1.22,1.37,1.55,2.92,1.44,9.6,3.26,0.0,0.0,1.28,3.2,1.55,2.36,1.92,1.87,2.41,1.53
Switzerland Challenge League,2024-02-02,16:15:00,20,Thun,Stade Nyonnais,2.1,2.38,4.75,1.58,3.9,4.3,1.26,3.62,1.01,11.0,1.15,4.75,1.42,2.61,1.73,2.0,1.15,1.18,2.22,2.33,0.78,1.55,1.46,3.01,1.46,9.2,3.08,0.0,0.0,1.35,2.84,2.25,2.16,2.08,1.72,2.64,1.4
Italy Serie B,2024-02-02,16:30:00,23,Palermo,Bari 1908,2.5,2.05,4.5,1.75,3.15,4.2,1.44,2.62,1.08,7.0,1.4,2.75,2.1,1.65,2.05,1.7,1.17,1.25,1.9,1.83,1.0,1.73,1.18,2.91,1.51,8.5,3.16,1.22,4.0,1.41,2.75,1.73,2.04,2.23,1.61,3.0,1.36
Germany Bundesliga,2024-02-02,16:30:00,20,Heidenheim,Borussia Dortmund,4.0,2.6,2.2,3.75,4.2,1.8,1.22,4.0,1.03,27.0,1.13,5.75,1.45,2.7,1.44,2.63,2.05,1.25,1.22,1.8,1.7,1.52,1.39,2.91,2.55,8.0,1.68,1.21,3.55,1.41,2.55,1.72,1.98,2.15,1.6,2.75,1.35
Spain Segunda División,2024-02-02,16:30:00,25,Elche CF,Burgos CF,2.62,1.93,4.5,1.83,3.05,4.1,1.53,2.35,1.09,7.0,1.5,2.4,2.35,1.53,2.05,1.67,1.22,1.28,1.8,1.92,0.62,1.63,1.27,2.9,1.45,8.5,3.29,1.25,3.42,1.48,2.47,1.88,1.93,2.36,1.52,3.18,1.29
Italy Serie A,2024-02-02,16:45:00,23,Lecce,Fiorentina,4.33,2.05,2.75,3.6,3.2,2.1,1.44,2.63,1.08,9.0,1.4,3.0,2.2,1.65,1.95,1.8,1.75,1.28,1.3,1.58,1.27,1.52,1.39,2.91,2.32,7.0,1.83,1.36,2.7,1.66,2.05,2.1,1.63,2.7,1.37,3.65,1.15
Wales Welsh Premier League,2024-02-02,16:45:00,1,Connah's Quay,Caernarfon Town,1.67,2.8,6.0,1.32,4.95,6.2,1.22,4.0,1.02,15.0,1.11,6.0,1.37,2.69,1.67,2.1,1.05,1.12,3.5,2.17,1.33,1.71,1.54,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.93,0.0,0.0
Wales Welsh Premier League,2024-02-02,17:00:00,1,Aberystwyth Town,Haverfordwest County,4.2,2.15,2.4,3.55,3.45,1.9,1.36,3.0,1.05,9.0,1.29,3.5,1.88,1.88,1.73,2.0,1.85,1.29,1.22,0.67,1.08,1.14,1.04,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2024-02-02,17:00:00,30,Bristol City,Leeds United,5.0,2.25,2.3,4.75,3.75,1.65,1.38,3.0,1.05,12.0,1.3,3.6,1.85,1.85,1.85,1.92,2.2,1.22,1.18,1.4,1.53,1.27,1.36,2.63,3.35,8.5,1.46,1.13,4.85,1.23,3.85,1.42,2.7,1.73,2.04,2.18,1.63
Spain La Liga,2024-02-02,17:00:00,23,Athletic Club Bilbao,RCD Mallorca,2.1,2.2,7.0,1.5,3.9,7.25,1.44,2.63,1.03,7.9,1.36,2.89,2.15,1.67,2.25,1.57,1.11,1.24,2.45,2.42,0.58,1.74,1.13,2.87,1.37,8.5,3.9,1.38,2.65,1.68,2.02,2.12,1.62,2.75,1.36,3.7,1.2
France Ligue 1,2024-02-02,17:00:00,20,Strasbourg,PSG,5.5,2.5,2.05,5.75,4.4,1.5,1.3,3.4,1.02,17.0,1.2,4.5,1.57,2.35,1.7,2.05,2.45,1.2,1.15,1.5,2.4,1.25,1.69,2.94,2.9,8.0,1.56,1.23,3.45,1.44,2.48,1.76,1.93,2.2,1.57,2.85,1.33
Portugal LigaPro,2024-02-02,17:45:00,20,CD Mafra,CF Os Belenenses,2.24,2.15,5.2,1.65,3.5,4.4,1.4,2.82,1.02,8.8,1.28,3.18,1.95,1.75,1.88,1.82,1.17,1.25,2.09,1.56,0.44,1.43,1.27,2.7,1.55,8.5,2.91,1.16,4.33,1.32,3.1,1.56,2.27,1.99,1.73,2.6,1.44
