League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Romania Liga I,2023-07-28,15:30:00,3,Rapid Bucureşti,Botoşani,1.55,3.92,5.62,1.06,8.0,1.33,3.1,1.93,1.83,1.4,2.75,2.15,1.65,1.06,1.17,2.4,1.0,0.0,1.95,1.24,3.19,1.39,9.6,3.82,1.35,1.64,2.06,2.71,3.75
Germany 2. Bundesliga,2023-07-28,15:30:00,1,Hamburger SV,Schalke 04,2.59,3.59,2.71,1.04,10.0,1.22,4.0,1.7,2.0,1.33,3.25,1.62,2.2,1.42,1.29,1.55,0.0,0.0,0.0,0.0,0.0,1.8,7.8,2.47,1.25,1.45,1.75,2.2,2.9
Slovakia Super Liga,2023-07-28,15:30:00,1,Dukla Banská Bystrica,Podbrezová,2.2,3.5,2.95,0.0,0.0,0.0,0.0,1.65,2.15,1.3,3.4,1.53,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-07-28,15:30:00,1,LASK Linz,Rapid Wien,2.07,3.77,3.43,1.02,15.0,1.2,4.5,1.6,2.2,1.3,3.4,1.57,2.25,1.32,1.26,1.75,0.0,0.0,0.0,0.0,0.0,1.69,8.7,2.61,1.21,1.4,1.67,2.1,2.7
Poland Ekstraklasa,2023-07-28,15:30:00,2,Ruch Chorzów,ŁKS Łódź,2.38,3.09,3.15,1.08,8.9,1.39,3.0,2.3,1.55,1.48,2.5,1.88,1.82,1.38,1.35,1.58,0.0,0.0,0.0,0.8,0.8,1.95,8.0,2.05,1.22,1.4,1.67,2.12,2.77
Republic of Ireland Premier Division,2023-07-28,15:45:00,25,Bohemians,UCD,1.21,6.28,11.16,1.02,12.0,1.16,4.75,1.53,2.35,1.25,3.75,2.25,1.57,1.04,1.06,4.2,1.82,0.08,1.64,0.9,2.54,1.09,13.0,8.85,1.21,1.43,1.88,2.11,2.63
Belgium Pro League,2023-07-28,15:45:00,1,Union Saint-Gilloise,RSC Anderlecht,2.2,3.5,3.18,1.05,13.0,1.24,4.07,1.84,2.01,1.36,3.0,1.75,2.0,1.3,1.28,1.75,0.0,0.0,0.0,0.0,0.0,1.75,7.4,2.55,1.3,1.53,1.9,2.44,3.3
Republic of Ireland Premier Division,2023-07-28,15:45:00,25,Cork City,Shelbourne,2.7,3.17,2.67,1.07,7.5,1.36,2.95,2.1,1.65,1.44,2.63,1.95,1.8,1.63,1.25,1.33,1.42,1.27,1.18,1.27,2.45,2.1,7.5,1.91,1.43,1.73,2.1,2.63,3.92
Republic of Ireland Premier Division,2023-07-28,15:45:00,25,Drogheda United,Sligo Rovers,2.2,3.37,3.24,1.06,8.0,1.33,3.2,1.98,1.81,1.4,2.75,1.75,2.0,1.33,1.25,1.57,1.0,0.92,1.69,1.43,3.12,1.84,9.2,2.31,1.2,1.43,1.7,2.1,2.63
Bolivia LFPB,2023-07-28,16:00:00,21,Libertad,Nacional Potosí,2.64,3.48,2.51,1.03,15.25,1.17,4.45,1.6,2.23,1.29,3.25,1.5,2.51,1.62,1.29,1.36,1.67,1.22,1.76,1.22,2.98,2.1,7.5,2.0,1.33,1.67,2.13,2.9,3.9
Argentina Primera División,2023-07-28,16:30:00,27,Argentinos Juniors,Estudiantes,2.15,2.9,3.6,1.11,5.75,1.52,2.35,2.55,1.44,1.54,2.21,2.15,1.62,1.3,1.38,1.58,2.0,1.33,1.85,1.48,3.33,1.64,8.0,2.77,1.37,1.68,2.12,2.84,4.0
Argentina Primera División,2023-07-28,16:30:00,27,Unión Santa Fe,Defensa y Justicia,2.5,2.95,2.85,1.1,5.7,1.42,2.6,2.45,1.53,1.5,2.35,2.05,1.66,1.39,1.37,1.47,1.17,1.5,1.6,1.38,2.98,1.41,9.0,3.58,1.21,1.42,1.75,2.19,2.88
Peru Primera División,2023-07-28,17:00:00,6,Real Garcilaso,Academia Cantolao,1.23,4.77,8.74,1.01,15.0,1.17,4.5,1.57,2.25,1.29,3.25,2.1,1.7,1.01,1.11,3.7,2.55,0.36,1.52,0.79,2.31,1.23,13.0,4.8,1.19,1.36,1.61,2.0,2.55
Venezuela Primera División,2023-07-28,17:00:00,21,UCV,Portuguesa,3.28,2.75,2.37,1.09,6.0,1.49,2.44,2.48,1.45,1.54,2.38,2.1,1.7,1.74,1.32,1.24,1.38,2.0,1.24,1.18,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-07-28,18:00:00,4,General Caballero JLM,Sportivo Luqueño,2.69,3.36,2.67,0.0,0.0,0.0,0.0,1.96,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.92,1.22,1.33,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-07-28,19:00:00,19,O'Higgins,Ñublense,2.0,3.19,4.01,1.08,7.0,1.4,2.75,2.35,1.53,1.44,2.62,1.91,1.8,1.28,1.28,1.52,0.75,1.13,1.58,1.11,2.69,1.69,8.0,2.63,1.29,1.51,1.9,2.5,3.5
Bulgaria First League,2023-07-28,19:00:00,3,Slavia Sofia,Ludogorets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-28,19:00:00,27,Belgrano,Rosario Central,2.4,2.9,3.2,1.11,6.0,1.5,2.4,2.5,1.47,1.57,2.25,2.1,1.65,1.33,1.38,1.53,1.75,0.75,1.32,1.28,2.6,1.95,8.0,2.1,1.23,1.44,1.95,2.35,3.25
Ukraine Ukrainian Premier League,2023-07-28,19:00:00,1,Vorskla,Dnipro-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-28,19:00:00,27,Newell's Old Boys,Talleres Córdoba,2.87,2.87,2.65,1.12,5.75,1.53,2.3,2.6,1.43,1.55,2.2,2.15,1.6,1.46,1.39,1.39,1.92,2.0,1.22,1.36,2.58,1.95,7.5,2.1,1.37,1.68,2.12,2.84,4.0
Bulgaria First League,2023-07-28,19:00:00,3,Etar,CSKA Sofia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.46,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Segunda División,2023-07-28,19:00:00,13,Rentistas,Sud América,1.78,3.22,4.22,0.0,0.0,1.41,2.6,2.26,1.5,1.49,2.44,2.1,1.62,1.16,1.28,1.93,1.67,1.11,1.74,1.31,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-28,19:00:00,20,Ceará,Ituano,1.7,3.62,4.94,1.07,8.6,1.41,2.68,2.25,1.57,1.5,2.4,2.25,1.57,1.16,1.24,2.1,1.44,0.8,1.53,1.33,2.86,1.38,8.0,4.0,1.15,1.26,1.55,1.87,2.29
Venezuela Primera División,2023-07-28,19:15:00,21,Monagas,Zamora,1.82,3.32,4.03,1.05,8.0,1.33,3.0,2.01,1.8,1.46,2.6,1.82,1.94,1.24,1.31,1.75,1.44,0.56,1.53,1.42,2.95,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0
Canada Canadian Premier League,2023-07-28,20:00:00,17,Forge FC,Vancouver FC,1.25,5.25,7.6,1.03,18.0,1.19,4.2,1.49,2.24,1.3,3.4,2.1,1.67,1.03,1.12,2.95,1.25,0.63,1.68,0.92,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-07-28,20:00:00,2,Patriotas Boyacá,Real Cartagena,1.7,3.4,5.0,1.05,6.9,1.42,2.57,2.35,1.55,1.5,2.42,2.16,1.59,1.14,1.27,2.02,2.17,1.27,1.45,1.5,2.95,1.4,9.0,3.57,0.0,1.68,2.08,2.71,0.0
Paraguay Division Profesional,2023-07-28,20:30:00,4,Guaraní,Nacional Asunción,2.8,3.1,2.5,0.0,0.0,0.0,0.0,2.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.62,1.26,1.17,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-28,20:30:00,21,Royal Pari,Real Tomayapo,1.52,4.04,5.07,1.01,9.7,1.3,3.3,1.9,1.8,1.39,2.75,1.93,1.83,1.2,1.29,1.91,1.0,0.78,1.74,1.22,2.96,1.51,8.5,3.16,1.31,1.6,2.07,2.75,3.7
Chile Segunda División,2023-07-28,21:00:00,17,Deportes Limache,Melipilla,1.73,3.5,4.5,0.0,0.0,0.0,0.0,2.25,1.62,0.0,0.0,2.1,1.7,0.0,0.0,0.0,2.75,1.38,1.46,1.49,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-28,21:30:00,20,Sport Recife,CRB,1.57,3.6,6.5,1.08,7.0,1.4,2.75,2.4,1.53,1.46,2.5,2.35,1.52,1.08,1.25,2.45,2.5,1.0,1.59,1.29,2.88,1.3,9.0,4.5,1.15,1.22,1.54,1.74,2.14
Chile Primera B,2023-07-28,21:30:00,20,San Marcos,Recoleta,2.0,3.15,3.7,1.05,11.0,1.28,3.33,1.9,1.83,1.4,2.75,1.75,1.95,1.24,1.3,1.62,2.11,0.78,1.85,1.29,3.14,0.0,0.0,0.0,0.0,0.0,1.76,2.17,0.0
Argentina Primera División,2023-07-28,21:30:00,27,River Plate,Racing Club,1.43,4.5,7.0,1.03,13.0,1.23,4.04,1.74,2.04,1.31,3.19,1.94,1.79,1.08,1.16,2.85,2.75,1.08,1.79,1.33,3.12,1.34,9.5,4.07,1.27,1.5,2.0,2.5,3.5
Venezuela Primera División,2023-07-28,21:30:00,21,Hermanos Colmenares,Academia Puerto Cabello,3.73,3.14,1.93,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.78,1.63,1.44,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-07-28,22:05:00,2,Cortuluá,Llaneros,2.6,2.95,2.8,1.06,6.6,1.45,2.48,2.45,1.52,1.52,2.38,2.01,1.68,1.38,1.33,1.46,1.45,1.25,1.82,1.13,2.95,1.74,8.4,2.36,0.0,1.65,2.04,2.6,0.0
