League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Brazil Serie D,2023-06-14,15:00:00,8,Caucaia,Parnahyba,2.2,3.1,3.0,1.06,9.0,1.31,3.04,2.02,1.73,1.41,2.69,1.75,1.92,1.32,1.29,1.58,0.75,0.33,1.75,1.06,2.81,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
Brazil Serie D,2023-06-14,15:00:00,8,Nova Iguaçu,Vitória Futebol Clube (ES),2.1,3.15,3.1,1.04,7.25,1.48,2.4,2.32,1.56,1.5,2.41,1.88,1.88,1.24,1.31,1.69,0.5,1.0,1.34,1.47,2.81,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0
Brazil Serie D,2023-06-14,15:30:00,8,Fluminense PI,Uniclinic,2.25,3.0,3.0,1.06,7.5,1.41,2.7,2.2,1.65,1.46,2.5,1.83,1.93,1.3,1.3,1.53,1.67,1.25,1.85,1.54,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-14,15:30:00,8,Ceilândia,CEOV Operário,1.55,3.5,5.75,1.05,9.5,1.33,2.91,2.08,1.68,1.42,2.59,2.01,1.76,1.11,1.23,2.23,2.5,2.0,1.78,1.57,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-14,15:30:00,8,Iporá,Brasiliense,2.3,2.8,3.15,1.05,7.5,1.41,2.7,2.23,1.6,1.46,2.5,1.88,1.88,1.3,1.3,1.5,3.0,1.5,2.44,1.74,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-14,16:00:00,8,União Rondonópolis,Real Ariquemes,1.4,3.8,7.0,1.03,9.0,1.35,2.9,2.2,1.61,1.41,2.7,2.84,1.4,1.08,1.14,2.6,2.33,0.25,1.69,0.82,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-14,16:00:00,8,Interporto,Anápolis,15.0,6.0,1.14,1.02,17.0,1.16,4.6,1.45,2.55,1.25,3.6,2.09,1.71,3.8,1.1,1.02,1.0,1.0,1.36,0.87,2.23,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0
Argentina Prim B Nacional,2023-06-14,17:10:00,10,Patronato,Almirante Brown,1.95,3.1,3.9,1.09,6.0,1.48,2.5,2.39,1.51,1.5,2.4,2.1,1.65,1.25,1.33,1.83,1.5,1.11,1.8,0.99,2.79,1.56,8.9,2.94,1.43,1.72,2.15,2.7,4.3
Brazil Serie D,2023-06-14,18:00:00,8,Cordino,Tocantinópolis,2.35,2.85,2.95,1.05,8.0,1.39,2.8,2.28,1.57,1.44,2.6,1.9,1.86,1.3,1.3,1.53,1.33,0.25,2.1,1.49,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-14,19:00:00,8,Bahia de Feira,Cruzeiro Arapiraca,1.61,3.4,4.75,1.01,9.25,1.31,3.04,2.04,1.7,1.41,2.69,2.07,1.64,1.12,1.23,2.16,2.0,1.33,1.38,1.26,2.64,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
