League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eredivisie,2023-05-16,10:00:00,32,Groningen,Ajax,10.75,6.3,1.25,1.01,26.0,1.11,6.28,1.44,2.72,1.25,3.75,1.91,1.91,4.0,1.09,1.02,0.75,2.13,1.47,1.94,3.41,6.5,12.0,1.14,1.18,1.32,1.41,1.7,2.13
Turkey Süper Lig,2023-05-16,11:00:00,34,Sivasspor,Kasımpaşa,2.05,3.5,3.3,1.04,10.0,1.24,4.23,1.83,1.83,1.33,3.25,1.62,2.2,1.22,1.3,1.85,1.13,1.0,1.72,1.24,2.96,1.55,6.25,3.25,1.22,1.43,1.75,2.15,2.93
Egypt Egyptian Premier League,2023-05-16,11:00:00,28,Haras El Hodood,Al Mokawloon,4.0,3.0,1.87,1.07,6.45,1.5,2.45,2.55,1.47,1.55,2.36,2.21,1.59,1.9,1.33,1.19,0.77,1.33,1.07,1.14,2.21,2.52,8.6,1.69,1.36,1.68,2.12,2.88,0.0
Norway First Division,2023-05-16,12:00:00,8,Moss,Åsane,2.0,3.4,3.2,1.04,10.0,1.25,3.75,1.6,2.2,1.33,3.25,1.62,2.2,1.33,1.3,1.62,2.0,0.6,1.87,1.28,3.15,1.92,7.0,2.45,1.17,1.32,1.53,1.87,2.4
Tunisia Ligue 1,2023-05-16,12:00:00,7,CS Sfaxien,Monastir,2.37,3.0,3.18,1.07,6.35,1.5,2.45,2.4,1.5,1.55,2.36,2.23,1.62,1.32,1.35,1.55,1.2,1.8,1.51,1.12,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2023-05-16,13:00:00,8,Sogndal,Hødd,2.05,3.3,3.1,1.04,10.0,1.25,3.75,1.67,2.05,1.33,3.25,1.62,2.2,1.33,1.3,1.65,2.33,1.33,1.4,1.15,2.55,1.51,9.0,3.06,1.14,1.3,1.48,1.85,2.35
Norway First Division,2023-05-16,13:00:00,8,Bryne,Jerv,2.3,3.4,2.6,1.03,11.0,1.17,4.5,1.6,2.2,1.29,3.3,1.48,2.5,1.48,1.3,1.53,2.0,1.0,1.64,1.26,2.9,1.91,8.5,2.2,1.17,1.3,1.54,1.9,2.47
Norway First Division,2023-05-16,13:00:00,8,Fredrikstad,KFUM,1.95,3.3,3.3,1.04,10.0,1.25,3.75,1.67,2.05,1.33,3.25,1.67,2.1,1.25,1.29,1.8,1.0,0.67,1.33,1.39,2.72,1.69,8.5,2.53,1.17,1.28,1.5,1.9,2.45
Norway First Division,2023-05-16,13:00:00,8,Kristiansund,Ranheim,1.83,3.5,3.6,1.03,11.0,1.2,4.0,1.57,2.25,1.3,3.2,1.57,2.25,1.25,1.29,1.91,2.25,2.0,1.41,1.3,2.71,1.41,9.5,3.46,0.0,1.25,1.44,1.8,2.25
Norway First Division,2023-05-16,13:00:00,8,Mjøndalen,Raufoss,2.1,3.5,3.0,1.03,16.5,1.2,4.65,1.57,2.25,1.3,3.34,1.55,2.36,1.35,1.25,1.65,0.5,1.0,1.04,1.53,2.57,2.53,8.5,1.69,0.0,1.18,1.32,1.55,1.9
Norway First Division,2023-05-16,13:00:00,8,Start,Sandnes Ulf,1.67,3.9,4.0,1.04,10.0,1.22,4.0,1.6,2.2,1.33,3.25,1.67,2.1,1.25,1.25,2.0,2.0,0.33,1.56,1.0,2.56,1.52,10.25,2.96,0.0,1.22,1.43,1.79,2.18
Norway Eliteserien,2023-05-16,13:00:00,7,Vålerenga,HamKam,1.61,3.6,4.5,1.05,9.0,1.25,3.75,1.67,2.05,1.33,3.25,1.73,2.0,1.18,1.25,2.1,0.0,0.0,1.38,1.56,2.94,1.43,8.0,3.6,1.12,1.25,1.53,1.84,2.24
Norway First Division,2023-05-16,13:00:00,8,Kongsvinger,Skeid,1.87,3.6,3.4,1.04,10.0,1.2,4.0,1.57,2.25,1.3,3.2,1.57,2.25,1.3,1.25,1.88,2.0,1.0,1.76,1.31,3.07,1.55,8.5,2.91,1.17,1.33,1.57,2.03,2.62
Norway Eliteserien,2023-05-16,13:00:00,7,Viking,Odd,1.73,3.5,4.0,1.05,9.0,1.25,3.75,1.7,2.05,1.33,3.25,1.7,2.05,1.2,1.25,2.0,2.33,1.25,1.97,0.98,2.95,1.38,8.0,4.0,1.13,1.27,1.56,1.88,2.31
