League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,UCD,Shelbourne,7.5,2.55,1.71,1.06,8.0,1.3,3.3,1.88,1.98,1.4,2.75,2.2,1.62,2.65,1.22,1.09,0.8,1.1,1.01,1.13,2.14,3.59,8.5,1.41,1.44,1.82,2.4,3.3,4.8
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,Bohemians,Dundalk,3.11,2.09,3.25,1.06,8.0,1.33,3.2,2.08,1.8,1.4,2.75,1.8,1.95,1.3,1.25,1.63,1.7,1.42,1.64,1.24,2.88,1.82,8.0,2.33,1.29,1.56,2.0,2.75,3.8
Iceland Úrvalsdeild,2023-07-07,16:15:00,6,Breidablik,Fylkir,1.6,3.02,6.47,1.01,21.0,1.13,5.75,1.42,2.75,1.22,4.0,1.73,2.0,1.03,1.09,3.1,2.0,0.4,1.81,1.48,3.29,1.23,11.0,5.1,0.0,1.15,1.29,1.6,1.93
Venezuela Primera División,2023-07-07,17:00:00,18,Carabobo,UCV,1.58,3.55,6.2,1.07,7.0,1.38,2.83,2.3,1.55,1.45,2.55,2.2,1.6,1.13,1.27,2.25,2.0,0.5,1.84,1.25,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-07,17:00:00,3,Melgar,Atlético Grau,1.47,4.4,7.0,1.03,14.0,1.23,3.72,1.75,2.01,1.35,3.0,1.85,1.85,1.13,1.19,2.4,2.0,0.5,1.61,1.28,2.89,1.31,10.5,4.25,1.21,1.42,1.75,2.19,2.88
Paraguay Division Profesional,2023-07-07,18:00:00,1,Resistencia,General Caballero JLM,2.55,3.1,2.6,0.0,0.0,0.0,0.0,1.86,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0,1.53,1.24,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-07,19:00:00,23,Gimnasia La Plata,Independiente,2.6,2.75,2.7,1.11,6.0,1.53,2.35,2.71,1.39,1.62,2.2,2.1,1.67,1.35,1.35,1.44,1.8,0.73,1.58,1.11,2.69,2.08,7.0,2.08,1.21,1.4,1.71,2.2,3.0
Chile Primera División,2023-07-07,19:00:00,16,Audax Italiano,Palestino,2.89,2.11,3.47,1.03,13.0,1.22,4.0,1.81,2.05,1.36,3.0,1.62,2.2,1.37,1.28,1.63,1.57,1.14,1.86,1.67,3.53,1.85,8.0,2.28,1.27,1.5,1.87,2.45,3.4
Brazil Serie B,2023-07-07,19:00:00,16,Novorizontino,Atlético GO,3.4,1.52,6.35,1.08,7.75,1.45,2.65,2.1,1.65,1.5,2.5,2.2,1.62,1.19,1.29,1.98,1.86,1.0,1.95,1.34,3.29,1.53,10.5,2.89,0.0,0.0,1.35,1.66,1.99
Uruguay Primera División,2023-07-07,20:00:00,5,La Luz,Wanderers,2.43,3.3,2.75,1.06,8.75,1.34,3.28,2.03,1.73,1.44,2.63,1.8,1.91,1.44,1.3,1.52,1.27,2.0,1.41,1.34,2.75,1.73,8.0,2.4,1.27,1.51,1.85,2.45,3.34
Paraguay Division Profesional,2023-07-07,20:30:00,1,Libertad,Nacional Asunción,1.5,3.85,5.1,0.0,0.0,0.0,0.0,1.92,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,1.64,1.71,1.18,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-07,21:00:00,18,Municipal Vinto,Santa Cruz,1.83,3.7,3.85,1.04,11.5,1.26,3.6,1.84,1.94,1.38,2.8,1.77,1.94,1.22,1.25,1.98,1.25,0.63,2.35,0.99,3.34,1.45,8.5,3.46,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-07,21:30:00,16,Ceará,Botafogo SP,1.7,3.45,4.7,1.07,8.25,1.45,2.65,2.2,1.61,1.5,2.5,2.38,1.53,1.19,1.28,2.0,1.0,1.57,1.56,1.24,2.8,1.45,8.0,3.5,0.0,1.29,1.56,1.94,2.39
Argentina Primera División,2023-07-07,21:30:00,23,Central Córdoba SdE,Newell's Old Boys,2.45,2.75,2.9,1.11,6.28,1.53,2.3,2.6,1.42,1.62,2.2,2.1,1.67,1.4,1.38,1.46,1.27,0.73,1.54,1.36,2.9,2.3,7.0,1.9,1.27,1.5,1.88,2.5,3.5
USA USL Championship,2023-07-07,21:30:00,0,Memphis 901,San Antonio,1.83,3.3,3.75,1.05,9.0,1.28,3.5,1.75,1.87,1.36,3.0,1.75,2.0,1.2,1.22,1.85,1.67,1.38,1.49,1.75,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-07-07,21:30:00,17,Deportes Iquique,San Marcos,1.88,3.2,3.9,1.02,9.0,1.28,3.2,1.85,1.85,1.38,2.81,1.82,1.84,1.17,1.24,1.98,2.0,0.38,2.4,1.55,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-07,22:00:00,3,Academia Cantolao,Universitario,7.6,4.6,1.43,1.02,14.0,1.17,4.5,1.78,1.97,1.29,3.25,2.0,1.72,2.5,1.15,1.07,0.8,1.1,1.28,1.25,2.53,6.0,11.0,1.17,0.0,1.43,1.85,2.37,3.2
Mexico Liga MX,2023-07-07,22:00:00,2,Puebla,Santos Laguna,2.45,3.3,2.45,1.02,17.0,1.18,4.75,1.57,2.25,1.29,3.5,1.5,2.5,1.47,1.27,1.51,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.2,1.4,1.72,2.15,2.8
Canada Canadian Premier League,2023-07-07,23:00:00,14,Vancouver FC,HFX Wanderers FC,4.5,3.6,1.62,0.0,0.0,0.0,0.0,1.95,1.76,1.4,2.75,2.1,1.67,0.0,0.0,0.0,0.83,0.86,1.2,1.44,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
