League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Austria 2. Liga,2024-03-10,06:30:00,19,Sturm Graz II,Grazer AK,5.5,2.6,1.83,6.4,4.8,1.39,1.25,3.75,1.01,12.0,1.15,5.0,1.51,2.29,1.73,2.0,2.9,1.12,1.06,0.7,2.5,1.24,1.49,2.73,4.3,7.6,1.36,0.0,0.0,1.31,3.1,1.91,2.32,1.92,1.87,2.39,1.54
Turkey Süper Lig,2024-03-10,07:30:00,29,Kayserispor,Hatayspor,2.4,2.25,3.9,2.02,3.4,3.55,1.37,2.8,1.03,9.5,1.25,3.6,1.83,1.94,1.73,1.98,1.24,1.24,1.75,1.6,0.73,1.44,1.15,2.59,1.53,8.5,2.88,1.22,3.75,1.42,2.63,1.72,1.98,2.18,1.6,2.88,1.35
Bulgaria First League,2024-03-10,07:45:00,24,Botev Vratsa,Arda,4.75,2.05,2.63,3.95,3.4,1.88,1.48,2.5,1.04,7.4,1.4,2.8,2.09,1.56,1.95,1.78,1.8,1.22,1.2,0.75,1.33,1.39,1.28,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2024-03-10,08:00:00,25,CD Tondela,CS Marítimo,3.34,2.03,3.2,2.75,3.35,2.55,1.4,2.75,1.07,7.5,1.36,3.0,2.12,1.73,1.8,1.91,1.42,1.28,1.37,1.46,2.0,1.48,1.31,2.79,2.08,8.9,1.95,1.17,4.15,1.35,2.84,1.68,2.16,1.98,1.82,2.67,1.39
Netherlands Eredivisie,2024-03-10,08:15:00,25,AZ,Excelsior,1.73,2.63,8.0,1.3,5.8,9.2,1.29,3.5,1.02,19.0,1.16,4.87,1.35,2.86,1.95,1.8,1.05,1.13,3.45,2.0,0.69,1.67,1.09,2.76,1.17,12.5,7.0,1.19,3.9,1.35,2.75,1.61,2.12,1.98,1.71,2.5,1.43
Poland Ekstraklasa,2024-03-10,08:30:00,24,Stal Mielec,Ruch Chorzów,2.7,1.95,3.95,2.24,3.2,3.25,1.45,2.55,1.08,7.5,1.38,2.95,2.11,1.74,1.8,1.9,1.3,1.3,1.53,2.0,0.5,1.47,1.05,2.52,1.85,8.0,2.28,1.21,3.7,1.4,2.6,1.7,1.96,2.16,1.58,2.85,1.34
Italy Serie A,2024-03-10,08:30:00,28,Lecce,Hellas Verona,3.0,2.0,4.0,2.13,3.3,3.6,1.5,2.5,1.11,9.0,1.41,2.67,2.23,1.56,1.95,1.8,1.25,1.28,1.68,1.36,0.6,1.52,1.14,2.66,1.57,8.0,2.75,1.35,2.84,1.67,2.14,2.11,1.69,2.89,1.37,3.98,1.19
England Championship,2024-03-10,09:00:00,37,Huddersfield Town,West Bromwich Albion,3.5,2.05,3.25,3.0,3.45,2.33,1.44,2.63,1.06,9.0,1.37,3.0,1.87,1.77,1.83,1.83,1.52,1.3,1.46,1.16,1.26,1.32,1.11,2.43,2.43,7.85,1.96,1.12,6.17,1.26,3.88,1.46,2.72,1.75,2.08,2.15,1.7
Slovenia PrvaLiga,2024-03-10,09:00:00,25,Rogaška,Radomlje,3.39,2.19,3.18,2.75,3.2,2.48,1.39,2.93,1.02,8.7,1.29,3.14,2.0,1.79,1.73,2.06,1.48,1.28,1.41,1.0,1.25,1.58,1.39,2.97,1.83,8.5,2.2,1.28,3.4,1.47,2.42,1.82,1.84,2.34,1.5,3.0,1.34
France Ligue 1,2024-03-10,09:00:00,25,PSG,Reims,1.91,2.63,6.0,1.42,5.0,6.8,1.25,3.75,1.03,20.0,1.14,5.2,1.49,2.38,1.7,2.05,1.05,1.17,3.1,2.15,1.38,1.76,1.34,3.1,1.4,10.2,3.62,1.18,4.1,1.36,2.79,1.71,2.11,2.12,1.71,2.73,1.41
