League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-01-14,07:30:00,20,İstanbulspor,Konyaspor,3.7,2.15,2.6,2.95,3.1,2.24,1.36,2.87,1.03,10.65,1.29,3.44,1.94,1.9,1.73,1.95,1.73,1.28,1.31,0.73,0.73,1.15,1.08,2.23,2.4,7.5,1.84,1.22,3.64,1.52,2.52,1.83,1.98,2.27,1.63,3.04,1.31
Portugal LigaPro,2024-01-14,08:00:00,17,Vilaverdense,CD Feirense,4.2,2.05,2.6,2.63,3.0,2.5,1.44,2.62,1.08,7.0,1.36,3.0,2.19,1.6,1.85,1.85,1.83,1.25,1.25,1.13,0.56,1.48,1.13,2.61,2.26,7.5,1.89,1.19,4.2,1.37,2.85,1.61,2.17,1.85,1.95,2.5,1.47
Netherlands Eredivisie,2024-01-14,08:15:00,17,Volendam,Almere City,3.1,2.3,3.1,2.5,3.1,2.6,1.3,3.4,1.03,15.0,1.19,4.45,1.61,2.23,1.53,2.38,1.44,1.25,1.44,0.88,1.22,1.53,1.34,2.87,1.98,7.5,2.08,1.21,3.65,1.38,2.6,1.68,2.0,2.12,1.61,2.7,1.36
Italy Serie A,2024-01-14,08:30:00,20,Lazio,Lecce,2.3,2.1,6.0,1.63,3.8,6.1,1.44,2.63,1.07,7.5,1.38,3.0,2.06,1.71,2.1,1.67,1.17,1.29,2.2,2.0,0.5,1.24,1.06,2.3,1.42,8.0,3.6,1.33,2.93,1.64,2.15,2.1,1.7,2.77,1.4,3.74,1.21
England Championship,2024-01-14,09:00:00,27,Queens Park Rangers,Watford,3.6,2.05,3.2,2.77,3.4,2.36,1.44,2.63,1.08,9.4,1.38,3.1,1.87,1.97,1.83,1.83,1.52,1.29,1.32,0.69,1.46,1.37,1.21,2.58,1.89,7.5,2.3,1.22,4.29,1.42,2.89,1.7,2.15,2.1,1.74,2.74,1.46
France Ligue 1,2024-01-14,09:00:00,18,Lille,Lorient,1.91,2.5,7.0,1.39,4.95,7.5,1.33,3.25,1.03,15.0,1.22,4.33,1.7,2.08,2.0,1.75,1.04,1.14,2.86,2.22,0.33,1.45,1.05,2.5,1.23,10.5,5.6,1.28,3.1,1.52,2.28,1.88,1.81,2.35,1.49,3.1,1.28
Turkey Süper Lig,2024-01-14,10:00:00,20,Samsunspor,Sivasspor,2.9,2.1,3.3,2.3,3.5,2.8,1.36,2.85,1.03,10.65,1.27,3.61,2.06,1.78,1.65,2.05,1.41,1.3,1.55,1.7,1.45,1.35,1.26,2.61,1.59,9.2,2.81,1.29,3.18,1.61,2.29,1.99,1.82,2.54,1.51,3.42,1.25
Turkey Süper Lig,2024-01-14,10:00:00,20,Antalyaspor,Trabzonspor,3.2,2.15,2.9,2.63,3.5,2.4,1.35,2.9,1.03,10.65,1.25,3.82,1.81,2.03,1.63,2.1,1.55,1.29,1.43,1.64,1.64,1.25,1.22,2.47,1.83,8.8,2.31,1.27,3.28,1.58,2.37,1.93,1.87,2.43,1.55,3.28,1.27
Spain La Liga,2024-01-14,10:00:00,20,Almería,Girona FC,4.5,2.5,2.2,4.6,4.45,1.67,1.25,3.75,1.01,13.0,1.17,5.0,1.43,2.7,1.53,2.38,2.15,1.22,1.2,0.5,2.4,1.6,1.46,3.06,2.75,8.0,1.6,1.25,3.25,1.47,2.4,1.81,1.88,2.25,1.53,2.95,1.3
Spain Segunda División,2024-01-14,10:00:00,22,FC Andorra,Leganés,3.2,1.91,4.0,2.25,3.0,3.3,1.57,2.25,1.11,6.0,1.55,2.3,2.59,1.44,2.2,1.62,1.32,1.37,1.58,1.55,1.82,1.43,0.97,2.4,1.55,8.0,2.92,1.38,2.7,1.7,1.95,2.2,1.55,3.1,1.3,4.35,1.19
