League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-11-27,10:15:00,18,Ludogorets,Slavia Sofia,1.62,2.75,11.0,1.17,6.5,14.0,1.29,3.3,1.02,10.0,1.13,4.9,1.57,2.25,2.4,1.5,1.0,1.06,4.2,2.5,0.63,2.62,1.31,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-11-27,12:00:00,16,Javor Ivanjica,Voždovac,3.0,2.0,3.75,2.36,3.22,2.89,1.44,2.62,1.05,8.0,1.33,3.0,2.1,1.67,1.85,1.91,1.3,1.29,1.55,2.0,0.71,1.33,1.19,2.52,1.64,8.0,2.67,1.29,3.3,1.48,2.47,1.85,1.85,2.4,1.5,3.2,1.3
Bulgaria First League,2023-11-27,12:30:00,18,Lokomotiv Sofia 1929,Levski Sofia,7.5,2.1,2.1,5.8,3.75,1.47,1.44,2.63,1.08,7.0,1.38,2.9,2.15,1.65,2.38,1.53,2.55,1.2,1.05,1.0,1.13,1.35,1.8,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-11-27,12:30:00,17,U Craiova 1948,Sepsi,3.4,2.1,3.2,2.53,3.35,2.47,1.4,2.75,0.0,0.0,0.0,0.0,2.01,1.79,1.73,2.0,0.0,0.0,0.0,0.88,0.88,1.67,1.19,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-11-27,14:00:00,13,İstanbul Başakşehir,Pendikspor,2.4,2.2,4.75,1.77,3.7,4.05,1.36,3.0,1.03,10.65,1.29,3.44,1.91,1.96,1.8,1.91,1.22,1.3,2.1,0.8,1.33,1.12,1.5,2.62,1.73,7.5,2.5,1.5,2.48,1.93,1.88,2.55,1.48,3.55,1.27,5.2,1.15
Turkey Süper Lig,2023-11-27,14:00:00,13,Sivasspor,Trabzonspor,4.0,2.2,2.75,3.05,3.35,2.2,1.4,2.75,1.03,10.65,1.29,3.44,1.98,1.89,1.73,2.0,1.78,1.33,1.36,0.67,1.17,1.5,1.04,2.54,2.1,7.5,1.95,1.36,3.0,1.66,2.15,2.12,1.66,2.9,1.34,4.1,1.22
Italy Serie A,2023-11-27,14:30:00,13,Hellas Verona,Lecce,3.4,1.95,3.6,2.58,3.15,2.99,1.53,2.38,1.1,7.0,1.5,2.65,2.35,1.57,2.05,1.7,1.35,1.33,1.47,0.8,0.6,1.21,0.86,2.07,1.87,7.0,2.25,1.42,2.55,1.75,1.94,2.25,1.54,2.95,1.3,4.1,1.17
Denmark Superliga,2023-11-27,15:00:00,16,Silkeborg,Midtjylland,3.5,2.2,3.0,2.74,3.5,2.33,1.36,3.0,1.02,9.5,1.25,3.5,1.93,1.94,1.7,2.05,1.55,1.29,1.41,2.13,1.86,1.58,1.31,2.89,2.07,8.8,2.04,1.28,3.2,1.6,2.22,2.0,1.74,2.55,1.46,3.42,1.25
Poland Ekstraklasa,2023-11-27,15:00:00,16,Radomiak Radom,Śląsk Wrocław,3.0,2.1,3.75,2.31,3.4,2.85,1.44,2.63,1.05,8.5,1.33,3.1,2.1,1.75,1.8,1.95,1.35,1.25,1.6,1.29,2.13,1.65,1.24,2.89,1.67,9.1,2.66,1.24,3.48,1.5,2.54,1.95,1.78,2.25,1.62,3.14,1.29
Romania Liga I,2023-11-27,15:30:00,17,Rapid Bucureşti,Universitatea Cluj,2.39,2.16,4.75,1.77,3.5,4.0,1.4,2.83,1.02,8.9,1.28,3.2,2.01,1.79,1.84,1.9,1.22,1.28,1.96,2.13,1.75,1.86,1.26,3.12,1.6,8.9,2.88,1.36,2.89,1.67,2.12,2.11,1.65,2.79,1.36,4.8,1.17
