League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-10-09,12:00:00,4,El Gounah,Al Ahly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2023-10-09,14:00:00,10,Elche CF,FC Andorra,2.65,2.05,4.2,2.0,3.4,3.7,1.45,2.6,1.06,9.75,1.35,3.0,2.1,1.68,1.85,1.85,1.27,1.28,1.75,1.6,0.75,1.86,1.65,3.51,1.75,8.0,2.44,1.23,3.95,1.43,2.7,1.75,2.0,2.25,1.6,3.05,1.35
Romania Liga I,2023-10-09,15:00:00,12,Universitatea Cluj,Sepsi,3.7,1.96,3.2,2.8,3.1,2.38,1.45,2.55,1.09,8.5,1.41,2.95,2.28,1.61,1.91,1.85,1.53,1.38,1.38,0.4,0.8,1.72,1.14,2.86,1.85,7.5,2.33,1.43,2.62,2.0,1.8,2.29,1.55,3.08,1.3,5.3,1.14
England EFL League One,2023-10-09,16:00:00,12,Burton Albion,Cambridge United,3.1,2.1,3.6,2.45,3.25,2.8,1.44,2.63,1.06,10.0,1.36,3.2,2.05,1.75,1.8,1.95,1.4,1.25,1.6,1.0,1.0,1.34,1.19,2.53,1.95,8.0,2.05,1.23,3.95,1.42,2.75,1.74,2.02,2.23,1.6,3.05,1.35
Spain Segunda División,2023-10-09,16:00:00,10,Villarreal II,RCD Espanyol,4.5,2.25,2.3,3.9,3.6,1.85,1.36,2.88,1.03,9.0,1.29,3.4,1.89,1.92,1.75,1.95,1.91,1.29,1.25,1.75,2.0,1.79,1.42,3.21,2.76,8.5,1.64,1.24,3.75,1.45,2.63,1.8,2.0,2.33,1.56,3.2,1.32
Portugal LigaPro,2023-10-09,16:15:00,7,AVS,FC Penafiel,2.38,2.05,4.6,1.75,3.4,4.2,1.44,2.62,1.07,7.5,1.36,3.0,2.12,1.68,2.0,1.73,1.16,1.23,1.85,2.33,0.33,1.7,1.27,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0
Argentina Primera División,2023-10-09,18:00:00,8,Arsenal de Sarandí,Banfield,4.0,1.91,3.25,3.1,3.1,2.45,1.57,2.25,1.08,7.15,1.52,2.47,2.5,1.5,2.1,1.67,1.57,1.3,1.38,1.38,0.81,1.24,1.18,2.42,1.95,7.5,2.1,1.4,2.8,1.73,2.04,2.25,1.6,3.1,1.34,4.4,1.19
Argentina Primera División,2023-10-09,18:00:00,8,Barracas Central,Colón,3.4,2.0,3.5,2.75,3.0,2.88,1.5,2.5,1.07,7.77,1.45,2.69,2.35,1.57,1.91,1.8,1.45,1.3,1.5,1.65,0.75,1.19,1.05,2.24,1.85,8.0,2.28,1.29,3.4,1.53,2.4,2.0,1.8,2.55,1.48,3.5,1.27
Paraguay Division Profesional,2023-10-09,19:30:00,14,Sportivo Ameliano,Sportivo Luqueño,0.0,0.0,0.0,2.07,3.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.9,0.0,0.0,0.0,0.0,0.0,1.12,0.82,1.56,1.3,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-10-09,20:00:00,31,Sport Recife,Ponte Preta,1.95,2.1,8.0,1.36,3.93,8.2,1.5,2.5,1.04,7.8,1.35,2.9,2.27,1.56,2.63,1.44,1.03,1.16,2.9,2.33,0.73,1.59,1.17,2.76,1.22,12.5,5.15,0.0,0.0,0.0,0.0,1.37,2.75,1.8,2.0,2.09,1.75
Argentina Primera División,2023-10-09,20:30:00,8,Vélez Sarsfield,Atlético Tucumán,3.0,1.91,4.33,2.2,3.0,3.75,1.57,2.25,1.08,7.15,1.53,2.53,2.6,1.48,2.1,1.67,1.28,1.3,1.72,1.59,1.0,1.25,1.23,2.48,1.75,8.0,2.52,1.33,3.15,1.6,2.25,2.04,1.73,2.75,1.42,3.85,1.24
