League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2024-02-16,12:00:00,26,Petrolul 52,CSM Iaşi,2.83,1.89,4.5,1.9,3.24,4.3,1.57,2.31,1.07,6.25,1.53,2.3,2.55,1.49,2.17,1.62,1.27,1.35,1.67,1.62,0.92,1.52,1.34,2.86,1.74,8.3,2.44,1.38,2.71,1.68,2.15,2.11,1.7,2.93,1.33,3.6,1.26
Bulgaria First League,2024-02-16,12:30:00,21,Hebar 1918,Lokomotiv Sofia 1929,3.25,1.95,3.75,2.41,3.12,3.0,1.53,2.38,1.06,6.65,1.44,2.51,2.37,1.53,2.0,1.73,1.33,1.3,1.45,1.3,1.0,1.44,1.1,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2024-02-16,13:00:00,23,Slaven Koprivnica,Istra 1961,2.6,2.1,4.0,1.94,3.07,3.33,1.4,2.75,1.05,11.0,1.28,3.4,1.83,1.77,1.72,2.0,1.27,1.28,1.72,1.4,0.82,1.45,1.28,2.73,1.69,7.5,2.64,1.42,2.65,1.82,1.98,2.35,1.52,3.2,1.3,4.1,1.19
Slovenia PrvaLiga,2024-02-16,13:30:00,21,Aluminij,Koper,3.75,2.2,2.6,3.8,3.42,1.92,1.36,3.0,1.02,9.0,1.3,3.3,1.94,1.81,1.73,2.0,1.66,1.25,1.25,0.8,1.67,1.34,1.57,2.91,2.56,8.5,1.64,1.18,4.2,1.28,3.35,1.54,2.25,1.89,1.77,2.42,1.47
Slovakia Super Liga,2024-02-16,13:30:00,20,Dukla Banská Bystrica,Trenčín,3.0,2.2,3.0,2.65,3.51,2.45,1.36,3.0,1.04,10.0,1.22,4.0,1.7,2.05,1.6,2.25,1.5,1.29,1.5,1.33,1.33,1.33,1.64,2.97,2.08,8.9,1.95,1.21,4.1,1.33,3.05,1.63,2.09,2.06,1.68,2.67,1.39
Poland Ekstraklasa,2024-02-16,14:00:00,21,Radomiak Radom,Pogoń Szczecin,3.98,2.17,2.61,2.78,3.37,2.48,1.36,2.99,1.05,12.5,1.27,3.82,1.84,1.94,1.68,2.1,1.7,1.32,1.32,1.1,1.9,1.65,1.53,3.18,2.17,9.3,1.86,1.13,5.4,1.23,3.56,1.42,2.57,1.74,1.98,1.85,1.95
Turkey Süper Lig,2024-02-16,14:00:00,26,Kasımpaşa,Fatih Karagümrük,2.85,2.25,3.25,2.23,3.68,3.14,1.32,3.15,1.04,15.0,1.21,4.22,1.6,2.1,1.55,2.3,1.42,1.3,1.58,1.67,0.42,1.68,1.2,2.88,1.8,8.0,2.25,1.37,2.95,1.66,2.2,2.04,1.77,2.27,1.61,4.2,1.21
Austria 2. Liga,2024-02-16,14:10:00,16,Horn,Leoben,3.75,2.2,2.63,3.25,3.57,2.05,1.3,3.4,1.04,10.0,1.2,4.33,1.73,2.0,1.73,2.0,1.6,1.29,1.4,2.14,1.57,1.49,1.4,2.89,2.52,8.6,1.69,1.36,2.78,1.68,2.13,2.1,1.7,2.88,1.34,3.74,1.21
Germany 2. Bundesliga,2024-02-16,14:30:00,22,Hannover 96,Greuther Fürth,2.65,2.2,3.4,2.3,3.58,3.07,1.32,3.1,1.03,11.5,1.22,4.49,1.61,2.05,1.58,2.2,1.35,1.27,1.68,2.1,1.2,1.85,1.28,3.13,1.84,9.0,2.28,1.22,3.65,1.44,2.58,1.8,2.0,2.23,1.64,2.98,1.32
Germany 2. Bundesliga,2024-02-16,14:30:00,22,Hertha BSC,Magdeburg,2.76,2.52,3.58,2.26,3.92,2.92,1.27,3.5,1.02,14.0,1.18,5.15,1.57,2.3,1.49,2.45,1.39,1.25,1.66,1.5,0.9,1.37,1.4,2.77,1.81,9.1,2.32,1.18,4.1,1.36,2.79,1.65,2.11,2.11,1.68,2.72,1.4
Italy Serie A,2024-02-16,15:00:00,25,Torino,Lecce,2.38,2.05,6.0,1.59,3.59,6.22,1.5,2.5,1.11,7.9,1.5,2.45,2.2,1.6,2.2,1.62,1.17,1.33,2.19,1.82,0.42,1.35,1.13,2.48,1.44,8.5,3.52,1.41,2.55,1.75,1.94,2.27,1.59,3.48,1.24,5.05,1.12
Portugal LigaPro,2024-02-16,15:00:00,22,Leixões,Paços de Ferreira,3.52,1.91,3.36,2.98,3.06,2.49,1.53,2.41,1.06,6.7,1.41,2.6,2.25,1.57,1.95,1.76,1.39,1.31,1.36,0.67,0.9,1.41,1.36,2.77,1.87,9.1,2.17,1.14,4.65,1.29,3.14,1.53,2.28,1.9,1.8,2.42,1.47
Denmark Superliga,2024-02-16,15:00:00,18,Viborg,OB,2.63,2.25,4.0,2.0,3.54,3.52,1.36,3.0,1.05,7.5,1.25,3.95,1.7,1.95,1.67,2.1,1.32,1.24,1.83,1.88,1.75,1.52,1.12,2.64,1.55,9.6,2.98,1.2,3.88,1.43,2.65,1.7,2.05,2.13,1.65,2.79,1.36
Romania Liga I,2024-02-16,15:00:00,26,Rapid Bucureşti,Hermannstadt,2.47,2.01,4.95,1.76,3.4,4.67,1.48,2.54,1.04,7.3,1.38,2.71,2.25,1.57,2.02,1.71,1.2,1.3,1.89,1.92,0.83,1.85,1.25,3.1,1.51,8.7,3.04,1.38,2.71,1.75,2.06,2.22,1.64,2.93,1.33,4.5,1.19
Switzerland Challenge League,2024-02-16,15:30:00,22,Stade Nyonnais,Neuchâtel Xamax,3.0,2.3,2.88,2.66,3.46,2.45,1.3,3.4,1.03,11.0,1.18,4.5,1.6,2.2,1.57,2.25,1.47,1.22,1.38,1.7,1.0,1.46,1.71,3.17,1.9,8.8,2.09,1.19,4.2,1.33,2.93,2.0,2.22,2.02,1.78,2.57,1.42
Netherlands Eerste Divisie,2024-02-16,16:00:00,26,Telstar,NAC Breda,3.75,2.25,2.63,3.52,3.7,2.04,1.36,3.0,1.03,11.0,1.22,3.9,1.75,2.0,1.67,2.1,1.75,1.29,1.36,1.17,1.42,1.64,1.44,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2024-02-16,16:00:00,26,Den Bosch,AZ II,3.1,2.2,3.25,2.55,3.3,2.7,1.38,2.9,1.04,13.0,1.28,3.6,1.8,2.0,1.65,2.1,1.5,1.28,1.55,1.0,1.0,1.28,1.24,2.52,1.67,9.0,2.54,1.23,3.56,1.49,2.57,1.82,1.98,2.29,1.6,3.04,1.31
Netherlands Eerste Divisie,2024-02-16,16:00:00,26,Roda JC,Emmen,2.45,2.25,3.8,1.88,3.84,3.95,1.3,3.2,1.04,10.0,1.2,4.33,1.62,2.15,1.55,2.25,1.28,1.22,1.8,2.46,1.23,2.06,1.46,3.52,1.56,9.5,2.78,0.0,0.0,1.27,3.28,1.53,2.44,1.88,1.92,2.36,1.57
Netherlands Eerste Divisie,2024-02-16,16:00:00,26,Oss,Ajax II,3.4,2.38,2.75,2.9,3.6,2.2,1.29,3.5,1.03,11.0,1.2,4.33,1.62,2.25,1.53,2.38,1.6,1.25,1.4,1.0,0.62,1.19,1.48,2.67,1.99,8.9,2.04,1.19,3.95,1.38,2.71,1.74,2.08,2.16,1.68,2.79,1.36
