League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-12-01,10:00:00,19,Arda,Botev Plovdiv,2.88,2.05,4.0,1.85,3.3,3.55,1.46,2.55,1.03,8.1,1.36,3.0,2.12,1.52,1.85,1.9,1.25,1.28,1.63,2.0,1.11,1.4,1.25,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-01,11:00:00,7,ENPPI,Al Masry,3.25,1.98,3.45,2.6,2.9,2.78,1.48,2.69,1.07,8.6,1.39,2.94,2.14,1.67,1.83,1.88,1.46,1.42,1.47,2.33,1.0,1.25,1.04,2.29,2.03,8.5,2.02,1.31,3.04,1.65,2.24,2.03,1.79,2.64,1.4,3.65,1.22
Egypt Egyptian Premier League,2023-12-01,11:00:00,7,El Daklyeh FC,Baladiyyat Al Mehalla,3.4,2.0,3.2,2.62,3.0,2.45,1.44,2.67,1.03,8.0,1.33,2.93,2.05,1.67,1.83,1.83,1.48,1.32,1.43,1.33,2.0,0.72,1.47,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-12-01,12:00:00,18,Voluntari,Petrolul 52,3.08,1.98,3.82,2.27,3.03,3.12,1.5,2.49,1.05,7.1,1.4,2.64,2.35,1.52,1.97,1.78,1.37,1.34,1.56,1.25,1.38,1.37,1.15,2.52,1.82,7.5,2.34,1.33,2.91,1.64,2.12,2.09,1.69,2.76,1.39,3.84,1.2
Bulgaria First League,2023-12-01,12:30:00,19,Slavia Sofia,CSKA Sofia,6.0,2.0,2.38,4.7,3.3,1.66,1.51,2.4,1.06,6.8,1.45,2.65,2.03,1.57,2.3,1.57,2.15,1.22,1.1,1.33,2.44,1.26,1.6,2.86,3.21,7.5,1.55,1.43,2.63,1.79,1.92,2.35,1.52,3.3,1.29,4.2,1.19
Portugal LigaPro,2023-12-01,12:30:00,12,Vilaverdense,União de Leiria,4.0,2.2,2.45,3.25,3.5,1.9,1.35,2.95,1.02,10.0,1.25,3.75,1.72,1.93,1.66,2.15,1.7,1.28,1.25,0.0,1.17,1.54,1.41,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-12-01,12:30:00,17,Novi Pazar,Javor Ivanjica,2.65,2.0,4.2,1.75,3.3,4.0,1.45,2.55,1.07,7.5,1.38,2.9,1.91,1.8,1.8,1.83,1.22,1.29,1.73,2.14,0.63,1.54,1.1,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-12-01,13:00:00,17,Istra 1961,Varaždin,2.9,2.15,3.4,2.42,3.33,2.76,1.35,2.95,1.05,10.0,1.28,3.5,1.8,1.93,1.68,2.1,1.38,1.22,1.57,0.75,0.71,1.21,1.38,2.59,1.91,7.5,2.2,1.39,2.76,1.72,2.05,2.19,1.6,2.93,1.33,3.5,1.25
Slovakia Super Liga,2023-12-01,13:30:00,16,FK Košice,Zemplín Michalovce,2.56,2.16,3.98,2.06,3.35,3.1,1.37,2.95,1.01,9.5,1.25,3.42,1.88,1.73,1.7,2.03,1.28,1.27,1.75,0.57,0.29,1.0,1.28,2.28,1.63,9.1,2.69,1.25,3.7,1.4,2.64,1.8,2.0,2.17,1.58,2.85,1.39
Poland Ekstraklasa,2023-12-01,14:00:00,17,Warta Poznań,Jagiellonia Białystok,3.57,2.1,3.39,2.83,3.2,2.42,1.48,2.7,1.08,7.0,1.38,2.9,2.07,1.66,1.85,1.85,1.5,1.36,1.4,0.75,1.13,1.11,1.39,2.5,2.2,8.0,1.91,1.27,3.55,1.5,2.4,1.9,1.9,2.4,1.5,3.2,1.3
