League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2023-11-29,07:00:00,0,Gyeongnam,Bucheon 1995,2.84,2.24,4.0,2.0,3.2,3.3,1.39,2.66,1.04,3.15,1.3,3.15,1.93,1.78,1.75,1.91,1.33,1.35,1.78,1.57,1.57,1.74,1.39,3.13,1.64,9.0,2.52,1.17,4.15,1.35,2.84,1.62,2.1,2.03,1.67,2.67,1.39
Greece Super League,2023-11-29,12:00:00,7,Volos NFC,Panserraikos,3.1,2.05,3.6,2.25,3.2,2.8,1.44,2.63,1.03,8.4,1.31,3.04,2.03,1.83,1.8,1.95,1.34,1.31,1.6,1.17,0.38,1.35,0.82,2.17,1.85,7.5,2.29,1.53,2.33,2.0,1.8,2.65,1.42,3.75,1.23,4.9,1.15
Egypt Egyptian Premier League,2023-11-29,14:00:00,7,Coca-Cola,Zamalek,3.75,2.05,2.88,2.9,3.0,2.35,1.47,2.57,1.04,7.5,1.32,3.0,2.1,1.7,1.83,1.83,1.53,1.34,1.35,1.0,1.33,1.03,1.82,2.85,2.09,8.8,1.95,1.21,3.74,1.5,2.55,2.2,2.01,2.23,1.65,2.88,1.34
Norway First Division,2023-11-29,15:00:00,0,Kristiansund,Bryne,2.15,2.35,4.4,1.65,4.23,4.81,1.28,3.3,1.03,16.5,1.18,4.97,1.51,2.36,1.58,2.3,1.2,1.18,2.1,1.67,1.52,1.64,1.51,3.15,1.57,10.5,2.81,0.0,0.0,1.18,4.15,1.34,2.88,1.61,2.19,2.03,1.78
France Ligue 1,2023-11-29,15:00:00,8,Montpellier,Clermont,2.38,2.3,4.5,1.85,3.6,3.9,1.33,3.25,1.03,13.0,1.26,4.04,1.97,1.89,1.7,2.05,1.22,1.22,2.05,1.0,1.0,1.45,1.25,2.7,1.65,8.8,2.72,1.39,2.81,1.72,2.07,2.18,1.62,2.88,1.34,4.1,1.18
Uruguay Primera División,2023-11-29,16:30:00,13,Liverpool FC Montevideo,Boston River,2.1,2.3,4.6,1.55,3.9,4.75,1.31,3.2,1.04,9.0,1.2,4.2,1.64,2.18,1.71,1.98,1.17,1.23,2.2,2.29,1.0,1.82,1.49,3.31,1.47,9.5,3.13,1.21,4.2,1.32,2.98,1.65,2.23,2.02,1.78,2.54,1.43
England Championship,2023-11-29,16:45:00,18,Southampton,Bristol City,2.05,2.4,6.0,1.62,3.75,5.0,1.33,3.25,1.03,9.0,1.17,4.3,1.8,1.91,1.83,1.83,1.06,1.2,2.55,1.75,1.38,1.68,1.08,2.76,1.41,9.0,3.49,1.23,4.21,1.43,2.84,1.72,2.13,2.13,1.72,2.78,1.44
England Championship,2023-11-29,16:45:00,18,Sheffield Wednesday,Leicester City,5.0,2.4,2.15,4.6,3.7,1.67,1.33,3.3,1.04,13.0,1.28,3.75,1.8,1.91,1.72,2.1,2.35,1.2,1.16,0.63,2.63,0.98,1.52,2.5,2.44,8.0,1.75,1.32,3.39,1.57,2.4,1.85,1.95,2.48,1.54,3.41,1.32
England Championship,2023-11-29,16:45:00,18,Sunderland,Huddersfield Town,2.2,2.38,5.0,1.65,3.5,5.0,1.33,3.25,1.04,8.5,1.18,4.2,1.85,1.85,1.8,1.91,1.08,1.22,2.4,1.88,0.75,1.54,1.12,2.66,1.36,9.25,4.84,1.22,4.36,1.41,2.93,1.69,2.18,2.08,1.75,2.7,1.47
England Championship,2023-11-29,16:45:00,18,Blackburn Rovers,Birmingham City,2.6,2.3,3.75,2.05,3.4,3.3,1.33,3.3,1.04,10.5,1.22,3.8,1.71,2.02,1.58,2.35,1.3,1.24,1.83,1.13,0.5,1.65,1.21,2.86,1.59,8.5,2.78,1.25,4.0,1.46,2.74,1.76,2.06,2.2,1.68,2.9,1.41
Wales Welsh Premier League,2023-11-29,16:45:00,17,Colwyn Bay,Connah's Quay,7.5,2.88,1.62,8.5,5.5,1.22,1.2,4.33,1.02,15.0,1.08,6.05,1.39,2.77,1.64,2.2,3.42,1.11,1.04,0.88,1.63,1.27,1.97,3.24,4.46,8.8,1.33,1.19,4.2,1.36,2.9,1.63,2.17,1.99,1.75,2.48,1.48
England Championship,2023-11-29,16:45:00,18,Leeds United,Swansea City,1.83,2.6,7.0,1.4,4.2,7.5,1.29,3.5,1.03,12.0,1.14,4.7,1.73,2.0,1.83,1.83,1.07,1.09,3.2,2.25,1.25,1.79,1.16,2.95,1.17,12.6,8.6,1.27,3.76,1.5,2.6,1.8,2.0,2.29,1.62,3.07,1.38
Spain La Liga,2023-11-29,17:00:00,13,RCD Mallorca,Cádiz,2.65,1.89,5.2,1.83,3.3,4.4,1.6,2.35,1.1,6.8,1.55,2.4,2.42,1.56,2.2,1.65,1.2,1.32,1.9,0.8,0.17,1.11,0.93,2.04,1.51,9.0,3.18,1.41,2.73,1.76,2.02,2.26,1.58,2.98,1.32,4.3,1.16
England Championship,2023-11-29,17:00:00,18,Ipswich Town,Millwall,2.1,2.38,5.5,1.67,3.75,4.33,1.33,3.25,1.03,12.0,1.17,4.3,1.76,1.95,1.73,2.0,1.15,1.19,2.4,2.63,1.63,1.92,1.04,2.96,1.34,9.45,5.1,1.29,3.61,1.53,2.52,1.86,1.94,2.36,1.59,3.2,1.35
Brazil Serie A,2023-11-29,19:00:00,36,Santos,Fluminense,2.75,2.1,4.33,2.1,3.3,3.2,1.44,2.63,1.07,9.5,1.36,3.2,2.07,1.79,1.91,1.91,1.22,1.29,1.9,1.47,0.59,1.6,1.6,3.2,1.56,8.5,2.85,1.17,4.1,1.32,2.9,1.56,2.2,1.92,1.77,2.4,1.47
Uruguay Primera División,2023-11-29,19:00:00,13,Wanderers,Danubio,3.5,1.95,3.1,2.75,3.1,2.38,1.47,2.5,1.07,7.5,1.38,2.9,1.85,1.85,1.88,1.8,1.52,1.34,1.39,1.06,0.82,1.4,1.12,2.52,2.2,7.5,1.91,1.3,3.2,1.48,2.47,1.9,1.8,2.47,1.48,3.28,1.27
Brazil Serie A,2023-11-29,19:30:00,36,Flamengo,Atlético Mineiro,2.6,2.1,4.75,1.95,3.25,3.7,1.44,2.63,1.07,9.0,1.4,3.0,2.2,1.62,1.95,1.8,1.24,1.3,1.85,1.88,1.59,1.71,1.37,3.08,1.56,8.5,2.85,1.17,4.1,1.32,2.9,2.0,2.18,1.93,1.76,2.43,1.46
Paraguay Division Profesional,2023-11-29,19:30:00,22,Sportivo Trinidense,Guaireña,0.0,0.0,0.0,1.95,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.84,0.0,0.0,0.0,0.0,0.0,1.48,0.95,1.39,1.17,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-11-29,19:30:00,22,Libertad,Tacuary,0.0,0.0,0.0,1.25,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.61,2.23,0.0,0.0,0.0,0.0,0.0,2.38,0.76,1.59,1.15,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2023-11-29,20:00:00,36,Bahia,São Paulo,2.88,2.0,4.33,2.1,3.25,3.2,1.5,2.5,1.09,8.0,1.45,2.8,2.3,1.57,2.0,1.75,1.26,1.32,1.77,1.53,0.47,1.73,1.27,3.0,1.61,9.2,2.75,1.22,3.64,1.49,2.57,2.38,1.99,2.31,1.6,3.04,1.33
Brazil Serie A,2023-11-29,20:00:00,36,Cuiabá,Internacional,3.75,1.83,3.6,2.5,2.88,2.88,1.62,2.2,1.12,6.5,1.53,2.38,2.42,1.57,2.2,1.62,1.43,1.38,1.44,1.24,1.0,1.67,1.22,2.89,1.77,9.1,2.39,1.21,3.74,1.41,2.69,2.0,2.02,2.22,1.65,2.88,1.34
Uruguay Primera División,2023-11-29,21:15:00,13,Defensor Sporting,River Plate,2.1,2.15,5.5,1.5,3.8,5.5,1.39,2.8,1.05,8.5,1.3,3.3,2.11,1.65,1.95,1.78,1.09,1.18,2.35,2.06,1.0,1.85,1.1,2.95,1.4,9.0,3.4,1.27,3.28,1.5,2.4,1.9,1.8,2.47,1.48,3.28,1.27
Brazil Serie A,2023-11-29,21:30:00,36,Palmeiras,América Mineiro,1.57,2.88,10.0,1.25,5.5,10.0,1.22,4.0,1.02,28.0,1.11,5.3,1.62,2.2,2.05,1.7,1.01,1.08,4.95,2.24,0.41,1.96,1.45,3.41,1.12,15.0,7.7,1.13,4.85,1.27,3.28,1.53,2.46,1.87,1.93,2.34,1.58
Brazil Serie A,2023-11-29,21:30:00,36,Coritiba,Botafogo,4.5,2.2,2.5,4.0,3.6,1.75,1.4,2.75,1.05,11.0,1.32,3.4,1.96,1.9,1.8,1.95,1.99,1.27,1.21,0.88,1.53,1.5,1.17,2.67,2.24,9.1,1.86,1.16,4.3,1.33,2.93,1.83,2.19,2.05,1.76,2.62,1.43
