League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Finland Veikkausliiga,2023-05-26,12:00:00,8,Lahti,Oulu,2.4,3.2,2.55,1.0,10.25,1.22,3.72,1.73,2.0,1.34,3.1,1.62,2.22,1.5,1.3,1.5,1.0,2.0,1.53,1.4,2.93,2.28,8.0,1.85,1.18,1.34,1.6,1.99,2.6
Bulgaria First League,2023-05-26,12:00:00,3,Hebar 1918,Septemvri Sofia,2.15,3.0,3.1,1.08,7.0,1.36,2.95,2.15,1.61,1.46,2.55,1.85,1.85,1.35,1.35,1.6,0.4,0.69,1.01,1.23,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-05-26,12:00:00,9,VPS,Ilves,2.35,3.4,2.8,1.02,9.1,1.28,3.26,1.94,1.87,1.39,2.88,1.73,2.03,1.4,1.31,1.59,1.25,0.33,1.12,0.98,2.1,2.05,8.0,1.95,1.23,1.43,1.73,2.22,2.95
Finland Veikkausliiga,2023-05-26,12:00:00,8,Honka,KTP,1.4,4.0,7.0,1.01,9.6,1.25,3.48,1.73,2.0,1.37,2.96,1.87,1.87,1.15,1.24,2.3,1.0,0.33,1.4,0.95,2.35,1.41,9.0,3.48,1.17,1.29,1.51,2.0,2.45
Finland Veikkausliiga,2023-05-26,12:00:00,9,SJK,KuPS,2.75,2.9,2.45,1.01,9.3,1.26,3.4,2.25,1.57,1.38,2.91,1.7,2.08,1.48,1.31,1.51,2.5,2.5,1.85,1.55,3.4,1.75,8.0,2.42,1.18,1.35,1.61,2.03,2.65
Finland Veikkausliiga,2023-05-26,12:00:00,9,Inter Turku,Haka,2.45,3.1,2.55,1.01,9.5,1.25,3.48,1.85,1.85,1.37,2.96,1.7,2.08,1.38,1.3,1.62,1.0,0.75,1.69,1.14,2.83,1.75,8.0,2.44,1.2,1.38,1.65,2.1,2.77
Slovakia Super Liga,2023-05-26,12:30:00,0,Žilina,Ružomberok,2.3,3.25,2.65,1.04,10.0,1.22,4.0,1.67,2.1,1.33,3.25,1.6,2.25,1.44,1.25,1.55,1.27,1.52,1.67,1.58,3.25,1.86,9.2,2.18,1.17,1.33,1.6,1.96,2.43
Croatia Prva HNL,2023-05-26,13:00:00,36,Varaždin,Lokomotiva Zagreb,2.6,3.25,2.45,0.0,0.0,0.0,0.0,1.76,1.78,0.0,0.0,1.7,2.1,1.47,1.25,1.44,1.35,0.82,1.58,1.46,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic First League,2023-05-26,13:00:00,0,Slovan Liberec,Hradec Králové,1.7,3.6,4.0,1.04,10.5,1.24,3.7,1.55,2.3,1.34,3.0,1.71,2.08,1.2,1.25,2.12,1.33,1.27,1.75,1.4,3.15,1.69,8.5,2.53,0.0,1.29,1.55,1.93,2.25
Hungary NB I,2023-05-26,13:15:00,33,Kecskeméti TE,Várda SE,1.87,3.3,3.6,0.0,0.0,0.0,0.0,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.2,1.27,1.27,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark 1st Division,2023-05-26,13:30:00,9,Fremad Amager,Nykøbing,1.53,3.7,5.0,1.01,16.5,1.15,5.5,1.67,2.05,1.25,4.0,1.5,2.5,1.25,1.18,2.0,1.03,0.77,1.39,1.18,2.57,1.55,9.3,2.93,1.23,1.51,2.38,2.23,3.04
Denmark 1st Division,2023-05-26,13:30:00,9,Fredericia,Hillerød,2.15,3.25,2.9,1.02,14.5,1.25,3.95,1.67,2.05,1.33,3.3,1.73,2.0,1.22,1.2,2.05,1.3,1.33,1.57,1.41,2.98,1.7,8.4,2.61,1.27,1.59,1.94,2.42,3.34
Denmark 1st Division,2023-05-26,13:30:00,9,Hobro,HB Køge,2.25,3.25,2.7,1.03,15.5,1.17,4.3,1.67,2.1,1.32,3.1,1.57,2.25,1.27,1.28,1.57,1.23,1.27,1.57,1.74,3.31,1.84,8.3,2.35,1.2,1.4,1.71,2.16,2.79
Portugal LigaPro,2023-05-26,14:00:00,34,CD Feirense,Torreense,2.1,3.0,3.2,1.06,7.5,1.36,2.9,2.15,1.61,1.46,2.55,1.91,1.8,1.35,1.25,1.62,1.13,1.06,1.84,1.34,3.18,1.46,6.0,3.1,1.22,1.51,1.71,2.23,3.0
Egypt Egyptian Premier League,2023-05-26,14:00:00,22,El Geish,Al Ahly,5.8,3.8,1.61,1.04,7.8,1.35,2.84,2.17,1.69,1.45,2.65,2.18,1.65,2.16,1.29,1.13,1.23,2.78,1.32,1.99,3.31,3.1,8.9,1.49,1.32,1.59,2.02,2.64,3.65
Romania Liga I,2023-05-26,14:00:00,0,U Craiova 1948,Voluntari,2.04,3.25,3.3,1.06,6.8,1.43,2.57,2.15,1.61,1.49,2.48,2.1,1.7,1.32,1.37,1.62,1.44,1.31,1.68,1.34,3.02,1.75,7.5,2.53,1.43,1.8,2.3,3.15,4.4
Sweden Superettan,2023-05-26,14:00:00,9,Öster,Landskrona,1.7,3.4,4.2,1.04,12.0,1.28,3.75,1.8,1.91,1.34,3.0,1.78,2.0,1.22,1.22,2.05,1.5,0.33,1.36,1.36,2.72,1.4,10.25,3.42,1.15,1.28,1.58,2.0,2.22
Sweden Superettan,2023-05-26,14:00:00,9,AFC Eskilstuna,GAIS,3.25,3.25,2.0,1.03,13.0,1.28,3.6,1.8,1.91,1.34,3.0,1.72,2.1,2.0,1.25,1.22,1.25,1.75,1.3,1.53,2.83,1.71,7.5,2.5,1.38,1.68,2.14,2.8,3.8
Denmark Superliga,2023-05-26,14:00:00,9,OB,Horsens,1.8,3.5,3.8,1.02,14.5,1.22,4.3,1.67,2.1,1.29,3.25,1.65,2.19,1.19,1.22,2.2,1.33,0.53,1.38,1.13,2.51,1.51,8.5,3.16,1.24,1.46,1.9,2.4,3.3
Austria 2. Liga,2023-05-26,14:15:00,29,Sturm Graz II,Liefering,2.6,3.5,2.25,1.02,13.0,1.14,5.0,1.44,2.6,1.25,3.75,1.4,2.75,1.6,1.25,1.44,0.86,0.79,1.95,1.66,3.61,2.05,6.0,2.0,0.0,1.27,1.91,1.86,2.28
Austria 2. Liga,2023-05-26,14:15:00,29,Austria Wien II,Admira,3.0,3.4,2.05,0.0,0.0,0.0,0.0,1.6,2.2,1.3,3.4,1.57,2.25,0.0,0.0,0.0,1.07,0.86,1.62,1.29,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-05-26,14:15:00,29,Vorwärts Steyr,First Vienna,2.15,3.25,2.87,1.02,9.5,1.2,3.9,1.67,2.1,1.34,3.1,1.62,2.2,1.33,1.3,1.55,1.5,1.5,1.41,1.34,2.75,1.9,8.9,2.14,1.18,1.33,1.91,2.01,2.57
Austria 2. Liga,2023-05-26,14:15:00,29,Lafnitz,Kapfenberger SV,1.85,3.5,3.5,1.04,10.0,1.2,4.2,1.53,2.3,1.31,3.28,1.62,2.2,1.27,1.26,1.88,1.43,1.0,1.54,1.15,2.69,1.43,9.4,3.34,1.24,1.51,1.85,2.3,3.08
Austria 2. Liga,2023-05-26,14:15:00,29,Horn,Dornbirn,1.91,3.4,3.3,1.03,8.5,1.15,4.7,1.57,2.25,1.3,3.34,1.57,2.25,1.29,1.22,1.59,1.71,1.21,1.72,1.34,3.06,1.5,6.5,3.0,1.18,1.32,2.0,2.0,2.51
Austria 2. Liga,2023-05-26,14:15:00,29,Floridsdorfer AC,St. Pölten,3.5,3.25,1.91,1.06,8.0,1.3,3.4,1.8,1.91,1.4,2.82,1.8,1.91,1.66,1.3,1.34,1.43,2.14,1.48,1.56,3.04,2.06,8.5,1.99,1.28,1.59,1.96,2.47,3.42
Austria 2. Liga,2023-05-26,14:15:00,29,Grazer AK,Amstetten,1.44,4.2,5.75,1.03,9.0,1.18,4.5,1.55,2.3,1.25,3.6,1.67,2.1,1.13,1.16,2.08,2.36,1.64,1.64,1.5,3.14,1.28,7.0,4.45,0.0,1.3,2.1,1.95,2.43
Austria 2. Liga,2023-05-26,14:15:00,29,Rapid Wien II,Blau-Weiß Linz,4.8,3.8,1.53,1.02,16.0,1.18,4.5,1.53,2.35,1.27,3.45,1.73,2.0,2.35,1.2,1.16,1.36,1.64,1.62,1.92,3.54,3.85,6.75,1.35,1.21,1.4,2.38,2.19,2.84
Bulgaria First League,2023-05-26,14:30:00,3,Levski Sofia,Cherno More,1.53,3.4,6.0,1.06,7.75,1.39,2.6,2.25,1.57,1.45,2.4,2.25,1.51,1.1,1.25,2.4,2.2,1.56,2.15,1.44,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-05-26,15:00:00,34,Rio Ave FC,Famalicão,2.6,3.1,2.75,1.05,10.0,1.33,3.25,2.1,1.67,1.39,2.75,1.8,1.95,1.45,1.25,1.55,1.63,0.94,1.32,1.29,2.61,2.0,8.0,2.05,1.16,1.42,1.7,2.17,2.85
Italy Serie B,2023-05-26,15:30:00,0,Südtirol,Reggina,2.35,2.87,2.9,1.06,6.75,1.5,2.62,2.35,1.53,1.53,2.38,2.0,1.75,1.36,1.36,1.57,1.53,1.45,1.34,1.44,2.78,1.95,8.0,2.1,1.25,1.47,1.9,2.4,3.4
Argentina Prim B Nacional,2023-05-26,15:30:00,18,Gimnasia Mendoza,Agropecuario,2.3,2.8,3.1,1.06,6.75,1.5,2.4,2.35,1.53,1.53,2.3,2.05,1.68,1.47,1.33,1.43,1.75,1.13,1.4,1.16,2.56,1.78,8.6,2.41,1.33,1.62,2.08,2.8,3.95
Hungary NB I,2023-05-26,15:30:00,33,Zalaegerszegi TE,Paksi SE,2.4,3.4,2.45,0.0,0.0,0.0,0.0,1.53,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.38,1.65,1.21,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,St Patrick's Athl.,Dundalk,2.05,3.25,3.1,1.01,11.0,1.25,3.6,1.75,2.0,1.33,3.0,1.65,2.1,1.2,1.24,1.9,1.63,1.38,1.52,1.2,2.72,1.74,9.1,2.5,1.22,1.44,1.88,2.25,2.98
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Drogheda United,UCD,1.75,3.1,4.5,1.08,6.5,1.25,3.6,2.3,1.57,1.36,2.9,1.91,1.8,1.14,1.2,2.25,0.71,0.13,1.8,1.08,2.88,1.13,12.0,7.6,1.18,1.36,1.7,2.13,2.8
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Cork City,Shamrock Rovers,5.8,3.9,1.44,1.01,11.0,1.25,3.6,1.73,2.0,1.33,3.0,1.85,1.9,2.25,1.2,1.13,1.25,2.25,1.3,1.67,2.97,3.86,9.5,1.34,1.22,1.37,1.67,2.12,2.76
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Bohemians,Shelbourne,1.8,3.1,4.4,1.08,6.5,1.42,2.62,2.35,1.53,1.5,2.4,2.05,1.68,1.24,1.3,1.7,1.71,1.29,1.66,1.17,2.83,1.45,8.5,3.32,1.3,1.56,2.0,2.62,4.35
Italy Serie A,2023-05-26,15:45:00,37,Sampdoria,Sassuolo,3.75,3.6,1.91,1.04,11.0,1.21,4.0,1.67,2.1,1.34,3.0,1.6,2.2,1.83,1.28,1.26,0.5,0.89,1.11,1.55,2.66,2.48,7.5,1.72,1.27,1.5,1.86,2.33,3.05
France Ligue 2,2023-05-26,15:45:00,37,Caen,Saint-Étienne,2.3,3.1,2.7,1.04,10.0,1.2,4.33,1.8,1.91,1.3,3.25,1.52,2.45,1.38,1.22,1.55,2.11,1.17,1.8,1.61,3.41,1.85,7.5,2.29,1.41,1.74,2.28,3.15,4.5
France Ligue 2,2023-05-26,15:45:00,37,Dijon,Paris,2.05,3.0,3.3,1.06,8.0,1.33,3.2,2.1,1.67,1.41,2.7,1.87,1.87,1.18,1.22,1.9,1.5,1.5,1.34,1.36,2.7,1.51,8.0,3.24,1.44,1.83,2.38,3.3,4.75
France Ligue 2,2023-05-26,15:45:00,37,Annecy,Bordeaux,3.8,3.2,1.85,1.06,8.0,1.3,3.3,2.05,1.7,1.4,2.75,1.83,1.9,1.95,1.22,1.16,1.56,1.61,1.3,1.31,2.61,2.29,7.5,1.85,1.5,1.93,2.55,3.55,5.2
France Ligue 2,2023-05-26,15:45:00,37,Bastia,Le Havre,2.45,2.8,2.8,1.09,7.0,1.5,2.45,2.2,1.6,1.54,2.34,2.1,1.7,1.33,1.3,1.47,2.0,1.89,1.64,1.3,2.94,1.91,7.5,2.2,1.55,1.8,2.37,3.28,4.8
France Ligue 2,2023-05-26,15:45:00,37,Quevilly Rouen,Amiens SC,2.3,3.2,2.75,1.06,8.0,1.33,3.25,1.8,1.91,1.4,2.75,1.8,1.91,1.4,1.3,1.55,1.5,0.94,1.51,1.39,2.9,1.85,7.5,2.29,1.44,1.83,2.38,3.3,4.75
France Ligue 2,2023-05-26,15:45:00,37,Laval,Nîmes,1.75,3.3,4.0,1.05,9.0,1.28,3.5,1.85,1.85,1.39,2.8,1.9,1.85,1.1,1.2,2.3,1.44,0.39,1.5,1.28,2.78,1.3,9.5,4.58,1.41,1.74,2.28,3.15,4.5
France Ligue 2,2023-05-26,15:45:00,37,Sochaux,Metz,4.0,3.3,1.75,1.04,10.0,1.22,4.0,1.85,1.85,1.33,3.05,1.7,2.1,2.0,1.2,1.2,1.72,1.78,1.69,1.51,3.2,2.53,7.5,1.75,1.44,1.83,2.38,3.3,4.75
France Ligue 2,2023-05-26,15:45:00,37,Valenciennes,Grenoble Foot 38,2.05,3.0,3.4,1.08,7.0,1.4,2.75,2.25,1.57,1.44,2.62,1.91,1.8,1.22,1.3,1.8,1.44,1.06,1.32,1.05,2.37,1.64,7.5,2.78,1.54,2.0,2.7,3.8,4.7
France Ligue 2,2023-05-26,15:45:00,37,Rodez,Pau,2.1,3.0,3.2,1.07,7.5,1.36,3.0,2.05,1.67,1.4,2.75,1.85,1.85,1.33,1.3,1.62,1.06,1.11,1.27,1.19,2.46,1.75,7.5,2.53,1.41,1.74,2.28,3.15,4.5
France Ligue 2,2023-05-26,15:45:00,37,Guingamp,Niort,1.6,3.5,5.0,1.05,9.0,1.22,4.0,1.91,1.8,1.31,3.2,1.75,2.0,1.1,1.17,2.35,1.22,0.56,1.39,1.12,2.51,1.51,8.0,3.09,1.5,1.93,2.55,3.55,5.2
Spain Segunda División,2023-05-26,16:00:00,42,Real Zaragoza,CD Tenerife,2.35,2.75,3.0,1.07,6.25,1.53,2.35,2.55,1.45,1.58,2.4,2.13,1.67,1.42,1.38,1.48,1.65,0.7,1.64,1.18,2.82,1.85,8.9,2.31,1.25,1.49,1.86,2.39,3.2
Peru Primera División,2023-05-26,17:00:00,17,Academia Cantolao,Deportivo Garcilaso,3.6,3.45,1.82,1.03,15.0,1.22,4.2,1.88,1.92,1.33,3.3,1.6,2.3,1.57,1.28,1.41,1.0,1.43,1.31,1.42,2.73,2.1,8.0,1.91,1.21,1.37,1.65,2.07,2.75
Portugal Liga NOS,2023-05-26,17:15:00,34,FC Vizela,Sporting CP,4.8,3.7,1.7,1.02,12.0,1.18,4.5,1.85,1.87,1.28,3.4,1.72,2.05,2.38,1.22,1.12,1.19,1.88,1.69,1.73,3.42,4.1,10.0,1.31,1.14,1.29,1.58,1.9,2.36
USA USL Championship,2023-05-26,20:30:00,0,Hartford Athletic,Sacramento Republic,3.6,3.3,1.85,1.04,12.75,1.25,3.55,1.75,1.95,1.38,2.85,1.72,2.0,1.85,1.24,1.24,1.0,1.25,1.43,1.83,3.26,0.0,0.0,0.0,0.0,0.0,1.75,2.18,0.0
Ecuador Primera Categoría Serie A,2023-05-26,21:00:00,12,Libertad,CD Universidad Católica,3.3,3.2,2.0,1.05,9.25,1.27,3.4,1.83,1.87,1.36,3.1,1.7,2.0,1.71,1.3,1.3,1.4,0.8,1.09,1.7,2.79,2.53,8.2,1.7,1.49,1.98,2.4,3.2,4.7
Bolivia LFPB,2023-05-26,21:00:00,15,Bolívar,Municipal Vinto,1.21,5.5,8.7,1.03,15.75,1.19,4.38,1.47,2.42,1.25,3.75,1.81,1.89,1.12,1.16,2.15,2.17,1.29,2.09,1.52,3.61,1.41,9.0,3.56,0.0,0.0,1.98,0.0,0.0
Peru Primera División,2023-05-26,21:00:00,17,Cienciano,Deportivo Municipal,1.38,4.4,5.8,1.02,19.0,1.2,4.2,1.78,1.83,1.28,3.75,1.83,1.95,1.12,1.18,2.45,2.14,1.14,1.46,1.13,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-26,21:30:00,18,Estudiantes Río Cuarto,All Boys,1.7,3.1,4.8,1.09,7.35,1.46,2.4,2.45,1.5,1.55,2.25,2.1,1.63,1.28,1.35,1.65,1.88,0.75,1.78,1.07,2.85,1.49,9.1,3.2,1.34,1.68,2.09,2.8,3.86
Argentina Primera División,2023-05-26,21:30:00,18,Atlético Tucumán,Arsenal de Sarandí,1.65,3.78,5.45,1.05,8.0,1.33,3.0,2.05,1.7,1.42,2.62,2.09,1.69,1.14,1.27,2.26,0.88,0.44,1.43,1.1,2.53,1.51,8.5,3.16,1.27,1.5,2.0,2.5,3.5
USA USL Championship,2023-05-26,23:30:00,0,Phoenix Rising,Las Vegas Lights,1.54,4.1,4.85,1.04,12.75,1.25,3.53,1.75,1.95,1.35,2.9,1.85,1.85,1.15,1.2,2.25,2.0,0.71,1.58,1.37,2.95,0.0,0.0,0.0,0.0,0.0,1.49,1.8,2.21
