League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Serbia SuperLiga,2023-12-22,10:00:00,9,Čukarički,Mladost Lučani,0.0,0.0,0.0,1.44,4.33,5.75,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,1.44,1.25,1.48,0.85,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-12-22,12:00:00,9,Javor Ivanjica,IMT Novi Beograd,3.0,2.05,3.5,2.3,3.25,2.65,1.43,2.7,1.03,8.2,1.32,2.98,1.9,1.8,1.79,1.87,1.39,1.3,1.51,1.88,1.0,1.37,1.39,2.76,2.05,8.0,2.0,1.26,3.34,1.49,2.38,1.93,1.88,2.4,1.48,3.28,1.27
Romania Liga I,2023-12-22,12:30:00,21,Oţelul Galaţi,Botoşani,2.55,1.95,4.75,1.25,6.12,6.75,1.51,2.4,1.05,7.1,1.45,2.65,2.14,1.51,2.1,1.68,1.17,1.25,1.87,0.8,0.3,1.49,1.2,2.69,1.51,8.0,3.09,1.29,3.4,1.85,1.95,1.9,1.9,2.55,1.48,3.5,1.27
Serbia SuperLiga,2023-12-22,13:00:00,9,Bačka Topola,Napredak,1.91,2.3,7.0,1.25,5.0,9.0,1.36,3.0,1.01,11.5,1.23,3.7,1.65,2.1,2.25,1.57,1.08,1.17,3.1,1.89,1.44,1.92,1.34,3.26,1.23,10.0,5.15,1.35,2.95,2.0,1.8,2.12,1.64,2.85,1.37,3.7,1.24
Italy Serie A,2023-12-22,14:30:00,17,Empoli,Lazio,4.33,2.1,2.63,3.65,3.35,2.0,1.44,2.63,1.08,10.0,1.33,3.2,2.0,1.8,1.91,1.91,1.81,1.34,1.28,0.63,0.88,1.28,1.26,2.54,2.4,7.5,1.76,1.29,3.14,1.57,2.28,1.98,1.79,2.59,1.45,3.48,1.24
Italy Serie A,2023-12-22,14:30:00,17,Sassuolo,Genoa,2.88,2.2,3.75,2.1,3.45,3.3,1.4,2.75,1.06,11.0,1.29,3.5,1.83,1.95,1.75,2.0,1.35,1.26,1.7,1.0,0.5,1.54,1.06,2.6,1.72,7.5,2.48,1.26,3.34,1.51,2.42,1.89,1.87,2.45,1.5,3.28,1.27
Romania Liga I,2023-12-22,15:30:00,21,Dinamo Bucureşti,Voluntari,3.3,1.95,3.3,2.62,2.83,2.35,1.48,2.5,1.04,7.4,1.4,2.8,2.08,1.54,1.9,1.83,1.4,1.28,1.38,0.6,1.3,1.47,1.18,2.65,1.82,7.5,2.4,1.41,2.8,1.83,1.98,2.28,1.58,3.15,1.33,4.5,1.19
Portugal LigaPro,2023-12-22,15:45:00,18,União de Leiria,Paços de Ferreira,2.85,2.05,3.6,2.05,3.25,3.25,1.41,2.7,1.02,8.6,1.33,3.2,1.95,1.75,1.8,1.95,1.35,1.25,1.65,1.83,0.57,1.22,1.3,2.52,1.74,9.3,2.42,1.13,4.8,1.28,3.2,1.58,2.37,1.92,1.88,2.38,1.57
Netherlands Eerste Divisie,2023-12-22,16:00:00,20,NAC Breda,Willem II,3.0,2.2,3.4,2.3,3.4,2.7,1.36,3.0,1.04,13.0,1.28,3.75,1.8,1.9,1.67,2.1,1.44,1.3,1.52,1.89,1.67,1.83,1.43,3.26,1.82,9.0,2.31,1.22,3.65,1.5,2.57,1.81,2.0,2.24,1.64,2.98,1.32
Netherlands Eerste Divisie,2023-12-22,16:00:00,20,VVV,Telstar,2.4,2.3,4.33,1.85,3.75,4.0,1.29,3.3,1.02,15.0,1.22,4.2,1.7,2.1,1.65,2.2,1.25,1.2,2.0,1.4,0.5,1.66,1.32,2.98,1.75,9.5,2.4,1.15,4.8,1.26,3.34,1.55,2.41,1.87,1.93,2.32,1.59
