League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England Championship,2023-09-20,15:45:00,7,Millwall,Rotherham United,1.7,3.6,4.6,1.05,11.0,1.32,3.4,1.95,1.75,1.4,2.75,1.91,1.8,1.15,1.22,2.3,1.0,0.0,1.35,0.88,2.23,1.41,9.0,3.49,1.22,1.44,1.8,2.26,2.98
England Championship,2023-09-20,15:45:00,7,Blackburn Rovers,Sunderland,2.2,3.5,2.9,1.05,11.0,1.3,3.6,1.7,2.0,1.42,2.95,1.7,2.1,1.36,1.28,1.68,2.0,1.33,1.55,1.62,3.17,1.91,8.0,2.1,1.14,1.3,1.56,1.94,2.5
England Championship,2023-09-20,15:45:00,7,Huddersfield Town,Stoke City,2.75,3.3,2.4,1.06,10.0,1.33,3.4,1.9,1.8,1.44,2.85,1.75,2.05,1.58,1.28,1.44,1.0,0.0,1.37,1.19,2.56,2.05,8.0,1.95,1.14,1.29,1.55,1.93,2.47
England Championship,2023-09-20,15:45:00,7,Hull City,Leeds United,3.65,3.5,1.9,1.04,8.5,1.29,3.3,1.7,2.0,1.4,2.75,1.83,1.83,1.87,1.26,1.26,1.67,2.0,1.72,1.17,2.89,2.66,8.5,1.64,1.16,1.33,1.61,2.03,2.62
Europe UEFA Champions League,2023-09-20,16:00:00,1,Sporting Braga,Napoli,4.1,3.75,1.8,1.04,14.0,1.25,4.15,1.65,2.23,1.33,3.25,1.67,2.1,1.9,1.26,1.25,3.0,0.0,1.72,0.0,1.72,2.63,7.5,1.66,1.28,1.52,1.88,2.38,3.1
Europe UEFA Champions League,2023-09-20,16:00:00,1,Real Sociedad,Inter Milan,3.1,3.3,2.3,1.07,9.8,1.35,3.35,1.99,1.91,1.4,2.75,1.75,2.0,1.57,1.32,1.37,0.0,0.0,0.0,0.0,0.0,2.08,7.5,1.98,1.33,1.61,2.0,2.6,3.5
Europe UEFA Champions League,2023-09-20,16:00:00,1,Benfica,Salzburg,1.36,4.75,7.0,1.03,17.0,1.2,4.85,1.65,2.23,1.29,3.5,1.8,1.95,1.1,1.19,2.75,0.0,0.0,0.0,0.0,0.0,1.34,9.0,4.1,1.26,1.48,1.83,2.28,2.95
Europe UEFA Champions League,2023-09-20,16:00:00,1,Arsenal,PSV,1.33,5.0,7.5,1.02,15.0,1.16,4.8,1.59,2.31,1.25,3.75,1.75,2.0,1.08,1.13,2.95,0.0,2.5,0.0,1.9,1.9,1.33,9.5,4.2,1.23,1.44,1.76,2.2,2.88
Europe UEFA Champions League,2023-09-20,16:00:00,1,Sevilla FC,Lens,1.85,3.6,4.0,1.02,9.2,1.31,3.65,1.96,1.94,1.4,2.75,1.8,1.95,1.27,1.28,1.78,0.0,0.0,0.0,0.0,0.0,1.61,8.0,2.7,1.32,1.6,2.0,2.55,3.4
Europe UEFA Champions League,2023-09-20,16:00:00,1,Bayern München,Manchester United,1.55,4.4,5.0,1.02,15.0,1.15,5.0,1.59,2.35,1.25,3.75,1.57,2.25,1.16,1.2,2.35,0.0,0.0,0.0,0.0,0.0,1.44,8.5,3.4,1.23,1.45,1.77,2.23,2.88
England Championship,2023-09-20,16:00:00,7,Norwich City,Leicester City,2.75,3.4,2.4,1.04,13.0,1.25,4.0,1.75,2.0,1.36,3.0,1.62,2.2,1.55,1.26,1.48,3.0,3.0,1.81,1.6,3.41,1.75,8.5,2.43,1.14,1.29,1.55,1.83,2.47
Argentina Primera División,2023-09-20,16:00:00,5,Defensa y Justicia,Tigre,2.3,3.0,3.25,1.06,8.09,1.37,2.98,2.1,1.7,1.44,2.63,1.8,1.91,1.35,1.3,1.62,1.82,1.19,1.54,1.49,3.03,2.1,7.5,1.91,1.29,1.54,2.0,2.65,3.85
Argentina Primera División,2023-09-20,16:00:00,5,Barracas Central,Banfield,2.15,3.3,3.3,1.06,8.6,1.43,2.76,2.25,1.62,1.5,2.5,1.91,1.8,1.3,1.25,1.72,1.6,0.87,1.16,1.18,2.34,1.82,7.5,2.34,1.32,1.59,2.1,2.8,4.1
Iceland Úrvalsdeild,2023-09-20,16:15:00,1,Víkingur Reykjavík,KR,1.36,4.6,6.0,1.0,12.0,1.13,5.25,1.44,2.65,1.23,3.92,1.54,2.41,1.15,1.19,2.48,2.73,1.18,1.94,1.91,3.85,1.82,7.5,2.34,0.0,2.0,0.0,0.0,0.0
Argentina Primera División,2023-09-20,18:30:00,5,Estudiantes,San Lorenzo,2.38,2.88,3.3,1.11,6.28,1.54,2.49,2.6,1.48,1.57,2.25,2.1,1.67,1.3,1.35,1.62,1.73,1.4,1.52,1.2,2.72,1.75,7.5,2.53,1.35,1.67,2.13,2.9,4.1
Argentina Primera División,2023-09-20,18:30:00,5,Vélez Sarsfield,Arsenal de Sarandí,1.8,3.4,4.75,1.06,8.27,1.41,2.82,2.25,1.62,1.5,2.5,2.0,1.73,1.18,1.25,2.1,1.5,0.38,1.25,1.13,2.38,1.69,8.0,2.54,1.31,1.59,2.03,2.75,3.85
Brazil Serie A,2023-09-20,19:00:00,24,Goiás,Flamengo,3.9,3.4,1.95,0.0,0.0,0.0,0.0,2.04,1.69,0.0,0.0,1.91,1.91,0.0,0.0,0.0,1.27,1.67,1.63,1.43,3.06,1.87,8.0,2.18,0.0,1.25,1.91,1.75,2.17
Paraguay Division Profesional,2023-09-20,20:30:00,9,Olimpia,Sportivo Ameliano,1.62,3.6,4.5,0.0,0.0,0.0,0.0,1.73,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.69,1.51,1.39,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-09-20,20:30:00,0,New York City,Orlando City,1.9,3.5,3.5,1.03,13.0,1.21,3.82,1.7,2.05,1.33,3.16,1.64,2.17,1.28,1.27,1.85,1.5,1.79,1.55,1.23,2.78,2.0,7.5,2.1,1.4,1.73,2.2,2.88,3.95
USA MLS,2023-09-20,20:30:00,0,New York RB,Austin,1.9,3.5,3.5,1.04,15.0,1.23,4.22,1.7,2.1,1.33,3.1,1.65,2.2,1.28,1.22,1.9,1.57,0.86,1.53,1.28,2.81,1.41,9.0,3.49,1.28,1.54,1.88,2.4,3.2
USA MLS,2023-09-20,20:30:00,0,Montreal Impact,FC Cincinnati,1.95,3.6,3.6,1.02,15.0,1.17,4.25,1.62,2.25,1.3,3.34,1.56,2.33,1.32,1.27,1.79,2.0,1.5,1.44,1.38,2.82,1.64,8.0,2.77,1.3,1.57,1.95,2.48,3.3
USA MLS,2023-09-20,20:30:00,0,Charlotte,Philadelphia Union,2.5,3.4,2.7,1.01,9.7,1.24,3.55,1.8,2.0,1.36,3.0,1.67,2.13,1.45,1.3,1.54,1.36,1.21,1.29,1.42,2.71,1.75,8.0,2.44,1.3,1.55,1.94,2.48,3.3
USA MLS,2023-09-20,20:30:00,0,DC United,Atlanta United FC,2.15,3.75,3.0,1.02,17.0,1.18,4.75,1.57,2.3,1.29,3.3,1.45,2.55,1.38,1.22,1.67,1.43,1.07,1.6,1.32,2.92,2.0,8.0,2.1,1.26,1.5,2.0,2.35,3.05
USA MLS,2023-09-20,20:30:00,0,Columbus Crew,Chicago Fire,1.65,3.75,4.5,1.02,10.0,1.17,4.25,1.62,2.25,1.3,3.34,1.63,2.19,1.2,1.24,2.11,2.36,0.86,1.87,1.11,2.98,1.37,9.0,3.83,1.24,1.46,1.9,2.25,2.9
USA MLS,2023-09-20,20:30:00,0,Inter Miami,Toronto,1.5,4.2,5.5,1.02,10.0,1.17,4.3,1.62,2.25,1.3,3.34,1.72,2.05,1.14,1.21,2.48,1.38,0.31,1.31,1.03,2.34,1.45,8.5,3.33,1.23,1.43,1.75,2.18,2.8
Argentina Primera División,2023-09-20,21:00:00,5,Racing Club,Newell's Old Boys,1.95,3.3,4.0,1.08,6.5,1.48,2.5,2.3,1.6,1.5,2.5,2.0,1.73,1.23,1.32,1.82,1.73,0.8,1.58,1.34,2.92,1.91,7.5,2.2,1.38,1.7,2.22,3.0,4.4
Argentina Primera División,2023-09-20,21:00:00,5,Instituto,Colón,2.1,2.9,3.4,1.08,6.5,1.44,2.6,2.41,1.55,1.5,2.4,2.05,1.73,1.3,1.33,1.73,1.4,0.8,1.53,1.04,2.57,1.55,8.0,2.92,1.36,1.66,2.12,2.88,4.1
