League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Italy Serie A,2023-08-28,15:45:00,2,Cagliari,Inter Milan,7.19,4.76,1.5,1.02,10.0,1.22,4.0,1.65,2.06,1.33,3.25,1.95,1.8,2.88,1.21,1.13,0.0,0.0,0.0,0.0,0.0,3.8,8.0,1.4,1.29,1.56,1.98,2.56,3.48
France Ligue 2,2023-08-28,15:45:00,4,Annecy,Saint-Étienne,3.42,3.68,2.04,1.04,12.5,1.23,4.0,1.74,1.87,1.36,3.0,1.67,2.1,1.71,1.26,1.3,1.5,0.0,1.26,1.85,3.11,2.4,7.0,1.85,1.33,1.72,2.09,2.63,3.74
Portugal Liga NOS,2023-08-28,16:15:00,3,Rio Ave FC,Porto,7.0,4.33,1.44,0.0,0.0,0.0,0.0,1.7,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.48,1.47,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2023-08-28,16:30:00,3,Rayo Vallecano,Atlético Madrid,4.24,3.91,1.91,1.06,8.0,1.36,3.0,1.79,1.84,1.44,2.63,1.95,1.8,1.82,1.32,1.25,0.0,1.0,0.0,0.77,0.77,2.25,7.5,1.85,1.24,1.47,1.83,2.35,3.08
Spain Segunda División,2023-08-28,16:30:00,3,Racing Santander,SD Huesca,2.16,3.13,3.68,1.12,6.97,1.53,2.55,2.52,1.4,1.57,2.25,2.2,1.62,1.2,1.28,1.75,3.0,1.0,1.6,0.64,2.24,1.6,7.0,3.0,1.27,1.5,2.0,2.5,3.5
Italy Serie B,2023-08-28,19:00:00,3,Como,Lecco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-08-28,20:00:00,8,Resistencia,Nacional Asunción,3.58,3.44,1.97,0.0,0.0,0.0,0.0,1.95,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.47,1.5,1.15,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-08-28,20:00:00,2,Banfield,Rosario Central,2.25,3.2,3.4,1.1,5.75,1.54,2.49,2.5,1.5,1.57,2.25,2.2,1.62,1.33,1.3,1.65,1.43,0.77,1.47,1.24,2.71,1.66,9.0,2.63,1.29,1.53,1.9,2.52,3.4
Chile Primera División,2023-08-28,20:00:00,22,Everton,Cobresal,2.1,3.56,3.36,1.03,13.0,1.25,3.96,1.71,1.94,1.36,3.0,1.67,2.1,1.33,1.3,1.73,1.73,1.2,1.8,1.3,3.1,1.64,9.3,2.66,1.27,1.5,1.95,2.45,3.4
Brazil Serie B,2023-08-28,20:00:00,25,Botafogo SP,ABC,1.79,3.25,5.35,1.09,6.4,1.55,2.32,2.68,1.38,1.62,2.2,2.5,1.5,1.16,1.3,1.93,1.42,0.58,1.51,0.99,2.5,1.48,9.5,3.2,1.26,1.49,1.87,2.39,3.2
Argentina Primera División,2023-08-28,21:30:00,2,Atlético Tucumán,Instituto,2.05,3.2,3.8,1.08,7.15,1.5,2.45,2.5,1.5,1.57,2.25,2.2,1.62,1.28,1.3,1.75,1.69,1.0,1.42,1.2,2.62,1.7,8.6,2.57,1.36,1.67,2.0,2.9,4.2
