League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Portugal LigaPro,2024-04-13,07:00:00,29,CF Os Belenenses,Academico Viseu,4.0,2.05,3.0,3.25,3.1,2.1,1.48,2.5,1.07,7.5,1.38,2.88,2.05,1.61,1.8,1.83,1.65,1.3,1.3,0.93,1.14,1.44,1.25,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0
Turkey Süper Lig,2024-04-13,07:30:00,32,Kasımpaşa,Konyaspor,2.6,2.2,3.8,2.0,3.6,3.4,1.36,3.27,1.03,9.0,1.25,3.6,1.82,2.02,1.62,2.15,1.3,1.25,1.73,1.47,0.88,1.63,1.14,2.77,1.63,8.6,2.75,1.23,3.56,1.49,2.59,1.88,1.92,2.24,1.64,2.93,1.33
Germany 2. Bundesliga,2024-04-13,08:00:00,29,Wehen Wiesbaden,Fortuna Düsseldorf,4.0,2.2,2.38,3.4,3.75,1.91,1.32,3.2,1.04,15.5,1.22,4.38,1.7,2.05,1.57,2.2,1.9,1.22,1.25,1.31,1.79,1.18,1.4,2.58,2.91,8.5,1.55,1.14,4.7,1.28,3.18,1.56,2.37,1.9,1.82,2.33,1.58
Germany 2. Bundesliga,2024-04-13,08:00:00,29,Holstein Kiel,Osnabrück,1.9,2.55,5.0,1.5,4.75,5.0,1.22,3.75,1.02,24.0,1.14,5.7,1.44,2.6,1.58,2.25,1.16,1.2,2.5,1.79,0.71,1.74,1.08,2.82,1.34,10.0,3.84,0.0,0.0,1.16,4.25,1.32,2.98,1.5,2.4,1.8,2.0
Germany 2. Bundesliga,2024-04-13,08:00:00,29,Paderborn,Karlsruher SC,2.75,2.3,3.1,2.2,4.0,2.7,1.25,3.45,1.01,13.0,1.17,5.0,1.45,2.55,1.4,2.65,1.42,1.22,1.6,1.29,1.0,1.74,1.43,3.17,1.91,8.5,2.1,1.12,5.05,1.26,3.34,1.6,2.2,1.98,1.82,2.4,1.5
England Premier League,2024-04-13,08:30:00,33,Newcastle United,Tottenham Hotspur,3.0,2.6,2.75,2.6,4.0,2.38,1.2,4.33,1.01,27.0,1.12,6.8,1.4,2.9,1.33,3.25,1.65,1.24,1.48,2.06,1.6,1.8,1.48,3.28,2.02,8.0,2.02,1.17,4.1,1.32,2.9,1.56,2.2,1.92,1.77,2.4,1.47
England Championship,2024-04-13,08:30:00,43,Leeds United,Blackburn Rovers,1.8,2.63,7.0,1.3,5.5,8.5,1.25,3.75,1.01,11.0,1.17,5.0,1.5,2.4,1.8,1.91,1.05,1.15,3.3,2.52,1.05,1.72,1.21,2.93,1.22,12.0,4.4,1.21,4.44,1.4,2.97,1.67,2.2,2.06,1.76,2.66,1.48
Wales Welsh Premier League,2024-04-13,08:45:00,9,Haverfordwest County,Colwyn Bay,2.25,2.25,4.5,1.68,3.9,4.4,1.3,3.2,1.02,12.0,1.2,4.0,1.68,2.07,1.65,2.18,1.17,1.22,2.0,1.47,0.73,1.49,1.23,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2024-04-13,09:00:00,4,Panserraikos,OFI,2.88,2.1,3.75,2.1,3.3,3.1,1.4,2.75,1.06,10.0,1.3,3.25,2.05,1.81,1.75,2.0,1.33,1.32,1.68,1.5,0.43,1.26,1.23,2.49,1.91,7.0,2.2,1.78,2.03,2.28,1.61,3.18,1.28,0.0,0.0,0.0,0.0
Italy Serie B,2024-04-13,09:00:00,33,Cittadella,Ascoli,2.8,1.88,4.5,2.05,3.1,3.7,1.58,2.25,1.12,6.9,1.5,2.37,2.55,1.45,2.15,1.62,1.27,1.38,1.7,1.5,0.81,1.35,1.15,2.5,1.64,7.5,2.78,1.44,2.58,1.82,1.98,2.33,1.53,3.14,1.29,4.55,1.15
