League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Denmark Superliga,2023-07-31,14:00:00,2,AGF,Nordsjælland,2.72,3.55,2.84,1.05,12.25,1.28,3.75,1.86,1.98,1.36,3.0,1.7,2.05,1.45,1.32,1.52,3.0,0.0,1.62,0.0,1.62,1.89,8.5,2.31,1.46,1.83,2.45,3.5,4.15
Serbia SuperLiga,2023-07-31,14:00:00,1,Mladost Lučani,Radnik Surdulica,2.23,3.05,2.9,0.0,0.0,0.0,0.0,2.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-31,15:00:00,27,Defensores de Belgrano,Flandria,1.62,3.2,5.5,1.1,6.0,1.52,2.45,2.59,1.44,1.57,2.38,2.35,1.55,1.12,1.25,2.0,1.75,0.42,1.28,1.07,2.35,1.5,9.1,3.24,1.35,1.71,2.13,2.8,3.92
Hungary NB I,2023-07-31,15:00:00,1,Debrecen,Mezőkövesd-Zsóry,1.9,3.4,3.35,1.05,9.0,1.25,3.75,1.9,1.9,1.33,3.25,1.67,2.1,1.2,1.22,1.87,0.0,0.0,0.0,0.0,0.0,1.55,7.5,3.1,1.27,1.5,1.87,2.45,3.4
Peru Primera División,2023-07-31,15:00:00,6,Sport Boys,Melgar,3.3,3.3,2.0,1.05,11.0,1.33,3.3,1.98,1.88,1.42,2.9,1.83,1.93,1.71,1.29,1.25,1.45,1.09,1.42,1.41,2.83,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bulgaria First League,2023-07-31,15:15:00,3,Lokomotiv Plovdiv,Botev Vratsa,1.42,3.9,6.4,1.02,8.8,1.3,3.14,1.95,1.75,1.4,2.75,2.2,1.62,1.06,1.2,2.8,1.0,0.0,1.99,0.78,2.77,1.36,9.8,3.9,1.36,1.71,2.14,2.79,4.0
Romania Liga I,2023-07-31,15:30:00,3,Dinamo Bucureşti,Sepsi,3.15,3.15,2.06,1.08,7.0,1.42,2.75,2.1,1.65,1.5,2.4,2.07,1.74,1.72,1.25,1.2,0.0,1.0,1.44,1.15,2.59,2.45,7.5,1.75,1.45,1.8,2.35,3.3,4.75
Bolivia LFPB,2023-07-31,16:00:00,21,Libertad,Nacional Potosí,2.85,3.6,2.25,1.03,15.25,1.17,4.45,1.61,2.23,1.29,3.25,1.5,2.51,1.62,1.29,1.36,1.67,1.22,1.76,1.22,2.98,2.1,7.5,2.0,1.33,1.67,2.13,2.9,3.9
Iceland Úrvalsdeild,2023-07-31,16:15:00,17,Keflavík,FH,3.8,3.6,1.91,1.04,10.0,1.22,4.0,1.66,2.09,1.33,3.25,1.6,2.25,1.85,1.2,1.22,0.5,0.63,1.24,1.42,2.66,2.65,9.0,1.64,1.12,1.19,1.36,1.74,2.0
Iceland Úrvalsdeild,2023-07-31,16:15:00,17,KR,Valur,2.88,3.5,2.3,1.03,11.0,1.15,4.75,1.47,2.5,1.27,3.56,1.47,2.64,1.5,1.25,1.35,1.63,2.25,1.48,1.58,3.06,1.83,9.0,2.2,1.06,1.1,1.22,1.42,1.88
Peru Primera División,2023-07-31,17:15:00,6,Sport Huancayo,Alianza Atlético,1.36,4.5,7.0,1.02,15.0,1.22,4.2,1.68,2.06,1.33,3.3,2.0,1.78,1.05,1.15,3.0,2.0,0.55,1.98,1.32,3.3,1.14,12.0,6.5,1.18,1.29,1.55,1.94,2.47
Colombia Categoria Primera B,2023-07-31,18:00:00,2,Cúcuta Deportivo,Real Soacha,1.5,4.1,5.75,0.0,0.0,0.0,0.0,1.94,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,1.58,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-31,18:00:00,3,Envigado,Unión Magdalena,2.1,3.25,3.6,1.09,8.0,1.45,2.75,2.41,1.5,1.48,2.48,2.02,1.75,1.28,1.38,1.72,1.18,0.36,1.43,0.9,2.33,1.64,8.0,2.77,1.3,1.57,1.98,2.7,3.8
Chile Primera B,2023-07-31,19:00:00,20,Univ. Concepción,Cobreloa,2.38,2.75,3.0,1.07,8.7,1.33,2.87,2.05,1.65,1.45,2.55,1.82,1.88,1.32,1.35,1.45,1.4,0.78,1.76,1.7,3.46,0.0,0.0,0.0,0.0,1.35,1.7,2.09,2.75
Brazil Serie C,2023-07-31,20:00:00,15,Brusque,São Bernardo,2.04,3.05,3.3,1.1,7.1,1.53,2.35,2.55,1.46,1.55,2.3,2.12,1.69,1.14,1.27,1.99,1.86,1.29,1.72,1.69,3.41,1.8,8.8,2.23,0.0,1.33,1.63,2.0,2.57
Brazil Serie C,2023-07-31,20:00:00,15,Aparecidense,Floresta,2.08,3.05,3.2,1.08,7.75,1.47,2.5,2.55,1.46,1.52,2.35,2.1,1.68,1.25,1.3,1.72,1.29,0.71,1.6,1.39,2.99,1.69,8.5,2.45,1.26,1.53,1.85,2.25,3.3
Brazil Serie D,2023-07-31,20:00:00,0,Águia de Marabá,Uniclinic,1.75,3.25,4.33,1.07,8.25,1.38,2.71,2.25,1.63,1.5,2.23,2.04,1.74,1.16,1.27,1.95,1.71,1.64,1.53,1.48,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-31,20:10:00,3,Boyacá Chicó,La Equidad,2.1,3.25,3.75,1.09,7.0,1.46,2.7,2.41,1.5,1.5,2.48,2.1,1.7,1.27,1.38,1.76,2.23,0.73,1.5,1.25,2.75,1.77,7.4,2.57,1.3,1.53,1.88,2.4,3.2
Brazil Serie D,2023-07-31,20:30:00,0,Democrata GV,Anápolis,1.77,3.05,4.8,1.07,8.0,1.38,2.71,2.2,1.57,1.47,2.5,1.97,1.71,1.23,1.29,1.74,1.79,1.79,1.69,1.33,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-31,21:00:00,0,Princesa Solimões,Ferroviário,2.95,3.1,2.31,1.02,8.0,1.34,2.95,2.05,1.65,1.43,2.55,1.84,1.92,1.47,1.38,1.36,1.36,2.57,1.72,1.25,2.97,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0
Argentina Prim B Nacional,2023-07-31,21:10:00,27,All Boys,Defensores Unidos,2.38,2.88,3.0,1.12,6.2,1.58,2.28,2.73,1.4,1.67,2.1,2.38,1.53,1.3,1.32,1.58,1.42,0.83,1.25,1.04,2.29,1.76,8.3,2.47,1.51,1.88,2.38,3.28,4.4
Chile Primera B,2023-07-31,21:30:00,20,La Serena,Deportes Temuco,1.91,3.1,3.75,1.06,9.5,1.32,2.92,2.01,1.68,1.45,2.55,1.88,1.82,1.24,1.28,1.65,2.0,1.11,1.77,1.31,3.08,0.0,0.0,0.0,0.0,1.25,1.51,1.85,2.26
Mexico Ascenso MX,2023-07-31,22:05:00,2,Zacatepec Siglo XXI,Tapatío,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-31,22:20:00,3,Junior,Atlético Bucaramanga,1.75,3.5,5.0,1.06,7.2,1.3,3.2,2.03,1.7,1.44,2.63,2.0,1.73,1.15,1.28,1.8,1.55,0.91,1.64,1.26,2.9,1.41,9.0,3.58,1.27,1.5,2.0,2.5,3.5
Peru Primera División,2023-07-31,22:30:00,6,Universitario,Carlos Manucci,1.33,4.5,7.5,1.02,15.0,1.2,4.33,1.6,2.19,1.3,3.4,2.25,1.62,1.02,1.1,4.0,2.73,1.36,1.88,1.12,3.0,1.07,13.0,9.0,1.24,1.37,1.73,2.17,2.85
