League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Norway First Division,2023-06-25,10:00:00,13,Raufoss,Skeid,1.85,3.4,3.5,1.02,15.0,1.22,4.2,1.6,2.1,1.33,3.25,1.62,2.2,1.3,1.2,1.9,1.2,0.83,1.41,1.31,2.72,1.41,9.5,3.56,0.0,1.29,1.5,1.88,2.43
Norway First Division,2023-06-25,10:00:00,13,Åsane,Kristiansund,3.1,3.4,2.0,1.02,13.0,1.16,5.0,1.66,2.01,1.25,3.75,1.44,2.63,1.83,1.2,1.35,0.4,1.0,1.46,1.38,2.84,2.28,8.5,1.82,1.14,1.23,1.42,1.73,2.18
Norway First Division,2023-06-25,10:00:00,13,Moss,Kongsvinger,2.75,3.2,2.25,1.03,15.0,1.25,4.0,1.75,1.91,1.33,3.25,1.62,2.2,1.63,1.22,1.44,2.17,1.5,1.82,1.26,3.08,2.1,8.0,1.95,1.22,1.41,1.73,2.23,3.0
Uruguay Primera División,2023-06-25,10:00:00,3,Cerro,Racing,2.38,3.12,2.99,1.08,6.5,1.43,2.63,2.18,1.49,1.5,2.4,2.01,1.74,1.4,1.36,1.53,1.38,1.25,1.5,1.1,2.6,1.95,8.0,2.1,1.25,1.47,1.8,2.38,3.25
Norway First Division,2023-06-25,10:00:00,13,KFUM,Sandnes Ulf,1.75,3.5,3.9,1.02,15.0,1.2,4.5,1.57,2.15,1.3,3.4,1.62,2.2,1.22,1.2,2.05,1.83,1.0,1.38,1.13,2.51,1.51,9.0,3.06,1.15,1.29,1.5,1.93,2.43
Brazil Serie B,2023-06-25,11:00:00,13,Mirassol,ABC,1.12,7.18,12.39,1.1,6.5,1.4,2.8,2.2,1.6,1.5,2.5,2.5,1.5,1.1,1.24,2.5,2.17,0.33,1.68,1.04,2.72,1.33,8.5,4.33,1.22,1.42,1.75,2.3,3.1
Norway Eliteserien,2023-06-25,12:00:00,11,HamKam,Odd,2.11,4.43,2.45,1.05,11.0,1.32,3.4,1.94,1.94,1.4,2.75,1.75,2.0,1.42,1.28,1.62,1.4,0.83,1.49,0.96,2.45,1.85,7.4,2.36,1.2,1.39,1.64,2.05,2.65
Norway Eliteserien,2023-06-25,12:00:00,11,Rosenborg,Sarpsborg 08,1.38,5.12,5.21,1.03,16.0,1.19,4.6,1.6,2.2,1.33,3.25,1.57,2.25,1.34,1.28,1.79,1.67,1.6,1.42,1.89,3.31,1.8,7.4,2.45,1.19,1.37,1.62,2.0,2.6
Norway Eliteserien,2023-06-25,12:00:00,11,Tromsø,Stabæk,2.02,5.31,2.35,1.05,10.0,1.29,3.6,2.03,1.85,1.44,2.63,1.8,1.95,1.3,1.35,1.72,1.4,0.75,1.24,0.94,2.18,1.85,7.2,2.38,1.27,1.49,1.82,2.33,3.1
Argentina Prim B Nacional,2023-06-25,12:00:00,19,Brown de Adrogué,Deportivo Riestra,2.02,4.03,2.74,1.12,6.2,1.53,2.33,2.75,1.4,1.63,2.26,2.23,1.62,1.4,1.39,1.48,1.78,0.78,1.41,1.28,2.69,1.79,8.5,2.4,1.48,1.83,2.31,3.3,4.8
Norway Eliteserien,2023-06-25,12:00:00,11,Molde,Haugesund,1.18,8.72,6.47,1.01,26.0,1.12,6.5,1.4,2.75,1.22,4.0,2.0,1.75,1.02,1.07,4.75,2.0,0.8,2.01,0.87,2.88,1.05,18.0,11.0,1.13,1.26,1.46,1.75,2.2
Uruguay Segunda División,2023-06-25,12:30:00,8,Juventud,Albion,2.75,2.85,2.55,1.08,7.95,1.48,2.48,2.35,1.52,1.54,2.36,1.9,1.8,1.4,1.3,1.36,2.0,1.5,1.38,1.81,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-06-25,13:00:00,12,Huachipato,Magallanes,1.9,3.5,3.5,1.05,11.0,1.3,3.5,1.9,1.9,1.38,2.8,1.78,2.0,1.25,1.25,1.87,2.0,0.43,1.51,1.4,2.91,1.69,8.0,2.63,1.27,1.51,1.9,2.44,3.28
Norway Eliteserien,2023-06-25,14:15:00,11,Strømsgodset,FK Bodo - Glimt,5.09,7.41,1.28,1.02,26.0,1.12,6.5,1.36,2.9,1.22,4.0,1.53,2.38,2.5,1.17,1.16,1.5,3.0,1.89,1.9,3.79,3.8,8.2,1.4,1.15,1.29,1.5,1.82,2.3
Peru Primera División,2023-06-25,15:00:00,1,Alianza Atlético,Sport Boys,1.37,3.9,8.04,1.02,15.0,1.22,4.2,1.7,2.0,1.32,3.22,1.72,2.07,1.16,1.22,2.15,2.0,0.56,1.49,0.9,2.39,1.37,8.0,4.5,0.0,1.45,1.77,2.25,3.0
Argentina Prim B Nacional,2023-06-25,15:00:00,22,Guillermo Brown,Deportivo Morón,2.25,4.62,2.24,1.12,6.1,1.67,2.1,3.0,1.33,1.66,2.2,2.31,1.58,1.31,1.39,1.6,1.3,1.1,1.48,1.15,2.63,1.9,8.3,2.24,1.52,1.88,2.36,3.28,5.0
Brazil Serie D,2023-06-25,15:00:00,10,Caxias,Novo Hamburgo,1.43,3.75,7.25,1.05,8.0,1.36,2.88,2.15,1.62,1.47,2.27,2.48,1.51,1.06,1.2,2.62,2.25,0.5,2.15,1.23,3.38,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0
Uruguay Primera División,2023-06-25,15:00:00,3,Deportivo Maldonado,Cerro Largo,2.09,4.93,2.33,1.04,7.9,1.32,3.1,2.0,1.7,1.42,2.65,1.75,1.95,1.3,1.32,1.47,1.86,1.38,1.09,1.69,2.78,1.73,8.0,2.4,1.2,1.38,1.67,2.12,2.85
Uruguay Segunda División,2023-06-25,15:00:00,8,Tacuarembó,Sud América,2.35,3.03,2.97,1.05,8.0,1.31,3.1,2.1,1.66,1.47,2.37,1.78,1.99,1.41,1.34,1.45,1.17,1.17,0.0,1.45,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-06-25,15:00:00,19,Estudiantes Caseros,Racing Córdoba,1.58,3.0,6.9,1.11,6.75,1.53,2.35,2.75,1.4,1.61,2.3,2.29,1.59,1.24,1.36,1.77,1.56,0.67,1.53,1.37,2.9,1.74,8.5,2.49,1.43,1.78,2.24,3.15,4.3
Argentina Prim B Nacional,2023-06-25,15:10:00,22,San Martín Tucumán,Nueva Chicago,1.46,3.23,8.46,1.12,6.1,1.6,2.2,2.9,1.36,1.68,2.17,2.54,1.49,1.18,1.36,1.89,2.3,0.89,1.31,1.09,2.4,1.4,9.3,3.68,1.51,1.87,2.35,3.3,5.0
Brazil Serie B,2023-06-25,15:30:00,13,Sampaio Corrêa,Ceará,2.4,3.0,2.63,1.1,6.5,1.38,2.9,2.1,1.65,1.44,2.63,1.91,1.8,1.37,1.33,1.55,1.83,2.17,1.86,1.27,3.13,1.75,7.5,2.5,1.18,1.31,1.57,1.98,2.6
Brazil Serie D,2023-06-25,15:30:00,10,Iporá,CEOV Operário,2.09,2.87,3.19,1.05,8.0,1.39,2.8,2.15,1.55,1.5,2.23,1.93,1.83,1.29,1.34,1.62,2.5,1.75,2.1,1.34,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-06-25,15:30:00,19,Deportivo Maipú,Club Atlético Mitre,1.63,3.39,4.95,1.07,7.25,1.48,2.55,2.4,1.5,1.56,2.4,2.21,1.63,1.22,1.34,1.83,2.22,1.11,2.06,1.33,3.39,1.58,8.9,2.88,1.32,1.7,2.12,2.8,4.0
Argentina Primera División,2023-06-25,15:30:00,21,Arsenal de Sarandí,Platense,2.88,2.7,2.6,1.13,6.75,1.53,2.3,2.75,1.44,1.62,2.2,2.2,1.62,1.44,1.44,1.43,1.44,0.78,1.11,1.14,2.25,1.91,7.5,2.2,1.33,1.6,2.04,2.75,3.85
Brazil Serie C,2023-06-25,16:00:00,10,Altos,Pouso Alegre,2.11,2.74,3.12,1.1,6.5,1.4,2.75,2.16,1.54,1.5,2.4,1.95,1.75,1.28,1.28,1.53,1.25,1.75,1.84,1.5,3.34,1.86,8.7,2.15,0.0,1.39,1.73,2.14,0.0
Brazil Serie D,2023-06-25,16:00:00,10,Aimoré,Brasil de Pelotas,2.65,2.7,2.75,1.11,6.25,1.53,2.38,2.58,1.39,1.58,2.17,2.05,1.68,1.38,1.4,1.4,1.4,0.8,1.38,1.5,2.88,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
Brazil Serie A,2023-06-25,16:00:00,12,Palmeiras,Botafogo,1.56,3.85,5.0,1.04,12.0,1.28,3.6,1.89,1.82,1.37,2.8,1.95,1.8,1.14,1.23,2.3,2.6,1.8,2.21,1.23,3.44,1.38,11.5,3.9,1.15,1.31,1.52,1.85,2.34
Brazil Serie A,2023-06-25,16:00:00,12,Grêmio,Coritiba,1.6,3.55,5.2,1.04,12.0,1.28,3.6,1.95,1.91,1.37,2.8,1.95,1.8,1.1,1.22,2.6,2.33,0.2,1.97,1.13,3.1,1.49,10.5,3.31,1.13,1.26,1.46,1.75,2.2
Brazil Serie D,2023-06-25,16:00:00,10,Real Ariquemes,Interporto,1.43,4.28,5.52,1.02,17.0,1.12,5.75,1.53,2.2,1.24,3.6,1.55,2.25,1.12,1.18,2.55,0.75,0.0,0.92,0.98,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Canadian Premier League,2023-06-25,16:00:00,12,Valour FC,Vancouver FC,1.53,3.1,4.72,1.04,7.8,1.33,2.93,1.96,1.64,1.5,2.5,2.38,1.53,1.1,1.22,2.1,1.4,0.83,1.21,1.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-06-25,16:00:00,17,Club Always Ready,Blooming,1.19,5.63,8.41,1.02,19.0,1.14,5.5,1.45,2.55,1.25,3.75,2.0,1.73,1.06,1.11,4.0,1.71,0.57,2.36,1.23,3.59,1.19,11.0,5.67,1.26,1.49,1.9,2.45,3.35
Argentina Prim B Nacional,2023-06-25,16:00:00,19,Aldosivi,Gimnasia Jujuy,2.02,2.77,3.3,1.09,7.25,1.48,2.47,2.55,1.45,1.56,2.29,2.13,1.68,1.28,1.35,1.71,1.22,0.78,1.35,1.23,2.58,1.83,8.8,2.31,1.25,1.53,1.88,2.34,3.3
Brazil Serie C,2023-06-25,16:30:00,10,Volta Redonda,Ypiranga Erechim,1.81,2.79,4.04,1.11,6.0,1.5,2.45,2.4,1.44,1.56,2.3,2.1,1.66,1.21,1.34,1.83,2.25,1.0,1.51,1.55,3.06,1.65,8.6,2.53,0.0,1.55,1.94,2.38,0.0
Brazil Serie D,2023-06-25,17:00:00,10,Princesa Solimões,Trem,1.47,4.0,6.0,1.03,13.0,1.22,3.8,1.78,1.95,1.37,2.44,1.86,1.83,1.12,1.21,2.45,2.0,0.25,1.85,1.58,3.43,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Venezuela Primera División,2023-06-25,17:00:00,16,Deportivo Táchira,Deportivo La Guaira,1.84,3.17,3.32,1.03,8.5,1.3,3.08,1.96,1.74,1.43,2.7,1.83,1.93,1.25,1.28,1.79,2.14,0.86,1.4,1.39,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-06-25,17:30:00,3,Torque,Boston River,2.17,3.03,2.5,1.03,8.4,1.31,3.08,1.93,1.83,1.43,2.71,1.78,1.93,1.42,1.33,1.33,0.44,1.0,1.28,1.6,2.88,2.0,8.0,2.05,1.22,1.42,1.74,2.23,3.0
Peru Primera División,2023-06-25,17:30:00,1,Unión Comercio,Deportivo Municipal,2.16,3.06,2.71,1.04,12.0,1.28,3.6,1.73,1.81,1.38,2.91,1.7,2.1,1.28,1.28,1.7,1.67,1.22,1.82,1.12,2.94,1.67,8.5,2.5,1.17,1.28,1.5,1.9,2.45
Brazil Serie B,2023-06-25,18:00:00,13,Guarani,Vitória,2.12,2.97,3.11,1.08,7.0,1.42,2.75,2.25,1.57,1.5,2.5,2.0,1.73,1.33,1.33,1.61,2.0,2.17,1.51,1.43,2.94,1.62,7.5,2.88,1.21,1.4,1.71,2.2,3.0
Brazil Serie A,2023-06-25,18:30:00,12,América Mineiro,Internacional,2.4,3.03,2.83,1.07,7.5,1.36,3.0,2.1,1.65,1.45,2.64,1.95,1.8,1.36,1.3,1.57,1.17,0.83,1.82,1.45,3.27,1.9,9.2,2.3,1.16,1.33,1.91,2.03,2.62
Brazil Serie A,2023-06-25,18:30:00,12,Bragantino,Goiás,1.56,3.74,5.22,1.04,12.0,1.28,3.6,1.85,1.85,1.36,2.9,1.95,1.8,1.11,1.21,2.6,2.17,0.67,2.07,1.45,3.52,1.31,11.5,4.58,1.1,1.22,1.42,1.72,2.14
Brazil Serie A,2023-06-25,18:30:00,12,Santos,Flamengo,4.05,3.41,1.79,1.06,10.0,1.36,3.2,2.1,1.65,1.44,2.55,1.95,1.8,1.87,1.25,1.25,1.5,1.2,1.58,1.41,2.99,2.36,9.0,1.87,1.17,1.39,1.91,2.13,2.8
Bolivia LFPB,2023-06-25,18:30:00,17,Bolívar,Santa Cruz,1.95,3.28,3.09,1.03,15.0,1.17,5.0,1.8,1.8,1.29,3.25,1.75,2.03,1.05,1.14,2.8,2.29,0.71,2.17,1.0,3.17,1.26,10.0,4.86,1.35,1.64,2.1,2.88,4.0
Brazil Serie C,2023-06-25,19:00:00,10,EC São José,São Bernardo,2.49,2.55,2.73,1.11,6.0,1.53,2.35,2.63,1.37,1.58,2.2,2.15,1.61,1.39,1.37,1.47,2.33,1.4,1.98,1.72,3.7,2.11,8.5,1.9,0.0,1.49,1.9,2.25,0.0
Canada Canadian Premier League,2023-06-25,19:00:00,12,Forge FC,Atlético Ottawa,1.83,2.89,3.34,1.05,7.2,1.36,2.78,2.09,1.56,1.5,2.5,2.2,1.62,1.26,1.33,1.73,1.0,1.0,1.71,1.27,2.98,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0
Argentina Primera División,2023-06-25,19:00:00,21,Rosario Central,Colón,2.1,3.1,3.4,1.08,9.0,1.37,3.05,2.25,1.62,1.5,2.5,1.95,1.8,1.3,1.37,1.7,2.6,0.89,1.67,1.08,2.75,1.64,8.0,2.77,1.27,1.5,1.85,2.45,3.4
Argentina Prim B Nacional,2023-06-25,19:10:00,19,Atlético Rafaela,Atlanta,1.78,3.03,3.74,1.05,8.35,1.42,2.61,2.3,1.55,1.52,2.36,2.13,1.68,1.19,1.31,1.96,1.56,1.33,1.6,1.22,2.82,1.45,9.9,3.3,1.2,1.38,1.75,2.17,2.8
Uruguay Segunda División,2023-06-25,20:00:00,8,Cerrito,Rentistas,3.15,3.15,2.1,1.01,8.75,1.28,3.0,2.04,1.7,1.45,2.6,1.8,1.9,1.55,1.26,1.28,1.67,1.17,1.19,1.26,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-06-25,20:30:00,21,Sarmiento,Atlético Tucumán,2.5,2.8,3.0,1.12,5.5,1.5,2.37,2.6,1.42,1.57,2.25,2.1,1.67,1.32,1.35,1.48,1.33,0.8,1.58,1.3,2.88,2.2,8.0,1.91,1.27,1.5,1.85,2.45,3.4
Bolivia LFPB,2023-06-25,20:30:00,17,Wilstermann,Oriente Petrolero,1.86,3.08,3.6,1.08,8.0,1.4,2.75,2.02,1.8,1.5,2.5,2.1,1.81,1.18,1.25,1.91,1.29,1.0,1.37,1.06,2.43,1.59,8.0,2.9,1.38,1.67,2.15,2.8,0.0
