League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
9543,2023-06-27,10:00:00,0,Atlètic Club d'Escaldes,Budućnost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-06-27,12:00:00,12,Inter Turku,Ilves,1.9,3.09,3.22,1.07,9.6,1.39,3.05,2.0,1.7,1.44,2.63,2.0,1.75,1.33,1.33,1.83,2.5,1.0,1.76,1.24,3.0,1.51,8.5,3.07,1.24,1.45,1.8,2.33,3.2
Finland Veikkausliiga,2023-06-27,12:00:00,13,Honka,VPS,1.64,3.22,4.19,1.04,7.8,1.35,2.88,2.1,1.65,1.44,2.63,2.05,1.7,1.17,1.29,2.1,1.17,0.2,1.53,1.34,2.87,1.41,9.0,3.58,1.21,1.38,1.68,2.14,2.88
Finland Veikkausliiga,2023-06-27,12:00:00,13,Haka,HJK,3.72,3.05,1.77,1.07,9.5,1.36,3.15,2.1,1.65,1.44,2.63,2.05,1.7,2.12,1.29,1.17,1.4,1.5,1.26,1.74,3.0,3.49,9.0,1.41,1.18,1.34,1.6,2.0,2.65
Finland Veikkausliiga,2023-06-27,12:00:00,13,KTP,Lahti,2.03,3.3,2.75,1.04,13.0,1.24,4.1,1.75,1.79,1.36,3.0,1.7,2.05,1.3,1.22,1.75,1.33,1.0,1.27,0.94,2.21,1.82,8.0,2.33,1.18,1.34,1.6,2.0,2.65
Finland Veikkausliiga,2023-06-27,12:00:00,13,SJK,Oulu,1.75,3.16,3.66,1.07,9.0,1.38,3.0,2.1,1.65,1.44,2.63,2.0,1.75,1.22,1.33,2.05,2.67,1.83,1.6,1.32,2.92,1.51,9.0,3.06,1.17,1.3,1.56,1.95,2.55
Finland Veikkausliiga,2023-06-27,12:00:00,12,KuPS,Mariehamn,1.44,3.64,5.25,1.05,12.5,1.28,3.8,1.8,1.74,1.36,3.0,2.1,1.67,1.08,1.2,2.9,2.14,0.2,1.58,1.26,2.84,1.34,9.5,4.07,1.21,1.38,1.68,2.14,2.88
Estonia Meistriliiga,2023-06-27,12:00:00,18,Kuressaare,Trans,2.04,3.35,3.25,1.04,12.75,1.24,3.6,1.74,1.9,1.33,3.0,1.65,2.18,1.29,1.25,1.67,0.5,1.25,1.54,1.23,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-27,12:30:00,13,ES Tunis,Club Africain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.77,1.96,0.99,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-27,12:30:00,13,Ben Guerdane,Etoile du Sahel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,2.15,1.41,1.05,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
