League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2024-04-04,08:30:00,27,CSKA 1948 Sofia,Botev Vratsa,1.83,2.5,8.0,1.4,4.6,5.75,1.33,3.25,1.03,10.25,1.25,3.75,1.75,1.85,2.25,1.57,1.04,1.11,3.1,1.58,0.38,1.47,1.08,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-04-04,11:00:00,27,Beroe,Botev Plovdiv,4.0,2.05,2.88,3.25,3.0,2.1,1.44,2.63,1.03,8.4,1.36,2.95,2.0,1.67,1.83,1.83,1.57,1.28,1.25,1.69,1.08,1.48,1.41,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-04-04,12:30:00,28,Napredak,Javor Ivanjica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.62,1.26,1.07,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-04-04,13:30:00,27,Cherno More,Lokomotiv Sofia 1929,1.83,2.3,10.0,1.3,4.6,8.5,1.44,2.63,1.02,8.8,1.33,3.2,2.0,1.73,2.63,1.44,1.01,1.11,3.6,2.85,1.23,1.78,1.09,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2024-04-04,13:45:00,28,Volendam,Feyenoord,12.0,3.5,1.4,21.0,8.5,1.11,1.17,5.0,1.01,36.0,1.06,9.5,1.29,3.17,1.95,1.8,6.25,1.07,1.02,0.54,2.46,1.32,1.86,3.18,6.5,12.0,1.19,1.18,4.0,1.34,2.8,1.58,2.16,1.96,1.74,2.45,1.45
Turkey Süper Lig,2024-04-04,14:30:00,31,Samsunspor,Pendikspor,2.5,2.25,4.0,1.75,3.7,4.2,1.36,3.0,1.01,9.9,1.23,3.58,1.7,1.95,1.73,2.0,1.26,1.28,1.9,1.93,0.73,1.46,1.3,2.76,1.67,8.0,2.5,1.33,2.91,1.64,2.12,2.09,1.69,2.76,1.39,3.84,1.2
Turkey Süper Lig,2024-04-04,14:30:00,31,İstanbul Başakşehir,Beşiktaş,3.1,2.2,3.4,2.5,3.25,2.7,1.4,2.75,1.04,10.06,1.29,3.44,1.83,1.8,1.67,2.1,1.47,1.35,1.6,1.73,1.33,1.34,1.32,2.66,1.95,8.0,2.1,1.26,3.34,1.51,2.39,1.89,1.85,2.44,1.49,3.28,1.27
Netherlands Eredivisie,2024-04-04,15:00:00,28,RKC Waalwijk,Almere City,2.63,2.2,4.0,2.15,3.4,3.2,1.36,3.0,1.03,9.0,1.29,3.3,1.75,2.0,1.75,2.0,1.33,1.3,1.73,1.07,1.23,1.23,1.23,2.46,1.71,7.5,2.5,1.28,3.05,1.54,2.25,1.92,1.77,2.45,1.45,3.25,1.25
Spain La Liga,2024-04-04,15:00:00,26,Granada CF,Valencia CF,3.5,1.95,3.5,3.5,3.0,2.15,1.53,2.38,1.09,8.2,1.42,2.8,2.35,1.53,1.95,1.8,1.4,1.32,1.43,0.86,0.86,1.42,1.07,2.49,1.93,7.0,2.17,1.48,2.35,1.85,1.84,2.38,1.49,3.1,1.28,4.4,1.16
England Premier League,2024-04-04,15:30:00,31,Liverpool,Sheffield United,1.36,3.75,13.0,1.08,12.0,21.0,1.14,5.5,1.01,50.0,1.02,8.7,1.41,2.63,1.95,1.8,1.02,1.03,7.6,2.6,0.43,2.35,0.93,3.28,1.09,17.0,11.5,1.16,4.35,1.29,3.05,1.5,2.3,1.84,1.84,2.28,1.52
Switzerland Super League,2024-04-04,15:30:00,30,Lausanne Sport,St. Gallen,3.0,2.25,2.9,2.46,3.65,2.51,1.29,3.3,1.01,11.0,1.17,4.5,1.54,2.3,1.5,2.4,1.53,1.3,1.48,1.57,0.71,1.75,1.81,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2024-04-04,15:30:00,30,Luzern,Yverdon Sport,1.85,2.6,5.2,1.4,4.4,5.75,1.25,3.6,1.02,11.0,1.14,5.0,1.45,2.52,1.62,2.15,1.06,1.17,2.85,1.86,0.43,1.64,1.13,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2024-04-04,15:30:00,30,Young Boys,Grasshopper,2.05,2.4,5.0,1.53,4.3,5.15,1.29,3.4,1.02,10.0,1.17,4.5,1.54,2.29,1.65,2.1,1.17,1.22,2.4,2.5,0.64,2.05,1.35,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
