League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Brazil Serie B,2023-06-08,16:00:00,11,Criciúma,Juventude,2.01,3.05,3.65,1.08,8.65,1.41,2.71,2.29,1.51,1.53,2.38,2.1,1.67,1.22,1.32,1.88,2.5,1.2,1.88,1.54,3.42,1.6,7.0,3.0,1.17,1.26,1.49,1.95,2.4
Brazil Serie D,2023-06-08,16:00:00,6,Caucaia,Maranhão,3.7,2.9,1.98,1.05,8.0,1.33,3.0,2.06,1.71,1.41,2.6,1.79,1.98,1.4,1.29,1.5,0.67,0.5,1.93,2.15,4.08,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Spain Segunda División,2023-06-08,16:00:00,0,Deportivo Alavés,SD Eibar,2.25,2.95,3.5,1.11,6.5,1.52,2.35,2.65,1.44,1.58,2.2,2.2,1.58,1.29,1.36,1.63,1.67,1.67,1.65,1.34,2.99,1.55,8.0,2.92,1.32,1.6,2.05,2.8,4.0
Brazil Serie C,2023-06-08,16:30:00,7,Remo,América RN,1.9,3.25,3.8,1.11,6.0,1.48,2.46,2.4,1.52,1.56,2.3,2.3,1.59,1.14,1.33,2.0,1.0,0.33,2.01,1.9,3.91,1.61,9.2,2.58,0.0,0.0,1.65,2.02,2.5
Brazil Serie D,2023-06-08,18:00:00,6,São Francisco,Trem,2.88,3.1,2.25,1.03,9.0,1.31,3.04,2.05,1.7,1.42,2.66,1.79,1.98,1.53,1.25,1.36,1.0,0.0,2.14,1.47,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-08,18:30:00,7,Floresta,São Bernardo,3.35,3.05,2.15,1.1,8.05,1.45,2.68,2.4,1.52,1.5,2.4,1.95,1.75,1.5,1.35,1.38,1.33,2.0,1.65,1.61,3.26,2.12,8.2,1.91,1.38,1.8,2.12,3.0,0.0
South America Copa Libertadores,2023-06-08,19:00:00,5,Metropolitanos,Independiente Medellín,3.8,3.25,1.92,1.05,10.5,1.32,3.35,2.06,1.63,1.4,2.75,1.91,1.91,2.15,1.28,1.2,0.0,1.88,1.17,1.34,2.51,3.07,8.5,1.51,1.27,1.5,1.98,2.5,3.5
Brazil Serie C,2023-06-08,19:00:00,7,Aparecidense,Brusque,2.3,2.8,3.3,1.1,6.5,1.5,2.45,2.43,1.5,1.44,2.62,1.95,1.77,1.35,1.35,1.5,1.0,0.5,1.78,1.11,2.89,1.74,8.6,2.34,0.0,1.41,1.93,2.05,0.0
Brazil Serie D,2023-06-08,19:00:00,6,Princesa Solimões,Humaitá,1.29,4.5,8.0,1.05,8.0,1.33,3.0,2.12,1.57,1.44,2.62,2.23,1.62,1.11,1.17,2.3,2.0,1.0,1.21,1.55,2.76,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0
Brazil Serie D,2023-06-08,19:00:00,6,Jacuipense,Cruzeiro Arapiraca,1.7,3.2,4.5,1.05,8.0,1.36,2.88,2.15,1.65,1.47,2.26,1.98,1.78,1.17,1.25,1.91,0.33,2.0,1.54,1.4,2.94,0.0,0.0,0.0,0.0,0.0,1.91,2.0,0.0
Egypt Egyptian Premier League,2023-06-08,19:00:00,31,Al Ahly,Zamalek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.33,1.77,1.63,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-08,19:30:00,6,Santa Cruz,Pacajus,1.98,3.0,3.6,1.06,8.75,1.35,2.9,2.28,1.58,1.44,2.5,1.95,1.81,1.28,1.29,1.6,3.0,1.5,1.42,1.55,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-08,20:00:00,7,CSA,Manaus,1.5,3.1,7.0,1.13,6.45,1.55,2.31,2.45,1.48,1.58,2.25,2.65,1.42,1.11,1.3,2.2,1.33,0.0,1.71,1.1,2.81,1.44,9.5,3.14,0.0,0.0,1.63,2.0,2.6
Argentina Prim B Nacional,2023-06-08,20:10:00,20,San Martín Tucumán,Estudiantes Río Cuarto,1.94,2.97,3.9,1.12,5.5,1.58,2.3,2.62,1.37,1.63,2.3,2.4,1.57,1.24,1.39,1.76,2.44,0.44,1.21,1.35,2.56,0.0,0.0,0.0,1.55,1.93,2.43,0.0,0.0
South America Copa Libertadores,2023-06-08,21:00:00,5,Flamengo,Racing Club,1.51,3.9,5.6,1.05,9.0,1.3,3.4,1.83,1.81,1.36,3.0,2.05,1.7,1.1,1.22,2.6,1.25,2.5,1.6,1.26,2.86,1.41,9.0,3.56,1.25,1.47,1.85,2.45,3.4
South America Copa Libertadores,2023-06-08,21:00:00,5,Olimpia,Atlético Nacional,2.18,3.25,3.05,1.07,9.0,1.36,3.1,2.03,1.65,1.44,2.63,1.8,1.95,1.32,1.33,1.62,2.0,2.5,1.48,1.42,2.9,1.91,8.0,2.1,1.25,1.47,1.9,2.4,3.4
Brazil Serie C,2023-06-08,21:30:00,7,Figueirense,Ypiranga Erechim,2.1,3.1,3.35,1.1,6.5,1.45,2.63,2.28,1.58,1.44,2.62,2.05,1.73,1.2,1.33,1.83,2.0,1.5,1.52,1.31,2.83,1.68,8.7,2.45,1.21,1.4,1.67,2.0,2.95
