League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Austria 2. Liga,2023-08-25,13:10:00,5,St. Pölten,Floridsdorfer AC,1.85,3.5,3.4,0.0,0.0,0.0,0.0,1.75,1.95,0.0,0.0,1.73,2.0,0.0,0.0,0.0,1.5,1.0,1.36,1.72,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-08-25,13:10:00,5,Leoben,First Vienna,1.8,3.5,3.6,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,1.67,2.1,0.0,0.0,0.0,3.0,0.0,1.78,1.63,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark Superliga,2023-08-25,13:30:00,6,Randers,Viborg,2.5,3.1,2.55,1.05,12.75,1.27,3.78,1.85,1.85,1.38,2.9,1.68,2.15,1.48,1.32,1.5,0.5,1.5,1.17,1.44,2.61,2.33,8.0,1.82,1.2,1.53,1.86,2.33,3.0
Germany 2. Bundesliga,2023-08-25,13:30:00,4,Schalke 04,Holstein Kiel,1.67,4.2,4.0,1.03,11.0,1.17,4.75,1.55,2.3,1.26,3.5,1.55,2.35,1.2,1.22,2.1,3.0,3.0,1.97,1.51,3.48,1.41,9.5,3.48,0.0,1.25,1.46,1.93,2.3
Germany 2. Bundesliga,2023-08-25,13:30:00,4,Paderborn,Kaiserslautern,1.95,3.9,3.2,1.03,13.5,1.18,4.5,1.57,2.25,1.29,3.3,1.53,2.38,1.3,1.25,1.75,1.0,0.0,1.77,1.22,2.99,1.75,8.0,2.44,1.23,1.44,1.8,2.35,3.25
Serbia SuperLiga,2023-08-25,13:30:00,5,Radnički Niš,Radnički Kragujevac,2.2,3.2,2.85,1.07,9.25,1.37,3.02,2.15,1.62,1.44,2.63,1.91,1.8,1.33,1.31,1.6,0.0,0.0,0.97,1.23,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-08-25,14:00:00,4,MSV Duisburg,Ulm,1.75,3.5,3.9,1.04,10.0,1.25,3.75,1.67,2.05,1.32,3.1,1.68,2.05,1.23,1.25,1.95,0.0,0.0,1.69,1.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia Russian Premier League,2023-08-25,14:00:00,6,Fakel,Krasnodar,3.65,3.45,1.82,1.01,9.4,1.26,3.4,1.88,1.82,1.38,2.91,1.79,1.96,1.98,1.27,1.22,1.5,3.0,1.71,1.53,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-08-25,14:30:00,5,FC Schaffhausen,Aarau,2.95,3.45,2.05,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,1.62,2.2,0.0,0.0,0.0,0.0,1.5,1.41,1.13,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-08-25,14:30:00,5,Stade Nyonnais,Sion,3.65,3.65,1.75,0.0,0.0,0.0,0.0,1.65,2.1,0.0,0.0,1.73,2.0,0.0,0.0,0.0,2.0,2.0,1.33,1.82,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2023-08-25,14:30:00,3,UD Las Palmas,Real Sociedad,4.1,3.05,2.0,1.11,7.0,1.5,2.43,2.55,1.5,1.57,2.25,2.2,1.62,1.77,1.34,1.24,1.0,0.0,0.69,0.0,0.69,2.45,7.0,1.74,1.44,1.79,2.28,3.0,4.2
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,Dordrecht,MVV,2.32,3.53,2.66,1.02,18.0,1.16,4.9,1.55,2.35,1.28,3.5,1.48,2.5,1.45,1.25,1.55,1.0,3.0,1.66,1.32,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,Den Bosch,ADO Den Haag,3.05,3.42,2.13,1.03,14.0,1.23,3.8,1.75,2.0,1.35,3.0,1.62,2.15,1.65,1.27,1.35,3.0,1.0,1.7,1.11,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-08-25,15:00:00,6,Gorica,Slaven Koprivnica,1.64,3.75,4.85,1.02,8.7,1.33,3.2,1.92,1.81,1.41,2.79,1.9,1.86,1.18,1.27,2.12,2.0,0.33,1.73,1.32,3.05,1.45,8.5,3.33,0.0,1.9,0.0,0.0,0.0
Belgium First Division B,2023-08-25,15:00:00,3,KRC Genk II,Club Brugge II,1.7,3.6,3.9,1.02,24.0,1.13,5.8,1.45,2.65,1.23,3.75,1.42,2.65,1.22,1.18,1.95,3.0,0.0,1.32,1.04,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,Eindhoven,NAC Breda,2.3,3.5,2.6,1.03,13.0,1.22,4.2,1.72,2.1,1.3,3.2,1.6,2.3,1.47,1.25,1.55,1.0,1.0,1.6,1.88,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-08-25,15:00:00,3,RFC Seraing,Zulte-Waregem,2.45,3.3,2.45,1.03,9.0,1.18,4.3,1.6,2.2,1.32,3.15,1.5,2.4,1.44,1.3,1.44,3.0,3.0,1.5,1.87,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,De Graafschap,Emmen,2.35,3.25,2.6,0.0,0.0,0.0,0.0,1.67,2.1,1.33,3.25,1.57,2.25,0.0,0.0,0.0,1.0,1.0,1.05,1.28,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,VVV,Utrecht II,1.53,4.03,5.25,1.03,16.0,1.2,4.1,1.65,2.1,1.32,3.2,1.75,1.95,1.15,1.19,2.35,0.0,0.0,1.63,1.38,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,Cambuur,Ajax II,1.45,4.75,6.5,1.02,20.0,1.16,4.9,1.52,2.35,1.27,3.5,1.64,2.2,1.12,1.18,2.69,1.0,0.0,2.4,1.52,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-08-25,15:00:00,3,Roda JC,Oss,1.5,4.2,5.0,1.03,11.0,1.2,4.33,1.62,2.2,1.29,3.5,1.7,2.05,1.14,1.22,2.3,3.0,0.0,1.82,0.64,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-08-25,15:00:00,2,Panaitolikos,PAS Giannina,2.25,2.87,3.1,1.06,6.6,1.45,2.48,2.37,1.53,1.53,2.4,2.03,1.7,1.38,1.36,1.53,0.0,0.0,0.0,0.0,0.0,1.76,8.1,2.48,1.49,1.9,2.55,3.7,0.0
Turkey Süper Lig,2023-08-25,15:00:00,3,Konyaspor,Gazişehir Gaziantep,1.91,3.3,3.4,1.05,13.0,1.25,3.82,1.7,2.0,1.34,3.1,1.65,2.18,1.33,1.31,1.82,1.0,0.0,1.84,0.58,2.42,1.62,8.0,2.63,1.24,1.46,1.9,2.4,3.3
Bulgaria First League,2023-08-25,15:15:00,7,Hebar 1918,Lokomotiv Plovdiv,4.33,3.2,1.75,1.05,7.2,1.4,2.68,2.15,1.61,1.49,2.52,2.02,1.74,1.78,1.33,1.26,2.33,3.0,1.35,2.06,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-08-25,15:15:00,5,Bellinzona,Thun,3.65,3.6,1.75,0.0,0.0,0.0,0.0,1.62,2.15,0.0,0.0,1.67,2.1,0.0,0.0,0.0,0.0,1.5,1.96,1.47,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2023-08-25,15:15:00,6,Aluminij,Mura,2.75,3.25,2.45,1.04,10.0,1.22,4.0,1.75,1.95,1.33,3.25,1.55,2.35,1.45,1.22,1.4,0.5,1.5,1.41,1.13,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2023-08-25,15:30:00,4,Hull City,Bristol City,2.35,3.25,2.85,1.03,8.3,1.3,3.14,1.95,1.75,1.43,2.73,1.78,1.9,1.39,1.32,1.55,3.0,3.0,1.97,1.04,3.01,1.82,8.0,2.39,0.0,1.33,1.6,2.05,2.7
Poland Ekstraklasa,2023-08-25,15:30:00,6,Widzew Łódź,Śląsk Wrocław,1.95,3.2,3.5,1.06,8.0,1.28,3.5,1.87,1.83,1.39,2.8,1.72,2.05,1.29,1.3,1.73,3.0,0.5,1.54,1.15,2.69,1.69,8.0,2.54,0.0,0.0,1.8,0.0,0.0
Romania Liga I,2023-08-25,15:30:00,7,U Craiova 1948,Rapid Bucureşti,2.55,3.0,2.55,1.05,7.5,1.3,3.14,2.05,1.7,1.4,2.75,1.73,2.0,1.56,1.32,1.42,1.0,1.5,1.57,1.4,2.97,2.3,7.0,1.91,1.34,1.63,2.08,2.8,3.95
Austria 2. Liga,2023-08-25,15:30:00,5,Dornbirn,Schwarz-Weiß Bregenz,2.25,3.3,2.65,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,1.57,2.25,0.0,0.0,0.0,1.5,1.5,1.23,1.52,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia Super Liga,2023-08-25,15:30:00,5,Zemplín Michalovce,FK Košice,2.6,3.25,2.55,1.06,8.0,1.33,3.1,1.9,1.8,1.4,2.75,1.78,1.95,1.42,1.25,1.44,0.5,0.0,0.79,1.65,2.44,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0
Italy Serie B,2023-08-25,15:30:00,2,Sampdoria,Pisa,1.7,3.2,4.6,1.07,9.6,1.37,3.15,2.15,1.61,1.45,2.6,2.0,1.77,1.15,1.25,2.05,0.0,0.0,0.0,0.0,0.0,1.45,8.5,3.33,1.24,1.46,1.95,2.4,3.3
Uruguay Primera División,2023-08-25,15:30:00,2,Torque,Fénix,2.15,3.0,3.1,1.06,8.0,1.33,3.25,2.05,1.67,1.4,2.75,1.79,1.92,1.35,1.3,1.59,0.64,0.92,1.43,1.42,2.85,1.95,8.0,2.1,0.0,1.55,1.98,2.52,0.0
Germany Bundesliga,2023-08-25,15:30:00,2,RB Leipzig,Stuttgart,1.45,4.5,6.25,1.02,15.0,1.19,4.5,1.6,2.3,1.29,3.5,1.7,2.05,1.13,1.22,2.55,0.0,0.0,0.0,0.0,0.0,1.4,8.5,3.65,1.27,1.5,1.86,2.33,3.1
Republic of Ireland Premier Division,2023-08-25,15:45:00,28,Shamrock Rovers,Dundalk,1.61,3.4,4.8,1.06,8.0,1.3,3.3,1.95,1.75,1.4,2.75,1.95,1.8,1.12,1.2,2.0,2.08,1.31,1.96,1.21,3.17,1.51,8.5,3.16,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-08-25,15:45:00,3,Bala Town,Connah's Quay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.31,1.47,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-08-25,15:45:00,28,UCD,St Patrick's Athl.,23.0,7.0,1.12,1.0,12.0,1.13,5.0,1.47,2.55,1.25,3.75,2.38,1.53,4.75,1.04,1.01,0.67,1.54,0.95,1.45,2.4,8.25,12.0,1.11,0.0,0.0,1.93,0.0,0.0
Wales Welsh Premier League,2023-08-25,15:45:00,3,Pontypridd Town AFC,Penybont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,1.52,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-08-25,15:45:00,28,Bohemians,Derry City,2.45,2.87,2.75,0.0,0.0,0.0,0.0,2.3,1.53,1.5,2.5,1.95,1.8,0.0,0.0,0.0,2.0,1.75,1.7,1.26,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-08-25,15:45:00,28,Drogheda United,Cork City,1.85,3.2,3.8,1.06,8.0,1.33,3.2,1.95,1.75,1.4,2.75,1.8,1.95,1.18,1.25,1.87,1.0,0.46,1.68,1.05,2.73,1.3,10.0,4.42,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-08-25,16:00:00,3,Nantes,Monaco,3.45,3.6,1.95,1.03,15.0,1.22,4.33,1.67,2.15,1.3,3.4,1.62,2.2,1.93,1.25,1.25,0.0,3.0,1.12,1.52,2.64,2.5,7.5,1.71,1.26,1.5,1.86,2.33,3.05
England Premier League,2023-08-25,16:00:00,3,Chelsea,Luton Town,1.18,6.75,12.0,1.02,19.0,1.16,5.6,1.5,2.55,1.25,3.75,2.0,1.75,1.04,1.12,4.1,1.0,0.0,1.54,1.06,2.6,1.22,11.5,5.6,1.16,1.29,1.53,1.87,2.33
Portugal Liga NOS,2023-08-25,16:15:00,3,Estrela Amadora,GD Estoril Praia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-08-25,16:30:00,22,Audax Italiano,Coquimbo Unido,1.95,3.2,3.4,1.06,8.0,1.33,3.25,1.95,1.8,1.4,2.75,1.8,1.91,1.28,1.25,1.83,1.4,1.27,1.75,1.5,3.25,0.0,0.0,0.0,1.23,1.44,1.8,2.35,3.25
Spain La Liga,2023-08-25,16:30:00,3,Celta de Vigo,Real Madrid,4.5,3.9,1.7,1.03,15.0,1.2,4.5,1.67,2.15,1.3,3.4,1.67,2.1,2.15,1.24,1.19,0.0,3.0,1.03,2.05,3.08,2.95,8.0,1.54,1.28,1.53,1.9,2.4,3.15
Spain Segunda División,2023-08-25,16:30:00,3,FC Cartagena,Levante UD,2.6,2.95,2.55,1.08,7.0,1.44,2.62,2.2,1.6,1.5,2.5,2.0,1.73,1.44,1.33,1.44,0.0,1.0,1.21,0.97,2.18,2.0,7.5,2.1,1.38,1.7,2.25,3.1,0.0
Uruguay Primera División,2023-08-25,18:00:00,2,Defensor Sporting,Wanderers,1.7,3.5,4.6,1.06,8.0,1.33,3.25,1.9,1.8,1.4,2.75,1.88,1.82,1.17,1.26,2.03,1.67,2.18,1.53,1.32,2.85,1.44,8.5,3.2,1.3,1.59,2.03,2.7,0.0
Chile Primera División,2023-08-25,19:00:00,22,Unión La Calera,Universidad Chile,2.45,3.0,2.65,1.05,10.0,1.33,3.25,1.95,1.75,1.44,2.63,1.73,2.0,1.47,1.25,1.5,1.3,1.55,1.61,1.65,3.26,2.1,7.5,1.91,1.3,1.55,1.98,2.7,3.8
Brazil Serie B,2023-08-25,19:00:00,25,Ponte Preta,Londrina,2.0,2.87,3.8,1.1,6.25,1.53,2.35,2.65,1.44,1.55,2.25,2.25,1.55,1.19,1.33,1.88,1.5,0.42,1.49,1.16,2.65,0.0,0.0,0.0,0.0,1.22,1.4,1.68,2.12
Argentina Primera División,2023-08-25,19:00:00,2,Arsenal de Sarandí,Argentinos Juniors,3.25,3.1,2.15,1.11,6.86,1.52,2.56,2.5,1.5,1.53,2.38,2.1,1.67,1.71,1.32,1.25,1.14,1.14,1.17,1.43,2.6,2.53,7.5,1.75,0.0,1.93,0.0,0.0,0.0
Italy Serie B,2023-08-25,19:00:00,2,Lecco,Spezia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-08-25,20:00:00,5,Royal Antwerp FC,KAA Gent,2.15,3.5,3.2,0.0,0.0,0.0,0.0,1.9,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.06,1.63,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-08-25,20:00:00,8,Sportivo Ameliano,Guaireña,1.7,3.4,4.33,0.0,0.0,0.0,0.0,1.87,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.0,1.53,1.1,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
