League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-12-04,12:00:00,12,Zamalek,Pharco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.62,1.56,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-04,12:00:00,12,Al Ahly,El Daklyeh FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,1.73,1.14,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-12-04,13:00:00,17,Slaven Koprivnica,Dinamo Zagreb,8.0,2.3,1.95,6.95,4.3,1.37,1.4,2.75,1.05,9.0,1.28,3.5,1.9,1.8,2.25,1.57,2.95,1.15,1.03,1.38,1.57,1.43,1.85,3.28,3.73,8.5,1.37,1.41,2.69,1.76,2.0,2.25,1.57,3.04,1.31,0.0,0.0
Greece Super League,2023-12-04,13:00:00,13,PAOK,Lamia,1.67,2.63,11.0,1.18,5.8,11.0,1.3,3.4,1.02,15.0,1.2,4.5,1.68,2.02,2.25,1.57,1.04,1.09,4.33,2.71,0.83,1.81,1.02,2.83,1.03,16.0,14.9,1.52,2.3,1.94,1.77,2.54,1.43,3.56,1.23,4.33,1.18
Turkey Süper Lig,2023-12-04,14:00:00,14,Fenerbahçe,Sivasspor,1.62,2.88,8.5,1.2,5.9,9.4,1.22,4.0,1.01,26.0,1.1,6.6,1.44,2.52,1.83,1.83,1.06,1.14,4.33,2.57,1.67,1.87,1.34,3.21,1.09,13.0,8.0,1.26,3.34,1.5,2.41,1.87,1.87,2.39,1.51,3.2,1.28
Egypt Egyptian Premier League,2023-12-04,14:00:00,8,Smouha SC,Pharco,2.8,1.9,4.2,2.15,2.87,3.25,0.0,0.0,1.1,6.75,1.46,2.68,2.4,1.5,2.1,1.63,1.27,1.35,1.68,1.33,1.0,1.99,1.56,3.55,1.83,8.7,2.25,0.0,0.0,1.53,2.48,1.86,1.94,2.32,1.6,0.0,0.0
Denmark Superliga,2023-12-04,15:00:00,17,Midtjylland,Viborg,2.1,2.38,5.5,1.68,3.4,4.55,1.33,3.25,1.02,14.5,1.22,4.3,1.67,1.95,1.75,2.0,1.15,1.19,2.45,2.13,0.5,1.56,1.3,2.86,1.48,9.8,3.31,1.38,2.85,1.68,2.08,2.1,1.67,2.7,1.42,3.08,1.3
Romania Liga I,2023-12-04,15:00:00,18,Sepsi,Dinamo Bucureşti,1.99,2.29,6.5,1.37,3.85,7.25,1.4,2.75,1.05,9.0,1.29,3.5,1.98,1.6,2.04,1.73,1.09,1.21,2.66,1.63,0.5,1.57,1.16,2.73,1.24,9.0,5.3,1.34,3.1,1.63,2.2,2.08,1.7,2.8,1.4,3.95,1.23
Portugal LigaPro,2023-12-04,15:00:00,12,CD Feirense,CD Mafra,3.25,2.1,3.4,2.55,3.2,2.45,1.44,2.63,1.03,8.2,1.32,2.98,1.95,1.7,1.83,1.83,1.39,1.3,1.51,1.8,0.83,1.24,1.19,2.43,1.88,9.0,2.16,1.15,4.4,1.32,2.98,1.57,2.19,1.96,1.75,2.54,1.43
Netherlands Eerste Divisie,2023-12-04,16:00:00,17,PSV II,NAC Breda,4.0,2.4,2.38,4.13,4.05,1.79,1.29,3.5,0.0,0.0,0.0,0.0,1.5,2.31,1.53,2.38,0.0,0.0,0.0,0.88,1.38,1.35,1.42,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
