League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-08-29,07:00:00,29,Asan Mugunghwa,Gyeongnam,2.41,3.3,2.65,1.03,8.4,1.31,3.04,1.98,1.78,1.42,2.73,1.76,1.91,1.51,1.3,1.4,1.5,2.0,1.32,1.59,2.91,1.85,7.0,2.4,1.27,1.57,1.91,2.4,3.34
South Korea K League 2,2023-08-29,07:30:00,29,Ansan Greeners,Bucheon 1995,3.15,3.35,2.06,1.03,8.4,1.3,3.08,1.98,1.78,1.42,2.73,1.76,1.91,1.59,1.3,1.35,0.79,1.5,1.43,1.31,2.74,2.4,7.0,1.85,1.4,1.67,2.1,2.63,4.2
South Korea K League 2,2023-08-29,07:30:00,29,Busan I'Park,Sangju Sangmu,2.85,3.3,2.24,1.01,9.7,1.24,3.48,1.93,1.83,1.36,2.99,1.66,2.04,1.71,1.27,1.3,1.92,1.57,1.53,1.51,3.04,2.25,7.0,1.95,1.23,1.5,1.8,2.25,3.08
Sweden Superettan,2023-08-29,14:00:00,20,Helsingborg,Landskrona,2.15,3.66,3.26,1.04,12.0,1.3,3.4,1.96,1.9,1.36,2.9,1.75,2.0,1.36,1.25,1.68,0.89,0.78,1.55,1.41,2.96,2.05,7.5,2.1,1.13,1.21,1.48,1.76,2.14
Italy Serie B,2023-08-29,15:30:00,3,Ascoli,FeralpiSalò,1.98,3.4,4.38,1.08,7.0,1.4,2.75,2.25,1.57,1.44,2.62,2.0,1.73,1.25,1.32,1.83,0.0,0.0,0.0,1.17,1.17,1.55,8.8,2.99,1.21,1.48,1.75,2.2,2.7
Italy Serie B,2023-08-29,15:30:00,3,Cosenza,Modena,2.59,3.18,3.06,1.1,6.5,1.44,2.62,2.37,1.5,1.5,2.5,2.0,1.73,1.49,1.36,1.43,3.0,0.0,2.08,0.0,2.08,1.95,7.0,2.25,1.16,1.4,1.69,2.07,2.5
Italy Serie B,2023-08-29,15:30:00,3,Pisa,Parma,2.57,3.05,3.22,1.1,6.5,1.44,2.62,2.3,1.53,1.5,2.5,2.0,1.73,1.47,1.35,1.46,0.0,0.0,0.0,0.0,0.0,1.95,7.0,2.25,1.17,1.43,1.7,2.09,2.6
Italy Serie B,2023-08-29,15:30:00,3,Reggiana,Palermo,3.27,3.28,2.4,1.1,6.5,1.44,2.62,2.3,1.53,1.44,2.62,2.0,1.73,1.62,1.34,1.31,0.0,1.0,0.0,1.45,1.45,2.11,7.3,2.07,1.25,1.53,1.85,2.3,3.28
Wales Welsh Premier League,2023-08-29,15:45:00,4,Barry Town United,Haverfordwest County,2.64,3.4,2.56,1.01,9.7,1.25,3.6,1.9,1.92,1.4,2.75,1.73,2.0,1.4,1.25,1.52,1.0,0.0,2.03,0.91,2.94,1.81,8.6,2.23,0.0,1.41,1.72,2.19,2.7
Wales Welsh Premier League,2023-08-29,15:45:00,4,Caernarfon Town,Bala Town,3.74,3.8,1.87,1.03,12.5,1.18,4.5,1.57,2.3,1.3,3.4,1.57,2.25,1.87,1.24,1.26,3.0,1.0,1.38,1.6,2.98,2.8,9.3,1.53,0.0,0.0,1.55,1.92,2.48
Wales Welsh Premier League,2023-08-29,15:45:00,4,Penybont,Cardiff MU,1.87,3.49,4.12,1.05,10.75,1.31,3.17,2.0,1.83,1.4,2.75,1.83,1.83,1.24,1.28,1.86,3.0,3.0,1.12,1.07,2.19,1.5,8.1,3.05,1.65,2.14,2.5,0.0,0.0
Wales Welsh Premier League,2023-08-29,15:45:00,4,Connah's Quay,Newtown,1.48,4.33,6.4,1.03,15.5,1.21,4.0,1.67,2.1,1.33,3.25,1.73,2.0,1.15,1.22,2.2,3.0,0.0,1.74,1.67,3.41,1.32,10.25,3.8,0.0,0.0,1.58,1.95,2.54
Wales Welsh Premier League,2023-08-29,15:45:00,4,Colwyn Bay,The New Saints,17.0,11.0,1.08,1.01,29.0,1.06,8.0,1.25,4.0,1.17,4.5,2.2,1.62,7.0,1.02,1.01,0.0,3.0,1.4,2.57,3.97,11.75,17.5,1.03,1.14,1.21,1.35,1.88,1.97
Europe UEFA Champions League,2023-08-29,16:00:00,0,Galatasaray,Molde,1.6,4.34,5.67,1.04,12.0,1.18,4.2,1.67,2.1,1.3,3.4,1.67,2.1,1.17,1.22,2.3,2.6,1.2,1.47,1.6,3.07,1.63,7.0,2.95,1.28,1.48,1.83,2.25,3.0
Wales Welsh Premier League,2023-08-29,16:00:00,4,Aberystwyth Town,Pontypridd Town AFC,2.81,3.13,2.57,1.0,10.5,1.2,3.84,1.87,1.95,1.36,3.0,1.67,2.1,1.53,1.27,1.43,0.0,1.0,0.66,1.52,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe UEFA Champions League,2023-08-29,16:00:00,0,Young Boys,Maccabi Haifa,1.83,3.95,4.34,1.01,10.0,1.2,3.94,1.75,2.0,1.33,3.25,1.67,2.1,1.23,1.26,2.0,1.0,2.29,0.0,1.19,1.19,1.53,7.0,3.3,1.3,1.53,1.9,2.4,3.1
Europe UEFA Champions League,2023-08-29,16:00:00,0,Panathinaikos,Sporting Braga,2.63,3.49,2.77,1.01,9.4,1.26,3.4,1.98,1.91,1.4,2.75,1.73,2.0,1.42,1.3,1.57,1.4,3.0,1.32,2.48,3.8,1.95,6.0,2.35,1.42,1.72,2.2,2.9,3.2
