League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Norway First Division,2023-08-23,13:00:00,20,Start,Åsane,1.55,4.1,4.7,1.02,12.0,1.15,4.75,1.38,2.81,1.26,3.64,1.6,2.25,1.18,1.22,2.15,2.44,0.7,1.76,1.27,3.03,1.38,8.0,4.0,1.18,1.34,1.61,2.02,2.65
Norway First Division,2023-08-23,13:00:00,20,Skeid,Ranheim,2.49,3.55,2.4,1.02,12.0,1.17,4.5,1.42,2.65,1.29,3.5,1.5,2.5,1.5,1.25,1.53,0.56,1.1,1.22,1.14,2.36,2.06,9.3,2.0,0.0,1.27,1.48,1.85,2.35
Norway First Division,2023-08-23,13:00:00,20,Raufoss,Sogndal,2.43,3.4,2.55,1.04,10.0,1.25,3.75,1.5,2.41,1.33,3.25,1.62,2.2,1.44,1.29,1.53,1.67,1.4,1.48,1.6,3.08,3.0,8.0,1.55,0.0,1.24,1.43,1.74,2.23
Norway First Division,2023-08-23,13:00:00,20,Mjøndalen,Jerv,2.12,3.35,3.05,1.05,9.0,1.25,3.75,1.52,2.36,1.33,3.25,1.62,2.2,1.44,1.29,1.5,0.9,1.11,1.18,1.39,2.57,1.86,9.5,2.26,0.0,1.27,1.48,1.85,2.35
Norway First Division,2023-08-23,13:00:00,20,Kongsvinger,Fredrikstad,2.31,3.2,2.8,1.06,8.0,1.33,3.25,1.87,1.83,1.4,2.75,1.8,1.91,1.35,1.32,1.65,2.33,1.78,1.67,1.25,2.92,1.88,7.5,2.3,0.0,1.24,1.43,1.74,2.23
Norway First Division,2023-08-23,13:00:00,20,KFUM,Hødd,1.51,4.0,5.4,1.04,10.0,1.25,3.75,1.75,1.96,1.36,3.0,1.9,1.85,1.15,1.22,2.5,2.22,0.78,1.45,1.03,2.48,1.38,8.0,4.0,1.18,1.34,1.61,2.02,2.65
Norway First Division,2023-08-23,13:00:00,20,Bryne,Moss,2.05,3.4,3.15,1.05,9.0,1.25,3.75,1.7,2.03,1.36,3.0,1.67,2.1,1.4,1.3,1.53,1.8,0.78,1.37,1.39,2.76,1.8,7.0,2.5,1.2,1.38,1.67,2.12,2.85
Norway First Division,2023-08-23,13:00:00,20,Kristiansund,Sandnes Ulf,1.59,3.95,4.6,1.03,17.5,1.19,4.72,1.43,2.62,1.28,3.4,1.67,2.1,1.2,1.24,2.2,2.3,1.38,1.74,1.33,3.07,1.47,10.5,3.14,0.0,1.26,1.47,1.83,2.3
Germany 3. Liga,2023-08-23,14:00:00,3,Freiburg II,Unterhaching,1.65,3.7,4.4,1.04,10.5,1.26,3.5,1.77,1.98,1.34,2.95,1.82,1.85,1.18,1.23,2.2,1.0,1.0,1.18,1.03,2.21,1.69,9.0,2.48,1.21,1.4,1.71,2.2,3.0
Germany 3. Liga,2023-08-23,14:00:00,3,Erzgebirge Aue,Sandhausen,2.7,3.4,2.28,1.04,11.0,1.22,3.8,1.7,2.0,1.32,3.1,1.6,2.15,1.58,1.28,1.41,3.0,1.0,1.42,1.58,3.0,2.19,9.0,1.86,1.15,1.28,1.51,1.98,2.45
