League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Slovenia PrvaLiga,2023-12-07,11:00:00,18,Mura,Rogaška,2.45,2.2,3.7,1.75,3.9,4.0,1.32,3.1,1.01,9.5,1.25,3.5,1.8,1.9,1.65,2.1,1.22,1.27,1.67,0.75,0.75,1.17,1.13,2.3,1.5,9.8,2.97,1.15,4.8,1.3,3.2,1.54,2.42,1.89,1.91,2.37,1.56
Slovenia PrvaLiga,2023-12-07,13:30:00,18,Olimpija,Bravo,2.2,2.2,4.8,1.5,4.33,6.0,1.36,2.87,1.05,10.0,1.26,3.5,1.75,1.95,1.83,1.85,1.17,1.24,2.2,1.88,0.88,2.12,1.41,3.53,1.39,9.8,3.52,0.0,0.0,1.38,2.71,1.73,2.07,2.17,1.67,0.0,0.0
Egypt Egyptian Premier League,2023-12-07,14:00:00,8,Zamalek,Al Ittihad,2.2,2.25,4.75,1.59,3.75,4.8,1.33,3.0,1.04,9.0,1.22,3.85,1.63,1.91,1.81,2.0,1.13,1.2,2.2,1.33,1.33,1.62,1.43,3.05,1.5,9.6,2.99,0.0,0.0,1.35,2.84,1.68,2.19,2.07,1.76,2.64,1.4
Netherlands Eredivisie,2023-12-07,14:45:00,15,PSV,Heerenveen,1.5,3.25,9.5,1.15,7.7,12.0,1.17,5.0,1.01,36.0,1.06,8.27,1.3,3.33,1.8,1.95,1.04,1.05,4.5,3.0,0.86,2.59,1.14,3.73,1.2,11.5,6.25,1.18,3.95,1.35,2.75,1.63,2.1,2.0,1.68,2.55,1.41
England Premier League,2023-12-07,16:30:00,15,Everton,Newcastle United,3.6,2.2,3.0,3.25,3.55,2.05,1.4,2.75,1.08,12.0,1.31,3.6,1.82,2.04,1.75,2.0,1.55,1.28,1.34,0.57,0.83,1.79,1.37,3.16,2.43,8.0,1.72,1.16,4.25,1.3,2.95,1.54,2.25,1.89,1.8,2.35,1.49
France Ligue 1,2023-12-07,16:30:00,12,Brest,Strasbourg,2.6,2.1,4.5,1.93,3.3,3.6,1.44,2.63,1.07,8.25,1.37,3.22,2.05,1.77,1.95,1.8,1.25,1.3,1.91,1.83,0.67,1.72,0.86,2.58,1.61,8.9,2.82,1.34,2.88,1.65,2.13,2.12,1.69,2.81,1.39,3.86,1.2
Uruguay Primera División,2023-12-07,17:00:00,15,Racing,Cerro,3.1,1.95,4.0,2.15,3.1,3.5,1.53,2.38,0.0,0.0,0.0,0.0,2.3,1.55,2.1,1.67,0.0,0.0,0.0,1.35,1.06,1.29,1.2,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-12-07,17:00:00,15,Nacional,Torque,2.25,2.3,5.0,1.65,4.0,4.75,1.36,3.0,0.0,0.0,0.0,0.0,1.7,2.0,1.8,1.91,0.0,0.0,0.0,2.17,1.33,1.69,1.38,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-12-07,17:00:00,15,Feyenoord,Volendam,1.33,4.0,13.0,1.07,11.0,18.0,1.11,6.5,1.01,51.0,1.03,12.0,1.15,5.0,1.95,1.8,1.01,1.01,6.5,2.29,0.14,2.21,1.14,3.35,1.15,13.0,7.5,1.18,3.95,1.34,2.8,1.61,2.12,1.98,1.7,2.5,1.42
Uruguay Primera División,2023-12-07,17:00:00,15,La Luz,Fénix,3.75,1.95,3.25,2.85,2.95,2.55,1.53,2.38,0.0,0.0,0.0,0.0,2.1,1.65,2.0,1.73,0.0,0.0,0.0,0.89,0.78,1.4,1.58,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-12-07,17:00:00,15,Defensor Sporting,Danubio,2.5,2.1,5.0,1.8,3.4,4.2,1.44,2.63,0.0,0.0,0.0,0.0,2.0,1.7,2.0,1.73,0.0,0.0,0.0,1.94,0.78,1.79,1.15,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2023-12-07,17:15:00,15,Tottenham Hotspur,West Ham United,2.3,2.5,4.0,1.87,3.85,3.5,1.25,3.75,1.04,21.0,1.16,5.7,1.44,2.67,1.5,2.5,1.18,1.17,2.08,2.0,1.43,2.0,1.24,3.24,1.65,8.5,2.55,1.15,4.4,1.29,3.05,1.52,2.28,1.88,1.81,2.33,1.5
