League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Czech Republic First League,2023-05-21,10:00:00,3,Pardubice,Zlín,2.07,3.3,3.0,1.05,9.0,1.22,4.0,1.77,1.83,1.33,3.05,1.6,2.25,1.28,1.22,1.75,1.33,0.44,1.33,1.22,2.55,1.43,6.5,3.05,0.0,1.25,1.52,1.88,2.23
Czech Republic First League,2023-05-21,10:00:00,0,Hradec Králové,Slovan Liberec,2.45,3.4,2.76,1.02,13.0,1.23,3.6,1.69,1.93,1.35,3.27,1.62,2.16,1.44,1.3,1.53,1.31,1.28,1.55,1.28,2.83,1.57,6.0,2.65,0.0,1.28,1.57,1.91,2.34
Germany Bundesliga,2023-05-21,10:30:00,33,Mainz 05,Stuttgart,2.31,3.35,2.72,1.04,14.5,1.23,4.23,1.57,2.25,1.33,3.25,1.57,2.25,1.43,1.29,1.53,1.5,0.56,1.68,1.51,3.19,1.95,7.0,2.25,1.33,1.61,1.98,2.46,3.2
Russia Russian Premier League,2023-05-21,10:30:00,28,Spartak Moskva,CSKA Moskva,2.41,3.2,2.67,0.0,0.0,1.19,4.15,1.7,2.14,1.31,3.26,1.57,2.34,1.5,1.33,1.64,2.15,1.62,1.78,1.46,3.24,1.65,8.0,2.8,0.0,1.52,1.85,2.27,3.1
Brazil Serie B,2023-05-21,11:00:00,7,Chapecoense,Juventude,1.91,3.2,3.9,1.07,8.7,1.4,2.73,2.2,1.6,1.53,2.38,2.1,1.67,1.28,1.28,1.7,1.67,0.0,1.64,1.29,2.93,0.0,0.0,0.0,0.0,1.26,1.49,1.95,2.4
Estonia Meistriliiga,2023-05-21,11:00:00,13,Paide,Vaprus,1.32,4.97,7.15,1.03,14.75,1.23,3.73,1.73,2.0,1.32,3.0,2.1,1.68,1.08,1.11,2.88,1.14,2.0,1.7,1.27,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-05-21,11:00:00,27,Rukh Vynnyky,Lviv,1.8,3.2,4.1,1.08,6.5,1.35,2.9,2.2,1.6,1.45,2.5,1.95,1.75,1.1,1.3,1.9,1.15,0.38,1.48,0.74,2.22,1.44,9.1,3.44,1.35,2.0,2.13,2.9,4.0
Denmark Superliga,2023-05-21,11:05:00,8,Viborg,Brøndby,2.15,3.25,3.05,1.04,8.5,1.25,3.6,1.93,1.95,1.36,3.0,1.7,2.05,1.3,1.3,1.78,1.86,1.29,1.69,1.54,3.23,1.75,8.0,2.52,1.23,1.47,1.82,2.35,3.1
Spain Segunda División,2023-05-21,11:15:00,41,Real Oviedo,Racing Santander,2.33,3.0,2.96,1.12,5.5,1.5,2.45,2.43,1.43,1.57,2.3,2.1,1.67,1.3,1.32,1.62,1.6,1.05,1.22,1.26,2.48,1.47,6.0,3.1,1.34,1.63,2.1,2.9,3.48
Spain La Liga,2023-05-21,11:15:00,35,Atlético Madrid,CA Osasuna,1.36,4.2,7.8,1.04,13.0,1.26,4.0,1.86,2.04,1.33,3.25,2.1,1.67,1.07,1.17,3.2,2.12,1.12,1.94,1.25,3.19,1.17,10.0,7.0,1.3,1.52,1.87,2.33,2.9
Switzerland Super League,2023-05-21,11:30:00,34,Basel,Lugano,2.1,3.3,3.1,1.02,12.0,1.17,4.7,1.63,2.12,1.3,3.4,1.57,2.25,1.35,1.29,1.73,1.38,1.31,1.84,1.66,3.5,1.66,9.2,2.68,1.25,1.47,1.88,2.4,3.4
Switzerland Super League,2023-05-21,11:30:00,34,Zürich,Grasshopper,1.89,3.35,3.7,1.04,10.0,1.25,3.75,1.69,2.02,1.33,3.25,1.67,2.1,1.18,1.2,1.95,1.25,0.88,1.47,1.38,2.85,1.73,9.5,2.49,1.12,1.26,1.49,1.95,2.4
Portugal Liga NOS,2023-05-21,11:30:00,33,Vitória Guimarães,Gil Vicente,1.83,3.35,3.95,1.05,12.0,1.3,3.47,1.99,1.89,1.38,2.75,1.88,1.9,1.2,1.22,2.05,1.88,0.81,1.52,1.52,3.04,1.64,8.5,2.66,1.2,1.33,1.6,2.05,2.7
Portugal LigaPro,2023-05-21,11:30:00,33,Torreense,FC Penafiel,2.22,3.1,2.89,1.05,7.2,1.4,2.67,1.99,1.67,1.49,2.45,1.95,1.78,1.25,1.28,1.66,1.5,1.25,1.5,1.29,2.79,2.05,5.5,1.95,1.25,1.56,1.73,2.12,0.0
Bulgaria First League,2023-05-21,11:45:00,2,Septemvri Sofia,OFK Pirin,2.32,3.1,2.71,1.08,7.0,1.36,3.0,2.05,1.58,1.44,2.62,1.91,1.85,1.36,1.36,1.62,0.73,0.67,1.36,1.2,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2023-05-21,12:00:00,9,KFUM,Moss,1.61,4.15,4.2,1.03,11.0,1.2,4.33,1.61,2.1,1.29,3.5,1.62,2.2,1.22,1.25,1.95,1.25,1.0,1.28,1.19,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
