League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-10-06,10:00:00,3,Al Ittihad,El Gounah,2.63,2.0,4.33,1.89,3.0,3.65,1.47,2.45,1.04,7.25,1.4,2.7,2.1,1.52,2.0,1.73,1.22,1.33,1.77,3.0,1.0,1.45,2.3,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-10-06,11:30:00,13,Levski Krumovgrad,Botev Vratsa,2.35,2.18,5.53,1.78,3.05,3.75,1.44,2.76,1.07,8.0,1.36,3.0,2.1,1.67,1.95,1.78,1.14,1.22,2.0,1.67,0.67,1.39,1.04,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-10-06,11:30:00,11,IMT Novi Beograd,Radnik Surdulica,2.67,2.12,4.1,2.05,3.1,3.45,1.4,2.75,1.07,7.0,1.38,2.8,2.1,1.65,1.92,1.84,1.29,1.25,1.6,1.75,0.75,1.39,0.84,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-10-06,12:00:00,12,U Craiova 1948,Hermannstadt,3.0,2.1,3.5,2.2,3.1,3.2,1.4,2.75,0.0,0.0,0.0,0.0,2.0,1.75,1.73,2.0,0.0,0.0,0.0,1.0,1.2,1.68,1.28,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-10-06,12:00:00,4,Ilves,Oulu,2.4,2.25,3.75,1.83,3.6,3.8,1.3,3.4,1.04,10.0,1.22,4.0,1.7,2.1,1.67,2.1,1.25,1.25,1.85,1.17,1.42,1.3,1.29,2.59,1.45,9.0,3.28,1.3,3.2,1.53,2.43,1.91,1.89,2.41,1.54,3.0,1.33
Slovakia Super Liga,2023-10-06,12:30:00,10,Ružomberok,Zlaté Moravce,2.34,2.14,4.75,1.8,3.4,4.0,1.4,2.82,1.02,8.9,1.28,3.2,1.91,1.83,1.82,1.88,1.2,1.26,1.94,1.6,0.2,1.26,1.28,2.54,1.62,7.5,2.88,0.0,0.0,1.33,3.0,1.46,2.52,1.83,1.98,2.32,1.54
Croatia Prva HNL,2023-10-06,13:00:00,11,Slaven Koprivnica,Varaždin,2.9,2.1,3.25,2.55,3.18,2.72,1.36,3.0,1.06,8.0,1.3,3.4,1.95,1.79,1.73,2.0,1.44,1.3,1.5,1.4,1.0,1.31,1.36,2.67,1.75,8.0,2.44,1.27,3.28,1.53,2.34,1.85,1.95,2.49,1.47,3.42,1.25
Poland Ekstraklasa,2023-10-06,13:00:00,11,Korona Kielce,Warta Poznań,3.2,2.0,3.75,2.65,3.1,2.7,1.5,2.5,1.08,7.0,1.42,2.75,2.25,1.65,1.95,1.8,1.36,1.31,1.48,1.25,1.0,1.78,1.29,3.07,1.82,8.0,2.39,1.29,3.4,1.46,2.52,1.9,1.9,2.37,1.51,3.2,1.3
Serbia SuperLiga,2023-10-06,13:00:00,11,Radnički Niš,Napredak,2.35,2.15,5.02,1.65,3.45,5.0,1.43,2.6,1.07,7.9,1.39,2.93,2.3,1.55,2.05,1.73,1.14,1.22,2.05,2.0,1.0,1.74,1.37,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-10-06,13:00:00,3,Pharco,Ceramica Cleopatra,3.4,1.91,3.5,3.0,2.76,2.28,1.58,2.2,1.07,6.25,1.49,2.43,2.42,1.39,2.2,1.62,1.48,1.36,1.39,0.0,0.0,1.48,1.68,3.16,2.2,7.0,2.0,1.38,2.8,1.65,2.1,2.05,1.7,2.63,1.43,3.4,1.29
