League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Netherlands Eerste Divisie,2024-03-04,10:00:00,28,MVV,Dordrecht,2.5,2.6,3.4,2.05,4.0,3.1,1.19,4.2,1.02,29.0,1.11,6.5,1.38,3.0,1.36,3.0,1.38,1.18,1.78,1.36,1.43,1.44,1.46,2.9,2.04,8.9,1.99,1.22,4.0,1.36,2.79,1.71,2.11,2.13,1.7,2.71,1.38
Bulgaria First League,2024-03-04,10:00:00,23,Arda,OFK Pirin,1.95,2.25,7.5,1.5,3.8,6.5,1.4,2.75,1.03,8.2,1.3,3.08,2.03,1.73,2.2,1.62,1.06,1.21,2.71,1.58,0.92,1.38,1.06,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2024-03-04,11:00:00,28,Adana Demirspor,Fatih Karagümrük,2.88,2.25,3.6,1.99,3.74,3.52,1.36,3.0,1.05,13.0,1.25,3.82,1.77,2.05,1.67,2.1,1.42,1.33,1.7,1.93,0.43,1.46,1.22,2.68,2.18,8.8,1.92,1.26,3.34,1.51,2.39,1.89,1.85,2.44,1.49,3.28,1.27
Romania Liga I,2024-03-04,12:00:00,29,Sepsi,Voluntari,2.45,2.05,4.5,1.6,3.92,5.4,1.46,2.55,1.06,9.5,1.36,2.95,1.93,1.85,1.95,1.8,1.16,1.25,1.95,1.73,0.93,1.6,1.2,2.8,1.51,8.6,3.06,1.47,2.42,1.85,1.85,2.4,1.48,3.34,1.26,5.1,1.15
Bulgaria First League,2024-03-04,12:30:00,23,Hebar 1918,Levski Sofia,8.0,2.1,2.1,6.91,4.2,1.43,1.5,2.5,1.05,6.95,1.44,2.65,2.09,1.63,2.63,1.44,2.6,1.18,1.04,1.08,1.58,1.46,1.73,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2024-03-04,13:00:00,25,Rudeš,Gorica,4.2,2.0,2.6,3.75,3.4,1.95,1.4,2.75,1.07,7.5,1.4,2.75,2.05,1.7,1.85,1.85,1.8,1.33,1.22,0.55,0.75,1.41,1.19,2.6,2.2,7.5,1.91,1.36,2.9,1.67,2.07,2.13,1.63,2.9,1.36,3.7,1.23
Turkey Süper Lig,2024-03-04,14:00:00,28,Antalyaspor,Gazişehir Gaziantep,2.4,2.25,4.5,1.81,3.66,4.38,1.36,3.0,1.03,10.65,1.27,3.61,1.9,1.9,1.8,1.91,1.28,1.3,2.0,1.67,1.0,1.44,1.21,2.65,1.51,9.4,3.08,1.24,3.48,1.47,2.49,1.83,1.91,2.33,1.53,3.08,1.3
Turkey Süper Lig,2024-03-04,14:00:00,28,Alanyaspor,Trabzonspor,3.4,2.2,3.0,2.68,3.26,2.68,1.36,3.0,1.05,13.0,1.25,3.82,1.9,1.9,1.67,2.1,1.65,1.33,1.45,1.5,1.4,1.44,1.2,2.64,1.88,9.0,2.22,1.31,3.04,1.59,2.21,2.02,1.74,2.65,1.42,3.65,1.22
Portugal LigaPro,2024-03-04,15:00:00,24,Academico Viseu,Santa Clara,3.7,1.83,3.2,3.0,3.0,2.3,1.57,2.25,1.07,6.5,1.45,2.5,2.38,1.47,2.1,1.67,1.53,1.3,1.38,1.82,2.09,1.4,1.47,2.87,2.15,9.0,1.89,1.25,3.6,1.42,2.62,1.72,2.1,2.14,1.69,2.62,1.42
Romania Liga I,2024-03-04,15:00:00,29,CS U Craiova,Rapid Bucureşti,3.0,2.05,3.4,2.43,3.4,2.84,1.45,2.6,1.07,7.5,1.33,3.1,2.04,1.76,1.8,1.95,1.35,1.28,1.47,1.79,1.57,1.74,1.36,3.1,1.55,9.0,2.86,1.28,3.2,1.52,2.3,1.9,1.8,2.48,1.45,3.34,1.26
