League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Slovakia Super Liga,2023-11-01,11:00:00,4,Slovan Bratislava,Zemplín Michalovce,1.62,2.65,8.0,1.21,6.0,12.0,1.3,3.4,1.02,12.0,1.17,4.75,1.48,2.47,2.1,1.68,1.01,1.08,3.5,2.67,0.33,1.57,1.25,2.82,1.09,13.7,9.5,1.19,4.4,1.32,3.1,1.42,2.65,1.93,1.88,2.13,1.63
Bulgaria First League,2023-11-01,12:00:00,3,Etar,CSKA Sofia,9.5,2.6,1.73,7.0,4.4,1.37,1.3,3.4,1.02,9.2,1.27,3.28,1.91,1.91,2.2,1.62,3.3,1.09,1.07,0.5,2.38,1.34,1.61,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-11-01,13:00:00,34,Tammeka,Kuressaare,2.7,2.25,3.5,2.25,3.5,2.56,1.33,3.0,1.0,10.5,1.2,3.9,1.7,2.05,1.58,2.17,1.35,1.27,1.47,0.76,1.17,1.55,1.8,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-11-01,13:00:00,34,Tallinna FC Levadia,Vaprus,1.57,2.63,10.0,1.18,5.7,10.5,1.25,3.5,1.01,17.0,1.14,5.0,1.55,2.3,2.2,1.64,1.02,1.08,4.5,2.41,1.59,1.93,1.26,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2023-11-01,13:00:00,0,Honka,VPS,3.14,2.2,3.84,2.07,3.1,3.05,1.45,2.9,1.07,8.0,1.34,3.0,1.98,1.73,1.83,2.03,1.3,1.29,1.53,1.5,1.86,1.59,1.36,2.95,1.59,8.5,2.83,1.16,4.4,1.32,3.1,1.64,2.22,2.03,1.77,2.6,1.44
Estonia Meistriliiga,2023-11-01,14:00:00,34,Trans,Tallinna FC Flora,8.09,2.7,1.74,9.9,5.8,1.18,1.3,3.2,1.02,11.5,1.14,4.7,1.47,2.5,1.98,1.79,3.2,1.12,1.04,1.38,2.38,1.59,1.88,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-11-01,14:30:00,7,Arda,Levski Sofia,4.33,2.0,2.88,3.4,3.1,2.07,1.5,2.5,1.05,7.3,1.47,2.55,2.37,1.5,2.0,1.73,1.68,1.33,1.31,2.33,1.33,1.49,1.86,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-11-01,15:00:00,8,Red Star Belgrade,Bačka Topola,1.69,2.62,8.15,1.25,5.28,7.86,1.25,3.5,1.02,17.0,1.11,5.5,1.44,2.59,1.85,1.85,1.07,1.13,3.3,3.0,2.2,2.46,1.56,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0
Scotland Premiership,2023-11-01,16:45:00,11,Dundee,Rangers,7.5,2.63,1.73,7.25,4.7,1.28,1.25,3.75,1.02,13.0,1.16,5.0,1.52,2.35,1.91,1.91,3.4,1.14,1.07,1.5,2.25,1.26,1.94,3.2,4.99,11.7,1.25,1.13,4.8,1.28,3.2,1.51,2.39,1.87,1.87,2.36,1.52
England EFL League One,2023-11-01,16:45:00,7,Fleetwood Town,Blackpool,3.4,2.05,3.4,3.0,3.1,2.1,1.44,2.6,1.07,9.5,1.36,3.1,1.98,1.73,1.83,1.95,1.47,1.3,1.47,0.5,1.0,1.11,1.14,2.25,2.08,9.1,1.99,1.2,4.25,1.34,2.88,1.62,2.17,2.05,1.72,2.65,1.42
Scotland Premiership,2023-11-01,16:45:00,11,Celtic,St. Mirren,1.57,2.88,10.0,1.1,6.5,14.0,1.22,4.0,1.02,13.0,1.12,6.0,1.44,2.67,2.05,1.7,1.03,1.1,4.6,2.5,2.0,2.33,1.06,3.39,1.09,15.5,9.45,1.12,5.0,1.26,3.34,1.48,2.47,1.82,1.92,2.27,1.56
Scotland Premiership,2023-11-01,16:45:00,11,Motherwell,Aberdeen,3.25,2.1,3.4,2.64,3.05,2.35,1.4,2.75,1.06,10.0,1.33,3.25,1.95,1.75,1.75,2.0,1.44,1.33,1.47,1.4,1.0,1.46,0.95,2.41,1.76,9.5,2.43,1.13,4.75,1.28,3.2,1.53,2.34,1.89,1.85,2.41,1.5
Scotland Premiership,2023-11-01,16:45:00,11,St. Johnstone,Kilmarnock,3.4,2.0,3.4,3.3,3.0,2.0,1.5,2.5,1.08,8.5,1.42,2.8,2.15,1.62,1.95,1.8,1.46,1.34,1.44,0.5,0.5,0.96,1.4,2.36,2.28,9.3,1.85,1.17,4.2,1.34,2.88,1.63,2.14,2.06,1.71,2.69,1.41
Scotland Premiership,2023-11-01,16:45:00,11,Hearts,Livingston,2.38,2.2,5.0,1.6,3.45,4.6,1.4,2.75,1.05,11.0,1.33,3.4,1.87,1.83,1.95,1.8,1.19,1.27,2.05,1.0,1.0,1.32,0.9,2.22,1.34,11.0,4.02,1.12,5.1,1.25,3.42,1.48,2.47,1.82,1.92,2.27,1.56
Paraguay Division Profesional,2023-11-01,18:00:00,18,Sportivo Ameliano,Guaraní,0.0,0.0,0.0,2.17,3.45,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.98,0.0,0.0,0.0,0.0,0.0,1.16,1.47,1.56,1.14,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2023-11-01,19:00:00,31,Internacional,América Mineiro,2.05,2.4,6.0,1.38,4.2,5.8,1.33,3.25,1.02,10.0,1.25,3.6,1.58,2.22,1.91,1.91,1.13,1.2,2.6,1.6,0.4,1.62,1.45,3.07,1.37,9.5,3.8,1.17,4.1,1.3,3.0,1.83,2.28,1.87,1.82,2.33,1.5
Brazil Serie A,2023-11-01,19:00:00,31,Corinthians,Atlético PR,3.4,2.0,3.6,2.15,3.0,2.98,1.5,2.5,1.08,8.5,1.44,2.75,2.15,1.62,1.95,1.8,1.41,1.34,1.5,1.6,1.14,1.74,1.32,3.06,1.91,8.0,2.15,1.2,3.75,1.37,2.65,2.1,2.07,2.02,1.68,2.55,1.41
Brazil Serie B,2023-11-01,20:00:00,35,Atlético GO,Novorizontino,2.52,2.02,5.04,1.92,3.3,3.9,1.51,2.46,1.1,6.5,1.42,2.7,2.29,1.55,2.1,1.7,1.2,1.33,1.9,2.12,1.18,1.67,1.6,3.27,1.75,9.5,2.4,1.14,5.0,1.25,3.5,1.45,2.55,1.83,1.98,2.27,1.56
Brazil Serie A,2023-11-01,20:00:00,31,Coritiba,Grêmio,3.5,2.25,2.88,2.58,3.35,2.24,1.36,3.0,1.04,12.0,1.28,3.75,1.69,2.04,1.67,2.1,1.58,1.29,1.38,0.86,1.0,1.57,1.46,3.03,2.2,8.5,1.85,1.12,5.1,1.29,3.05,1.53,2.28,1.87,1.82,2.33,1.5
Argentina Primera División,2023-11-01,20:00:00,11,Defensa y Justicia,Racing Club,3.1,2.1,3.5,2.55,3.19,2.8,1.44,2.63,1.06,10.5,1.28,3.3,1.99,1.78,1.8,1.91,1.45,1.25,1.55,1.79,1.11,1.52,1.43,2.95,2.2,8.0,1.91,1.27,3.55,1.5,2.48,1.95,1.85,2.45,1.5,3.4,1.29
Brazil Serie A,2023-11-01,20:00:00,31,Flamengo,Santos,2.0,2.3,7.0,1.37,4.15,6.2,1.33,3.25,1.03,13.0,1.25,3.75,1.68,2.05,2.05,1.7,1.1,1.2,2.7,1.92,0.73,1.78,1.19,2.97,1.3,10.0,4.35,1.1,5.4,1.29,3.0,1.91,2.28,1.86,1.82,2.3,1.5
Paraguay Division Profesional,2023-11-01,20:30:00,18,General Caballero JLM,Nacional Asunción,0.0,0.0,0.0,3.4,3.3,1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.97,1.83,0.0,0.0,0.0,0.0,0.0,1.32,1.42,1.26,1.2,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-11-01,20:30:00,0,Columbus Crew,Atlanta United FC,2.2,2.41,4.63,1.43,4.4,4.8,1.28,3.48,1.03,11.0,1.18,4.75,1.53,2.2,1.59,2.29,1.19,1.22,2.17,1.68,1.5,1.89,1.34,3.23,1.5,8.0,3.1,1.25,3.25,1.48,2.38,1.82,1.87,2.28,1.52,2.95,1.3
Brazil Serie A,2023-11-01,21:30:00,31,Botafogo,Palmeiras,3.6,2.0,3.25,2.57,2.93,2.49,1.5,2.5,1.08,8.5,1.42,2.8,2.27,1.56,1.95,1.8,1.5,1.34,1.4,2.33,1.4,1.94,1.58,3.52,1.97,7.5,2.08,1.19,3.9,1.36,2.75,2.0,2.1,2.02,1.68,2.55,1.41
