League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-02-04,07:30:00,24,Pendikspor,Adana Demirspor,2.5,2.3,3.4,2.18,3.55,3.1,1.31,3.28,1.05,13.0,1.22,4.12,1.69,2.12,1.6,2.3,1.44,1.3,1.66,1.25,0.58,1.16,1.34,2.5,1.67,8.0,2.6,1.28,3.5,1.5,2.43,1.93,1.88,2.5,1.49,3.45,1.28
Romania Liga I,2024-02-04,08:00:00,24,Universitatea Cluj,UTA Arad,2.5,2.05,4.6,1.75,3.5,4.5,1.45,2.55,1.06,10.0,1.35,2.95,2.05,1.72,1.95,1.78,1.22,1.25,1.88,1.0,0.92,1.65,1.28,2.93,1.55,8.0,3.02,1.39,2.67,1.72,2.0,2.19,1.57,2.98,1.32,4.5,1.19
Portugal LigaPro,2024-02-04,08:00:00,20,Leixões,CD Nacional,3.78,2.02,2.89,2.8,3.3,2.45,1.44,2.67,1.03,8.0,1.31,3.04,2.0,1.75,1.79,1.92,1.59,1.32,1.34,0.67,1.56,1.41,1.4,2.81,1.69,8.5,2.53,1.09,5.65,1.21,3.74,1.39,2.77,1.7,2.03,2.1,1.65
Netherlands Eredivisie,2024-02-04,08:15:00,20,Vitesse,Go Ahead Eagles,3.25,2.2,3.1,2.75,3.55,2.45,1.36,3.0,1.03,10.5,1.25,3.9,1.83,1.94,1.7,2.05,1.5,1.33,1.37,0.6,1.3,1.38,1.09,2.47,1.82,7.5,2.3,1.2,3.5,1.43,2.6,1.74,1.95,2.1,1.58,2.8,1.34
Italy Serie A,2024-02-04,08:30:00,23,Torino,Salernitana,2.1,2.2,7.0,1.48,4.15,7.3,1.44,2.63,1.09,10.5,1.4,3.0,2.2,1.68,2.25,1.57,1.13,1.25,2.67,1.82,0.55,1.36,0.95,2.31,1.27,11.0,4.8,1.29,3.14,1.58,2.3,1.99,1.81,2.55,1.47,3.48,1.24
England Championship,2024-02-04,09:00:00,30,Middlesbrough,Sunderland,2.63,2.2,4.0,2.08,3.55,3.45,1.36,3.0,1.04,12.0,1.28,3.75,1.85,1.96,1.67,2.1,1.8,1.25,1.83,1.4,1.13,1.58,1.57,3.15,1.72,7.5,2.6,1.18,4.6,1.29,3.45,1.5,2.45,1.95,1.85,2.43,1.52
France Ligue 1,2024-02-04,09:00:00,20,Monaco,Le Havre,2.05,2.38,6.0,1.47,4.45,6.9,1.33,3.25,1.05,12.0,1.24,4.2,1.7,2.15,1.8,1.95,1.12,1.21,2.5,1.9,0.91,1.69,1.04,2.73,1.41,9.8,3.62,1.36,2.9,1.62,2.28,2.01,1.8,2.57,1.5,3.2,1.3
Germany 2. Bundesliga,2024-02-04,09:30:00,20,Hannover 96,Hansa Rostock,2.2,2.3,5.5,1.57,4.0,5.5,1.33,3.25,1.03,15.0,1.21,3.75,1.75,2.0,1.8,1.91,1.16,1.25,2.25,2.1,0.7,1.87,1.15,3.02,1.45,9.0,3.28,1.14,4.55,1.29,3.45,1.5,2.45,1.93,1.88,2.43,1.52
Germany 2. Bundesliga,2024-02-04,09:30:00,20,Elversberg,Kaiserslautern,2.63,2.38,3.6,2.1,3.75,3.1,1.3,3.4,1.03,17.0,1.18,4.5,1.6,2.25,1.53,2.38,1.33,1.27,1.78,1.4,0.5,1.34,1.62,2.96,1.85,8.0,2.28,1.2,4.25,1.38,2.9,1.67,2.12,2.12,1.67,2.85,1.38
Germany 2. Bundesliga,2024-02-04,09:30:00,20,Paderborn,Fortuna Düsseldorf,3.0,2.38,3.0,2.5,3.6,2.55,1.29,3.5,1.02,18.0,1.14,4.7,1.57,2.25,1.5,2.5,1.53,1.27,1.51,1.7,1.7,1.87,1.44,3.31,1.91,8.0,2.1,1.2,4.25,1.38,2.88,1.67,2.12,2.12,1.66,2.85,1.38
Belgium Pro League,2024-02-04,09:30:00,24,Royal Antwerp FC,Club Brugge,3.8,2.15,2.5,3.5,3.6,2.0,1.32,3.1,1.05,14.75,1.23,4.25,1.8,2.0,1.55,2.25,1.78,1.28,1.3,2.33,1.42,1.91,1.62,3.53,2.23,8.8,1.88,1.25,3.42,1.54,2.42,1.9,1.9,2.4,1.55,3.18,1.28
Spain La Liga,2024-02-04,10:00:00,23,Villarreal,Cádiz,2.25,2.25,5.5,1.65,4.0,5.5,1.36,3.0,1.06,14.0,1.28,3.75,1.8,2.0,1.8,1.95,1.17,1.24,2.2,1.0,0.42,1.42,0.95,2.37,1.44,9.0,3.35,1.25,3.3,1.47,2.38,1.81,1.88,2.25,1.53,2.95,1.3
Spain Segunda División,2024-02-04,10:00:00,25,Racing Club de Ferrol,SD Eibar,3.75,1.95,3.4,2.95,3.1,2.45,1.53,2.38,1.11,7.31,1.5,2.5,2.25,1.6,2.0,1.73,1.5,1.3,1.4,1.85,1.31,1.43,1.37,2.8,2.1,8.0,2.0,1.3,3.25,1.58,2.28,2.0,1.8,2.7,1.43,3.75,1.25
Turkey Süper Lig,2024-02-04,10:00:00,24,Kasımpaşa,Alanyaspor,2.62,2.3,3.2,2.32,3.6,2.82,1.36,3.4,1.04,15.0,1.19,4.5,1.63,2.22,1.55,2.4,1.47,1.3,1.63,1.67,0.83,1.63,1.22,2.85,1.73,8.0,2.4,1.24,3.75,1.45,2.63,1.83,1.98,2.33,1.56,3.2,1.32
Switzerland Super League,2024-02-04,10:15:00,22,Yverdon Sport,Zürich,4.33,2.3,2.5,2.41,3.47,2.47,1.33,3.25,1.04,10.0,1.22,4.0,1.74,2.02,1.67,2.1,1.85,1.22,1.25,1.91,1.18,1.51,1.64,3.15,2.42,8.0,1.75,1.17,4.2,1.34,2.88,1.63,2.14,2.05,1.72,2.65,1.42
Switzerland Challenge League,2024-02-04,10:15:00,20,Baden,Bellinzona,3.75,2.1,2.63,3.6,3.5,2.05,1.36,3.0,1.06,8.0,1.25,3.75,1.95,1.85,1.8,1.91,1.7,1.29,1.3,0.8,1.3,1.44,1.12,2.56,2.06,8.7,1.93,1.19,4.0,1.37,2.75,2.2,2.09,2.14,1.69,2.75,1.37
Switzerland Challenge League,2024-02-04,10:15:00,20,Vaduz,Neuchâtel Xamax,2.88,2.25,3.2,2.45,3.5,2.88,1.33,3.25,1.05,9.0,1.2,4.33,1.7,2.1,1.57,2.25,1.5,1.3,1.44,1.3,1.0,1.55,1.6,3.15,2.24,8.9,1.79,1.19,4.2,1.32,2.98,2.2,2.2,2.02,1.76,2.54,1.43
Romania Liga I,2024-02-04,10:30:00,24,Sepsi,CS U Craiova,3.2,2.0,3.2,2.55,1.73,7.16,1.42,2.65,1.05,8.0,1.3,3.2,2.15,1.67,1.75,1.93,1.42,1.32,1.42,1.83,1.33,1.59,1.55,3.14,2.2,7.5,1.91,1.33,2.91,1.88,1.93,2.08,1.67,2.75,1.37,3.84,1.2
Netherlands Eredivisie,2024-02-04,10:30:00,20,AZ,Feyenoord,4.33,2.38,2.38,5.96,2.11,2.14,1.3,3.4,1.02,10.0,1.2,4.0,1.58,2.22,1.62,2.2,1.95,1.25,1.25,1.82,2.5,1.66,2.17,3.83,2.55,7.5,1.68,1.25,3.3,1.48,2.38,1.83,1.86,2.32,1.5,3.05,1.29
Netherlands Eredivisie,2024-02-04,10:30:00,20,Utrecht,Volendam,1.83,2.5,7.0,1.63,2.63,8.45,1.29,3.5,1.03,11.0,1.2,4.5,1.56,2.27,1.91,1.91,1.07,1.12,3.0,1.1,0.45,1.51,1.02,2.53,1.16,13.0,7.0,1.12,5.3,1.21,3.55,1.38,2.6,1.67,2.04,2.04,1.67
France Ligue 1,2024-02-04,11:00:00,20,Lille,Clermont,1.91,2.38,7.5,1.41,4.69,7.56,1.36,3.0,1.05,14.0,1.26,4.0,1.75,1.95,2.05,1.7,1.08,1.18,2.9,2.3,0.9,1.56,1.2,2.76,1.33,10.0,4.25,1.32,2.98,1.68,2.19,2.1,1.74,2.69,1.42,3.65,1.22
France Ligue 1,2024-02-04,11:00:00,20,Metz,Lorient,3.1,1.95,4.0,3.81,1.71,3.83,1.57,2.25,1.1,7.5,1.5,2.65,2.33,1.53,2.1,1.67,1.33,1.4,1.65,0.6,0.6,1.14,0.96,2.1,1.71,8.6,2.59,1.4,2.77,1.74,2.07,2.19,1.67,2.93,1.33,4.2,1.17
Greece Super League,2024-02-04,11:00:00,21,OFI,Kifisia,2.38,2.25,4.75,1.64,4.22,3.79,1.36,3.0,1.04,12.0,1.25,3.75,1.68,2.05,1.75,2.0,1.2,1.22,2.1,1.45,0.5,1.36,0.97,2.33,1.58,8.6,2.91,1.5,2.41,1.91,1.83,2.52,1.46,3.42,1.25,4.7,1.16
Portugal LigaPro,2024-02-04,11:00:00,20,CS Marítimo,Benfica II,2.51,2.26,4.73,1.51,6.87,3.31,1.4,3.0,1.02,8.9,1.28,3.2,1.91,1.84,1.81,1.95,1.21,1.25,1.7,1.5,1.2,1.59,1.49,3.08,1.64,8.5,2.64,1.14,4.55,1.28,3.35,1.5,2.4,2.0,1.8,2.45,1.49
Italy Serie A,2024-02-04,11:00:00,23,Napoli,Hellas Verona,1.95,2.38,7.0,2.2,1.96,6.81,1.36,3.0,1.06,14.0,1.22,4.0,1.78,1.92,2.0,1.75,1.09,1.15,2.7,1.55,0.42,1.96,1.16,3.12,1.36,10.2,3.92,1.22,3.65,1.44,2.61,1.72,2.06,2.16,1.65,2.98,1.32
France Ligue 1,2024-02-04,11:00:00,20,Reims,Toulouse,2.3,2.2,5.0,1.76,3.78,4.48,1.36,3.0,1.07,11.5,1.3,3.6,1.87,1.83,1.8,1.95,1.19,1.26,2.05,1.6,1.09,1.54,1.08,2.62,1.53,9.3,3.06,1.33,3.0,1.56,2.41,1.92,1.88,2.42,1.56,3.2,1.3
England Premier League,2024-02-04,11:00:00,23,AFC Bournemouth,Nottingham Forest,2.3,2.38,4.5,1.78,3.96,4.27,1.33,3.25,1.05,15.5,1.24,4.25,1.61,2.17,1.67,2.1,1.23,1.24,2.13,1.18,0.75,1.37,1.08,2.45,1.49,8.5,3.05,1.17,4.25,1.3,2.95,1.54,2.25,1.9,1.79,2.38,1.48
England Premier League,2024-02-04,11:00:00,23,Manchester United,West Ham United,2.3,2.4,4.33,1.75,3.75,4.25,1.3,3.4,1.03,16.0,1.21,4.7,1.61,2.2,1.62,2.2,1.21,1.24,2.05,1.83,1.42,1.69,1.22,2.91,1.43,9.5,3.4,1.17,4.2,1.19,3.9,1.35,2.8,1.58,2.16,1.94,1.75
England Premier League,2024-02-04,11:00:00,23,Chelsea,Wolverhampton Wanderers,2.2,2.38,5.0,1.46,4.09,5.57,1.33,3.25,1.03,15.0,1.23,4.45,1.59,2.2,1.75,2.0,1.17,1.22,2.25,1.5,1.17,1.53,1.25,2.78,1.46,8.5,3.3,1.24,3.35,1.45,2.45,1.77,1.92,2.23,1.55,2.9,1.32
Croatia Prva HNL,2024-02-04,11:00:00,21,Rijeka,Istra 1961,1.73,2.45,7.5,1.29,5.0,8.0,1.3,3.4,1.03,11.0,1.17,4.5,1.6,2.25,1.91,1.8,1.04,1.13,3.56,2.36,0.82,2.25,1.39,3.64,1.19,11.0,5.67,1.28,3.2,1.53,2.41,1.92,1.88,2.44,1.52,3.34,1.26
Germany Bundesliga,2024-02-04,11:30:00,20,Wolfsburg,Hoffenheim,2.63,2.38,3.6,1.97,3.89,3.54,1.3,3.4,1.04,17.5,1.17,4.7,1.54,2.3,1.53,2.38,1.32,1.27,1.75,1.5,1.55,1.38,1.38,2.76,1.75,9.0,2.47,1.33,3.0,1.58,2.33,1.99,1.83,2.46,1.53,3.2,1.3
Belgium Pro League,2024-02-04,12:00:00,24,AS Eupen,KV Mechelen,3.75,2.2,2.75,3.2,3.6,2.15,1.36,3.0,1.02,10.0,1.22,3.8,1.81,2.01,1.7,2.05,1.68,1.29,1.36,0.92,1.17,1.17,1.35,2.52,2.3,8.5,1.8,1.16,4.3,1.33,2.93,1.65,2.1,2.0,1.72,2.62,1.43
Spain Segunda División,2024-02-04,12:15:00,25,Real Oviedo,CD Eldense,2.63,1.95,5.0,1.78,3.25,4.75,1.57,2.25,1.12,6.95,1.5,2.4,2.5,1.47,2.25,1.57,1.2,1.28,1.85,2.0,1.31,1.33,1.16,2.49,1.51,8.0,3.17,1.37,2.95,1.68,2.1,2.18,1.64,2.95,1.36,4.2,1.21
Italy Serie B,2024-02-04,12:15:00,23,Ascoli,Südtirol,3.1,1.91,4.33,2.25,3.3,3.0,1.62,2.2,1.11,5.5,1.5,2.48,2.73,1.4,2.25,1.57,1.28,1.36,1.65,1.09,1.25,1.46,1.07,2.53,1.41,9.0,3.58,1.25,3.7,1.47,2.55,1.8,2.0,2.38,1.54,3.25,1.3
Spain La Liga,2024-02-04,12:15:00,23,CA Osasuna,Celta de Vigo,3.1,1.95,4.0,2.3,3.2,3.2,1.53,2.38,1.11,8.0,1.48,2.75,2.3,1.6,2.05,1.7,1.33,1.35,1.58,1.25,0.91,1.42,1.21,2.63,1.67,7.5,2.55,1.33,2.85,1.61,2.12,2.02,1.68,2.6,1.4,3.5,1.22
Spain Segunda División,2024-02-04,12:15:00,25,SD Amorebieta,Racing Santander,3.5,2.0,3.25,2.75,3.0,2.6,1.5,2.5,1.04,7.6,1.47,2.6,2.2,1.6,1.83,1.83,1.48,1.3,1.4,1.0,1.0,1.09,1.25,2.34,2.0,8.0,2.1,1.28,3.5,1.5,2.43,1.93,1.88,2.5,1.49,3.45,1.28
Switzerland Super League,2024-02-04,12:30:00,22,Luzern,St. Gallen,3.2,2.25,3.1,2.5,3.4,2.5,1.33,3.25,1.04,10.0,1.22,4.0,1.67,2.1,1.62,2.2,1.52,1.22,1.47,2.27,0.82,1.65,1.75,3.4,2.05,8.0,1.95,1.16,4.3,1.33,2.91,1.61,2.17,2.04,1.73,2.62,1.43
Switzerland Super League,2024-02-04,12:30:00,22,Servette,Stade Lausanne-Ouchy,2.0,2.5,6.0,1.44,4.5,5.75,1.3,3.4,1.04,10.0,1.2,4.33,1.57,2.25,1.73,2.0,1.11,1.17,2.62,2.0,0.64,1.99,1.21,3.2,1.3,10.0,4.42,1.21,3.74,1.42,2.65,1.75,2.01,2.19,1.6,2.88,1.34
Portugal LigaPro,2024-02-04,12:30:00,20,CD Feirense,Academico Viseu,3.48,1.99,3.18,2.7,3.0,2.4,1.48,2.54,1.04,7.5,1.37,2.75,2.23,1.58,1.89,1.87,1.49,1.33,1.42,1.78,1.1,1.3,1.19,2.49,1.95,8.5,2.05,1.1,5.45,1.22,3.64,1.43,2.62,1.75,1.96,2.22,1.59
Greece Super League,2024-02-04,12:30:00,21,AEK Athens,Asteras Tripolis,1.62,2.63,11.0,1.21,6.25,13.0,1.3,3.4,1.02,10.0,1.15,4.6,1.62,2.16,2.38,1.53,1.03,1.09,4.3,2.45,1.3,1.89,1.13,3.02,1.06,16.5,12.6,1.32,2.98,1.6,2.19,2.04,1.73,2.65,1.42,3.65,1.22
Greece Super League,2024-02-04,12:30:00,21,PAS Giannina,Lamia,3.2,2.0,3.75,2.35,3.2,2.95,1.5,2.5,1.08,8.0,1.42,2.8,2.23,1.58,1.95,1.8,1.38,1.3,1.57,0.8,1.18,1.16,1.09,2.25,1.71,8.4,2.62,1.45,2.55,1.83,1.91,2.36,1.52,3.2,1.28,4.33,1.18
