League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-12-11,10:00:00,20,Lokomotiv Plovdiv,OFK Pirin,1.95,2.38,7.0,1.35,4.95,8.65,1.36,3.0,1.01,13.0,1.24,3.48,1.76,2.05,2.0,1.73,1.05,1.15,2.75,2.11,0.78,1.41,0.99,2.4,1.26,10.75,4.85,1.32,2.98,1.64,2.22,2.06,1.74,2.69,1.41,3.65,1.22
Romania Liga I,2023-12-11,12:00:00,19,U Craiova 1948,Botoşani,2.4,2.2,4.75,1.73,3.4,4.89,1.36,3.0,0.0,0.0,0.0,0.0,2.05,1.67,1.8,1.91,0.0,0.0,0.0,1.11,0.33,1.71,1.15,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-12-11,12:00:00,18,Radnički Niš,Partizan,4.8,2.2,2.15,4.8,3.6,1.54,1.36,3.0,1.05,9.2,1.3,3.45,1.87,1.84,1.87,1.89,2.3,1.25,1.11,1.14,2.75,1.73,2.1,3.83,2.77,8.0,1.64,0.0,0.0,0.0,0.0,1.98,1.83,0.0,0.0,0.0,0.0
Bulgaria First League,2023-12-11,12:30:00,20,Beroe,Etar,2.3,2.1,5.5,1.59,3.6,5.09,1.44,2.63,1.08,7.0,1.33,3.25,2.2,1.62,2.1,1.67,1.17,1.22,2.15,1.89,0.44,1.43,0.8,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-12-11,13:00:00,14,Aris,OFI,2.5,2.2,4.75,1.8,3.4,4.5,1.4,2.75,1.05,11.0,1.29,3.35,1.95,1.85,1.8,1.95,1.29,1.3,1.7,2.29,0.5,1.8,1.49,3.29,0.0,0.0,0.0,1.51,2.3,1.95,1.85,2.65,1.4,3.8,1.21,0.0,0.0
Slovenia PrvaLiga,2023-12-11,13:30:00,19,Radomlje,Maribor,4.5,2.25,2.25,3.6,3.5,1.84,1.36,2.99,1.0,10.5,1.22,4.0,1.76,1.85,1.72,2.05,1.9,1.22,1.17,0.56,1.0,1.55,1.52,3.07,2.51,8.9,1.71,0.0,0.0,0.0,0.0,1.78,2.01,2.22,1.64,0.0,0.0
Turkey Süper Lig,2023-12-11,14:00:00,15,Ankaragücü,Rizespor,2.48,2.08,3.49,2.11,3.6,3.3,1.44,3.0,1.05,9.0,1.25,3.75,1.8,2.02,1.78,2.0,1.25,1.24,1.7,1.29,1.0,1.22,1.12,2.34,1.53,9.2,3.02,1.31,3.04,1.59,2.21,2.02,1.74,2.65,1.42,3.65,1.22
Turkey Süper Lig,2023-12-11,14:00:00,15,Konyaspor,Sivasspor,2.48,2.09,3.46,2.43,3.42,2.86,1.44,3.0,1.03,10.65,1.29,3.44,1.8,2.01,1.75,2.05,1.26,1.23,1.7,1.14,1.43,1.48,1.32,2.8,1.67,9.0,2.61,1.3,3.08,1.58,2.23,2.01,1.75,2.62,1.43,3.56,1.23
Serbia SuperLiga,2023-12-11,14:30:00,18,Vojvodina,Napredak,2.0,2.3,5.5,1.48,3.7,5.2,1.33,3.25,1.05,9.0,1.25,3.75,1.84,1.87,1.8,1.91,1.11,1.22,2.4,2.0,1.43,1.66,1.31,2.97,1.34,9.6,3.92,1.31,3.04,1.57,2.19,1.98,1.7,2.6,1.41,3.64,1.22
Italy Serie A,2023-12-11,14:30:00,15,Empoli,Lecce,3.2,2.1,3.5,2.57,3.24,2.81,1.44,2.63,1.08,10.0,1.32,3.3,1.98,1.82,1.8,1.95,1.33,1.37,1.55,0.57,0.67,1.21,0.94,2.15,2.05,8.8,2.06,1.36,2.9,1.59,2.29,1.97,1.82,2.51,1.49,3.2,1.3
