League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Greece Super League,2023-12-18,12:00:00,14,Panaitolikos,AEK Athens,8.5,2.5,1.8,8.27,2.82,1.57,1.3,3.4,1.02,15.0,1.22,4.33,1.68,2.1,2.1,1.67,3.5,1.11,1.02,1.33,2.17,1.71,1.86,3.57,5.18,9.5,1.23,1.49,2.37,2.0,1.8,2.55,1.42,3.6,1.23,5.2,1.14
Serbia SuperLiga,2023-12-18,12:00:00,19,Bačka Topola,Javor Ivanjica,1.8,2.38,7.5,1.28,5.42,6.98,1.33,3.25,1.04,10.5,1.24,3.93,1.85,1.85,2.2,1.64,1.04,1.17,2.88,1.75,0.56,1.98,1.08,3.06,1.41,9.0,3.58,1.35,3.0,1.6,2.2,2.0,1.73,2.55,1.46,3.4,1.27
Egypt Egyptian Premier League,2023-12-18,12:00:00,14,Smouha SC,Coca-Cola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.0,1.98,1.26,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-18,12:00:00,14,Al Ahly,Pyramids FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,1.73,1.96,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-12-18,12:00:00,14,Zamalek,El Daklyeh FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.25,1.62,1.1,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-12-18,13:00:00,14,Panserraikos,Olympiakos Piraeus,8.0,2.4,1.83,5.91,5.33,1.33,1.36,3.0,1.03,13.0,1.25,4.0,1.79,1.91,2.2,1.62,3.25,1.14,1.05,2.5,2.2,1.43,1.54,2.97,4.91,9.0,1.26,1.43,2.5,1.78,1.85,2.37,1.49,3.3,1.26,5.0,1.13
Serbia SuperLiga,2023-12-18,14:00:00,19,Čukarički,IMT Novi Beograd,2.05,2.25,5.5,1.36,6.82,4.39,1.36,3.0,1.05,9.0,1.25,3.75,1.73,1.87,1.91,1.8,1.08,1.18,2.3,1.63,0.75,1.5,1.45,2.95,1.41,9.0,3.66,1.28,3.2,1.53,2.28,1.98,1.83,2.5,1.44,3.42,1.25
Poland Ekstraklasa,2023-12-18,15:00:00,19,Piast Gliwice,Stal Mielec,2.0,2.2,7.5,1.28,6.76,5.48,1.44,2.63,1.05,8.5,1.35,3.0,2.08,1.67,2.25,1.57,1.1,1.22,2.7,1.43,0.89,1.52,1.11,2.63,1.23,12.0,4.65,1.32,3.1,1.6,2.2,2.07,1.67,2.75,1.4,3.85,1.24
Romania Liga I,2023-12-18,15:00:00,20,Botoşani,Dinamo Bucureşti,3.25,2.05,3.5,1.64,3.18,5.43,1.44,2.63,1.03,8.0,1.33,2.93,2.05,1.68,1.83,1.83,1.32,1.35,1.5,0.67,0.44,1.55,1.15,2.7,1.85,7.5,2.33,1.34,3.1,1.63,2.2,2.08,1.7,2.8,1.4,3.95,1.23
Spain Segunda División,2023-12-18,16:30:00,20,Villarreal II,Real Valladolid,3.75,2.1,2.88,2.54,7.5,1.71,1.44,2.63,1.07,8.5,1.33,3.2,2.05,1.7,1.8,1.91,1.68,1.25,1.33,1.56,1.33,1.72,1.25,2.97,2.42,7.5,1.77,1.4,2.72,1.74,2.02,2.21,1.59,2.98,1.32,4.25,1.17
