League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Croatia Prva HNL,2023-07-21,15:00:00,1,Dinamo Zagreb,Hajduk Split,1.66,3.74,4.75,1.06,8.0,1.3,3.4,1.84,1.89,1.4,2.92,1.85,1.85,1.13,1.19,1.97,0.0,0.0,0.0,0.0,0.0,1.55,8.4,3.04,1.6,2.08,2.8,3.94,6.3
Uruguay Primera División,2023-07-21,15:00:00,7,Fénix,Liverpool FC Montevideo,3.12,3.44,2.18,1.04,10.5,1.25,3.6,1.88,1.91,1.36,2.9,1.67,2.1,1.71,1.27,1.33,1.11,1.0,1.36,1.4,2.76,2.02,8.9,2.01,1.2,1.33,1.59,2.02,2.6
Bulgaria First League,2023-07-21,15:15:00,2,CSKA Sofia,Levski Krumovgrad,1.26,5.75,11.5,1.03,11.5,1.22,4.0,1.62,2.2,1.32,3.1,2.3,1.53,1.05,1.14,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-07-21,15:15:00,1,Aarau,Baden,1.53,3.79,4.15,1.02,12.0,1.17,4.5,1.58,2.19,1.29,3.5,1.67,2.1,1.1,1.15,2.35,0.0,0.0,0.0,0.0,0.0,1.28,11.0,4.48,0.0,1.25,1.51,1.82,2.26
Poland Ekstraklasa,2023-07-21,15:30:00,1,Legia Warszawa,ŁKS Łódź,1.24,4.77,8.6,1.01,12.0,1.17,4.3,1.65,2.11,1.33,3.25,2.0,1.75,1.1,1.17,3.1,0.0,0.0,0.0,0.0,0.0,1.41,9.0,3.49,1.25,1.45,1.83,2.22,2.9
Romania Liga I,2023-07-21,15:30:00,2,UTA Arad,CFR Cluj,2.9,2.81,2.13,1.06,9.0,1.38,2.9,2.23,1.47,1.44,2.63,1.91,1.8,1.52,1.26,1.29,0.0,0.0,0.0,0.0,0.0,1.9,5.25,2.15,1.39,1.71,2.2,2.95,4.3
Venezuela Primera División,2023-07-21,18:00:00,20,Metropolitanos,Angostura,1.71,3.7,4.66,1.02,8.8,1.29,3.18,1.9,1.8,1.4,2.81,1.86,1.8,1.16,1.25,2.08,1.78,0.78,1.51,1.39,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-21,18:00:00,2,Deportes Tolima,Once Caldas,1.85,2.73,4.69,1.08,8.5,1.32,3.1,2.08,1.62,1.47,2.5,1.83,1.83,1.25,1.28,1.83,1.8,0.7,1.92,1.39,3.31,1.85,7.5,2.29,1.34,1.62,2.07,2.75,3.7
Chile Primera División,2023-07-21,19:00:00,18,Unión La Calera,Magallanes,2.09,3.2,3.55,1.05,11.0,1.3,3.5,1.93,1.93,1.37,2.96,1.75,2.03,1.25,1.28,1.9,1.25,0.78,1.74,1.34,3.08,1.75,8.0,2.44,1.29,1.49,1.85,2.37,3.3
Brazil Serie B,2023-07-21,19:00:00,19,CRB,Ponte Preta,2.05,2.95,4.0,1.11,5.75,1.49,2.45,2.48,1.44,1.55,2.25,2.15,1.61,1.23,1.37,1.72,1.5,1.0,1.44,1.25,2.69,1.6,7.5,2.9,1.15,1.28,1.58,1.92,2.36
Paraguay Division Profesional,2023-07-21,20:00:00,3,Tacuary,Guaraní,2.71,3.3,2.24,0.0,0.0,0.0,0.0,2.02,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.67,1.15,1.17,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-21,20:00:00,7,La Luz,Torque,2.5,3.24,2.77,1.05,8.0,1.3,3.2,1.96,1.83,1.42,2.66,1.75,2.0,1.44,1.33,1.53,1.17,1.2,1.51,1.14,2.65,1.8,8.0,2.38,1.22,1.37,1.65,2.07,2.75
Colombia Categoria Primera A,2023-07-21,20:15:00,2,La Equidad,Envigado,1.83,3.12,3.94,1.07,7.0,1.38,2.8,2.07,1.62,1.47,2.7,2.0,1.73,1.22,1.29,2.0,1.9,0.7,1.72,1.45,3.17,1.45,8.5,3.29,1.34,1.65,2.1,2.85,3.8
Venezuela Primera División,2023-07-21,20:15:00,20,Zamora,Rayo Zuliano,2.14,3.18,3.47,1.03,8.2,1.26,3.34,1.87,1.83,1.43,2.7,1.68,2.01,1.28,1.32,1.66,1.22,1.09,1.81,1.44,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-07-21,21:30:00,19,Deportes Iquique,Barnechea,1.78,3.6,3.55,1.03,16.0,1.19,4.13,1.67,2.1,1.3,3.22,1.61,2.25,1.2,1.27,1.75,2.13,0.56,2.32,1.68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-07-21,21:45:00,5,Cienciano,Sport Huancayo,2.18,3.36,3.2,1.04,9.5,1.31,3.18,1.95,1.7,1.42,2.65,1.73,2.05,1.28,1.31,1.65,1.82,1.2,1.47,1.25,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-07-21,22:00:00,0,Tulsa Roughnecks,Rio Grande Valley,2.02,3.5,3.15,1.05,9.0,1.29,3.5,1.85,1.87,1.37,2.85,1.69,2.11,1.3,1.27,1.66,1.5,1.44,1.44,1.26,2.7,0.0,0.0,0.0,0.0,2.0,2.18,0.0,0.0
Mexico Ascenso MX,2023-07-21,22:05:00,1,Venados,Tlaxcala,2.25,3.0,3.0,1.08,6.5,1.42,2.75,2.3,1.6,1.51,2.4,1.95,1.8,1.29,1.3,1.48,0.0,0.0,0.0,0.0,0.0,1.45,7.5,3.76,1.17,1.33,1.61,1.96,2.42
Colombia Categoria Primera A,2023-07-21,22:30:00,2,Deportivo Pasto,Alianza Petrolera,2.06,3.25,3.25,1.07,7.75,1.36,2.87,2.15,1.61,1.44,2.55,1.91,1.85,1.27,1.3,1.77,1.71,0.69,1.6,1.29,2.89,1.75,8.0,2.52,1.18,1.49,1.85,2.37,3.3
Canada Canadian Premier League,2023-07-21,23:00:00,16,Pacific FC,Forge FC,2.5,3.3,2.7,0.0,0.0,0.0,0.0,2.1,1.67,1.5,2.5,2.1,1.67,0.0,0.0,0.0,1.67,1.63,1.47,1.68,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
