League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-05-01,04:30:00,9,Changchun Yatai,Sichuan Jiuniu,2.75,2.15,3.5,2.13,3.27,2.98,1.35,2.95,1.05,8.5,1.25,3.8,1.75,2.05,1.55,2.2,1.35,1.25,1.65,0.0,1.5,1.09,1.42,2.51,1.95,8.3,2.12,1.36,2.79,1.67,2.08,2.11,1.62,2.84,1.35,4.0,1.19
South Korea K League 1,2024-05-01,07:00:00,10,Daegu,Ulsan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.33,1.47,1.52,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2024-05-01,07:00:00,10,Incheon United,Jeonbuk Motors,3.26,1.91,2.93,2.68,3.05,2.53,1.46,2.84,1.08,7.5,1.38,2.9,2.08,1.62,1.87,1.87,1.47,1.29,1.36,1.0,1.0,1.64,1.64,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2024-05-01,07:00:00,10,Jeju United,Gwangju,3.35,1.97,3.5,2.63,2.98,2.63,1.49,2.52,1.05,7.2,1.37,2.76,2.09,1.61,1.91,1.92,1.46,1.36,1.47,1.5,0.0,1.43,0.94,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2024-05-01,07:00:00,10,Gangwon,Pohang Steelers,3.84,2.06,3.35,2.73,2.88,2.63,1.52,2.44,1.06,6.8,1.43,2.54,2.34,1.49,2.03,1.81,1.53,1.4,1.4,2.0,2.25,1.91,1.51,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2024-05-01,07:00:00,9,Qingdao Jonoon,Shanghai SIPG,5.5,2.4,2.1,5.6,3.9,1.51,1.3,3.4,1.04,9.0,1.2,4.2,1.59,2.13,1.75,2.0,2.4,1.2,1.09,1.0,1.67,1.34,1.82,3.16,6.45,12.0,1.15,1.35,2.84,1.65,2.11,2.07,1.64,2.78,1.36,3.88,1.2
Italy Serie B,2024-05-01,07:30:00,36,Cremonese,Pisa,2.3,2.2,4.6,1.73,3.5,4.3,1.38,2.9,1.05,12.0,1.28,3.68,1.8,1.84,1.78,1.95,1.21,1.28,2.0,1.53,1.18,1.81,1.22,3.03,1.51,8.5,3.16,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-05-01,08:30:00,21,Tallinna FC Levadia,Paide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.4,2.3,1.98,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2024-05-01,08:35:00,9,Chengdu Better City FC,Wuhan Three Towns,2.45,2.15,4.0,1.91,3.3,3.65,1.33,3.0,1.05,8.5,1.25,3.8,1.68,1.99,1.57,2.15,1.25,1.25,1.8,2.4,1.0,1.59,1.2,2.79,1.27,10.25,4.55,1.36,2.79,1.67,2.08,2.11,1.62,2.84,1.35,3.98,1.19
China Chinese Super League,2024-05-01,09:00:00,9,Shanghai Shenhua,Shijiazhuang Ever Bright,1.73,2.6,6.5,1.27,5.2,8.3,1.25,3.45,1.03,10.0,1.17,4.75,1.51,2.29,1.85,1.8,1.03,1.11,3.3,2.33,1.33,2.16,1.11,3.27,1.18,11.75,5.7,1.28,3.2,1.51,2.32,1.89,1.81,2.45,1.46,3.34,1.26
Italy Serie B,2024-05-01,10:00:00,36,Südtirol,Ternana,2.9,2.0,3.8,2.17,3.05,3.15,1.48,2.5,1.08,8.7,1.41,2.95,2.12,1.56,1.9,1.8,1.32,1.35,1.62,1.35,1.06,1.1,1.38,2.48,1.95,8.0,2.1,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0
Italy Serie B,2024-05-01,10:00:00,36,Spezia,Palermo,2.93,2.31,3.71,2.21,3.15,2.93,1.36,3.2,1.01,9.2,1.24,3.5,1.75,1.85,1.67,2.12,1.36,1.28,1.6,1.18,1.47,1.5,1.3,2.8,1.75,8.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.73,0.0,0.0
Italy Serie B,2024-05-01,10:00:00,36,Como,Cittadella,2.26,2.27,6.12,1.57,3.55,5.25,1.44,2.88,1.03,8.3,1.32,2.98,1.98,1.65,2.02,1.74,1.14,1.22,2.2,2.18,1.12,1.39,1.41,2.8,1.59,8.0,2.8,0.0,0.0,1.7,2.05,2.0,1.74,0.0,0.0,0.0,0.0
Italy Serie B,2024-05-01,10:00:00,36,Catanzaro,Venezia,3.5,2.25,2.7,2.84,3.35,2.17,1.33,3.0,1.04,14.0,1.22,3.8,1.7,1.92,1.62,2.2,1.65,1.3,1.35,1.65,1.65,1.3,1.38,2.68,2.2,8.0,1.91,0.0,0.0,0.0,0.0,1.98,1.82,0.0,0.0,0.0,0.0
Italy Serie B,2024-05-01,10:00:00,36,Ascoli,Cosenza,3.29,2.0,4.14,2.35,2.94,3.05,1.56,2.45,1.07,6.2,1.5,2.35,2.42,1.45,2.09,1.69,1.35,1.3,1.53,1.18,1.24,1.41,1.28,2.69,1.75,8.0,2.44,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-01,11:00:00,3,IMT Novi Beograd,Radnik Surdulica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.63,1.5,0.89,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-01,11:00:00,3,Radnički Niš,Voždovac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.63,1.59,1.2,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-01,13:00:00,3,Novi Pazar,Javor Ivanjica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.57,1.06,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
