League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Serbia SuperLiga,2023-05-09,13:15:00,4,Mladost Lučani,Radnik Surdulica,2.15,3.2,3.1,0.0,0.0,0.0,0.0,1.86,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.59,1.11,1.28,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-05-09,13:15:00,4,Napredak,Radnički Niš,2.63,2.95,2.5,1.07,9.2,1.36,2.92,2.03,1.57,1.46,2.6,1.91,1.85,1.2,1.33,1.83,1.41,0.81,1.38,1.18,2.56,3.44,8.7,1.46,1.21,1.41,1.7,2.16,2.85
Sweden Allsvenskan,2023-05-09,14:00:00,7,Värnamo,Varberg,1.91,3.3,3.75,1.07,9.5,1.36,3.2,2.1,1.78,1.45,2.75,1.95,1.85,1.2,1.25,2.05,1.0,0.5,1.38,1.12,2.5,1.58,9.9,2.88,1.14,1.29,1.55,1.93,2.47
Sweden Allsvenskan,2023-05-09,14:00:00,7,Hammarby,Mjällby,1.62,3.75,4.75,1.05,12.0,1.28,3.75,1.89,1.81,1.4,3.0,1.88,1.96,1.15,1.22,2.3,3.0,1.5,2.03,1.14,3.17,1.45,10.5,3.36,1.1,1.22,1.43,1.75,2.17
Sweden Superettan,2023-05-09,14:00:00,6,Landskrona,Helsingborg,2.2,3.3,2.9,1.05,11.0,1.33,3.3,2.03,1.83,1.4,2.75,1.75,2.0,1.32,1.29,1.55,2.0,0.0,1.63,0.97,2.6,1.78,7.5,2.43,1.13,1.21,1.38,1.65,2.07
Egypt Egyptian Premier League,2023-05-09,15:30:00,16,Haras El Hodood,Al Ahly,9.7,4.94,1.33,1.01,8.8,1.3,3.3,1.89,1.91,1.38,2.99,2.2,1.6,3.0,1.15,1.03,0.83,2.78,1.07,1.99,3.06,4.55,10.25,1.27,1.33,1.61,2.06,2.71,3.74
Chile Segunda División,2023-05-09,16:00:00,9,Provincial Osorno,General Velásquez,2.1,3.45,2.7,1.01,10.0,1.26,3.34,1.86,1.86,1.36,2.88,1.68,2.01,1.36,1.28,1.56,2.0,0.0,2.0,1.54,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-05-09,16:00:00,9,Deportes Rengo,Iberia,2.1,3.45,2.7,1.03,7.75,1.38,2.71,2.25,1.57,1.47,2.5,1.88,1.78,1.34,1.31,1.53,2.0,0.0,1.44,1.29,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe UEFA Champions League,2023-05-09,16:00:00,0,Real Madrid,Manchester City,2.75,3.5,2.4,1.02,13.0,1.2,4.4,1.69,2.09,1.3,3.4,1.57,2.25,1.74,1.3,1.34,2.5,2.2,2.54,1.56,4.1,2.5,7.5,1.71,1.24,1.45,1.78,2.23,2.9
Chile Primera División,2023-05-09,16:30:00,13,Magallanes,Curicó Unido,1.9,3.45,3.7,1.05,11.0,1.3,3.4,1.83,1.93,1.37,3.13,1.8,1.95,1.2,1.23,1.73,1.0,0.8,1.59,1.34,2.93,1.64,8.0,2.67,1.29,1.51,1.9,2.5,3.5
Chile Segunda División,2023-05-09,17:00:00,9,San Antonio Unido,Deportes Linares,2.0,3.45,2.9,1.07,7.0,1.39,2.67,2.3,1.56,1.47,2.5,1.92,1.84,1.3,1.22,1.67,1.25,0.0,1.77,1.52,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-05-09,19:00:00,9,Concepción,Fernández Vial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.83,1.24,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-05-09,19:00:00,13,Ñublense,Copiapó,1.87,3.55,3.75,1.05,10.0,1.29,3.4,1.79,1.98,1.38,2.8,1.73,1.95,1.25,1.3,1.88,1.0,1.17,1.51,1.39,2.9,2.05,8.0,2.05,1.33,1.6,2.0,2.75,3.85
Chile Primera División,2023-05-09,19:00:00,13,Unión Española,Unión La Calera,2.5,3.2,2.7,1.05,8.0,1.33,3.0,1.98,1.79,1.44,2.63,1.79,1.96,1.43,1.32,1.54,1.67,1.17,1.51,1.46,2.97,1.64,8.0,2.67,1.29,1.53,1.92,2.55,3.5
Chile Primera División,2023-05-09,21:30:00,13,Colo-Colo,Audax Italiano,1.65,3.8,4.35,1.02,15.0,1.22,4.2,1.7,2.1,1.33,3.25,1.73,2.0,1.21,1.22,2.1,1.83,0.83,1.84,1.46,3.3,1.41,9.0,3.48,1.27,1.48,1.85,2.37,3.2
