League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Chile Primera B,2023-06-18,13:30:00,16,Deportes Temuco,Puerto Montt,1.64,3.5,4.45,1.08,7.0,1.36,3.0,2.23,1.58,1.43,2.62,2.04,1.74,1.12,1.29,2.2,2.13,1.0,1.8,1.15,2.95,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0
Uruguay Segunda División,2023-06-18,15:00:00,7,Sud América,Juventud,2.62,2.82,2.48,1.07,7.0,1.4,2.57,2.31,1.49,1.55,2.23,2.06,1.73,1.45,1.34,1.41,0.86,1.43,1.25,1.58,2.83,0.0,0.0,0.0,0.0,1.37,1.66,2.12,2.85
Argentina Prim B Nacional,2023-06-18,15:00:00,21,Defensores de Belgrano,San Telmo,2.06,3.2,3.3,1.08,7.25,1.41,2.65,2.43,1.52,1.52,2.35,2.1,1.65,1.22,1.3,1.88,1.8,0.5,1.31,1.14,2.45,1.41,9.3,3.62,1.56,1.96,2.45,3.08,0.0
Uruguay Segunda División,2023-06-18,15:00:00,7,Bella Vista,Tacuarembó,2.45,3.1,2.6,0.0,0.0,0.0,0.0,2.05,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.0,1.13,1.26,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,15:00:00,9,Tuna Luso,São Raimundo RR,2.1,3.1,3.25,1.03,9.0,1.3,3.2,1.89,1.83,1.38,2.8,2.01,1.76,1.26,1.34,1.65,2.5,0.2,1.81,1.56,3.37,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
Brazil Serie D,2023-06-18,15:00:00,9,Uniclinic,Cordino,1.85,3.3,3.8,1.05,8.0,1.38,2.8,2.2,1.65,1.44,2.6,1.97,1.79,1.24,1.34,1.7,1.25,0.4,1.67,1.13,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,15:00:00,9,Concórdia AC,Novo Hamburgo,1.7,3.15,4.75,1.09,6.0,1.44,2.4,2.48,1.49,1.64,2.15,2.15,1.62,1.14,1.3,1.8,1.6,0.5,1.61,1.18,2.79,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
Argentina Prim B Nacional,2023-06-18,15:10:00,21,Gimnasia Mendoza,San Martín San Juan,2.55,3.05,2.65,1.1,6.5,1.52,2.43,2.55,1.47,1.55,2.25,2.1,1.65,1.35,1.34,1.57,2.0,1.2,1.41,1.25,2.66,1.82,5.8,2.64,1.54,1.96,2.6,3.7,0.0
Brazil Serie D,2023-06-18,15:30:00,9,Globo,Nacional de Patos,4.5,3.35,1.7,1.03,9.0,1.31,3.2,1.96,1.77,1.38,2.8,2.01,1.76,2.12,1.24,1.15,0.8,0.75,1.4,0.89,2.29,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Argentina Prim B Nacional,2023-06-18,15:30:00,21,Club Atlético Güemes,Guillermo Brown,2.4,2.65,3.25,1.13,5.5,1.58,2.28,2.55,1.47,1.6,2.2,2.1,1.63,1.3,1.43,1.53,1.0,1.0,1.32,1.27,2.59,1.71,8.6,2.55,1.47,1.81,2.26,3.14,0.0
Uruguay Primera División,2023-06-18,15:30:00,2,Peñarol,River Plate,1.47,3.7,5.25,1.05,11.5,1.29,3.28,1.79,1.81,1.4,2.75,1.95,1.75,1.13,1.2,2.3,2.3,0.89,1.05,0.7,1.75,1.29,9.5,4.32,1.27,1.43,1.8,2.27,3.05
Argentina Prim B Nacional,2023-06-18,15:30:00,18,Club Atlético Mitre,Villa Dálmine,1.83,3.25,4.1,1.08,7.25,1.42,2.6,2.35,1.56,1.51,2.46,2.4,1.54,1.1,1.27,2.41,2.11,0.0,1.56,1.12,2.68,1.56,8.8,2.95,1.47,1.8,2.25,3.08,0.0
Brazil Serie D,2023-06-18,16:00:00,9,CEOV Operário,Interporto,1.07,10.0,19.0,1.01,25.0,1.02,7.25,1.19,3.72,1.11,5.5,2.4,1.47,1.01,1.01,6.5,1.6,0.0,1.65,0.76,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Real Ariquemes,Iporá,4.5,3.35,1.7,1.03,9.0,1.36,2.9,2.1,1.68,1.46,2.29,2.0,1.77,2.03,1.27,1.16,0.75,0.2,0.79,1.6,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Brasil de Pelotas,Camboriú,1.9,3.2,3.85,1.07,6.7,1.43,2.41,2.45,1.48,1.56,2.14,2.12,1.69,1.21,1.34,1.74,1.5,0.8,1.67,1.59,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-18,16:00:00,9,Manaus,EC São José,1.89,2.95,4.3,1.1,6.5,1.44,2.62,2.35,1.53,1.5,2.5,2.1,1.7,1.2,1.35,1.83,2.25,1.33,1.58,1.05,2.63,1.53,9.2,2.81,0.0,0.0,1.63,2.04,2.67
Brazil Serie D,2023-06-18,16:00:00,9,Brasiliense,União Rondonópolis,2.2,2.88,3.25,1.07,6.7,1.5,2.4,2.3,1.5,1.55,2.14,2.01,1.76,1.29,1.36,1.59,1.5,1.2,1.55,1.86,3.41,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Cascavel CR,XV de Piracicaba,2.45,2.75,2.95,1.08,6.3,1.47,2.55,2.3,1.5,1.54,2.31,2.02,1.75,1.3,1.38,1.53,1.0,1.0,2.26,1.21,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Cruzeiro Arapiraca,Jacuipense,2.8,3.0,2.38,1.05,8.0,1.36,2.9,2.15,1.57,1.47,2.27,1.84,1.92,1.55,1.34,1.34,1.6,1.25,1.2,1.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Trem,São Francisco,1.4,4.0,6.5,1.04,10.25,1.26,3.45,1.87,1.75,1.38,2.72,2.3,1.54,1.09,1.22,2.55,1.4,0.0,1.12,0.79,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Sousa,Potiguar Mossoró,1.7,3.2,5.25,1.03,9.0,1.36,2.9,1.96,1.74,1.45,2.3,2.0,1.77,1.16,1.29,2.0,2.5,0.4,1.77,1.17,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Falcon,Bahia de Feira,2.8,2.9,2.4,1.1,6.5,1.37,2.75,2.2,1.57,1.47,2.47,1.88,1.78,1.55,1.38,1.38,0.6,0.75,1.95,1.36,3.31,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0
Chile Primera B,2023-06-18,16:00:00,16,La Serena,Recoleta,1.72,3.35,4.6,1.06,8.0,1.33,3.25,2.06,1.67,1.41,2.69,1.87,1.89,1.17,1.29,2.05,2.25,0.75,1.74,1.2,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,16:00:00,9,Anápolis,Ceilândia,1.8,3.3,4.0,1.05,8.0,1.35,3.0,2.3,1.5,1.46,2.28,2.05,1.73,1.19,1.3,1.85,2.4,1.5,1.77,1.35,3.12,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0
Brazil Serie C,2023-06-18,16:30:00,9,Ypiranga Erechim,Operário PR,1.91,3.0,4.1,0.0,0.0,1.53,2.35,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,1.68,1.37,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-18,17:00:00,9,Retrô,Sergipe,1.7,3.3,4.6,1.06,9.0,1.35,2.84,2.2,1.53,1.48,2.47,2.05,1.73,1.14,1.28,1.95,2.0,1.6,2.07,1.33,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Canadian Premier League,2023-06-18,17:00:00,10,Pacific FC,York9 FC,1.68,3.65,5.0,1.01,9.3,1.26,3.34,1.9,1.9,1.4,2.75,2.0,1.73,1.16,1.26,2.15,1.83,1.67,1.6,1.24,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-06-18,17:10:00,18,Ferro Carril Oeste,Gimnasia Jujuy,2.2,3.0,3.2,1.1,6.25,1.49,2.45,2.5,1.5,1.53,2.41,2.09,1.71,1.3,1.35,1.69,1.33,0.78,1.33,1.23,2.56,1.73,8.9,2.49,1.29,1.6,1.98,2.49,3.42
Ecuador Primera Categoría Serie A,2023-06-18,17:30:00,15,Deportivo Cuenca,CS Emelec,2.6,3.2,2.7,1.03,9.0,1.28,3.65,1.79,1.88,1.36,3.0,1.62,2.2,1.49,1.31,1.46,2.25,0.63,1.5,1.29,2.79,1.94,8.6,2.11,1.28,1.52,1.9,2.45,3.34
Uruguay Primera División,2023-06-18,18:00:00,2,Defensor Sporting,Wanderers,1.71,3.4,4.2,1.05,10.25,1.32,3.1,2.14,1.67,1.43,2.65,1.88,1.88,1.22,1.25,1.88,1.56,2.0,2.03,1.34,3.37,1.45,9.0,3.4,1.24,1.41,1.73,2.22,2.9
Brazil Serie B,2023-06-18,18:00:00,2,Sport Recife,Vila Nova,1.64,3.5,5.0,1.07,7.75,1.37,2.8,2.18,1.62,1.44,2.55,2.05,1.66,1.18,1.28,2.05,3.0,1.67,1.66,1.83,3.49,1.33,8.5,4.33,1.4,1.74,2.28,3.1,4.4
Chile Primera B,2023-06-18,18:30:00,16,Antofagasta,Deportes Iquique,2.12,3.15,3.25,1.06,8.0,1.33,3.25,1.98,1.74,1.38,2.81,1.75,2.03,1.33,1.3,1.65,2.14,1.44,1.83,1.56,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-06-18,19:00:00,9,Paysandu,Floresta,1.65,3.25,5.6,1.12,5.5,1.57,2.28,2.53,1.42,1.53,2.38,2.5,1.5,1.11,1.33,2.1,2.0,0.67,1.15,1.53,2.68,1.47,8.7,3.1,1.4,1.6,2.01,2.67,0.0
Argentina Prim B Nacional,2023-06-18,19:10:00,21,All Boys,San Martín Tucumán,3.1,2.65,2.5,1.12,5.5,1.53,2.4,2.55,1.48,1.57,2.2,2.05,1.68,1.47,1.43,1.33,1.22,0.78,1.32,1.26,2.58,2.51,8.6,1.73,1.42,1.78,2.23,3.04,0.0
Ecuador Primera Categoría Serie A,2023-06-18,20:00:00,15,Barcelona,CD Universidad Católica,2.01,3.6,3.35,1.03,13.0,1.25,3.7,1.8,2.0,1.36,3.0,1.73,2.0,1.27,1.27,1.86,2.57,1.14,1.68,1.57,3.25,1.63,8.8,2.64,1.27,1.5,1.87,2.42,3.28
Colombia Categoria Primera B,2023-06-18,20:00:00,0,Patriotas Boyacá,Llaneros,1.95,3.25,3.5,1.09,6.5,1.53,2.25,2.3,1.6,1.56,2.31,2.25,1.57,1.24,1.34,1.75,1.73,2.05,1.35,1.13,2.48,1.65,8.4,2.55,1.36,1.65,2.1,2.84,3.5
Uruguay Segunda División,2023-06-18,20:30:00,7,Miramar Misiones,Cerrito,1.5,3.85,5.4,1.03,13.0,1.23,3.8,1.81,1.9,1.36,2.88,1.85,1.86,1.17,1.22,2.38,2.67,0.83,1.81,0.91,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0
Chile Primera B,2023-06-18,21:00:00,16,San Luis,Unión San Felipe,2.02,3.15,3.55,1.06,8.0,1.33,3.1,2.1,1.65,1.41,2.7,1.8,1.95,1.25,1.25,1.63,2.71,1.44,1.73,1.65,3.38,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0
