League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2024-01-19,12:00:00,22,Sepsi,CSM Iaşi,2.38,2.04,5.5,1.7,3.25,4.6,1.42,2.63,1.04,7.9,1.35,2.84,2.1,1.67,1.97,1.79,1.15,1.33,2.08,2.0,1.09,1.55,1.32,2.87,1.48,8.0,3.28,1.52,2.46,1.9,1.9,2.44,1.52,3.28,1.27,4.6,1.18
Germany 2. Bundesliga,2024-01-19,14:30:00,18,Karlsruher SC,Osnabrück,2.05,2.5,5.5,1.55,4.2,5.0,1.29,3.5,1.02,12.0,1.16,4.75,1.55,2.3,1.62,2.2,1.15,1.2,2.4,1.67,0.38,1.85,0.94,2.79,1.31,10.0,4.11,1.15,4.75,1.2,4.25,1.33,2.95,1.57,2.15,1.95,1.7
Germany 2. Bundesliga,2024-01-19,14:30:00,18,Holstein Kiel,Eintracht Braunschweig,2.2,2.4,4.75,1.6,4.2,4.5,1.29,3.5,1.02,12.0,1.16,4.75,1.55,2.3,1.62,2.2,1.2,1.23,2.1,1.78,0.38,1.73,1.09,2.82,1.51,9.0,3.06,1.17,4.5,1.22,4.0,1.34,2.87,1.6,2.1,2.0,1.66
Romania Liga I,2024-01-19,15:00:00,22,Rapid Bucureşti,U Craiova 1948,2.4,2.2,4.33,1.78,3.6,3.8,1.38,2.75,1.05,8.0,1.33,3.0,1.85,1.85,1.85,1.85,1.23,1.34,1.82,1.7,1.1,1.81,1.36,3.17,1.62,7.7,2.91,1.37,3.0,1.63,2.2,2.05,1.72,2.65,1.45,3.6,1.27
Portugal LigaPro,2024-01-19,15:00:00,18,Vilaverdense,Academico Viseu,3.9,2.05,2.6,3.6,3.2,1.95,1.41,2.65,1.06,8.25,1.35,2.9,2.05,1.7,1.9,1.78,1.75,1.29,1.29,1.13,0.89,1.54,1.19,2.73,2.07,7.6,2.04,1.08,5.9,1.19,3.9,1.38,2.71,1.73,2.11,2.11,1.73
Netherlands Eerste Divisie,2024-01-19,16:00:00,22,Eindhoven,De Graafschap,3.25,2.3,3.0,2.65,3.4,2.4,1.3,3.2,1.02,15.0,1.22,4.2,1.72,2.1,1.6,2.3,1.55,1.22,1.5,1.2,1.64,1.58,1.58,3.16,2.17,9.1,1.87,1.18,4.3,1.3,3.08,1.63,2.24,1.99,1.82,2.47,1.52
Netherlands Eerste Divisie,2024-01-19,16:00:00,22,Willem II,Ajax II,1.83,2.85,6.4,1.35,4.98,6.7,1.22,3.9,1.01,26.0,1.12,5.5,1.4,2.7,1.65,2.2,1.09,1.13,3.0,2.7,0.36,1.7,1.51,3.21,1.27,11.0,4.63,1.2,4.1,1.34,2.88,1.67,2.2,2.07,1.76,2.6,1.41
Netherlands Eredivisie,2024-01-19,16:00:00,18,Excelsior,Heerenveen,3.75,2.3,2.63,2.8,3.5,2.37,1.33,3.25,1.03,15.0,1.21,4.25,1.6,2.2,1.67,2.1,1.73,1.25,1.33,1.0,0.78,1.41,1.24,2.65,2.5,7.5,1.71,1.2,3.65,1.38,2.63,1.68,2.0,2.1,1.63,2.65,1.38
Netherlands Eerste Divisie,2024-01-19,16:00:00,22,Emmen,Groningen,3.75,2.2,2.8,3.2,3.6,2.15,1.33,3.1,1.03,13.0,1.25,3.75,1.8,2.0,1.68,2.15,1.72,1.25,1.36,1.6,1.22,1.84,1.67,3.51,2.5,9.0,1.71,1.19,4.1,1.34,2.88,1.68,2.2,2.05,1.78,2.6,1.41
Netherlands Eerste Divisie,2024-01-19,16:00:00,22,Den Bosch,Roda JC,4.07,2.32,2.45,3.47,3.65,1.9,1.3,3.2,1.04,10.0,1.2,4.33,1.62,2.25,1.58,2.31,1.85,1.26,1.28,1.0,1.4,1.35,1.46,2.81,2.79,9.3,1.59,1.19,4.1,1.34,2.88,1.72,2.13,2.11,1.73,2.64,1.4
