League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Egypt Egyptian Premier League,2023-10-30,11:00:00,5,El Daklyeh FC,Ismaily SC,4.75,2.0,2.6,3.66,2.98,1.85,1.5,2.46,1.05,7.3,1.39,2.92,2.2,1.58,2.1,1.67,1.55,1.38,1.32,1.33,0.33,0.87,1.85,2.72,2.46,7.1,1.79,1.29,3.18,1.63,2.24,2.01,1.81,2.54,1.5,3.48,1.24
Romania Liga I,2023-10-30,12:30:00,14,Botoşani,Universitatea Cluj,3.6,1.95,3.0,2.64,3.1,2.38,1.5,2.4,1.05,7.5,1.42,2.75,2.4,1.54,1.95,1.8,1.47,1.28,1.3,0.57,1.75,1.54,1.23,2.77,2.1,7.5,2.0,1.33,2.93,1.62,2.17,2.06,1.71,2.72,1.4,3.74,1.21
Republic of Ireland Premier Division,2023-10-30,13:45:00,33,Cork City,Shamrock Rovers,5.0,2.3,2.1,5.2,3.7,1.57,1.33,3.05,1.0,10.5,1.2,3.84,1.98,1.9,1.75,2.0,2.3,1.18,1.14,1.24,1.71,1.19,1.61,2.8,3.58,9.0,1.41,1.22,4.0,1.41,2.8,1.88,1.93,2.09,1.73,2.65,1.44
Turkey Süper Lig,2023-10-30,14:00:00,10,Beşiktaş,Gazişehir Gaziantep,1.83,2.6,6.5,1.36,4.6,6.8,1.29,3.5,1.03,11.0,1.18,4.75,1.57,2.2,1.8,1.91,1.11,1.2,3.25,2.5,0.6,1.99,1.11,3.1,1.25,10.0,4.75,1.24,3.5,1.46,2.45,1.95,1.85,2.37,1.47,3.3,1.27
Egypt Egyptian Premier League,2023-10-30,14:00:00,5,National Bank of Egypt,Coca-Cola,4.0,1.91,3.1,2.9,2.89,2.32,1.58,2.3,1.11,5.89,1.5,2.4,2.5,1.5,2.1,1.67,1.53,1.39,1.32,0.0,3.0,0.87,1.29,2.16,2.21,6.85,1.97,1.33,2.93,1.68,2.17,2.08,1.74,2.71,1.38,3.84,1.2
Greece Super League,2023-10-30,14:30:00,9,AEK Athens,PAOK,2.4,2.2,5.0,1.87,3.3,3.5,1.4,2.75,1.06,10.0,1.33,3.25,2.04,1.73,1.95,1.8,1.18,1.25,2.05,2.0,1.33,2.31,1.1,3.41,1.41,9.2,3.6,1.38,2.7,1.7,1.95,2.2,1.55,3.1,1.3,3.9,1.23
Norway Eliteserien,2023-10-30,14:30:00,26,FK Bodo - Glimt,Lillestrøm,1.8,2.88,6.0,1.39,4.7,6.0,1.2,4.33,1.01,29.0,1.11,6.5,1.42,2.6,1.57,2.25,1.08,1.11,3.25,2.42,1.25,2.23,1.48,3.71,1.21,12.7,5.5,1.11,5.1,1.25,3.42,1.47,2.53,1.81,1.95,2.26,1.58
Italy Serie A,2023-10-30,14:30:00,10,Empoli,Atalanta,5.0,2.3,2.25,4.6,3.65,1.65,1.33,3.25,1.03,11.0,1.25,3.75,1.68,2.18,1.75,2.0,2.25,1.22,1.18,0.8,1.2,1.14,1.48,2.62,2.75,8.0,1.6,1.3,2.95,1.56,2.2,1.94,1.75,2.45,1.45,3.25,1.25
Sweden Allsvenskan,2023-10-30,15:00:00,28,Hammarby,Sirius,2.33,2.24,4.45,1.83,3.6,3.65,1.32,3.4,1.03,15.0,1.2,4.5,1.63,2.28,1.6,2.3,1.26,1.22,1.98,2.08,1.23,1.68,1.28,2.96,1.55,10.2,2.97,1.12,5.1,1.25,3.42,1.48,2.5,1.83,1.93,2.28,1.57
Sweden Superettan,2023-10-30,15:00:00,28,GIF Sundsvall,Örgryte,3.2,2.38,2.88,2.74,3.15,2.4,1.29,3.5,1.03,16.75,1.19,4.75,1.61,2.32,1.5,2.5,1.55,1.3,1.45,1.23,1.08,1.54,1.63,3.17,2.43,7.5,1.8,1.17,4.7,1.32,3.2,1.58,2.28,1.98,1.77,2.6,1.46
Denmark Superliga,2023-10-30,15:00:00,13,AGF,Randers,2.5,2.1,4.75,1.84,3.29,3.65,1.44,2.63,1.05,9.9,1.35,3.15,1.91,1.91,1.95,1.8,1.22,1.25,2.0,1.33,0.83,1.49,1.2,2.69,1.49,9.9,3.25,1.23,3.56,1.46,2.56,1.82,1.95,2.3,1.56,3.04,1.31
Portugal LigaPro,2023-10-30,15:00:00,8,Vilaverdense,Porto II,3.3,2.1,3.0,2.57,3.05,2.49,1.37,2.85,1.05,9.0,1.25,3.6,1.89,1.97,1.65,2.15,1.47,1.25,1.42,0.0,1.33,1.8,1.65,3.45,2.08,9.4,1.93,1.09,5.7,1.24,3.6,1.43,2.6,1.7,2.03,2.1,1.66
Sweden Allsvenskan,2023-10-30,15:10:00,28,IFK Göteborg,Elfsborg,3.6,2.2,2.65,3.05,3.3,2.13,1.36,3.2,1.04,13.75,1.25,4.02,1.84,2.04,1.68,2.15,1.68,1.3,1.35,1.38,2.15,1.55,1.58,3.13,2.09,9.6,1.98,1.1,5.4,1.23,3.56,1.44,2.61,1.77,2.01,2.2,1.61
Romania Liga I,2023-10-30,15:30:00,14,CFR Cluj,SSC Farul,2.5,2.1,5.0,1.78,3.5,3.7,1.42,2.65,1.02,9.5,1.27,3.4,2.15,1.67,1.94,1.82,1.17,1.27,2.1,2.43,1.5,1.64,1.58,3.22,1.6,9.1,2.85,1.3,3.08,1.57,2.25,1.98,1.77,2.58,1.44,3.48,1.24
